Date,MDLZD.BA,MDT.BA,MELI.BA,MELIC.BA,MELID.BA,META.BA,METAC.BA,METAD.BA,METR.BA,METRD.BA,MGC9D.BA,MGC9O.BA,MGCHD.BA,MGCHO.BA,MGCJD.BA,MGCJO.BA,MGCLX.BA,MGCMD.BA,MGCMO.BA,MGCND.BA,MGCNO.BA,MGCOC.BA,MGCOD.BA,MGCOO.BA,MGLU3.BA,MIRG.BA,ML5X.BA,MMC.BA,MMM.BA,MOD.BA,MOLA.BA,MORI.BA,MOS.BA,MOSD.BA,MR35O.BA,MR39D.BA,MR39O.BA,MRCKO.BA,MRCLD.BA,MRCLO.BA,MRCOO.BA,MRCPO.BA,MRCRO.BA,MRCUD.BA,MRCYD.BA,MRCYO.BA,MRK.BA,MRKD.BA,MRNA.BA,MRNAD.BA,MRVLD.BA,MSFT.BA,MSFTC.BA,MSSFD.BA,MSSFO.BA,MSTR.BA,MSTRD.BA,MTC1D.BA,MUX.BA,MUXD.BA,NEM.BA,NFLX.BA,NFLXD.BA,NG.BA,NGG.BA,NIO.BA,NIOD.BA,NKE.BA,NMR.BA,NPCAO.BA,NTCO3.BA,NTES.BA,NU.BA,NUD.BA,NUE.BA,NVDA.BA,NVDAC.BA,NVDAD.BA,NVS.BA,NVSD.BA,NXE.BA,OLC4O.BA,ORCLD.BA,ORLY.BA,OT41D.BA,OT42D.BA,OT42O.BA,OXY.BA,OXYD.BA,OZC3D.BA,OZC3O.BA,PAASD.BA,PAC.BA,PAGS.BA,PAGSD.BA,PAMP.BA,PAMPC.BA,PAMPD.BA,PANWD.BA,PATA.BA,PBI.BA,PBR.BA,PBRC.BA,PBRD.BA,PBY26.BA,PCARD.BA,PECID.BA,PECIO.BA,PEP.BA,PEPC.BA,PEPD.BA,PETR3.BA,PETRD.BA,PFE.BA,PFED.BA,PG.BA,PHG.BA,PINS.BA,PINSD.BA,PKS.BA,PLC1D.BA,PLC1O.BA,PLC2D.BA,PLC2O.BA,PLC3D.BA,PLC3O.BA,PLTR.BA,PLTRC.BA,PN34D.BA,PN35D.BA,PN35O.BA,PN36D.BA,PN36O.BA,PN37D.BA,PN38C.BA,PN38D.BA,PN38O.BA,PN40O.BA,PNDCC.BA,PNDCD.BA,PNDCO.BA,PNIZF.BA,PNXCD.BA,PNXCO.BA,PNZCO.BA,POLL.BA,PQCRD.BA,PQCRO.BA,PQCSD.BA,PQCSO.BA,PRIO3.BA,PSX.BA,PUC2O.BA,PYPL.BA,PYPLD.BA,PZCGD.BA,PZCGO.BA,QCOM.BA,QQQ.BA,QQQB.BA,QQQC.BA,QQQD.BA,RACE.BA,RACED.BA,RBLX.BA,RCCJO.BA,RCCMD.BA,RCCMO.BA,RENT3.BA,RICH.BA,RIGO.BA,RIO.BA,RIOT.BA,RIOTD.BA,ROKU.BA,ROKUD.BA,ROSE.BA,ROST.BA,ROSTD.BA,RTX.BA,RUCAD.BA,RUCDC.BA,RUCDD.BA,RUCDO.BA,RVS1O.BA,RZ9AO.BA,RZ9BD.BA,RZ9BO.BA,RZABD.BA,RZABO.BA,S10N5.BA,S12S5.BA,S16Y5.BA,S18J5.BA,S28A5.BA,S28N5.BA,S29G5.BA,S2A5X.BA,S2J5X.BA,S2S5X.BA,S2Y5X.BA,S30J5.BA,S30S5.BA,S30Y5.BA,S31L5.BA,S31O5.BA,SAMI.BA,SAP.BA,SATL.BA,SATLD.BA,SBS.BA,SBSP3.BA,SBUX.BA,SBUXD.BA,SCCO.BA,SDA.BA,SE.BA,SED.BA,SEMI.BA,SFN7X.BA,SG5X.BA,SHEL.BA,SHELD.BA,SHOP.BA,SHOPD.BA,SIC1D.BA,SIC1O.BA,SID.BA,SJ5X.BA,SL5X.BA,SLB.BA,SLBD.BA,SNA.BA,SNAPD.BA,SNOW.BA,SNOWD.BA,SNS9O.BA,SNSBD.BA,SNSBO.BA,SNSDD.BA,SNSDO.BA,SO5X.BA,SONY.BA,SONYD.BA,SPGI.BA,SPGID.BA,SPOT.BA,SPOTD.BA,SPY.BA,SPYB.BA,SPYC.BA,SPYD.BA,SS5X.BA,STCED.BA,STLA.BA,STLAD.BA,STNE.BA,SUPV.BA,SUZB3.BA,SWKS.BA,SY5X.BA,SYY.BA,T13F6.BA,T15E7.BA,T30E6.BA,T30J6.BA,T641D.BA,TCOM.BA,TD.BA,TE6X.BA,TE7X.BA,TECO2.BA,TECOD.BA,TEFO.BA,TEN.BA,TEND.BA,TF6X.BA,TGN4D.BA,TGNO4.BA,TGSU2.BA,TGSUD.BA,TGT.BA,TGTD.BA,TIMB.BA,TIMS3.BA,TJ6X.BA,TLCFO.BA,TLCHO.BA,TLCLO.BA,TLCMD.BA,TLCMO.BA,TLCOD.BA,TLCOO.BA,TM.BA,TMO.BA,TMUS.BA,TMUSD.BA,TRAND.BA,TRIP.BA,TSC3D.BA,TSC3O.BA,TSLAC.BA,TSMD.BA,TTC7D.BA,TTC7O.BA,TTC8D.BA,TTC8O.BA,TTC9D.BA,TTC9O.BA,TTCAC.BA,TTCAD.BA,TTCAO.BA,TTD26.BA,TTD6X.BA,TTE.BA,TTJ26.BA,TTJ6X.BA,TTM26.BA,TTM6X.BA,TTS26.BA,TTS6X.BA,TTS6Z.BA,TWLO.BA,TX26X.BA,TX28.BA,TXARD.BA,TXM6X.BA,TXN.BA,TXND.BA,TXO6X.BA,TXR.BA,TXRD.BA,TXY5X.BA,TZV25.BA,TZV26.BA,TZVD5.BA,TZX25.BA,TZX26.BA,TZX27.BA,TZX5X.BA,TZX6X.BA,TZXM6.BA,TZXM7.BA,TZXO5.BA,TZXO6.BA,TZXY5.BA,UAL.BA,UALD.BA,UBER.BA,UGP.BA,UL.BA,ULD.BA,UNH.BA,UNHD.BA,UNP.BA,UNPD.BA,UPST.BA,UPSTD.BA,URBN.BA,V.BA,VALE.BA,VALE3.BA,VALED.BA,VALOD.BA,VBC1C.BA,VBC1D.BA,VBC1O.BA,VD.BA,VEA.BA,VEAD.BA,VIST.BA,VISTC.BA,VISTD.BA,VIV.BA,VIVT3.BA,VOD.BA,VSCLD.BA,VSCLO.BA,VSCOO.BA,VSCRO.BA,VSCTC.BA,VSCTD.BA,VSCTO.BA,VSCUC.BA,VSCUD.BA,VSCUO.BA,VZ.BA,VZD.BA,WBA.BA,WBO.BA,WEGE3.BA,WFC.BA,WFCD.BA,WMT.BA,WMTD.BA,X.BA,XLB.BA,XLBD.BA,XLC.BA,XLCD.BA,XLE.BA,XLED.BA,XLFD.BA,XLI.BA,XLID.BA,XLK.BA,XLKD.BA,XLP.BA,XLPD.BA,XLRE.BA,XLRED.BA,XLV.BA,XLVD.BA,XLY.BA,XLYD.BA,XMC1D.BA,XMC1O.BA,XOM.BA,XOMD.BA,XP.BA,XPD.BA,XROX.BA,XYZ.BA,XYZD.BA,YELP.BA,YFCJC.BA,YFCJD.BA,YFCJO.BA,YFCLD.BA,YM34C.BA,YM34D.BA,YM34O.BA,YM35D.BA,YM35O.BA,YMCHD.BA,YMCID.BA,YMCOO.BA,YMCQD.BA,YMCQO.BA,YMCVD.BA,YMCVO.BA,YMCWO.BA,YMCXD.BA,YMCXO.BA,YMCYD.BA,YMCYO.BA,YPFD.BA,YPFDC.BA,YPFDD.BA,ZM.BA,ZZC1D.BA,ZZC1O.BA,^MERV,A3.BA,AAL.BA,AALD.BA,AAP.BA,AAPL.BA,AAPLB.BA,AAPLC.BA,AAPLD.BA,ABBV.BA,ABEV.BA,ABEV3.BA,ABEVD.BA,ABNBD.BA,ABT.BA,ACND.BA,ADBE.BA,ADBED.BA,ADGO.BA,ADGOD.BA,ADI.BA,ADID.BA,AEG.BA,AFC9O.BA,AGRO.BA,AIG.BA,AKO-B.BA,AL29.BA,AMAT.BA,AMATD.BA,AMD.BA,AMDD.BA,AMGN.BA,AMGND.BA,AMX.BA,AMXD.BA,AMZN.BA,AMZNC.BA,AMZND.BA,ANF.BA,ANFD.BA,ARCO.BA,ARKK.BA,ARKKD.BA,ARM.BA,ASR.BA,AVGO.BA,AVY.BA,AXP.BA,AXPD.BA,AZN.BA,BA-C.BA,BA-CD.BA,BA.BA,BA37D.BA,BABA.BA,BABAD.BA,BAD.BA,BAK.BA,BB.BA,BB37D.BA,BBAR.BA,BBARC.BA,BBARD.BA,BBD.BA,BBDC3.BA,BBDD.BA,BBVD.BA,BCS.BA,BHIP.BA,BHP.BA,BIDU.BA,BIIB.BA,BIIBD.BA,BIOX.BA,BIOXD.BA,BITF.BA,BITFD.BA,BK.BA,BKNG.BA,BKR.BA,BMA-D.BA,BMA.BA,BNA26.BA,BNA6D.BA,BNG.BA,BP.BA,BPA11.BA,BPAT.BA,BPCJD.BA,BPD7C.BA,BPD7D.BA,BPJ25.BA,BPJ5C.BA,BPJ5D.BA,BPOA7.BA,BPOB7.BA,BPOC7.BA,BPOD7.BA,BPY6C.BA,BRFS.BA,BRFSD.BA,BRKB.BA,BRKBD.BA,BSBR.BA,BYCHC.BA,BYCHD.BA,BYCHO.BA,BYCIO.BA,BYMA.BA,BYMAC.BA,BYMAD.BA,C-D.BA,C.BA,CAAP.BA,CAC8D.BA,CAC8O.BA,CACAO.BA,CADO.BA,CAPX.BA,CAR.BA,CARC.BA,CARP.BA,CATD.BA,CCL.BA,CCLD.BA,CDE.BA,CECO2.BA,CELU.BA,CEPU.BA,CEPUD.BA,CIC7O.BA,CL.BA,CLD.BA,COIN.BA,COIND.BA,COME.BA,COMED.BA,COST.BA,COSTD.BA,CP32D.BA,CP32O.BA,CP35O.BA,CP36D.BA,CP37D.BA,CRCJD.BA,CRCJO.BA,CRE3W.BA,CRES.BA,CRESD.BA,CRM.BA,CRMD.BA,CS38D.BA,CS38O.BA,CS44D.BA,CS44O.BA,CS47D.BA,CS47O.BA,CSCOD.BA,CSNA3.BA,CTIO.BA,CVH.BA,CVS.BA,CVSD.BA,CVX.BA,CVXD.BA,CWC6D.BA,CX.BA,D16E6.BA,DAL.BA,DD.BA,DE.BA,DEC1O.BA,DEC2D.BA,DEC2O.BA,DED.BA,DEO.BA,DESP.BA,DESPD.BA,DGCE.BA,DGCU2.BA,DHR.BA,DHS9O.BA,DHSBD.BA,DIA.BA,DISN.BA,DISND.BA,DJN3D.BA,DJNJ3.BA,DNC3D.BA,DNC3O.BA,DOCU.BA,DOCUD.BA,DOME.BA,DOW.BA,DOWD.BA,E.BA,EA.BA,EAC1O.BA,EAD.BA,EBAY.BA,EBAYD.BA,EBR.BA,ECOG.BA,ECOGD.BA,EDN.BA,EDND.BA,EEM.BA,EEMD.BA,EFX.BA,ELP.BA,EQNR.BA,ERIC.BA,ERJ.BA,ERJD.BA,ETHA.BA,ETHAD.BA,ETSY.BA,EWZ.BA,EWZC.BA,EWZD.BA,F.BA,FCX.BA,FD.BA,FDXD.BA,FERR.BA,FMX.BA,FMXD.BA,FOS2O.BA,FSLR.BA,FXI.BA,FXID.BA,GAMI.BA,GARO.BA,GBAN.BA,GCLA.BA,GD29.BA,GD35.BA,GD35X.BA,GD38.BA,GD41.BA,GD46.BA,GE.BA,GED.BA,GGAL.BA,GGALC.BA,GGALD.BA,GGB.BA,GGBD.BA,GILDD.BA,GLD.BA,GLDD.BA,GLOB.BA,GLOBD.BA,GLW.BA,GM.BA,GN40O.BA,GN47D.BA,GN48D.BA,GOGLC.BA,GOLD.BA,GOLDD.BA,GOOGL.BA,GPRK.BA,GPRKD.BA,GRIM.BA,GRMN.BA,GS.BA,GSD.BA,GSK.BA,GSKD.BA,GT.BA,GYC4D.BA,GYC4O.BA,HAL.BA,HALD.BA,HAPV3.BA,HARG.BA,HAVA.BA,HDB.BA,HDD.BA,HJCEO.BA,HJCHD.BA,HJCHO.BA,HL.BA,HMC.BA,HOG.BA,HON.BA,HPQ.BA,HSY.BA,HSYD.BA,HUT.BA,HUTD.BA,HWM.BA,IBB.BA,IBBD.BA,IBITC.BA,IBITD.BA,IBM.BA,IBMD.BA,IBN.BA,IEB.BA,IEUR.BA,IFF.BA,ING.BA,INTC.BA,INTCD.BA,INTR.BA,INVJ.BA,IP.BA,IRCFD.BA,IRCFO.BA,IRCHD.BA,IRCHO.BA,IRCID.BA,IRCIO.BA,IRCJD.BA,IRCJO.BA,IRCLO.BA,IRCND.BA,IRCNO.BA,IRCOD.BA,IRCOO.BA,IRCPD.BA,IRCPO.BA,IRS2W.BA,IRSA.BA,IRSAD.BA,ISRG.BA,ITUB.BA,ITUB3.BA,ITUBD.BA,IVE.BA,IVED.BA,IVWD.BA,IWMD.BA,JBSS3.BA,JCI.BA,JD.BA,JDD.BA,JNJ.BA,JNJD.BA,JOYY.BA,JPM.BA,JPMD.BA,KEP.BA,KMB.BA,KO.BA,KOC.BA,KOD.BA,KOFM.BA,LACD.BA,LAR.BA,LARD.BA,LECBO.BA,LECDO.BA,LECED.BA,LECGD.BA,LECGO.BA,LECHD.BA,LECHO.BA,LECIO.BA,LEDE.BA,LLY.BA,LLYD.BA,LMS7O.BA,LMS9O.BA,LMT.BA,LMTD.BA,LND.BA,LOC2D.BA,LOC2O.BA,LOC3D.BA,LOC3O.BA,LOMA.BA,LOMAD.BA,LRCX.BA,LRCXD.BA,LREN3.BA,LVS.BA,LYG.BA,M31L5.BA,MA.BA,MAD.BA,MCD.BA,MCDD.BA,MDLZ.BA
2024-05-31,,25454.83203125,17936.0,,14.75,,,19.879039764404297,1105.0,,,,,,,,,,,,,,,,2917.5,17891.0,,16173.3154296875,12504.8388671875,11.191228866577148,20163.283203125,263.0,7407.3388671875,,,,,,,,,,,,,,31399.2421875,,9670.0,,,17188.9140625,,,,9519.849609375,8.039999961853027,,7500.0,,17420.1796875,16664.0,13.300000190734863,19769.0,36085.29296875,,,9869.349609375,7501.830078125,,,,7429.5,,13040.3310546875,5721.0478515625,,4.728518486022949,32153.591796875,,,,,,,,,15408.1484375,12.992115020751951,,,,14763.2421875,,,2468.699951171875,,2.059999942779541,,1060.1683349609375,6734.89208984375,,,13.771597862243652,,,,,11975.6787109375,,9.307068824768066,,,8933.66796875,7.076597213745117,13711.7255859375,6785.0,,,,,,,,,,9034.0,,,,,,,,,,,,,,,,,,,495.0,,,,,4980.5,,,9793.0,8.050000190734863,,,23163.197265625,28118.24609375,,,,5892.18359375,,20928.5,,,,5152.0,,972.5,10941.4462890625,4060.0,,5407.0,,114.25,43526.1171875,,26861.154296875,,,,,,,,,,,,,,,,,,,,,,,,,,,858.0,38028.0,1720.5,,34886.5859375,,8365.416015625,6.77113151550293,72932.296875,,,,29.392580032348636,,,45447.3515625,,,0.5899999737739563,,,24885.0,,,19075.595703125,,56611.59765625,,,,,,,,,,2577.0927734375,,11800.0,,,,32751.875,,,27.0,,,5605.64892578125,,5555.0,1786.2601318359375,,,,11387.7607421875,,,,,,,5.902923583984375,,,2171.550048828125,,,,33.519371032714844,,,2908.378173828125,4898.60009765625,,8133.8408203125,,19074.96484375,,,,,,,,,,18046.0,32089.919921875,,,,11475.5,,,,17.13718032836914,,,,,,,,,,,,30394.568359375,,,,,,,,,,,0.8669999837875366,,48590.328125,,,13420.1875,10.711201667785645,,,,,,,,,,,,,,,13178.0,,40294.0,5555.8310546875,22636.55078125,,,14.76929759979248,,,6140.5,,25830.0,18865.912109375,7501.43603515625,,5.660153388977051,,,,,15.61384391784668,,,,,16.600000381469727,10510.005859375,,12045.029296875,,,,,,,,,,,12820.3505859375,9.994136810302734,,1687.67431640625,,14870.7802734375,,4531.47119140625,3.622028589248657,15943.4501953125,,,,,57484.0703125,,21.100000381469727,,,,,,,,,,,,,,,14599.1982421875,11.613865852355955,,,16969.451171875,,,22851.0,,,,,,,,,,,,,,,,,,,,,,28999.80078125,,23.75,,,,1651417.0,,,6.150000095367432,6257.74072265625,11986.966796875,,,9.905072212219238,20018.435546875,8340.435546875,,6.619732856750488,10.449999809265137,31717.498046875,,12601.5,10.600000381469728,12328.1376953125,10.40473747253418,19327.23828125,,7931.6494140625,,59.79999923706055,19480.15625,,,53728.703125,,20814.5,17.350000381469727,12691.2626953125,10.0,23152.26171875,23152.5,1530.0,,1.2699999809265137,216475.0,,24069.935546875,5305.5,4.579999923706055,,21075.7265625,,15825.78125,19867.828125,16.721155166625977,48855.70703125,259.7450866699219,,9232.0,,10858.8935546875,8.795968055725098,7.599999904632568,,1155.0,,4188.36962890625,,,3071.771240234375,,2.34598159790039,11.100000381469728,14242.357421875,412.3856506347656,37055.59375,11061.0,21674.0,17.0,,12.199999809265137,13918.5,11.350000381469728,37086.734375,,,,7717.10498046875,,,26571.220703125,9400.162109375,,2695.323486328125,,,,,,,,,,,,13492.951171875,,23503.0,,6646.68115234375,,,,,340.9734191894531,,0.2607380151748657,,25866.791015625,,,,,576.0,6864.5,5402.0,36.29999923706055,,17.42079734802246,6268.0,,7219.5,431.0,976.4959106445312,1243.6500244140625,,,38754.33984375,,,,162.14999389648438,,21075.91015625,16.438720703125,,,,,,,,,1096.311279296875,,16134.42578125,14.716147422790527,,,,,,,8.544031143188477,,2153.0,5738.5,4881.81396484375,,12669.6640625,10.075957298278809,,9366.39453125,,7857.57080078125,20463.259765625,11653.8642578125,,,,9.12915325164795,28137.24609375,18850.5,14.949999809265137,,1177.8963623046875,,,,24068.013671875,10803.900390625,8.800251960754395,,,,,,,78.9000015258789,,,9443.7392578125,,,,33766.62890625,,33522.43359375,,,1112.25,,10436.5,8.800000190734863,,,,3812.94873046875,34426.5,,,,,18446.5,,15.199999809265137,14875.712890625,21948.25,12.375560760498049,,25.153688430786133,23831.376953125,,,18797.0,,,15.5,142.0,1155.063720703125,2065.0,,,,,,,25689.86328125,22.997291564941406,4249.10595703125,,3.3450913429260254,17099.689453125,,,,,11098.0,9.289999961853027,11524.8271484375,,,,,,10642.8544921875,8.906341552734375,3715.485107421875,,,1019.5232543945312,67925.0703125,43870.92578125,34.66941833496094,13919.8759765625,,,,,,,953.0,1606.5,6388.0,35759.68359375,10.300325393676758,,,,7411.46728515625,42396.5,14919.234375,31547.095703125,45527.2109375,,,54125.0,48.5,105323.296875,,,,,13833.73828125,11.43362522125244,32856.28515625,,,9866.8583984375,7339.13720703125,7698.4638671875,6.231814861297607,342.5,561.0,13816.1982421875,,,,,,,,,,,,,,,,,1364.3646240234375,,,6776.3427734375,,,,,,21.25,,92.02965545654295,9287.3037109375,7.281722545623779,12207.7626953125,9.968905448913574,,16936.19921875,13.696137428283691,8936.91796875,27339.71875,15702.1201171875,,12.533004760742188,57278.75390625,,,,,,,,,,,,1173.5594482421875,18300.4296875,15.826162338256836,,,29216.376953125,,,,,,,1866.949951171875,,,,3143.0,28158.16015625,1732.962646484375,,,14.406332969665527,13478.734375,11.13660717010498,5584.74560546875
2024-06-28,,26597.474609375,18578.0,,13.850000381469728,,,21.39414978027344,1075.5,,,,,,,,,,,,,,,,2902.0,19824.0,,17847.794921875,13813.322265625,11.231659889221191,21256.71875,368.5,7688.31689453125,,,,,,,,,,,,,,34245.828125,25.1655387878418,8482.0,,,20320.900390625,,,,9379.400390625,7.309999942779541,,6209.0,,18799.740234375,18994.5,14.5,19136.0,38384.44140625,,,8508.396484375,7771.82373046875,,,,8716.0,,13434.3603515625,7002.99853515625,,5.248726844787598,35988.984375,,,,,,,,,16906.712890625,12.678725242614746,,,,13306.267578125,,,2408.75,,1.809999942779541,3.299999952316284,1236.78076171875,6964.38818359375,,,12.888141632080078,,,,,12422.7412109375,,9.212980270385742,,,9479.6474609375,6.914027214050293,14861.203125,6823.0,,,,,,,,,,11458.0,,,,,,,,,,,,,,,,,,,435.0,,,,,5249.0,,,9817.0,7.449999809265137,,,24561.6796875,32513.845703125,,,,6574.875,,25140.0,,,,5085.5,,980.0,11106.9375,4325.0,,6189.5,,122.0,49169.16796875,,27101.6484375,,,,,,,,,,,,,,,,,,,,,,,,,,,879.0,45561.0,1437.0,,36209.55078125,,8794.412109375,6.564754962921143,71776.53125,,,,39.62379837036133,,,48886.26171875,,,0.6029999852180481,,,24994.5,,,21292.6484375,,58716.5625,,,,,,,,,,2875.891845703125,,13347.0,,,,36819.9140625,,,27.5,,,5351.66455078125,,5329.5,1819.3463134765625,,,,12101.7451171875,,,,,,,6.074299812316895,,,1960.6500244140625,,,,30.5617790222168,,,2853.33447265625,5164.75,,8288.3369140625,,19114.572265625,,,,,,,,,,18465.5,33647.43359375,,,,12070.0,,,,20.266582489013672,,,,,,,,,,,,30206.380859375,,,,,,,,,,,0.7400000095367432,,52816.72265625,40.82707595825195,,12727.703125,9.581657409667969,,,,,,,,,,,,,,,13109.0,,49180.5,5292.3388671875,24656.765625,,,15.325140953063965,,,6331.5,,27476.5,19721.91015625,7563.935546875,,5.199978351593018,,,,,15.265765190124512,,,,,15.399999618530272,11122.994140625,,12020.5,,,,,,,,,,,13971.2919921875,9.75953197479248,,1586.349609375,,16068.7626953125,,5090.9677734375,3.691492319107056,17052.947265625,,,,,61040.4609375,,20.600000381469727,,,,,,,,,,,,,,,15581.1767578125,11.223484992980955,,,15446.052734375,,,24832.5,,,,,,,,,,,,,,,,,,,,,,27238.55078125,,20.399999618530277,,,,1611295.0,,,5.590000152587891,6075.17724609375,14330.9609375,,,10.673138618469238,23140.34765625,8292.9365234375,,5.915505886077881,10.550000190734863,35101.9453125,,17137.0,12.800000190734863,13119.115234375,,20560.78515625,,8261.8134765625,,60.70000076293945,20020.734375,,,64022.1484375,,21988.0,16.549999237060547,14127.236328125,,22907.263671875,,1822.5,,1.3700000047683716,238769.0,,24305.552734375,5964.0,4.46999979019165,,20390.5,,16525.8203125,20919.318359375,15.63279628753662,52837.140625,259.8050537109375,,10266.5,,10805.0,8.0600004196167,7.960000038146973,,1109.0,,3924.984619140625,,,3037.844970703125,,2.17838978767395,,14400.35546875,420.1619262695313,38672.53515625,10661.0,24145.0,,,,17014.5,12.949999809265137,40554.6640625,7900.0,,,7326.9697265625,,,28533.130859375,9758.1494140625,,2558.811279296875,,,,,,,,,,,,16555.439453125,,25049.0,,6727.67724609375,,,,,343.47320556640625,,,,28501.720703125,,,,,583.0,7165.5,5447.0,34.45000076293945,,16.879472732543945,8450.0,,7487.5,396.5,1496.9937744140625,1240.0,,,43749.2578125,,,,190.8000030517578,,24050.396484375,,,,,,,,,,1046.9405517578125,,19335.912109375,15.163597106933594,,,,,,,8.932807922363281,,2117.5,4869.5,5202.22265625,,13242.1494140625,9.659356117248535,,8589.423828125,,8009.6845703125,21749.7421875,12677.888671875,,,,10.025948524475098,28459.736328125,17940.0,13.949999809265137,,1105.5693359375,,,,26337.5078125,11117.953125,8.342320442199707,,,,,,,76.0,,,10331.7158203125,,,,36412.09765625,,34935.41015625,,,1101.25,,11512.5,8.760000228881836,,,,4159.94384765625,34814.5,,,,,18495.0,,13.850000381469728,16722.091796875,21922.251953125,12.130985260009766,30.3865909576416,29.71311378479004,23797.37890625,,,17005.5,,,15.5,149.5,1109.873291015625,2077.5,,,,,,,26937.359375,20.811805725097656,4016.611572265625,,2.946314811706543,17913.67578125,,,,,13387.5,10.350000381469728,13148.8017578125,,,,,,11280.8466796875,8.34907341003418,4260.9873046875,,,1098.8302001953125,73189.2734375,47070.390625,35.65997314453125,13048.3837890625,,,,,,16.309185028076172,928.0,1682.0,6273.0,43742.11328125,,,,,6511.47119140625,43680.0,14940.2900390625,35949.5390625,47309.4375,,,101337.5,,104833.296875,,,,,15622.2041015625,11.580209732055664,39180.74609375,,,10690.8818359375,7734.6171875,8389.9609375,6.211936950683594,386.0,516.5,14544.681640625,,,,,,,,,,,,,,,,,1178.3148193359375,,,7079.98193359375,,,,,,20.75,,92.21428680419922,8736.3154296875,6.407916069030762,13161.2431640625,9.744117736816406,,18274.177734375,13.402647018432615,9599.912109375,31149.822265625,17186.1875,,12.52970027923584,57257.578125,,,,,,,,,,,,1243.85009765625,21979.4140625,16.174537658691406,,,31557.998046875,,,,,,,1853.0,,,,3048.5,29884.640625,1850.4600830078125,,,13.30965805053711,14321.2919921875,10.615262985229492,5921.5
