Date,27FGMF.JO,4SI.JO,ABAM1.JO,ABG.JO,ACT.JO,ADETNC.JO,ADETNQ.JO,ADR.JO,ADW.JO,AEG.JO,AEL.JO,AFE.JO,AFH.JO,AFT.JO,AGL.JO,AHR.JO,AIL.JO,AIP.JO,ALEGRO.JO,ALETNC.JO,ALETNQ.JO,AMC001.JO,AMC003.JO,AMC006.JO,AMC009.JO,AMC012.JO,AME.JO,AMETNC.JO,AMETNQ.JO,AMS.JO,ANCOMP.JO,ANH.JO,APACXJ.JO,APETNC.JO,APETNQ.JO,APN.JO,AQUA.JO,ARA.JO,ARI.JO,ASC.JO,ASETNC.JO,ASETNQ.JO,ASIETF.JO,ATT.JO,AVI.JO,BAT.JO,BAW.JO,BBETNC.JO,BBETNQ.JO,BCETNC.JO,BCETNQ.JO,BCF.JO,BHETNC.JO,BHETNQ.JO,BHG.JO,BID.JO,BIK.JO,BKETNC.JO,BLU.JO,BOX.JO,BRETNC.JO,BTI.JO,BTN.JO,BVT.JO,BWN.JO,BYI.JO,CAA.JO,CAT.JO,CCMGCZ.JO,CFR.JO,CGR.JO,CKS.JO,CLH.JO,CLS.JO,CMH.JO,CML.JO,COETNC.JO,COETNQ.JO,COGES.JO,COGMAN.JO,COH.JO,COOPTI.JO,COUSDI.JO,CPP.JO,CPR.JO,CSB.JO,CSP500.JO,CSPROP.JO,CTA.JO,DCCUS2.JO,DCCUSD.JO,DCP.JO,DIB.JO,DLT.JO,DNB.JO,DNKGLO.JO,DNKOPP.JO,DSBP.JO,DSY.JO,DTC.JO,EASYAI.JO,EASYBF.JO,EASYGE.JO,EGETNC.JO,EGETNQ.JO,EMH.JO,EPE.JO,EQU.JO,ETF500.JO,ETF5IT.JO,ETFEMA.JO,ETFGLD.JO,ETFGRE.JO,ETFPLT.JO,ETFSAB.JO,ETFSAP.JO,ETFSRI.JO,ETFSWX.JO,ETFUSD.JO,ETFWLD.JO,EUZ.JO,EXP.JO,EXX.JO,FAETNC.JO,FAETNQ.JO,FBR.JO,FDETNC.JO,FDETNQ.JO,FNB500.JO,FNBEMG.JO,FNBEQF.JO,FNBGEG.JO,FNBGSE.JO,FNBLSP.JO,FNBWDM.JO,FSR.JO,FTA.JO,FTB.JO,FTH.JO,GIMLPC.JO,GLD.JO,GLN.JO,GLOBAL.JO,GML.JO,GND.JO,GNDP.JO,GRSP.JO,GSETNC.JO,GSETNQ.JO,HCI.JO,HDC.JO,HIL.JO,HYP.JO,IMP.JO,INL.JO,INP.JO,INPR.JO,IOC.JO,ISB.JO,ITE.JO,J203.L,JBL.JO,JPETNC.JO,JPETNQ.JO,KAL.JO,KAP.JO,KBO.JO,KIO.JO,KP2.JO,KRO.JO,KST.JO,LAB.JO,LEW.JO,LHC.JO,LLETNC.JO,LLETNQ.JO,LSK.JO,LTE.JO,LVETNC.JO,LVETNQ.JO,MCETNC.JO,MCETNQ.JO,MCG.JO,MCZ.JO,MDI.JO,METVRS.JO,MHB.JO,MNP.JO,MPT.JO,MRF.JO,MRP.JO,MSETNC.JO,MSETNQ.JO,MSP.JO,MTA.JO,MTH.JO,MTN.JO,MTNZF.JO,MTU.JO,MWETNC.JO,MWETNQ.JO,N91.JO,NED.JO,NEWPLT.JO,NEWSLV.JO,NEWUSD.JO,NFETNC.JO,NFETNQ.JO,NGPLT.JO,NNETNC.JO,NNETNQ.JO,NPH.JO,NPN.JO,NRP.JO,NTC.JO,NTCP.JO,NTU.JO,NVETNC.JO,NVETNQ.JO,NWL.JO,NY1.JO,OAO.JO,OAS.JO,OCT.JO,ORN.JO,OUT.JO,PAETNQ.JO,PBG.JO,PCWGE.JO,PIK.JO,PIPETF.JO,PMR.JO,PPC.JO,PPE.JO,PPETNC.JO,PPETNQ.JO,PPH.JO,PPR.JO,PRX.JO,PTETNC.JO,PWR.JO,QFH.JO,QLT.JO,RBX.JO,REN.JO,RFG.JO,RLO.JO,RNI.JO,RWAGP.JO,RWESG.JO,RWINC.JO,S32.JO,SAC.JO,SAQUAL.JO,SBCOP.JO,SBOIL.JO,SBP.JO,SBPP.JO,SCD.JO,SDO.JO,SEP.JO,SHC.JO,SHG.JO,SNT.JO,SOH.JO,SOL.JO,SOLBE1.JO,SPP.JO,SRE.JO,SRI.JO,SSS.JO,SSU.JO,SSW.JO,STX500.JO,STXACW.JO,STXCHN.JO,STXCTY.JO,STXDIV.JO,STXEME.JO,STXEMG.JO,STXESG.JO,STXHLT.JO,STXID.JO,STXIFR.JO,STXIND.JO,STXJGE.JO,STXNDQ.JO,STXPRO.JO,STXRAF.JO,STXTRA.JO,STXVEQ.JO,STXWDM.JO,STXWIS.JO,SUI.JO,SYFANG.JO,SYG.JO,SYG4IR.JO,SYG500.JO,SYGCN.JO,SYGEMF.JO,SYGESG.JO,SYGEU.JO,SYGH.JO,SYGUK.JO,SYGUS.JO,SYGWD.JO,SZK.JO,TBS.JO,TEX.JO,TFG.JO,TGA.JO,THA.JO,TKG.JO,TMT.JO,TRL.JO,TRU.JO,TSETNC.JO,TSETNQ.JO,TSG.JO,UA8GRO.JO,UABSPA.JO,UBROBO.JO,UEFPCA.JO,UEFPCL.JO,UMMIES.JO,UNICRN.JO,UNPWGP.JO,UOMWPA.JO,UPCHPA.JO,UPL.JO,UUGSMC.JO,UUSMC.JO,VIS.JO,VSETNC.JO,VSETNQ.JO,WBC.JO,WBO.JO,WDETNC.JO,WDETNQ.JO,WHL.JO,WNXT40.JO,WWETNC.JO,WWETNQ.JO,XII.JO,YYLBEE.JO,ZED.JO,ZZD.JO
2024-05-31,,74.97595977783203,,14904.4052734375,278.90155029296875,,,394.6714172363281,7.0,590.0,1284.4110107421875,9568.7431640625,639.5679931640625,7044.31787109375,59365.75390625,,560.0,5675.4873046875,,,,,,,108169.0,,4395.29052734375,,,60994.92578125,,117273.0390625,1064.9296875,,,23231.712890625,1043.8934326171875,705.0,22566.99609375,79.0,,,,997.3616333007812,8478.7861328125,115.0,9012.3486328125,,,,,1079.49365234375,,,55335.9296875,41573.46484375,16.0,,430.0,,,57874.16796875,733.2452392578125,24553.615234375,189.0,13330.5126953125,1189.8338623046875,999.5384521484376,,298346.65625,585.0,3297.938720703125,412.8611145019531,29569.490234375,2826.821533203125,3471.822265625,,,,,1070.803955078125,,,850.5947875976562,434.0,14394.9345703125,9835.9951171875,1124.99169921875,115.91188049316406,,,3127.569091796875,389.5764465332031,25.0,214.90652465820312,,,9489.2119140625,10967.576171875,3727.105224609375,,,,,,324.71356201171875,380.0,1295.7757568359375,50966.0,2655.0,3175.0,42435.0,2149.146240234375,18610.0,,3363.276611328125,16251.9892578125,1323.6614990234375,1897.248046875,9134.0,37.0,10.746788024902344,18124.2421875,,,4984.39990234375,,,9736.7734375,6080.0,9185.0,,,,1827.0,6496.3564453125,1509.73046875,384.6263122558594,669.5294799804688,,40615.0,11495.0,1476.9959716796875,304.8371887207031,1349.6041259765625,8590.5654296875,,,,16484.642578125,16494.294921875,2496.54052734375,2733.52685546875,9621.0,12296.51953125,12307.501953125,8624.3212890625,151.0,82.0,944.1724853515624,,192.0,,,4748.14990234375,253.0,1.0,48974.9609375,46.0,55000.0,1619.5745849609375,0.0700000002980232,4701.8720703125,1106.167236328125,,,9210.0,783.6428833007812,,,,,11255.0,190.0,1205.0,,498.5614013671875,37129.8125,2649.0087890625,126.75325012207033,17743.611328125,,,1717.0,1099.0,8608.6259765625,8203.4072265625,1411.0,149.0,,,4019.135009765625,22830.16015625,18433.0,552.0,1899.0,,,18519.0,,,12971.0087890625,372822.53125,12981.498046875,1125.4281005859375,7791.59765625,,,,2798.676025390625,3968.14599609375,8.307600021362305,1973.815185546875,987.8551635742188,23.0,4004.23681640625,,640.3763427734375,,2484.0,1014.8359985351562,6148.17431640625,334.60760498046875,74.0,,,1697.6923828125,318.8560791015625,67493.0,,10100.0,1048.0,2784.830810546875,3575.3583984375,1035.0,1397.24169921875,6836.52587890625,47341.0,1070.8349609375,1046.983154296875,,4960.0,250.78424072265625,,,,6599.69189453125,8491.6572265625,199399.4375,454.9068908691406,110.0,3476.09912109375,779.74951171875,29854.8515625,134.95016479492188,12410.0,119.0,10398.0,2310.968017578125,,1341.9515380859375,526.8770751953125,2361.0,10266.0,7660.0,3915.0,6886.0,251.84149169921875,5083.0,6141.0,7855.0,6907.0,2913.218017578125,5827.9892578125,10533.662109375,7448.4111328125,19536.0,950.9614868164062,2309.421142578125,3359.74560546875,1452.8275146484375,9197.0,,3689.55810546875,1367.0,2029.0020751953125,4589.0,9899.564453125,2841.89990234375,1756.9967041015625,5431.998046875,10324.990234375,3315.892822265625,19917.97265625,9128.99609375,6526.9951171875,3999.68994140625,19492.0078125,332.7969055175781,9497.693359375,13433.1640625,1795.0,2374.0,208.93435668945312,195.0,7623.4697265625,,,1055.3265380859375,,,,19495.0,,,,,,,2100.0,,,4.0,,,2388.8701171875,15065.8876953125,,,5442.98681640625,1046.7989501953125,,,2.0,2322.97119140625,177.70687866210938,1179.065185546875
2024-06-28,,76.0,,15831.6220703125,287.8983459472656,,,379.6838684082031,0.1299999952316284,694.0,1310.7410888671875,10800.453125,737.5018310546875,7078.8896484375,57649.7578125,,690.0,6007.33984375,,,,,,,112090.0,,4485.19384765625,,,60112.796875,,106316.125,1080.9285888671875,,,23326.6953125,1032.89453125,809.0,22682.908203125,78.0,,,,1084.3060302734375,9454.3017578125,88.0,8377.625,,,,,1099.4842529296875,,,52104.51171875,42476.23828125,13.0,1087.0,390.0,,,56156.22265625,717.6734008789062,28434.291015625,195.0,12635.6435546875,1254.82470703125,1017.5301513671876,,284988.8125,551.0,2998.126220703125,432.8543701171875,34430.5625,2812.115234375,3586.589111328125,,,,,1126.793701171875,,,899.5714111328125,445.0,15375.5888671875,10157.994140625,1173.9915771484375,119.96446990966795,,,3365.75537109375,409.8077697753906,23.0,225.0,,,9588.099609375,13467.2509765625,3748.094482421875,,,,,,302.8834533691406,421.0,1278.427978515625,52321.0,2906.0,3243.0,41120.0,2121.1572265625,17623.0,,3540.13330078125,16441.96484375,1365.6507568359375,1854.2650146484373,9209.0,31.0,11.492975234985352,17781.59765625,,,5218.27783203125,,,9775.7724609375,6018.0,9294.0,,,,1804.0,7685.68994140625,1548.3631591796875,384.8256530761719,634.7864379882812,,39317.0,10434.0,1484.995849609375,276.0,1503.5589599609375,8990.126953125,,,,17541.556640625,16941.05859375,2497.539794921875,3137.16162109375,9077.0,13219.9580078125,13226.2412109375,8357.9716796875,160.0,79.0,1106.0306396484375,,164.0,,,4746.7021484375,285.0,1.0,43917.23046875,33.0,54000.0,1733.544677734375,0.0700000002980232,5645.04345703125,1284.24560546875,1166.0,1201.0,8401.0,796.6204223632812,,,,,10660.0,192.0,1200.0,,494.56494140625,35183.71875,2649.0087890625,147.7124481201172,20584.587890625,,,1620.0,1100.0,9234.3076171875,8491.31640625,1412.0,146.0,,,3847.257568359375,25620.978515625,17471.0,505.0,1856.0,,,17538.0,,,12729.0263671875,356712.0,13136.4921875,1273.35302734375,7961.4150390625,,1418.0,1459.0,2896.629638671875,3797.268798828125,18.46150016784668,19.49397087097168,1002.455810546875,22.0,4641.115234375,1234.0,624.3919677734375,,2571.0,1013.836181640625,7086.8955078125,321.6228332519531,80.0,,,1872.6607666015625,309.8601379394531,65061.0,,8453.0,1349.0,2759.841064453125,3999.282470703125,903.0,1577.14404296875,7021.326171875,45950.0,1052.837646484375,1041.9832763671875,,4448.0,258.7773742675781,,,,6899.677734375,8790.36328125,199399.4375,524.892578125,134.0,3207.1689453125,808.7401733398438,32555.751953125,172.93614196777344,13810.0,11710.0,11837.0,2160.0,,1383.9189453125,530.0,1972.0,10542.0,7750.0,3726.0,6758.0,260.8811950683594,5178.0,6177.0,7975.0,6766.0,3028.77978515625,5593.37939453125,10726.181640625,7359.41845703125,20723.0,1014.2284545898438,2295.424560546875,3379.738037109375,1448.828125,9263.0,,3694.553466796875,1467.0,2090.82958984375,4466.0,10230.55078125,2641.906982421875,1837.9964599609373,5491.998046875,9721.9912109375,3319.892822265625,19062.9765625,9401.99609375,6581.9951171875,3800.0,19888.84375,331.7975158691406,12747.9033203125,11132.0478515625,1921.0,2451.0,207.93942260742188,204.0,9322.4609375,,,1106.2940673828125,,,,19548.0,,,,,,,22.0,,,4.0,,,2659.85546875,16003.630859375,,,6175.71630859375,1096.789306640625,,,1.0,2148.1240234375,184.69534301757807,1234.0216064453125
2024-07-31,,73.0,,15966.5087890625,279.90118408203125,,,459.6173400878906,0.0900000035762786,875.0,1719.6602783203125,10628.4931640625,664.8258056640625,6857.89306640625,55168.76953125,,674.0,5769.4453125,,,,,,,115261.0,,4299.7412109375,,,70580.484375,,108399.109375,1076.9288330078125,,,25181.353515625,1047.8929443359375,750.0,21583.736328125,72.0,,,,1092.3009033203125,9775.1416015625,90.0,9292.3662109375,,,,,1248.414306640625,,,50100.4921875,45319.515625,14.0,1010.0,432.0,,,63982.58203125,785.6424560546875,27325.669921875,190.0,11805.1982421875,1329.814208984375,1039.52001953125,,276820.90625,570.0,3692.692138671875,434.8536987304688,35394.41015625,2810.115966796875,3735.447509765625,,,,,1212.7779541015625,,,953.5457153320312,415.0,16918.046875,10150.994140625,1197.9937744140625,138.95884704589844,,,3578.739990234375,428.7988586425781,32.0,230.0,,,9788.8720703125,14278.1455078125,3572.40625,,,,,,327.87384033203125,385.0,1308.41455078125,52090.0,2782.0,3195.0,42767.0,2239.2109375,17144.0,,3594.05908203125,16580.787109375,1405.8641357421875,1876.25634765625,9294.0,45.0,11.492975234985352,19466.853515625,,,5389.841796875,,,9728.7734375,5994.0,9422.0,,,,1813.0,8165.4208984375,1543.365234375,401.8179626464844,779.7376708984375,,40902.0,10097.0,1503.995849609375,260.0,1555.5438232421875,9139.962890625,,,,18635.4375,18190.3984375,2497.539794921875,3226.081298828125,9320.0,14211.3544921875,14324.9287109375,8696.80859375,153.0,73.0,1198.9490966796875,,147.0,,,4650.728515625,305.0,0.0099999997764825,39687.640625,50.0,69000.0,1689.5562744140625,0.0700000002980232,5697.8876953125,1334.2161865234375,1025.0,1059.0,9187.0,818.5823974609375,,,,,10930.0,190.0,1206.0,,494.7648620605469,35716.46875,2949.896240234375,144.71827697753906,21627.771484375,,,1845.0,1412.0,10318.755859375,7908.50048828125,1360.0,133.0,,,4031.62890625,27784.287109375,16821.0,500.0,1863.0,,,17070.0,,,14264.9091796875,352211.125,13771.4677734375,1299.6519775390625,8241.11328125,,1279.0,1321.0,2758.695068359375,3975.65478515625,15.692299842834473,19.49397087097168,1064.422119140625,19.0,4829.07958984375,1172.0,644.709716796875,,2325.0,1020.8350830078124,7581.0,380.69244384765625,78.0,,,2038.630615234375,314.8578796386719,63489.0,,8100.0,929.0,3112.693115234375,4589.17626953125,875.0,1526.171630859375,7177.2666015625,49040.0,1129.8258056640625,1106.982177734375,,3709.0,268.7687683105469,,,,7221.6630859375,8890.265625,199399.71875,559.8854370117188,170.0,3567.075439453125,833.732177734375,32282.861328125,261.9032897949219,14735.0,11900.0,12547.0,2216.0,,1332.5084228515625,616.0,2086.0,10541.0,7818.0,3675.0,6947.0,267.9228820800781,5201.0,6232.0,8040.0,7197.0,3069.390625,5915.60986328125,10847.728515625,7465.40966796875,20054.0,1018.5494384765624,2414.663818359375,3409.726806640625,1475.8248291015625,9340.0,,3845.41259765625,1405.0,2078.83642578125,4696.0,10148.5576171875,2610.0,1795.998046875,5490.0,9616.994140625,3394.891357421875,19424.986328125,9393.998046875,6584.99755859375,3600.0,22278.650390625,340.7920227050781,13440.712890625,12067.875,2000.0,2361.0,247.73643493652344,168.0,9042.626953125,,,1125.680419921875,,,,19553.0,,,,,,,2200.0,,,4.0,,,2652.855712890625,17995.087890625,,,6017.7744140625,1132.782470703125,,,1.0,2169.052978515625,195.6772308349609,1249.5015869140625
2024-08-30,,75.0,,17571.15234375,349.87646484375,,,448.87060546875,0.0900000035762786,993.0,1699.6641845703125,10597.5009765625,656.8279418945312,6603.89697265625,51564.78515625,,618.0,6447.1455078125,,,,,,,117900.0,,3998.829345703125,,,61505.87109375,,108471.109375,1071.92919921875,,,23994.572265625,1048.8929443359375,815.0,17386.8984375,72.0,,,,1151.2630615234375,10168.9453125,115.0,9392.337890625,,,,,1200.4368896484375,,,48666.19140625,44902.625,17.0,1029.0,493.0,,,65996.15625,825.624267578125,29110.060546875,203.0,11210.23828125,1499.79052734375,1159.464599609375,,279759.875,570.0,3141.0,477.8392333984375,37363.09765625,3310.958251953125,4056.142578125,,,1012.9968872070312,1009.9923706054688,1321.758056640625,991.9923095703124,970.9918212890624,889.576171875,369.0,16694.125,10059.994140625,1268.993408203125,149.95559692382812,,,3499.74560546875,449.7890319824219,26.0,232.0,,,9686.9873046875,15298.0126953125,3554.4091796875,,,,,,349.8653869628906,414.0,1359.391845703125,52274.0,2756.0,3185.0,43160.0,2304.188232421875,15898.0,999.9055786132812,3902.892333984375,16457.798828125,1431.861572265625,1820.278564453125,9273.0,50.0,1149.297607421875,15983.4580078125,,,5859.74072265625,,,9695.7744140625,5961.0,9317.0,,,,1802.0,8593.1806640625,1575.35205078125,439.8007507324219,749.7477416992188,,41306.0,9335.0,1480.9959716796875,289.0,1416.58447265625,9038.0751953125,799.0,,,18590.439453125,18959.361328125,3497.955078125,3819.54443359375,7700.0,13558.1435546875,13545.150390625,8845.736328125,176.0,71.0,1257.8975830078125,,129.0,,,5048.61962890625,332.0,0.0099999997764825,35270.31640625,55.0,69200.0,1736.5438232421875,0.0700000002980232,5857.828125,1436.1563720703125,1170.0,1240.0,9600.0,809.5979614257812,,,,,11024.0,230.0,1215.0,,410.80474853515625,34473.7109375,3144.123046875,157.69302368164062,24237.501953125,,,1751.0,1535.0,12073.8642578125,8883.1923828125,850.0,94.0,,,3911.669677734375,29645.83203125,15885.0,488.0,1773.0,,,15816.0,,,10542.1943359375,367764.6875,14422.4423828125,1357.6363525390625,8191.1669921875,,1299.0,1377.0,3048.557861328125,3891.68310546875,27.69230079650879,1949.3970947265625,1088.4091796875,19.0,4772.0908203125,1304.0,599.72998046875,,2430.0,1025.8343505859375,7501.0,417.6625671386719,76.0,,,2189.603271484375,319.8556213378906,66148.0,,8800.0,836.0,3238.028564453125,4924.1162109375,1130.0,1709.0723876953125,7722.05908203125,47827.0,1155.82177734375,1135.981689453125,,3730.0,273.76446533203125,,,,7999.62646484375,8942.21484375,199399.71875,604.876220703125,215.0,3404.516357421875,809.7398681640625,35140.69921875,224.9169464111328,13758.0,10100.0,12813.0,2265.0,,1454.46337890625,665.0,1723.0,10432.0,7761.0,3575.0,6915.0,265.9234619140625,5148.0,6105.0,7994.0,7147.0,3227.359130859375,5974.59619140625,11276.6787109375,7468.40966796875,19772.0,1109.50927734375,2400.66552734375,3428.7197265625,1482.823974609375,9307.0,,4186.0947265625,1378.0,2038.8587646484373,4533.0,9951.56640625,2525.0,1762.9981689453125,5446.0,9672.994140625,3468.888916015625,19507.986328125,9315.998046875,6502.99755859375,4000.0,23554.345703125,374.7712707519531,14487.6123046875,11605.455078125,1974.0,2826.0,224.8531494140625,175.0,9733.216796875,,,1188.6624755859375,,,,19652.0,,,,,,,2000.0,,,3.0,,,3065.833251953125,20352.443359375,,,6463.60986328125,1127.7833251953125,,,2.0,2398.95263671875,192.6821746826172,1312.4765625
2024-09-30,,74.0,,17536.12109375,294.8958740234375,,,509.85302734375,0.0900000035762786,950.0,1729.6583251953125,10346.5595703125,719.8114013671875,6827.8935546875,55915.765625,,727.0,7016.45703125,,,,,,,121143.0,,3898.858642578125,,,61984.46875,,114053.0625,1106.9268798828125,,,19500.0,1037.89404296875,900.0,18921.740234375,74.0,,,,1298.1690673828125,10994.5361328125,147.0,8655.546875,,,,,1249.413818359375,,,53499.1015625,44269.3671875,17.0,1062.0,528.0,,,62993.0,959.5632934570312,29273.443359375,219.0,11878.1923828125,1499.79052734375,1248.423583984375,,273493.0,557.0,3400.0,519.9221801757812,39690.73046875,3497.8994140625,3906.829345703125,,,1052.9967041015625,1027.9921875,1322.7578125,1031.991943359375,950.9920043945312,949.547607421875,349.0,16096.6298828125,9967.9951171875,1354.992919921875,164.95115661621094,,,3794.724365234375,474.77728271484375,25.0,240.0,,,9493.8330078125,17177.767578125,3796.369140625,,,,,,374.8557739257813,500.0,1439.35595703125,51437.0,2719.0,3321.0,43936.0,2315.18408203125,16284.0,1024.9033203125,4138.7646484375,16292.8095703125,1484.8565673828125,1770.29833984375,9152.0,63.0,1149.297607421875,17188.2109375,,,6352.634765625,,,9594.7763671875,6137.0,9249.0,,,,1790.0,8301.3447265625,1674.311279296875,449.7962341308594,779.7376708984375,,42072.0,9880.0,1476.9959716796875,270.0,1509.787353515625,8995.1396484375,700.0,,,18199.451171875,19400.20703125,3798.810791015625,4597.84033203125,9676.0,13115.26953125,13096.27734375,9245.5439453125,172.0,74.0,1250.672607421875,,117.0,,,5048.61962890625,340.0,0.0099999997764825,40077.6328125,76.0,71975.0,1823.52099609375,0.0700000002980232,7277.3017578125,1599.0606689453125,1050.0,1148.0,8305.0,783.6546630859375,,,,,10900.0,175.0,1280.0,,489.7672119140625,32672.298828125,3092.1376953125,150.8976287841797,27019.21484375,,,1825.0,1305.0,12142.8291015625,9180.0986328125,900.0,77.0,,,4052.62158203125,29883.548828125,16257.0,511.0,1729.0,,,16131.0,,,10903.8671875,419478.21875,14588.7021484375,1540.58740234375,8191.1669921875,,1260.0,1377.0,2800.675048828125,4087.616943359375,26.76919937133789,1949.3970947265625,1174.3624267578125,21.0,5802.89404296875,1232.0,559.7479858398438,,2583.0,1030.8333740234375,10400.0,391.0,80.0,,,2408.563720703125,348.842529296875,75624.0,,8884.0,1400.0,3071.07861328125,5253.0576171875,1084.0,1647.1060791015625,8096.91650390625,47884.0,1163.820556640625,1120.98193359375,,4374.0,306.736083984375,,,,8351.0,9115.533203125,199399.71875,596.8778686523438,231.0,3376.520263671875,844.7286376953125,36790.484375,216.91989135742188,11605.0,10000.0,13554.0,2218.0,,1514.4412841796875,775.0,1785.0,10400.0,7696.0,4316.0,6859.0,278.95709228515625,5321.0,6308.0,7938.0,6900.0,3285.472412109375,5963.00732421875,11921.29296875,7824.3818359375,19510.0,1177.566650390625,2481.654296875,3454.7099609375,1547.81640625,9151.0,,4547.30419921875,1388.0,2048.85302734375,4526.0,9918.5673828125,3097.0,1842.998046875,5378.0,9572.994140625,3247.89599609375,18989.98828125,9239.998046875,6439.99755859375,3755.0,23294.408203125,338.7932434082031,15619.50390625,10963.279296875,1800.0,2635.0,242.7618103027344,209.0,10893.5263671875,,,1249.645263671875,,,,19448.0,,,,,,,2000.0,,,3.0,,,2951.839599609375,23127.685546875,,,6809.6630859375,1183.7725830078125,,,2.0,2498.9091796875,199.67063903808597,1389.44580078125
2024-10-31,980.9935913085938,73.0,,16855.42578125,263.9068298339844,,,499.85589599609375,0.0900000035762786,925.0,1836.6370849609373,9689.71484375,725.8098754882812,6641.896484375,54335.7734375,,742.0,6943.47314453125,,,,,,,119400.0,,4158.78271484375,,,68841.65625,,105044.1328125,1088.9281005859375,,,17849.0,1045.8931884765625,865.0,17753.712890625,72.0,,,,1311.56201171875,11000.27734375,162.0,8260.658203125,,,,,1327.756103515625,,,48782.0625,41709.69140625,14.0,1231.0,556.0,,,61004.0,936.57373046875,28359.6171875,225.0,10261.302734375,1549.7835693359375,1233.4305419921875,,254466.0,700.0,3549.0,476.92864990234375,37628.0546875,3316.956298828125,4001.776611328125,,,1063.9967041015625,1035.9921875,1275.7664794921875,1018.9921264648438,970.9918212890624,1029.509521484375,323.0,17614.3125,10179.0,1321.9949951171875,166.9505615234375,,,3615.7373046875,470.7791748046875,26.0,246.0,,,9994.560546875,18004.224609375,4035.329345703125,4988.0,,,,,342.8680725097656,483.0,1403.0,53631.0,2834.0,3280.0,46895.0,2278.368896484375,16861.0,1010.904541015625,3988.95166015625,16354.154296875,2241.783447265625,1764.0,9348.0,58.0,1149.297607421875,16555.486328125,,,6248.6572265625,,,9850.7705078125,6013.0,9334.0,,,,1816.0,7707.701171875,1749.280517578125,467.7880859375,793.73291015625,,44905.0,9195.0,1483.998291015625,236.0,1409.8013916015625,9394.923828125,700.0,,,18555.439453125,20062.974609375,3798.810791015625,4172.880859375,11536.0,13746.08984375,13704.10546875,9370.4833984375,190.0,72.0,1314.6558837890625,,106.0,,,5023.62646484375,328.0,0.0099999997764825,33181.48046875,73.0,71250.0,1868.5091552734373,0.0700000002980232,7137.35400390625,1594.0635986328125,1030.0,1097.0,9116.0,779.6614990234375,,,,,11127.0,159.0,1330.0,,429.7957153320313,28373.70703125,2920.185546875,143.90237426757812,25581.36328125,,,1838.0,1072.0,11795.818359375,8750.234375,915.0,79.0,,,3752.7236328125,29689.63671875,16790.0,548.0,1783.0,,,16750.0,,,13021.841796875,414405.375,13836.716796875,1477.604248046875,8689.6298828125,,1439.0,1532.0,2998.58154296875,3780.720703125,19.384599685668945,1949.3970947265625,1199.348876953125,21.0,6004.24853515625,1296.0,578.7394409179688,,2545.0,1028.833740234375,11039.0,394.0,98.0,,,2284.586181640625,343.9298095703125,73715.0,,8500.0,1047.0,3245.0263671875,4742.14892578125,899.0,1698.078369140625,8021.94482421875,48929.0,1127.9356689453125,1111.982177734375,,4130.0,282.8724670410156,,,,8200.0,9235.474609375,199400.0,644.8680419921875,202.0,3132.554931640625,828.7337646484375,37054.41796875,267.90106201171875,9818.0,10000.0,12653.0,2043.0,,1510.4427490234375,835.0,2027.0,10709.0,7754.0,4162.0,6831.0,272.9580078125,5180.0,6152.0,7988.0,6891.0,3210.60888671875,5964.40087890625,11416.0,7437.412109375,20118.0,1132.6678466796875,2415.881103515625,3477.701416015625,1505.8212890625,9335.0,4310.6826171875,4540.30859375,1449.0,2298.71337890625,4701.0,10190.5556640625,2923.0,1842.998046875,5425.0,9200.994140625,3182.898193359375,18374.98828125,9505.998046875,6500.99755859375,3600.0,23637.32421875,330.0,15342.5302734375,12674.4501953125,1625.0,2700.0,234.8024139404297,187.0,11170.3818359375,,,1238.6483154296875,,,,19551.0,,,,,,,20.0,,,4.0,,,3589.804931640625,21519.4140625,,,6508.72216796875,1170.775146484375,,,1.0,1999.1273193359373,184.69534301757807,1439.4259033203125
