Date,A3M.MC,ACS.MC,ADX.MC,ADZ.MC,AEDAS.MC,AENA.MC,AGIL.MC,AI.MC,AIR.MC,ALB.MC,ALM.MC,ALNT.MC,AMEN.MC,AMP.MC,AMS.MC,ANA.MC,ANE.MC,APAM.MC,APG.MC,ARM.MC,ART.MC,ATRY.MC,ATSI.MC,BAIN.MC,BBVA.MC,CABK.MC,CBAV.MC,CCEP.MC,CEV.MC,CIE.MC,CITY.MC,CLNX.MC,CLR.MC,COM.MC,COXE.MC,COXG.MC,DESA.MC,DOM.MC,EAT.MC,EBROM.MC,ECR.MC,ELZ.MC,ENC.MC,ENER.MC,ENG.MC,ENO.MC,ENRS.MC,EZE.MC,FACE.MC,FCC.MC,FDR.MC,FER.MC,GGR.MC,GIGA.MC,GRF-P.MC,GRF.MC,GSJ.MC,HAN.MC,HBX.MC,HLZ.MC,HOME.MC,IAG.MC,IMC.MC,INDXA.MC,ISUR.MC,ITX.MC,IZER.MC,LAB.MC,LGT.MC,LIB.MC,LLYC.MC,LOG.MC,MAKS.MC,MAP.MC,MCM.MC,MDF.MC,MEL.MC,MFEA.MC,MRL.MC,MTB.MC,MTS.MC,NBI.MC,NEA.MC,NHH.MC,NTH.MC,NXT.MC,NYE.MC,NZI.MC,OHLA.MC,OLE.MC,OPTS.MC,PANG.MC,PHM.MC,PRM.MC,PRO.MC,PRS.MC,PUIG.MC,PVA.MC,R4.MC,RED.MC,REN.MC,REP.MC,RIO.MC,RJF.MC,RLIA.MC,ROVI.MC,RSS.MC,SAB.MC,SAI-B.MC,SAI.MC,SAN.MC,SCBYT.MC,SCO.MC,SCYR.MC,SEC.MC,SLR.MC,SNG.MC,SPH.MC,TEF.MC,TLGO.MC,TRE.MC,TRG.MC,TUB.MC,UBS.MC,UNI.MC,VYT.MC,XBBAR.MC,XBBDC.MC,XBRK.MC,XPBR.MC,XPBRA.MC,YADR.MC,YADV.MC,YATO.MC,YEPSA.MC,YFID.MC,YGOP.MC,YINB3.MC,YIPS.MC,YKTS.MC,YMHRE.MC,YNUM.MC,YTST.MC,YVIT.MC,YVIV.MC,^IBEX
2024-05-31,4.81058406829834,39.15851593017578,1.906012296676636,5.139999866485596,19.246782302856445,171.55918884277344,4.099999904632568,0.1319999992847442,154.90084838867188,50.54923248291016,9.774999618530272,9.15999984741211,9.050000190734863,0.1143999993801117,64.02411651611328,112.79962921142578,20.89240837097168,24.96678352355957,17.170000076293945,8.319999694824219,5.050000190734863,3.9600000381469727,,2.700000047683716,9.275671005249023,4.917216300964356,27.76288414001465,64.89249420166016,6.779999732971191,27.07829475402832,0.0328000001609325,33.46406555175781,4.940000057220459,0.925000011920929,,,13.91618537902832,3.438704490661621,5.905829429626465,,3.414936780929565,0.1254999935626983,3.221815586090088,3.7167043685913086,12.680581092834473,14.49712371826172,2.900000095367432,0.2080000042915344,1.9600000381469729,14.298136711120604,21.77581787109375,35.77117156982422,5.900000095367432,7.449999809265137,6.619999885559082,9.32800006866455,4.579999923706055,0.4074999988079071,,1.3899999856948853,10.272621154785156,1.984663128852844,,12.899999618530272,8.120535850524902,42.59111022949219,8.899999618530273,2.240000009536743,6.712557792663574,0.9768874049186708,9.418549537658691,24.596607208251957,9.0,2.1525490283966064,12.759576797485352,0.5950000286102295,7.830245018005371,,10.82379913330078,1.399999976158142,23.89948081970215,4.5,6.619999885559082,4.235000133514404,1.476269006729126,0.3120000064373016,0.0043999999761581,,0.4216000139713287,0.2300000041723251,,1.4700000286102295,36.75790023803711,9.87819766998291,21.64130401611328,0.3779999911785126,26.0,0.4000000059604645,9.979745864868164,15.639806747436523,0.8799999952316284,13.944416999816896,4.300000190734863,2.930000066757202,0.9714377522468568,86.61725616455078,,1.778825759887695,,0.1552000045776367,4.64733362197876,,,3.280320405960083,5.352353096008301,11.789999961853027,3.140000104904175,0.3790000081062317,3.986017942428589,4.440000057220459,12.670000076293944,0.75,3.171720027923584,0.0038000000640749,1.2288717031478882,3.2149999141693115,3.382432699203491,1.1614974737167358,3.380000114440918,4.21484899520874,3.218446731567383,10.5,10.156299591064451,7.779234409332275,,42.0,14.57915210723877,0.9197005033493042,0.9998427629470824,14.0,3.5999999046325684,2.0199999809265137,5.75,11.11895751953125,1.342900037765503,11322.0
2024-06-28,4.226017475128174,38.358585357666016,1.831343650817871,5.179999828338623,19.246782302856445,179.58311462402344,3.9600000381469727,0.1278000026941299,126.96629333496094,51.0,9.399999618530272,9.0600004196167,9.050000190734863,0.0962999984622001,60.88856506347656,105.52840423583984,19.229999542236328,22.90513038635254,17.170000076293945,8.359999656677246,5.5,3.539999961853028,,2.700000047683716,8.726970672607422,4.612106323242188,25.10068893432617,67.35054779052734,6.779999732971191,25.051044464111328,0.0309999994933605,30.32565116882324,4.309999942779541,0.8399999737739563,,,14.181750297546388,3.1234495639801025,5.679439067840576,,3.810093641281128,0.1230000033974647,3.2695887088775635,3.618638277053833,12.465200424194336,14.167047500610352,2.5999999046325684,0.1710000038146972,1.7400000095367432,13.26729679107666,18.99779319763184,35.77117156982422,6.360000133514404,7.199999809265137,5.710000038146973,7.860000133514404,4.28000020980835,0.4074999988079071,,1.4600000381469729,11.012672424316406,1.8894742727279663,,12.899999618530272,8.02500057220459,45.32882690429688,9.119999885559082,2.700000047683716,7.894883155822754,0.9966225028038024,9.12421989440918,24.54087448120117,8.5,2.0980050563812256,12.51883029937744,0.5789999961853027,7.573353290557861,,10.214836120605469,1.399999976158142,21.1582145690918,4.5,6.71999979019165,4.03000020980835,1.4537649154663086,0.3289999961853027,0.0043999999761581,0.8500000238418579,0.3535999953746795,0.2269999980926513,,1.4700000286102295,31.81999969482422,10.117959022521973,24.37083625793457,0.3700000047683716,26.100000381469727,0.3799999952316284,10.07570457458496,16.124900817871094,0.8479999899864197,13.679824829101562,3.7799999713897705,2.7300000190734863,0.9226266145706176,86.41983795166016,,1.6521927118301392,,0.1439999938011169,4.162846565246582,,,3.1319925785064697,5.5010294914245605,11.56999969482422,3.0199999809265137,0.3810000121593475,3.821764230728149,4.019999980926514,12.630000114440918,0.6349999904632568,3.1235177516937256,0.003400000045076,1.162273645401001,3.2149999141693115,3.610788822174072,1.347274899482727,3.119999885559082,4.007599353790283,3.570352792739868,10.5,10.156299591064451,7.779234409332275,,42.0,14.57915210723877,0.9197005033493042,1.1368354558944702,14.0,3.5999999046325684,2.0199999809265137,5.75,11.11895751953125,1.342900037765503,10943.7001953125
2024-07-31,4.455224990844727,40.87614440917969,1.7959743738174438,5.0,22.339298248291016,167.2606658935547,3.5199999809265137,0.1255999952554702,138.87867736816406,49.54999923706055,9.234999656677246,8.239999771118164,9.050000190734863,0.0970000028610229,60.288204193115234,119.5,19.450000762939453,23.9075870513916,17.799999237060547,8.380000114440918,5.849999904632568,3.4100000858306885,,2.700000047683716,9.05544376373291,5.025451183319092,29.799999237060547,66.85893249511719,7.0,26.515789031982425,0.0454000011086463,32.13300704956055,4.099999904632568,1.0399999618530271,,,14.181750297546388,3.025000095367432,5.659753322601318,,3.869999885559082,0.1129999980330467,3.1014275550842285,3.5794119834899902,13.413497924804688,14.31700038909912,2.4200000762939453,0.1850000023841858,1.590000033378601,13.0,20.37387084960937,36.24470520019531,6.239999771118164,7.099999904632568,7.264999866485596,9.29800033569336,4.449999809265137,0.4074999988079071,,1.3049999475479126,11.890323638916016,1.9402744770050049,,12.899999618530272,8.219545364379883,43.86219024658203,10.5,3.180000066757202,7.800000190734863,0.9966225028038024,9.300000190734863,25.376861572265625,8.449999809265137,2.179821014404297,12.402268409729004,0.5419999957084656,7.074999809265137,,10.36216640472412,1.399999976158142,20.732675552368164,4.78000020980835,6.599999904632568,4.150000095367432,1.5617845058441162,0.2949999868869781,0.0048000002279877,0.8899999856948853,0.3194000124931335,0.2280000001192093,,1.4700000286102295,38.86000061035156,10.618898391723633,23.20103454589844,0.3449999988079071,25.799999237060547,0.3700000047683716,10.45954132080078,16.174304962158203,0.7680000066757202,12.655653953552246,3.920000076293945,2.809999942779541,0.9417682886123656,89.0,,1.7912136316299438,,0.1449999958276748,4.282526016235352,3.0,,3.1015665531158447,5.5010294914245605,11.010000228881836,3.119999885559082,0.628000020980835,4.033119201660156,4.190000057220459,11.520000457763672,0.6359999775886536,2.869999885559082,0.003400000045076,1.1330798864364624,3.2149999141693115,3.859999895095825,1.3089667558670044,3.140000104904175,3.914077281951904,3.416971206665039,10.800000190734863,10.199999809265137,8.223299026489258,,42.0,14.813544273376465,0.9211519360542296,1.1526247262954712,14.0,3.5999999046325684,2.0199999809265137,5.75,11.228803634643556,1.350000023841858,11065.0
2024-08-30,4.378822326660156,40.737449645996094,1.8627830743789675,4.909999847412109,24.076265335083008,174.4248809814453,3.660000085830689,0.12219999730587,138.04481506347656,50.59999847412109,8.824999809265137,8.0600004196167,9.050000190734863,0.0995000004768371,60.48671340942383,122.3000030517578,20.920000076293945,24.466388702392575,17.799999237060547,8.4399995803833,6.0,3.400000095367432,,2.700000047683716,8.949063301086426,5.094497203826904,30.299999237060547,71.38174438476562,7.0,26.66309928894043,0.0593999996781349,34.878990173339844,3.920000076293945,0.8600000143051147,,,14.181750297546388,2.9549999237060547,5.354618549346924,,3.7699999809265137,0.1174999997019767,3.074414014816284,3.706897735595703,13.529800415039062,13.1387939453125,3.299999952316284,0.1659999936819076,1.6399999856948853,13.279999732971191,22.155839920043945,37.23122024536133,6.380000114440918,7.050000190734863,8.414999961853027,10.020000457763672,4.289999961853027,0.4074999988079071,,1.2699999809265137,12.164715766906738,2.141502857208252,,12.899999618530272,8.219545364379883,47.89055252075195,10.350000381469728,3.0999999046325684,7.380000114440918,0.9966225028038024,9.550000190734863,26.3610954284668,8.100000381469727,2.2187814712524414,12.207723617553713,0.5320000052452087,6.53000020980835,,10.892552375793455,1.3899999856948853,20.96029090881348,4.599999904632568,6.940000057220459,4.079999923706055,1.7516573667526243,0.3000000119209289,0.0074000000022351,0.8999999761581421,0.3219999969005584,0.2249999940395355,,1.4700000286102295,40.79999923706055,10.66783332824707,22.81110191345215,0.3479999899864197,25.36000061035156,0.3580000102519989,10.267622947692873,16.974620819091797,0.7239999771118164,11.964035987854004,3.920000076293945,2.740000009536743,1.019291877746582,79.55000305175781,,1.7829549312591553,,0.1191999986767768,4.321938514709473,3.3399999141693115,,3.0882551670074463,5.5010294914245605,11.25,3.0,0.4300000071525574,3.951086282730103,3.890000104904175,11.369999885559082,0.625,2.934999942779541,0.003400000045076,1.1175706386566162,3.2149999141693115,3.4800000190734863,1.587993621826172,2.9600000381469727,4.723807334899902,4.195748805999756,10.800000190734863,10.199999809265137,8.223299026489258,,42.0,14.813544273376465,0.9211519360542296,1.1368354558944702,14.0,3.5999999046325684,2.0199999809265137,5.75,11.228803634643556,1.350000023841858,11401.900390625
2024-09-30,4.536402702331543,41.09410095214844,1.82741379737854,4.800000190734863,24.65525245666504,188.7533264160156,3.4600000381469727,0.1159999966621398,130.69883728027344,51.400001525878906,8.739999771118164,8.140000343322754,8.550000190734863,0.1055999994277954,64.4371109008789,127.5,21.1200008392334,26.89759063720703,17.799999237060547,8.5,6.699999809265137,3.470000028610229,,3.039999961853028,9.059176445007324,5.0049238204956055,35.5,69.71027374267578,7.800000190734863,25.38641357421875,0.0397999994456768,36.376800537109375,4.150000095367432,0.7900000214576721,1.590000033378601,,14.452380180358888,2.934999942779541,5.167600631713867,,3.494999885559082,0.1064999997615814,2.9696269035339355,3.9716763496398926,13.3553466796875,13.481544494628906,3.299999952316284,0.1030000001192092,1.5499999523162842,13.359999656677246,23.264623641967773,38.05989456176758,6.679999828338623,7.150000095367432,8.074999809265137,10.225000381469728,4.389999866485596,0.2000000029802322,,0.959999978542328,13.737896919250488,2.4719998836517334,,9.899999618530272,8.414091110229492,51.95802307128906,10.149999618530272,2.5,7.199999809265137,1.2137086391448977,9.899999618530272,25.65939712524414,8.5,2.329817771911621,12.013178825378418,0.5,6.505000114440918,,11.167566299438477,1.3200000524520874,23.295808792114254,4.519999980926514,7.099999904632568,4.340000152587891,1.59112811088562,0.3070000112056732,0.0093999998643994,0.8799999952316284,0.2637999951839447,0.221000000834465,,1.4700000286102295,49.70000076293945,10.03167724609375,27.295337677001957,0.324999988079071,20.61000061035156,0.3440000116825104,10.555500030517578,17.261154174804688,0.7860000133514404,11.378081321716309,3.9800000190734863,2.720000028610229,1.0,71.5999984741211,3.119999885559082,1.8243672847747805,,0.1023999974131584,4.422393321990967,5.199999809265137,4.880000114440918,3.166276216506958,14.867647171020508,11.470000267028809,2.940000057220459,0.2660000026226043,4.242544174194336,3.4800000190734863,11.850000381469728,0.5699999928474426,3.319999933242798,0.0035999999381601,1.0445865392684937,2.200000047683716,3.4800000190734863,1.734034299850464,2.9600000381469727,4.504504680633545,3.957862138748169,10.800000190734863,10.199999809265137,8.223299026489258,,42.0,14.626030921936035,0.9211519360542296,1.081572413444519,14.0,2.5999999046325684,1.8600000143051147,3.119999885559082,11.228803634643556,1.350000023841858,11877.2998046875
2024-10-31,4.159164905548096,43.59065628051758,1.75600004196167,4.849999904632568,25.28249168395996,193.91156005859372,3.5999999046325684,0.095499999821186,139.55372619628906,48.09999847412109,8.994999885559082,8.0600004196167,8.550000190734863,0.1129999980330467,66.1046142578125,117.4000015258789,18.959999084472656,24.041893005371094,15.0,8.5600004196167,6.25,3.150000095367432,3.440000057220459,2.9200000762939453,8.802959442138672,5.215795040130615,35.0,68.82537078857422,6.599999904632568,24.158830642700195,0.0320000015199184,33.650787353515625,4.380000114440918,0.7450000047683716,1.559999942779541,,14.452380180358888,2.609999895095825,4.744349956512451,8.449999809265137,3.625,0.0957999974489212,2.839137315750122,4.226647853851318,12.618767738342283,14.638330459594728,4.079999923706055,0.1129999980330467,1.5800000429153442,12.739999771118164,24.47240257263184,36.38281631469727,6.440000057220459,8.0,7.994999885559082,10.244999885559082,4.53000020980835,0.1930000036954879,,1.0399999618530271,14.265130043029783,2.496000051498413,,9.550000190734863,8.462727546691895,51.395118713378906,10.0,2.2799999713897705,7.079999923706055,1.4307947158813477,7.599999904632568,26.64556884765625,9.149999618530272,2.557734489440918,11.973450660705566,0.3625000119209289,6.829999923706055,,10.077329635620115,1.3300000429153442,22.444730758666992,4.360000133514404,7.0,4.230000019073486,1.572242259979248,0.3190000057220459,0.0089999996125698,0.8299999833106995,0.2757999897003174,0.2339999973773956,7.949999809265137,1.7899999618530271,70.55000305175781,9.591262817382812,31.161497116088867,0.3429999947547912,21.200000762939453,0.3190000057220459,11.898926734924316,16.796772003173828,0.7200000286102295,10.998651504516602,3.619999885559082,2.869999885559082,0.9700000286102296,78.0999984741211,2.9600000381469727,1.7092093229293823,,0.101000003516674,4.416388511657715,5.349999904632568,4.78000020980835,2.979107141494751,16.15617561340332,9.619999885559082,2.6600000858306885,0.4699999988079071,4.163406848907471,3.5,11.100000381469728,0.527999997138977,3.2100000381469727,0.0032999999821186,1.050972580909729,2.0999999046325684,3.759999990463257,1.6070048809051514,2.900000095367432,4.31498384475708,3.8048887252807617,10.199999809265137,10.199999809265137,11.80781364440918,,30.600000381469727,14.95952320098877,0.8967828154563904,1.080539584159851,17.5,2.5999999046325684,1.8600000143051147,3.119999885559082,13.865131378173828,1.350000023841858,11672.599609375
2024-11-29,4.340620994567871,43.551025390625,1.6619999408721924,5.159999847412109,23.979766845703125,195.63096618652344,3.400000095367432,0.0898580029606819,146.20480346679688,47.5,8.850000381469727,8.100000381469727,8.550000190734863,0.1049999967217445,65.92594909667969,120.3000030517578,20.280000686645508,26.772279739379883,14.600000381469728,8.300000190734863,6.449999809265137,3.0899999141693115,3.400000095367432,2.9200000762939453,8.597076416015625,4.926747798919678,33.70000076293945,74.80000305175781,7.400000095367432,24.649864196777344,0.5580000281333923,33.97999954223633,4.179999828338623,0.7900000214576721,1.559999942779541,10.119999885559082,14.934125900268556,2.674999952316284,4.764035701751709,9.0,3.525000095367432,0.0957999974489212,2.76200008392334,4.340000152587891,12.579999923706056,14.531220436096191,4.0,0.101000003516674,1.6200000047683716,9.100000381469728,24.71999931335449,38.98687744140625,6.340000152587891,7.800000190734863,6.650000095367432,8.616000175476074,4.650000095367432,0.1800000071525573,,1.5399999618530271,14.340807914733888,3.134999990463257,3.200000047683716,8.949999809265137,8.268181800842285,51.27719497680664,9.760000228881836,2.0999999046325684,6.699999809265137,1.600000023841858,7.349999904632568,28.71273422241211,8.550000190734863,2.458622694015503,12.2678804397583,0.5040000081062317,6.764999866485596,,10.399999618530272,1.350000023841858,23.850000381469727,4.0,7.079999923706055,4.389999866485596,1.595849633216858,0.2860000133514404,0.009800000116229,0.8650000095367432,0.2906000018119812,0.2060000002384185,7.900000095367432,1.7899999618530271,78.0999984741211,9.787002563476562,29.58370018005371,0.3429999947547912,19.920000076293945,0.3459999859333038,12.551678657531738,16.697967529296875,0.7039999961853027,11.358869552612305,3.319999933242798,2.809999942779541,1.0,64.44999694824219,2.559999942779541,1.7063424587249756,,0.1293999999761581,4.301849842071533,5.599999904632568,4.559999942779541,3.014201402664185,16.15617561340332,9.0600004196167,2.200000047683716,0.4959999918937683,4.136384010314941,3.539999961853028,11.109999656677246,0.5130000114440918,3.440000057220459,0.0028999999631196,1.1111845970153809,2.1600000858306885,5.199999809265137,1.40865957736969,2.380000114440918,4.65002965927124,4.070648193359375,10.100000381469728,11.5,11.723471641540527,,30.600000381469727,15.150090217590332,0.8967828154563904,1.149962306022644,16.899999618530273,2.740000009536743,1.8600000143051147,3.119999885559082,14.170357704162598,1.3600000143051147,11641.2998046875
2024-12-31,4.369999885559082,47.989349365234375,1.5499999523162842,4.739999771118164,25.899999618530277,188.5622711181641,2.900000095367432,0.0904000028967857,153.21327209472656,83.30000305175781,8.234999656677246,7.699999809265137,8.550000190734863,0.1146000027656555,67.69271087646484,108.6999969482422,17.799999237060547,24.70833778381348,18.799999237060547,8.100000381469727,7.5,3.369999885559082,3.7200000286102295,2.9200000762939453,9.093505859375,5.012913227081299,31.200000762939453,73.5,7.099999904632568,24.944482803344727,0.1899999976158142,30.51000022888184,4.769999980926514,0.675000011920929,1.4800000190734863,9.6899995803833,15.120901107788086,2.799999952316284,4.400000095367432,8.84000015258789,3.5299999713897705,0.0957999974489212,3.0980000495910645,4.5,11.779999732971191,16.059999465942383,3.9600000381469727,0.0825000032782554,1.6699999570846558,8.890000343322754,23.520000457763672,40.59999847412109,6.019999980926514,7.25,7.065000057220459,9.14799976348877,5.199999809265137,0.1860000044107437,,1.0800000429153442,15.986783981323242,3.628999948501587,3.0350000858306885,8.649999618530273,8.70590877532959,48.7811393737793,9.699999809265137,2.9600000381469727,6.300000190734863,1.830000042915344,5.949999809265137,27.688634872436523,7.650000095367432,2.444630622863769,12.679211616516112,0.2280000001192093,7.364999771118164,,10.15999984741211,1.3200000524520874,22.3700008392334,4.0,7.699999809265137,6.300000190734863,1.5627994537353516,0.3689999878406524,0.0057999999262392,0.8700000047683716,0.4034000039100647,0.1879999935626983,8.149999618530273,1.7699999809265137,79.80000305175781,9.518250465393066,29.97920227050781,0.3009999990463257,17.834999084472656,0.3019999861717224,12.35401439666748,16.302749633789062,0.6499999761581421,11.229190826416016,3.299999952316284,2.490000009536743,1.0199999809265137,62.95000076293945,1.7400000095367432,1.793785810470581,,0.1027999967336654,4.38935136795044,7.150000095367432,4.360000133514404,3.101936817169189,17.899999618530273,7.815000057220459,1.9800000190734863,0.5199999809265137,3.937000036239624,3.359999895095825,11.239999771118164,0.4659999907016754,3.255000114440918,0.0024999999441206,1.2170977592468262,2.1600000858306885,5.199999809265137,1.5468794107437134,1.7899999618530271,6.066247463226318,4.9462432861328125,10.100000381469728,11.800000190734863,12.199999809265137,,30.600000381469727,14.864239692687988,0.916278064250946,1.149962306022644,17.100000381469727,2.740000009536743,1.8600000143051147,3.140000104904175,14.170357704162598,1.3600000143051147,11595.0
2025-01-31,4.420000076293945,49.27999877929688,1.5260000228881836,5.019999980926514,29.850000381469727,199.06979370117188,2.7799999713897705,0.1066000014543533,166.27719116210938,83.19999694824219,9.510000228881836,8.699999809265137,8.550000190734863,0.123599998652935,71.0,108.9000015258789,17.969999313354492,26.418460845947266,17.5,8.260000228881836,7.699999809265137,3.4800000190734863,3.619999885559082,2.799999952316284,10.630897521972656,5.606497287750244,33.900001525878906,75.80000305175781,6.800000190734863,25.799999237060547,0.2140000015497207,32.38999938964844,4.599999904632568,0.6349999904632568,1.5299999713897705,9.020000457763672,14.53177547454834,3.025000095367432,4.050000190734863,8.079999923706055,3.5350000858306885,0.1120000034570694,3.48799991607666,4.900000095367432,12.220000267028809,16.68000030517578,3.759999990463257,0.0970000028610229,2.1600000858306885,9.34000015258789,24.8799991607666,41.400001525878906,5.480000019073486,6.099999904632568,6.619999885559082,8.295999526977539,5.679999828338623,0.1909999996423721,,1.25,15.948945999145508,4.038000106811523,3.075000047683716,8.399999618530273,9.699999809265137,51.80785369873047,9.699999809265137,2.880000114440918,6.239999771118164,1.7100000381469729,6.949999809265137,27.66966819763184,7.949999809265137,2.686495065689087,12.976380348205566,0.2384999990463256,7.204999923706055,,11.18000030517578,1.3899999856948853,24.15999984741211,4.099999904632568,8.800000190734863,6.300000190734863,1.6194568872451782,0.3630000054836273,0.0055999998003244,0.8700000047683716,0.3695999979972839,0.1985000073909759,8.0,1.75,92.6500015258789,9.55782699584961,26.981281280517575,0.3289999961853027,19.420000076293945,0.3790000081062317,12.848175048828123,16.239999771118164,0.7300000190734863,11.270000457763672,3.5199999809265137,2.5899999141693115,0.9940000176429749,65.55000305175781,1.840000033378601,2.1770081520080566,,0.1263999938964843,4.880444049835205,7.050000190734863,4.460000038146973,3.1619999408721924,18.799999237060547,7.559999942779541,2.039999961853028,0.6200000047683716,3.934999942779541,3.900000095367432,13.729999542236328,0.5640000104904175,3.4100000858306885,0.0024999999441206,1.3126312494277954,2.220000028610229,5.199999809265137,1.7180320024490356,2.299999952316284,6.214630603790283,5.463486194610596,10.199999809265137,12.0,14.100000381469728,,29.399999618530277,15.203164100646973,0.9357733726501464,1.1148489713668823,17.100000381469727,2.5999999046325684,1.8600000143051147,3.140000104904175,14.170357704162598,1.340000033378601,12368.900390625
2025-02-28,4.954999923706055,51.900001525878906,1.5700000524520874,4.989999771118164,27.649999618530277,205.18325805664065,2.5,0.1260000020265579,164.53004455566406,83.5999984741211,10.050000190734863,9.0,8.550000190734863,0.1381999999284744,72.72000122070312,118.6999969482422,18.11000061035156,29.299999237060547,16.0,7.519999980926514,7.599999904632568,3.450000047683716,3.5999999046325684,3.4200000762939453,12.33857536315918,6.403048992156982,33.5,82.19999694824219,7.699999809265137,22.649999618530277,0.1445000022649765,34.439998626708984,3.950000047683716,0.7300000190734863,1.600000023841858,9.5,14.53177547454834,2.7249999046325684,4.074999809265137,7.980000019073486,2.8399999141693115,0.1309999972581863,3.3499999046325684,4.78000020980835,12.539999961853027,16.959999084472656,3.819999933242798,0.1270000040531158,2.140000104904175,10.520000457763672,22.18000030517578,42.81999969482422,5.760000228881836,6.300000190734863,7.864999771118164,10.619999885559082,5.71999979019165,0.1899999976158142,10.800000190734863,1.3300000429153442,14.397565841674805,4.257999897003174,3.1549999713897705,7.949999809265137,10.300000190734863,51.10031127929688,9.279999732971191,2.900000095367432,6.21999979019165,1.6699999570846558,9.0,27.700000762939453,8.800000190734863,2.7124805450439453,12.877324104309082,0.2585000097751617,7.34499979019165,,10.449999809265137,1.3700000047683716,27.459999084472656,3.839999914169312,9.199999809265137,6.329999923706055,1.661949872970581,0.3729999959468841,0.0055999998003244,0.8550000190734863,0.4837999939918518,0.2000000029802322,7.800000190734863,1.7200000286102295,95.8000030517578,10.24052906036377,30.17906379699707,0.3740000128746032,17.80500030517578,0.3440000116825104,12.650511741638184,17.280000686645508,0.8100000023841858,12.3100004196167,3.619999885559082,2.6700000762939453,0.9879999756813048,53.20000076293945,1.659999966621399,2.540161371231079,,0.1140000000596046,6.117268562316895,7.199999809265137,5.0,3.369999885559082,22.0,7.869999885559082,2.0,0.5979999899864197,4.301000118255615,3.5999999046325684,15.420000076293944,0.6769999861717224,3.859999895095825,0.0024000001139938,1.597321391105652,2.700000047683716,5.199999809265137,1.6572933197021484,1.870000004768372,5.978963375091553,5.343137741088867,10.199999809265137,12.199999809265137,14.199999809265137,,29.399999618530277,15.300000190734863,0.9455210566520692,1.0663772821426392,16.299999237060547,2.5,1.8600000143051147,3.140000104904175,14.486233711242676,1.340000033378601,13347.2998046875
