Date,AALLON.HE,ADMCM.HE,ADMIN.HE,AIFORIA.HE,ALBAV.HE,ALEX.HE,ALISA.HE,ALMA.HE,ANORA.HE,APETIT.HE,ARVOSK.HE,ASPO.HE,ATRAV.HE,BEER.HE,BETOLAR.HE,BIOBV.HE,BOREO.HE,BRETEC.HE,BULL-NOKIA-X3-H.HE,BULL-OMXH15-X3-H.HE,CANATU.HE,CAPMAN.HE,CONSTI.HE,CTY1S.HE,DIGIA.HE,DOV1V.HE,EAGLE.HE,EEZY.HE,ELEAV.HE,ELISA.HE,ENENTO.HE,EQV1V.HE,ERIBR.HE,ESENSE.HE,ETTE.HE,EVLI.HE,EXL1V.HE,FIFAX.HE,FONDIA.HE,FORTUM.HE,FSECURE.HE,FSKRS.HE,GLA1V.HE,GRK.HE,HARVIA.HE,HEEROS.HE,HIAB.HE,HKFOODS.HE,HONBS.HE,HUH1V.HE,ICP1V.HE,INDERES.HE,INVEST.HE,KALMAR.HE,KAMUX.HE,KEMIRA.HE,KESKOA.HE,KESKOB.HE,KHG.HE,KNEBV.HE,KOJAMO.HE,KOSKI.HE,KREATE.HE,KSL.HE,LAMOR.HE,LAPWALL.HE,LINDEX.HE,LOIHDE.HE,MARAS.HE,MERUS.HE,METSA.HE,METSB.HE,MODU.HE,MUSTI.HE,NANOFH.HE,NDA-FI.HE,NESTE.HE,NETUM.HE,NLG1V.HE,NOHO.HE,NOKIA.HE,NORRH.HE,NXTMH.HE,OLVAS.HE,OMASP.HE,OPTOMED.HE,ORIOLA.HE,ORNAV.HE,ORNBV.HE,ORTHEX.HE,OUT1V.HE,OVARO.HE,PALLAS.HE,PIIPPO.HE,PON1V.HE,QPR1V.HE,QTCOM.HE,RAIKV.HE,RAIVV.HE,RAP1V.HE,REBL.HE,REKA.HE,RELAIS.HE,REMEDY.HE,ROBIT.HE,SAGCV.HE,SAMPO.HE,SANOMA.HE,SCANFL.HE,SFOODS.HE,SIILI.HE,SITOWS.HE,SOLTEQ.HE,SOLWERS.HE,SPINN.HE,SPRING.HE,SSH1V.HE,STEAV.HE,STERV.HE,SUY1V.HE,TAALA.HE,TALLINK.HE,TAMTRON.HE,TEKOVA.HE,TEM1V.HE,TIETO.HE,TITAN.HE,TNOM.HE,TOIVO.HE,TOKMAN.HE,TTALO.HE,TULAV.HE,TYRES.HE,UPM.HE,VALMT.HE,VERK.HE,VIAFIN.HE,VIK1V.HE,VINCIT.HE,WETTERI.HE,WITH.HE,WITTED.HE,WRT1V.HE,WUF1V.HE,YIT.HE,^OMXH25
2024-05-31,7.821359157562256,47.01066589355469,2.427008390426636,4.03000020980835,32.80668258666992,8.236684799194336,0.1969999969005584,10.211474418640137,4.363648891448975,13.202208518981934,46.954376220703125,5.897727489471436,9.200522422790527,,1.0700000524520874,1.919999957084656,19.950000762939453,2.5999999046325684,,,9.899999618530272,1.8028151988983157,9.65607452392578,3.9446165561676025,5.317564964294434,0.3623428642749786,0.0504000000655651,1.4199999570846558,4.860000133514404,40.585330963134766,17.128812789916992,13.47938346862793,3.687255382537842,2.569999933242798,13.086592674255373,18.520000457763672,0.3070000112056732,0.209999993443489,6.274925708770752,13.475050926208496,2.1831822395324707,15.773141860961914,1.5915471315383911,,40.94036483764648,3.380000114440918,,0.6552615165710449,3.2300000190734863,35.97076797485352,11.890000343322754,19.4823055267334,5.113263130187988,,5.931955814361572,20.95794677734375,16.38642692565918,15.81445026397705,0.5299999713897705,45.23494338989258,10.079999923706056,7.739999771118164,7.593718528747559,7.978108882904053,2.150000095367432,3.370427131652832,3.390000104904175,12.399999618530272,1.1349999904632568,4.5,8.416097640991211,7.640430927276611,1.4839999675750732,24.30181884765625,1.965999960899353,10.4700345993042,18.183250427246094,3.0,1.0515214204788208,8.331621170043945,3.478749990463257,1.8049999475479128,2.7799999713897705,30.760534286499023,15.24206829071045,7.269999980926514,,36.8912467956543,36.302127838134766,6.495197296142578,3.66356897354126,4.190000057220459,1.899999976158142,1.919999957084656,23.902040481567383,0.5799999833106995,80.94999694824219,1.9958566427230835,1.8603758811950684,2.990000009536743,2.359999895095825,5.293663501739502,12.42452907562256,20.350000381469727,1.6950000524520874,9.683106422424316,7.888000011444092,7.143700122833252,7.554437160491943,,7.688380718231201,2.880000114440918,0.5960000157356262,3.956561088562012,1.6699999570846558,4.716913223266602,1.2799999713897705,13.415834426879885,13.22927188873291,2.7300000190734863,8.298503875732422,0.7122535109519958,6.099999904632568,,5.235211849212647,17.100313186645508,11.566092491149902,4.8540143966674805,1.1799999475479126,13.17650318145752,8.563692092895508,0.4379999935626983,8.215578079223633,33.22850799560547,23.50404357910156,2.259999990463257,16.22976303100586,22.72905921936035,2.575999975204468,0.4799999892711639,1.100000023841858,1.7440658807754517,18.801353454589844,2.325889825820923,2.3980000019073486,4626.75
2024-06-28,7.95823335647583,44.44285583496094,2.3487179279327397,4.75,31.675416946411133,7.374705791473389,0.1889999955892563,9.922470092773438,4.260533332824707,13.297188758850098,48.50222396850586,5.760113716125488,9.067731857299805,,1.4199999570846558,2.0199999809265137,19.899999618530277,2.880000114440918,,,10.0,1.7556211948394775,9.232150077819824,3.790435791015625,5.317564964294434,0.3312571346759796,0.05180000141263,1.4600000381469729,5.050000190734863,40.71839904785156,15.502896308898926,13.102336883544922,3.7999439239501953,2.930000066757202,12.547444343566896,18.331979751586918,0.3000000119209289,0.2179999947547912,6.128571510314941,13.124112129211426,1.8865808248519895,15.412503242492676,1.6718896627426147,,36.172996520996094,3.259999990463257,,0.614307701587677,3.0999999046325684,36.28069305419922,11.859999656677246,19.19580078125,5.365052700042725,,5.299862384796143,22.001976013183597,15.951221466064451,15.50232219696045,0.6259999871253967,44.55820846557617,9.614999771118164,7.800000190734863,7.327938556671143,7.787700653076172,2.039999961853028,3.243056297302246,3.3299999237060547,12.199999809265137,1.100000023841858,4.619999885559082,8.574146270751953,7.198503494262695,1.2200000286102295,25.78363609313965,1.659999966621399,10.303181648254396,15.691489219665527,2.799999952316284,0.9817302227020264,8.123330116271973,3.4472663402557373,1.4900000095367432,2.940000057220459,30.66425895690918,13.727447509765623,6.210000038146973,,38.44049072265625,38.60733413696289,6.957762718200684,3.2370810508728027,4.03000020980835,2.150000095367432,1.8600000143051147,25.56734848022461,0.5699999928474426,77.55000305175781,1.9859760999679563,1.8221359252929688,2.7699999809265137,2.299999952316284,4.998477935791016,13.19504165649414,17.559999465942383,1.690000057220459,9.07791233062744,8.020000457763672,6.181682109832764,7.096887111663818,,7.6690144538879395,2.9800000190734863,0.8320000171661377,3.719167470932007,1.600000023841858,5.510849475860596,1.2400000095367432,12.478697776794434,12.583100318908691,2.740000009536743,7.940642833709717,0.6439999938011169,5.880000114440918,,5.128817558288574,16.63913917541504,10.825861930847168,4.6744160652160645,1.090000033378601,12.673436164855955,8.28433609008789,0.449999988079071,7.501519680023193,30.836811065673828,25.43888664245605,2.200000047683716,15.843340873718262,22.14376449584961,2.453333139419556,0.4469999969005584,1.0260000228881836,1.7145055532455444,17.621681213378906,2.420823812484741,2.252000093460083,4491.08984375
2024-07-31,7.899572849273682,48.54147720336914,2.3487179279327397,4.519999980926514,32.05250549316406,7.614144325256348,0.1720000058412552,10.211474418640137,4.354274272918701,13.392168998718262,47.26950454711914,5.83875036239624,9.4281644821167,,1.3300000429153442,2.369999885559082,18.25,2.789999961853028,,,11.600000381469728,1.7650599479675293,9.750280380249023,3.9036688804626474,5.414956092834473,0.3263999819755554,0.0740000009536743,1.3799999952316284,5.349999904632568,40.88948440551758,16.16460609436035,13.337990760803224,4.106559753417969,3.0999999046325684,12.498430252075195,17.76791763305664,0.2939999997615814,0.2809999883174896,5.8541579246521,13.64330768585205,2.017863512039185,15.08982753753662,1.6259796619415283,,39.12187957763672,3.819999933242798,,0.6236153841018677,2.9600000381469727,36.28069305419922,11.390000343322754,18.33628845214844,5.171368598937988,26.501544952392575,4.969228744506836,20.20392417907715,16.552162170410156,16.03632164001465,0.6320000290870667,45.59264373779297,9.145000457763672,7.199999809265137,7.498796939849853,7.787700653076172,2.0999999046325684,3.282247304916382,2.875,11.699999809265137,1.1050000190734863,5.539999961853027,8.179024696350098,6.933347225189209,1.0700000524520874,25.19091033935547,1.7920000553131104,10.029727935791016,17.612220764160156,3.059999942779541,0.8337728381156921,7.744621276855469,3.5392773151397705,1.649999976158142,2.990000009536743,30.471704483032227,13.305654525756836,6.119999885559082,,40.90959167480469,41.13531494140625,6.418102741241455,3.1948165893554688,4.199999809265137,1.899999976158142,1.870000004768372,23.70612335205078,0.5720000267028809,82.0999984741211,2.055139541625977,1.959799885749817,2.7100000381469727,1.919999957084656,5.037836074829102,12.809785842895508,17.799999237060547,1.7200000286102295,8.845145225524902,8.093999862670898,6.505529403686523,7.106622695922852,,7.359155178070068,2.890000104904175,0.8059999942779541,3.6400363445281982,1.649999976158142,5.884466648101807,1.2999999523162842,11.344270706176758,11.384474754333496,2.799999952316284,8.008345603942871,0.6119999885559082,5.420000076293945,,5.019439697265625,17.275556564331055,10.5945405960083,4.601605415344238,1.159999966621399,10.941722869873049,9.921936988830566,0.4199999868869781,8.225333213806152,28.86106300354004,24.943262100219727,1.8600000143051147,16.422975540161133,21.46091651916504,2.1702563762664795,0.4390000104904175,1.0399999618530271,1.655384540557861,18.65450668334961,2.6391730308532715,2.318000078201294,4537.18017578125
2024-08-30,8.466621398925781,49.57847595214844,2.3878631591796875,4.139999866485596,32.9952278137207,7.757807731628418,0.1914999932050705,9.874302864074709,4.030867576599121,12.96475887298584,46.7041244506836,5.878068447113037,9.579925537109377,,1.1799999475479126,2.1700000762939453,16.549999237060547,2.740000009536743,,,13.0,1.7405189275741575,9.703177452087402,3.905588626861572,5.785043239593506,0.3351428508758545,0.0820000022649765,1.25,4.300000190734863,42.98052978515625,17.960674285888672,13.243729591369627,4.401382923126221,2.940000057220459,11.665201187133787,17.203857421875,0.4000000059604645,0.2360000014305114,5.945629119873047,13.90290641784668,2.047037363052368,15.184732437133787,1.6298054456710815,,42.316505432128906,3.839999914169312,,0.5733538269996643,2.8399999141693115,35.89328384399414,11.699999809265137,18.288536071777344,5.093894958496094,25.07073211669922,3.943291902542114,21.441293716430664,17.569869995117188,17.635149002075195,0.628000020980835,47.17813873291016,9.470000267028809,7.199999809265137,7.46082878112793,7.7115373611450195,2.0299999713897705,3.292044878005981,2.900000095367432,11.850000381469728,0.9639999866485596,4.400000095367432,7.882682800292969,6.152608871459961,1.1399999856948853,25.0,1.850000023841858,9.89995288848877,19.962404251098636,3.059999942779541,0.7928286194801331,7.346628189086914,3.8882200717926025,1.840000033378601,3.059999942779541,30.128223419189453,13.343999862670898,5.320000171661377,,46.13827133178711,46.46246719360352,6.263914585113525,3.23227858543396,3.839999914169312,1.8899999856948853,1.75,22.138776779174805,0.5680000185966492,95.5,2.1737053394317627,2.0984199047088623,2.5,1.7999999523162842,4.7918477058410645,14.543441772460938,18.239999771118164,1.6749999523162842,9.171019554138184,8.081999778747559,6.410280227661133,7.525231838226318,,7.785211563110352,2.539999961853028,0.6940000057220459,3.699384689331055,1.5800000429153442,6.771806240081787,1.284999966621399,11.442917823791504,11.53738498687744,2.680000066757202,8.153425216674805,0.6000000238418579,5.400000095367432,,4.12652063369751,17.524593353271484,9.761781692504885,4.713248252868652,1.0299999713897705,10.583769798278809,9.748544692993164,0.4979999959468841,8.363853454589844,28.90832901000977,24.68591690063477,1.6920000314712524,16.22976303100586,19.997671127319336,2.2079999446868896,0.3799999952316284,1.0420000553131104,1.7095787525177002,19.599225997924805,2.544238805770874,2.609999895095825,4679.7099609375
2024-09-30,8.603495597839355,49.18342590332031,2.5052990913391118,3.849999904632568,32.90095520019531,7.662032127380371,0.1809999942779541,10.88581657409668,4.05430269241333,12.96475887298584,46.7041244506836,5.956704616546631,9.769627571105955,,1.1200000047683716,2.2799999713897705,15.300000190734863,2.75,,,12.399999618530272,1.766740798950195,10.315513610839844,4.066948413848877,5.473391056060791,0.3166857063770294,0.0810000002384185,1.4149999618530271,3.9800000190734863,45.26167297363281,18.300981521606445,13.630407333374023,4.520622730255127,2.6700000762939453,11.126054763793944,18.14395904541016,0.3959999978542328,0.2759999930858612,5.892857074737549,14.225000381469728,2.136211633682251,15.160049438476562,1.5915471315383911,,46.24835205078125,4.0,,0.6589846014976501,2.9800000190734863,34.28125,10.739999771118164,18.431787490844727,5.113263130187988,28.26217269897461,3.880082607269287,21.673301696777344,18.280349731445312,18.403356552124023,0.6299999952316284,51.91529083251953,10.289999961853027,7.340000152587891,8.113537788391113,7.464006423950195,1.9900000095367432,3.1352810859680176,2.9549999237060547,11.550000190734863,1.0199999809265137,4.349999904632568,7.744390487670898,6.177160263061523,1.1100000143051147,25.649999618530277,1.5720000267028809,9.816526412963867,16.45128631591797,2.799999952316284,0.7481622695922852,6.980260372161865,3.83543872833252,1.600000023841858,4.28000020980835,28.950572967529297,13.70827579498291,4.78000020980835,,47.49385452270508,47.67318344116211,6.186820030212402,3.4887475967407227,3.930000066757202,1.7000000476837158,1.649999976158142,21.159183502197266,0.6000000238418579,93.1999969482422,2.232988119125366,2.1701200008392334,2.470000028610229,1.899999976158142,5.195268630981445,14.44712734222412,16.940000534057617,1.6299999952316284,8.519270896911621,8.380000114440918,6.565680980682373,7.057946681976318,7.900000095367432,7.746479034423828,2.799999952316284,0.6320000290870667,3.798298597335816,1.5,7.005317211151123,1.1749999523162842,11.442917823791504,11.345013618469238,2.5799999237060547,7.959986209869385,0.5920000076293945,5.21999979019165,,3.5405585765838623,17.782201766967773,9.669252395629885,4.8734307289123535,1.065000057220459,10.7095365524292,9.382492065429688,0.449999988079071,8.642843246459961,28.42620849609375,28.04494285583496,1.690000057220459,17.775455474853516,20.680519104003903,2.141948699951172,0.4399999976158142,1.0520000457763672,1.6504578590393066,19.847314834594727,2.73410701751709,2.740000009536743,4735.64013671875
2024-10-31,8.01689338684082,48.68961715698242,2.485726356506348,4.170000076293945,32.335323333740234,7.709919929504394,0.168500006198883,10.693147659301758,3.22469425201416,12.869778633117676,46.54656219482422,5.543863773345947,10.907835960388184,,0.8999999761581421,2.3499999046325684,14.0,1.8799999952316284,,,11.300000190734863,1.739708662033081,10.398365020751951,3.4767425060272217,6.3109564781188965,0.3160000145435333,0.0700000002980232,1.2899999618530271,3.5799999237060547,42.62711334228516,17.56364631652832,13.145339965820312,6.286516189575195,2.900000095367432,10.341838836669922,17.391878128051758,0.3449999988079071,0.2750000059604645,5.657142639160156,13.529999732971191,1.863251090049744,14.926218032836914,1.6068503856658936,,45.10731506347656,3.859999895095825,,0.774399995803833,2.789999961853028,35.42133712768555,10.550000190734863,18.51886367797852,5.016420841217041,27.7674503326416,3.434999942779541,19.18407440185547,18.696441650390625,19.150754928588867,0.578000009059906,48.58961486816406,9.050000190734863,7.380000114440918,7.783561706542969,6.264433860778809,1.649999976158142,3.585977792739868,2.595000028610229,10.649999618530272,1.1349999904632568,4.150000095367432,6.559024333953857,4.847450256347656,0.8849999904632568,23.049999237060547,1.343999981880188,9.978745460510254,14.3496675491333,2.740000009536743,0.8170229196548462,6.922413349151611,4.257267475128174,1.7999999523162842,5.400000095367432,29.146848678588867,10.928275108337402,3.775000095367432,,43.88337326049805,43.989593505859375,5.6777777671813965,3.1621577739715576,3.4800000190734863,1.1100000143051147,1.5700000524520874,22.334693908691406,0.6299999952316284,69.80000305175781,2.3219122886657715,2.2179198265075684,2.240000009536743,1.440000057220459,4.880403518676758,13.435827255249023,15.720000267028809,1.3899999856948853,8.565824508666992,8.140000343322754,7.022170543670654,7.70046329498291,5.820000171661377,5.926056385040283,2.859999895095825,0.6639999747276306,3.36307692527771,1.4140000343322754,6.678401947021484,1.0800000429153442,10.061875343322754,10.08226490020752,2.4200000762939453,7.621469974517822,0.5920000076293945,5.320000171661377,,3.3251330852508545,16.39221954345703,9.012298583984377,3.519160509109497,1.100000023841858,10.138748168945312,9.758622169494627,0.4670000076293945,7.624000072479248,26.147151947021484,22.92547416687012,1.6540000438690186,17.87206268310547,19.70502281188965,1.8683077096939087,0.3799999952316284,0.7649999856948853,1.5814834833145142,17.289873123168945,2.900533437728882,2.6040000915527344,4473.18017578125
2024-11-29,8.09510612487793,47.45509338378906,2.309572458267212,3.609999895095825,32.05250549316406,8.476123809814453,0.1840000003576278,11.17482089996338,2.746614456176758,12.96475887298584,46.29631042480469,4.993409156799316,10.338730812072754,,0.7049999833106995,2.259999990463257,10.449999809265137,2.25,,,11.5,1.7107456922531128,9.914719581604004,3.380980491638184,6.213565349578857,0.3420000076293945,0.0662000030279159,1.1050000190734863,3.319999933242798,41.769901275634766,17.671863555908203,12.223711013793944,6.353307723999023,2.369999885559082,10.145785331726074,16.63979721069336,0.2820000052452087,0.2560000121593475,4.714285850524902,14.265000343322754,1.8434712886810305,14.166266441345217,1.4385137557983398,,43.37432098388672,5.449999809265137,,0.7650923132896423,2.819999933242798,33.5736083984375,9.725000381469728,19.20293617248535,5.210105419158936,30.983139038085938,3.190000057220459,18.2799072265625,18.20955467224121,18.322982788085938,0.5339999794960022,47.429500579833984,9.664999961853027,6.980000019073486,7.472995281219482,6.188270568847656,1.465000033378601,3.527190923690796,2.6700000762939453,10.649999618530272,0.9700000286102296,3.9700000286102295,5.907073020935059,4.12858247756958,0.9900000095367432,20.899999618530277,1.5,9.92312717437744,14.080855369567873,2.9600000381469727,0.8944964408874512,7.341587543487549,3.9171786308288574,1.8600000143051147,5.519999980926514,27.87105941772461,10.544827461242676,4.579999923706055,,45.0654182434082,44.05855941772461,5.207892894744873,3.0526540279388428,3.400000095367432,0.8999999761581421,1.6699999570846558,21.06122398376465,0.5400000214576721,68.44999694824219,2.114422559738159,2.0314998626708984,2.0299999713897705,1.2000000476837158,4.693452835083008,12.721468925476074,14.479999542236328,1.375,8.33305835723877,8.107999801635742,7.180900573730469,7.690728187561035,4.949999809265137,5.771126747131348,2.759999990463257,0.6159999966621399,3.382859706878662,0.875,7.799253463745117,1.065000057220459,9.114874839782717,9.068119049072266,2.240000009536743,8.018017768859863,0.5740000009536743,5.760000228881836,,2.6160237789154053,16.200496673583984,9.049309730529783,3.7084670066833496,1.0299999713897705,11.81999969482422,9.885866165161133,0.4099999964237213,7.366000175476074,24.17616271972656,21.63829231262207,1.409999966621399,18.741514205932617,19.31482315063477,1.7692307233810425,0.367000013589859,0.7179999947547913,1.5667033195495603,16.98870849609375,2.861600160598755,2.374000072479248,4334.39013671875
2024-12-30,8.42751407623291,46.862525939941406,2.113846063613892,3.509999990463257,32.9952278137207,8.811336517333984,0.1669999957084655,10.59681224822998,2.6622474193573,13.249698638916016,48.66905212402344,4.767329692840576,10.243881225585938,,0.7649999856948853,2.289999961853028,10.949999809265137,2.400000095367432,,,11.800000190734863,1.6547505855560305,9.914719581604004,3.2179999351501465,6.486260414123535,0.2280000001192093,0.0729999989271164,1.1200000047683716,3.059999942779541,40.71785736083984,16.954126358032227,12.563258171081545,6.394033908843994,2.650000095367432,9.802690505981444,16.4517765045166,0.2800000011920929,0.2590000033378601,4.469142436981201,13.515000343322754,1.7643524408340454,14.555985450744627,1.495901346206665,,42.433555603027344,5.449999809265137,,0.7185538411140442,2.319999933242798,33.593265533447266,10.239999771118164,19.447248458862305,5.113263130187988,30.857032775878903,2.640000104904175,19.18407440185547,17.586339950561523,17.704587936401367,0.5379999876022339,45.43796157836914,9.390000343322754,6.960000038146973,6.929504871368408,6.054985046386719,1.215000033378601,3.899505853652954,2.690000057220459,12.0,0.8460000157356262,3.7100000381469727,5.531707286834717,4.165900707244873,0.959999978542328,19.920000076293945,1.3880000114440918,9.733099937438965,11.852160453796388,2.559999942779541,1.016031265258789,7.813968181610107,4.207558631896973,1.6150000095367432,7.900000095367432,28.656160354614254,10.16137981414795,4.659999847412109,,41.96255493164063,42.14725112915039,4.894636154174805,2.790421724319458,3.4200000762939453,0.6499999761581421,1.4500000476837158,19.689796447753903,0.8100000023841858,67.19999694824219,2.2132272720336914,2.0601799488067627,1.9149999618530276,1.1200000047683716,4.211316108703613,13.01504135131836,14.0600004196167,1.2999999523162842,7.867524147033691,7.875999927520752,7.565591812133789,8.03145694732666,4.619999885559082,5.480633735656738,3.049999952316284,0.6100000143051147,3.185031652450561,0.9760000109672546,7.707622051239014,1.0399999618530271,9.548916816711426,9.587030410766602,2.2799999713897705,7.766548156738281,0.5759999752044678,5.460000038146973,0.8368627429008484,2.602559804916382,16.31553077697754,9.123332977294922,3.941459655761719,1.0099999904632568,12.109999656677246,10.296961784362791,0.4020000100135803,7.34600019454956,25.78790664672852,22.749948501586918,1.3380000591278076,18.548303604125977,19.997671127319336,1.6229743957519531,0.2800000011920929,0.7570000290870667,1.4780219793319702,16.8949031829834,2.988133430480957,2.490000009536743,4315.8701171875
2025-01-31,8.935903549194336,53.232666015625,2.2312819957733154,3.559999942779541,36.860382080078125,8.907112121582031,0.1829999983310699,10.933984756469728,2.6060028076171875,13.34467887878418,49.40126800537109,4.865624904632568,11.192388534545898,,0.7549999952316284,3.130000114440918,9.460000038146973,2.240000009536743,,,12.600000381469728,1.68950617313385,10.011448860168455,3.4140000343322754,6.466782093048096,0.2910000085830688,0.0777999982237815,1.2350000143051147,3.299999952316284,40.4645881652832,16.91533088684082,11.496109008789062,5.937899112701416,2.690000057220459,10.439865112304688,17.76791763305664,0.3300000131130218,0.248999997973442,4.949999809265137,14.0,1.8474273681640625,14.965189933776855,1.583895564079285,,46.98884963989258,5.5,,0.9586922526359558,2.619999885559082,35.0675163269043,11.130000114440918,20.131322860717773,5.210105419158936,31.57971572875977,2.875,20.913787841796875,17.937355041503906,18.27433013916016,0.5,48.3382568359375,10.029999732971191,7.300000190734863,7.123608589172363,6.15018892288208,1.2799999713897705,3.811326026916504,2.7699999809265137,11.350000381469728,0.7739999890327454,4.329999923706055,6.163902282714844,4.729603290557861,1.0800000429153442,20.5,1.212000012397766,10.641522407531738,11.959684371948242,2.740000009536743,1.0306153297424316,7.813968181610107,4.469393253326416,1.75,8.0600004196167,29.981016159057617,10.717379570007324,4.409999847412109,,50.827880859375,51.56584930419922,5.090421199798584,2.965243101119995,3.4100000858306885,1.0,1.399999976158142,20.277551651000977,1.0700000524520874,78.8499984741211,2.242868661880493,2.165339946746826,1.8650000095367432,1.100000023841858,5.884035110473633,12.721468925476074,13.239999771118164,1.3899999856948853,8.612378120422363,7.955999851226807,8.216607093811035,7.973045825958252,4.244999885559082,5.054577350616455,2.900000095367432,0.6320000290870667,2.987203598022461,0.9700000286102296,7.707622051239014,1.1100000143051147,10.259166717529297,10.550862312316896,2.3499999046325684,7.698844909667969,0.6320000290870667,5.400000095367432,0.7417646646499634,3.939494848251343,17.81096076965332,7.383793354034424,3.37839412689209,0.962000012397766,13.970000267028809,11.491094589233398,0.4180000126361847,8.03600025177002,27.57441711425781,25.69486427307129,1.74399995803833,18.644906997680664,19.900121688842773,1.717333436012268,0.2619999945163727,0.8029999732971191,1.5864102840423584,18.0255069732666,3.036799907684326,2.5360000133514404,4570.43017578125
2025-02-28,10.06999969482422,53.528953552246094,2.270427227020264,3.5,37.614559173583984,9.38598918914795,0.1815000027418136,11.3674898147583,3.3418705463409424,13.48714828491211,57.05707550048828,4.973750114440918,10.860410690307615,,0.7300000190734863,2.859999895095825,11.300000190734863,2.3499999046325684,,,12.5,1.867145657539368,9.614859580993652,3.0999999046325684,7.031651973724365,0.3370000123977661,0.0772000029683113,0.7979999780654907,3.3399999141693115,43.19210052490234,15.499253273010254,10.477466583251951,6.488519191741943,2.430000066757202,11.028027534484863,18.331979751586918,0.3519999980926513,0.2140000015497207,4.855714321136475,15.095000267028809,1.6338061094284058,15.218506813049316,1.4040813446044922,,45.60245513916016,5.650000095367432,,0.9726538062095642,2.690000057220459,35.10683059692383,11.140000343322754,18.860898971557617,5.365052700042725,33.27729034423828,2.549999952316284,20.874473571777344,18.036130905151367,18.03725814819336,0.4990000128746032,52.39867401123047,9.239999771118164,7.0,7.472995281219482,6.949903964996338,1.3450000286102295,4.115056037902832,2.9200000762939453,11.949999809265137,0.7639999985694885,5.699999809265137,5.472439289093018,3.865390300750733,1.4199999570846558,20.450000762939453,1.156000018119812,11.73070240020752,8.404525756835938,2.4600000381469727,1.0257539749145508,9.231111526489258,4.5922627449035645,1.3650000095367432,8.479999542236328,33.95558547973633,8.924758911132812,4.119999885559082,,52.6994514465332,53.37863540649414,5.012106895446777,3.433035135269165,3.390000104904175,2.700000047683716,1.5,26.644899368286133,1.100000023841858,83.44999694824219,2.262629508972168,2.21314001083374,1.8200000524520876,1.1200000047683716,4.5458598136901855,14.14040184020996,13.880000114440918,1.4900000095367432,8.658931732177734,8.456000328063965,8.364564895629883,8.858940124511719,3.095000028610229,5.945422649383545,2.7699999809265137,0.5799999833106995,2.373936653137207,0.4679999947547912,7.853049278259277,1.1699999570846558,10.209844589233398,10.225309371948242,2.150000095367432,7.495734691619873,0.6520000100135803,5.78000020980835,0.8273529410362244,3.420877695083618,17.331655502319336,7.642873764038086,3.1259853839874268,1.0149999856948853,13.8100004196167,11.177879333496094,0.4699999988079071,6.269999980926514,27.32197570800781,26.328702926635746,2.115000009536743,19.1279354095459,21.46091651916504,1.75979483127594,0.2240000069141388,0.871999979019165,1.320366382598877,18.045255661010746,2.910266637802124,2.289999961853028,4719.31982421875
