Date,2P.RO,4RT.RO,AAB.RO,ABN.RO,ADISS.RO,AG.RO,ALR.RO,ALT.RO,ALW.RO,APP.RO,AQ.RO,ARAX.RO,ARMT.RO,ARO.RO,AROBS.RO,ARS.RO,ARTE.RO,ASC.RO,ATB.RO,ATRD.RO,AVIO.RO,BCM.RO,BENTO.RO,BIO.RO,BIOW.RO,BNET.RO,BONA.RO,BRCR.RO,BRD.RO,BRK.RO,BRM.RO,BUCU.RO,BUCV.RO,BVB.RO,CAB.RO,CACU.RO,CBC.RO,CC.RO,CCOM.RO,CHRD.RO,CLAIM.RO,CMF.RO,CMP.RO,CMVX.RO,CODE.RO,COKG.RO,COKJ.RO,COTE.RO,COVB.RO,CPLB.RO,CRC.RO,DIGI.RO,EBS.RO,ECT.RO,EEAI.RO,EFO.RO,EL.RO,ELGS.RO,ELJ.RO,ELMA.RO,ELZY.RO,FAMZ.RO,FEP.RO,FERO.RO,FIMA.RO,FOJE.RO,GREEN.RO,H2O.RO,HUNT.RO,IARV.RO,IMP.RO,INFINITY.RO,IORB.RO,IPRU.RO,JTG.RO,LIH.RO,MACO.RO,MAM.RO,MAMA.RO,MECE.RO,MECF.RO,MEOY.RO,MET.RO,MOBG.RO,MOIB.RO,NAPO.RO,NRF.RO,NTEX.RO,ONE.RO,PE.RO,PPL.RO,PRAE.RO,PREB.RO,PREH.RO,PRSN.RO,PTR.RO,REFE.RO,REIT.RO,RELE.RO,RMAH.RO,ROCE.RO,RPH.RO,RRC.RO,SAFE.RO,SATU.RO,SCDM.RO,SEOM.RO,SIDG.RO,SMTL.RO,SNG.RO,SNN.RO,SNO.RO,SOCP.RO,SPTU.RO,SPX.RO,STK.RO,STKP.RO,TBK.RO,TBM.RO,TEL.RO,TLV.RO,TRANSI.RO,TRGI.RO,TRP.RO,TSLA.RO,TSND.RO,TTS.RO,TUFE.RO,UAM.RO,UARG.RO,UNISEM.RO,VAC.RO,VIAG.RO,VNC.RO,WINE.RO,^BET.RO
2024-05-31,2.5199999809265137,3.3020944595336914,4.21999979019165,0.8799999952316284,0.7850000262260437,1.5099999904632568,1.6299999952316284,0.0949999988079071,14.579591751098633,8.600000381469727,1.1549999713897705,1.7999999523162842,2.0999999046325684,0.3339999914169311,0.8999999761581421,9.760000228881836,17.0,3.869999885559082,2.0250699520111084,53.0,1.9900000095367432,0.1340000033378601,13.273469924926758,0.7365384101867676,0.1459999978542328,0.2199999988079071,1.2599999904632568,0.3440000116825104,19.0,0.1315000057220459,2.73746657371521,13.800000190734863,1.1399999856948853,58.18181610107422,0.032999999821186,22.176250457763672,149.0,8.100000381469727,0.0509999990463256,14.5,6.0,5.910120487213135,0.6600000262260437,96.2759017944336,1.7200000286102295,,68.5,88.19999694824219,0.4345287084579468,8.899999618530273,15.300000190734863,65.73106384277344,225.0,0.0509999990463256,1.25,0.4000000059604645,13.81999969482422,0.1840000003576278,0.1899999976158142,0.2329999953508377,14.100000381469728,7.050000190734863,0.1190000027418136,0.6106613278388977,,13.188405990600586,,119.85745239257812,0.4589999914169311,13.39663314819336,0.2360000014305114,1.8949999809265137,0.2479999959468841,1.340000033378601,,1.6984950304031372,19.649999618530277,2.140000104904175,0.2639999985694885,25.600000381469727,0.1080000028014183,0.1586926281452179,0.65938800573349,,0.7286708354949951,3.7200000286102295,4.010000228881836,39.84468460083008,33.947296142578125,21.25,7.5,,4.28000020980835,3.759999990463257,0.2080000042915344,0.6144787669181824,28.399999618530277,0.1190000027418136,11.899999618530272,0.6675000190734863,0.169852927327156,0.1959999948740005,0.0775000005960464,1.3282209634780884,9.0,65.0,1.8799999952316284,0.2980000078678131,56.400001525878906,5.429999828338623,46.20000076293945,5.816993713378906,1.6474957466125488,1.4800000190734863,0.3219999969005584,70.0,2.359999895095825,18.549999237060547,0.3002645075321197,32.74117660522461,26.147497177124023,0.3350400030612945,18.0,0.5640000104904175,0.0797623842954635,0.0684999972581863,8.633333206176758,0.2980000078678131,0.5199999809265137,1.7899999618530271,0.3499999940395355,6.900000095367432,1.239193081855774,0.1500000059604644,15.061389923095703,
2024-06-28,2.4600000381469727,3.3160271644592285,4.139999866485596,0.7699999809265137,0.7300000190734863,1.4700000286102295,1.559999942779541,0.0930000022053718,14.195919036865234,8.5,1.215000033378601,2.0799999237060547,2.0999999046325684,0.3880000114440918,0.8600000143051147,9.699999809265137,18.399999618530277,3.880000114440918,2.8720946311950684,51.5,2.3399999141693115,0.1430000066757202,14.399999618530272,0.7673076391220093,0.1509999930858612,0.2060000002384185,1.2999999523162842,0.3160000145435333,20.899999618530277,0.1354999989271164,2.933000087738037,13.399999618530272,1.1200000047683716,58.18181610107422,0.0350000001490116,23.600000381469727,120.0,7.349999904632568,0.06700000166893,12.800000190734863,5.900000095367432,6.346113204956055,0.6579999923706055,96.5,1.7100000381469729,,73.0,86.19999694824219,0.3199711441993713,10.0,14.300000190734863,65.73106384277344,219.5,0.0494999997317791,1.100000023841858,0.4519999921321869,15.5600004196167,0.1800000071525573,0.1840000003576278,0.2349999994039535,14.399999618530272,7.0,0.1150000020861625,0.5824226140975952,,13.800000190734863,,124.6999969482422,0.488999992609024,14.100000381469728,0.2479999959468841,1.9700000286102293,0.2199999988079071,1.590000033378601,,1.7999999523162842,20.0,2.0999999046325684,0.2639999985694885,26.799999237060547,0.125,0.1909999996423721,0.6330130100250244,,0.6847749948501587,3.5799999237060547,4.0,40.79999923706055,33.263031005859375,21.0,7.699999809265137,,4.099999904632568,3.819999933242798,0.2319999933242797,0.6639999747276306,28.799999237060547,0.1129999980330467,14.399999618530272,0.703125,0.172764703631401,0.2000000029802322,0.0829999968409538,1.3282209634780884,9.0,63.0,1.8799999952316284,0.2980000078678131,56.20000076293945,5.960000038146973,45.70000076293945,6.282352924346924,1.6569913625717163,1.4800000190734863,0.3199999928474426,64.0,2.5999999046325684,17.799999237060547,0.3302909731864929,41.900001525878906,27.87394905090332,0.3720000088214874,18.0,0.5630000233650208,0.0994683802127838,0.0680000036954879,8.483332633972168,0.3100000023841858,0.574999988079071,1.830000042915344,0.3600000143051147,7.0,1.5755454301834106,0.1480000019073486,15.310813903808594,
2024-07-31,2.440000057220459,3.274229049682617,3.5,0.7900000214576721,0.699999988079071,1.4900000095367432,1.5800000429153442,0.0825000032782554,14.387755393981934,8.300000190734863,1.3200000524520874,1.909999966621399,2.700000047683716,0.3319999873638153,0.9259999990463256,9.720000267028809,17.399999618530273,4.119999885559082,2.774735450744629,53.0,2.180000066757202,0.1379999965429306,14.149999618530272,0.7730768918991089,0.1270000040531158,0.2000000029802322,1.25,0.2899999916553497,22.100000381469727,0.1330000013113021,2.9800000190734863,12.5,1.190000057220459,58.18181610107422,0.0299999993294477,22.600000381469727,95.0,7.550000190734863,0.0590000003576278,10.300000190734863,5.900000095367432,6.443000316619873,0.6259999871253967,95.5,1.5399999618530271,,72.0,87.80000305175781,0.3199711441993713,8.0,13.699999809265137,63.0,239.0,0.0480000004172325,1.2200000286102295,0.4259999990463257,16.260000228881836,0.1800000071525573,0.1710000038146972,0.2150000035762787,13.300000190734863,7.0,0.1129999980330467,0.4979999959468841,,14.199999809265137,,124.5,0.4769999980926513,14.100000381469728,0.2319999933242797,2.0299999713897705,0.2399999946355819,1.649999976158142,,1.5700000524520874,19.950000762939453,1.850000023841858,0.2520000040531158,26.0,0.1150000020861625,0.1860000044107437,0.628616988658905,,0.6672166585922241,3.5799999237060547,3.799999952316284,38.79999923706055,32.42670440673828,20.81999969482422,7.5,,3.5199999809265137,3.7200000286102295,0.2169999927282333,0.6499999761581421,27.0,0.1280000060796737,16.5,0.75,0.1688823401927948,0.1860000044107437,0.0790000036358833,1.3282209634780884,8.0,68.0,1.7799999713897705,0.209999993443489,53.400001525878906,5.929999828338623,46.95000076293945,6.375424861907959,1.6522434949874878,1.8799999952316284,0.3100000023841858,64.5,2.299999952316284,17.799999237060547,0.3434275388717651,45.400001525878906,29.0,0.3720000088214874,18.0,0.5429999828338623,0.1013451442122459,0.0780000016093254,8.333333015441895,0.2879999876022339,0.5849999785423279,1.7599999904632568,0.3880000114440918,6.25,1.5755454301834106,0.1420000046491623,15.800000190734863,
2024-08-30,2.25,,4.0,0.7049999833106995,0.6949999928474426,1.3849999904632568,1.5099999904632568,0.0804999992251396,14.5,8.25,1.399999976158142,1.7999999523162842,2.700000047683716,0.3479999899864197,0.9179999828338624,9.380000114440918,16.100000381469727,4.150000095367432,2.862358808517456,52.0,3.259999990463257,0.1299999952316284,13.25,0.7799999713897705,0.1159999966621398,0.1909999996423721,1.2000000476837158,0.3199999928474426,21.5,0.1230000033974647,2.9600000381469727,12.800000190734863,1.1799999475479126,57.727272033691406,0.0299999993294477,19.0,99.5,7.0,0.0560000017285347,10.800000190734863,6.0,6.599999904632568,0.5899999737739563,94.5,1.5950000286102295,,71.0,84.0,0.2765182554721832,8.0,13.949999809265137,63.400001525878906,245.0,0.0465000011026859,1.2799999713897705,0.4399999976158142,14.65999984741211,0.1700000017881393,0.1599999964237213,0.209999993443489,13.800000190734863,7.0,0.125,0.3980000019073486,,14.399999618530272,,122.5999984741211,0.4440000057220459,13.449999809265137,0.2220000028610229,2.240000009536743,0.3019999861717224,1.7599999904632568,4.3174262046813965,1.4249999523162842,22.200000762939453,1.75,0.2399999946355819,26.200000762939453,0.1070000007748603,0.1800000071525573,0.6800000071525574,7.599999904632568,0.702333390712738,3.559999942779541,3.619999885559082,30.0,32.349998474121094,20.399999618530277,8.399999618530273,,2.799999952316284,3.700000047683716,0.2090000063180923,0.6399999856948853,27.0,0.1099999994039535,16.600000381469727,0.7387499809265137,0.1609999984502792,0.1850000023841858,0.0750000029802322,1.3282209634780884,6.25,64.0,1.75,0.2360000014305114,54.59999847412109,5.760000228881836,44.5,6.328888893127441,1.6000173091888428,1.7999999523162842,0.3079999983310699,60.0,2.200000047683716,17.5,0.348119169473648,46.70000076293945,28.75,0.356000006198883,12.399999618530272,0.4930000007152557,0.0975916236639022,0.0644999966025352,7.599999904632568,0.2960000038146972,0.5699999928474426,1.7300000190734863,0.3499999940395355,6.800000190734863,1.4162206649780271,0.1379999965429306,15.300000190734863,
2024-09-30,2.309999942779541,3.9800000190734863,3.880000114440918,0.699999988079071,0.7149999737739563,1.409999966621399,1.5099999904632568,0.0780000016093254,13.699999809265137,8.199999809265137,1.434999942779541,1.8799999952316284,2.700000047683716,0.3499999940395355,0.8999999761581421,8.779999732971191,16.600000381469727,3.400000095367432,3.309999942779541,53.0,2.799999952316284,0.125,13.850000381469728,0.777999997138977,0.1230000033974647,0.209999993443489,1.149999976158142,0.3100000023841858,21.0,0.1150000020861625,2.900000095367432,12.600000381469728,1.1399999856948853,50.0,0.0799999982118606,20.799999237060547,88.5,7.099999904632568,0.0509999990463256,7.900000095367432,6.199999809265137,5.400000095367432,0.593999981880188,80.0,1.399999976158142,,68.0,77.4000015258789,0.2765182554721832,10.100000381469728,12.850000381469728,66.4000015258789,243.3999938964844,0.0350000001490116,1.0099999904632568,0.4099999964237213,13.68000030517578,0.1599999964237213,0.163000002503395,0.202000007033348,14.699999809265137,7.0,0.1650000065565109,0.4180000126361847,,14.0,,125.0,0.4589999914169311,12.949999809265137,0.2169999927282333,2.390000104904175,0.2840000092983246,1.6799999475479126,4.424873352050781,1.100000023841858,21.200000762939453,1.940000057220459,0.2300000041723251,26.0,0.1129999980330467,0.277999997138977,0.6800000071525574,,0.702333390712738,2.799999952316284,3.75,28.0,27.75,21.0,7.75,,2.380000114440918,3.5199999809265137,0.1749999970197677,0.621999979019165,27.399999618530277,0.1059999987483024,12.199999809265137,0.734000027179718,0.1459999978542328,0.1790000051259994,0.0754999965429306,1.3282209634780884,5.800000190734863,65.0,1.809999942779541,0.1930000036954879,48.5,5.559999942779541,42.25,6.561568737030029,1.5525391101837158,2.3399999141693115,0.2980000078678131,63.0,2.259999990463257,17.299999237060547,0.3790839612483978,36.20000076293945,27.649999618530277,0.3619999885559082,12.600000381469728,0.4959999918937683,0.0965000018477439,0.0759999975562095,6.869999885559082,0.3039999902248382,0.5600000023841858,1.75,0.3759999871253967,7.400000095367432,2.56690001487732,0.1264999955892563,15.079999923706056,
2024-10-31,2.200000047683716,3.220000028610229,3.859999895095825,0.6499999761581421,0.675000011920929,1.2999999523162842,1.5299999713897705,0.0719999969005584,13.399999618530272,8.100000381469727,1.4049999713897705,1.6299999952316284,2.700000047683716,0.3700000047683716,0.8600000143051147,8.5,16.600000381469727,2.950000047683716,3.0899999141693115,53.0,2.640000104904175,0.1400000005960464,13.300000190734863,0.7519999742507935,0.0989999994635582,0.1934999972581863,1.0700000524520874,0.2319999933242797,20.299999237060547,0.1035000011324882,2.9800000190734863,12.399999618530272,1.2000000476837158,48.650001525878906,0.1289999932050705,18.700000762939453,75.0,6.699999809265137,0.0564999990165233,8.699999809265137,6.0,5.349999904632568,0.550000011920929,78.5,1.190000057220459,,68.0,77.4000015258789,0.3456478118896484,10.100000381469728,13.800000190734863,64.80000305175781,254.8999938964844,0.0399999991059303,1.2799999713897705,0.4300000071525574,12.739999771118164,0.1400000005960464,0.163000002503395,0.2049999982118606,13.5,12.699999809265137,0.2080000042915344,0.4000000059604645,,15.0,,121.0,0.4359999895095825,12.600000381469728,0.1969999969005584,2.440000057220459,0.2259999960660934,1.7000000476837158,4.949999809265137,1.0549999475479126,22.100000381469727,1.870000004768372,0.25,26.399999618530277,0.1120000034570694,0.257999986410141,0.6549999713897705,,0.9393709301948548,3.220000028610229,3.5799999237060547,32.0,24.875,19.86000061035156,8.25,,2.0799999237060547,3.5799999237060547,0.1634999960660934,0.6039999723434448,27.200000762939453,0.1199999973177909,12.5,0.7099999785423279,0.1400000005960464,0.1759999990463256,0.0700000002980232,1.3282209634780884,5.800000190734863,67.5,1.7300000190734863,0.2960000038146972,45.09999847412109,5.429999828338623,43.09999847412109,7.213071823120117,1.5193043947219849,2.1600000858306885,0.3019999861717224,60.5,2.5999999046325684,17.100000381469727,0.3650000095367431,39.09999847412109,28.25,0.3720000088214874,12.600000381469728,0.4684999883174896,0.0900000035762786,0.0715000033378601,6.960000038146973,0.3000000119209289,0.5049999952316284,1.7000000476837158,0.3860000073909759,7.400000095367432,2.200000047683716,0.1260000020265579,14.880000114440918,
2024-11-29,1.9700000286102293,3.5199999809265137,3.819999933242798,0.5350000262260437,0.6399999856948853,1.1749999523162842,1.5149999856948853,0.0729999989271164,13.699999809265137,8.0,1.1799999475479126,1.5099999904632568,2.700000047683716,0.3300000131130218,0.7020000219345093,8.720000267028809,15.100000381469728,2.930000066757202,2.5199999809265137,48.0,2.359999895095825,0.1500000059604644,11.0,0.7419999837875366,0.0799999982118606,0.1749999970197677,0.9800000190734864,0.25,17.979999542236328,0.0820000022649765,2.720000028610229,12.0,1.0299999713897705,41.0,0.125,23.399999618530277,67.0,5.949999809265137,0.0764999985694885,7.0,5.849999904632568,4.960000038146973,0.5120000243186951,77.5,1.2100000381469729,,65.0,74.0,0.3456478118896484,7.5,12.949999809265137,62.79999923706055,255.0,0.0450000017881393,1.0,0.4239999949932098,12.34000015258789,0.1379999965429306,0.2119999974966049,0.2000000029802322,13.5,12.399999618530272,0.1979999989271164,0.3740000128746032,,13.899999618530272,,119.4000015258789,0.395000010728836,12.800000190734863,0.19200000166893,2.400000095367432,0.2520000040531158,1.3700000047683716,4.304999828338623,0.9919999837875366,18.399999618530277,1.659999966621399,0.25,24.799999237060547,0.1040000021457672,0.2660000026226043,0.6349999904632568,,1.053500056266785,3.039999961853028,3.75,28.799999237060547,20.524999618530277,19.520000457763672,7.150000095367432,,2.0799999237060547,3.259999990463257,0.125,0.5759999752044678,27.200000762939453,0.1110000014305114,12.5,0.6179999709129333,0.1500000059604644,0.1700000017881393,0.0689999982714653,1.3282209634780884,5.949999809265137,78.0,1.7400000095367432,0.2800000011920929,37.5,4.994999885559082,40.09999847412109,7.199999809265137,1.5098087787628174,2.1600000858306885,0.2720000147819519,59.0,2.5999999046325684,15.449999809265137,0.3989999890327453,37.04999923706055,26.399999618530277,0.3740000128746032,11.399999618530272,0.4124999940395355,0.0874999985098838,0.0759999975562095,4.28000020980835,0.3379999995231628,0.4480000138282776,1.6799999475479126,0.3779999911785126,6.599999904632568,1.840000033378601,0.1234999969601631,14.460000038146973,
2024-12-30,1.7999999523162842,3.940000057220459,3.680000066757202,0.449999988079071,0.6349999904632568,1.125,1.5049999952316284,0.0684999972581863,13.600000381469728,7.599999904632568,1.1549999713897705,1.8200000524520876,2.700000047683716,0.3680000007152557,0.7820000052452087,8.479999542236328,15.800000190734863,3.25,2.559999942779541,47.0,2.880000114440918,0.1449999958276748,10.899999618530272,0.7139999866485596,0.0799999982118606,0.1539999991655349,0.8500000238418579,0.2619999945163727,18.63999938964844,0.0799999982118606,3.180000066757202,12.399999618530272,1.0199999809265137,40.900001525878906,0.1150000020861625,27.0,52.5,6.0,0.0769999995827674,6.5,5.699999809265137,4.5,0.5260000228881836,81.0,1.600000023841858,,65.0,75.4000015258789,0.3377473056316376,7.5,11.5,64.0,294.3999938964844,0.0445000007748603,0.8450000286102295,0.4120000004768371,13.199999809265137,0.1469999998807907,0.209999993443489,0.2189999967813491,13.5,10.0,0.2360000014305114,0.4059999883174896,,13.699999809265137,,122.0,0.3510000109672546,12.5,0.1899999976158142,2.4200000762939453,0.2339999973773956,1.3700000047683716,4.485000133514404,1.0149999856948853,22.0,1.5499999523162842,0.209999993443489,19.200000762939453,0.1099999994039535,0.277999997138977,0.6600000262260437,,1.0099999904632568,2.799999952316284,3.559999942779541,28.200000762939453,21.5,19.549999237060547,6.699999809265137,,2.0999999046325684,3.299999952316284,0.1159999966621398,0.5680000185966492,25.600000381469727,0.1150000020861625,12.0,0.6600000262260437,0.1509999930858612,0.1609999984502792,0.0694999992847442,1.328220009803772,4.0,74.5,1.6399999856948853,0.2980000078678131,40.5,5.139999866485596,41.54999923706055,7.150000095367432,1.6047652959823608,2.759999990463257,0.2680000066757202,61.0,2.5799999237060547,15.0,0.3980000019073486,37.70000076293945,27.0,0.3759999871253967,14.800000190734863,0.4569999873638153,0.0850000008940696,0.0745000019669532,4.789999961853027,0.3240000009536743,0.4280000030994415,1.6100000143051147,0.3219999969005584,6.599999904632568,2.680000066757202,0.1174999997019767,14.539999961853027,
2025-01-31,1.809999942779541,4.079999923706055,3.5199999809265137,0.4399999976158142,0.5899999737739563,1.100000023841858,1.524999976158142,0.0680000036954879,13.300000190734863,6.900000095367432,1.184999942779541,1.6399999856948853,2.0,0.4000000059604645,0.7379999756813049,8.300000190734863,14.600000381469728,4.0,2.470000028610229,47.20000076293945,3.359999895095825,0.1439999938011169,10.800000190734863,0.7239999771118164,0.0815000012516975,0.1714999973773956,0.8999999761581421,0.1979999989271164,18.1200008392334,0.1040000021457672,2.799999952316284,11.600000381469728,1.090000033378601,41.84999847412109,0.1199999973177909,25.799999237060547,49.20000076293945,6.0,0.0710000023245811,7.150000095367432,5.900000095367432,4.420000076293945,0.5260000228881836,82.5,1.309999942779541,31.0,65.0,77.80000305175781,0.3318219184875488,7.5,10.600000381469728,64.5999984741211,297.6000061035156,0.0579999983310699,0.6299999952316284,0.4600000083446502,14.020000457763672,0.202000007033348,0.2000000029802322,0.2430000007152557,12.699999809265137,11.5,0.2160000056028366,0.4199999868869781,,13.5,,122.5,0.4280000030994415,12.449999809265137,0.1899999976158142,2.490000009536743,0.2119999974966049,1.4500000476837158,5.070000171661377,1.2300000190734863,20.799999237060547,1.649999976158142,0.2179999947547912,20.399999618530277,0.1019999980926513,0.2800000011920929,0.625,,1.0399999618530271,3.119999885559082,3.119999885559082,33.400001525878906,21.200000762939453,19.299999237060547,6.949999809265137,,2.359999895095825,3.319999933242798,0.1199999973177909,0.5619999766349792,25.600000381469727,0.1199999973177909,12.0,0.6259999871253967,0.1480000019073486,0.1560000032186508,0.0689999982714653,1.328220009803772,4.099999904632568,87.0,1.7400000095367432,0.2980000078678131,40.5,5.409999847412109,40.79999923706055,6.900000095367432,1.6749999523162842,2.7799999713897705,0.2599999904632568,60.0,2.5,13.5,0.4129999876022339,41.59999847412109,27.450000762939453,0.3989999890327453,14.800000190734863,0.4189999997615814,0.0855000019073486,0.0745000019669532,5.150000095367432,0.328000009059906,0.6600000262260437,1.6299999952316284,0.3400000035762787,7.150000095367432,2.880000114440918,0.1180000007152557,14.5,
2025-02-28,1.4199999570846558,3.680000066757202,4.079999923706055,0.3779999911785126,0.5400000214576721,1.149999976158142,1.6299999952316284,0.0719999969005584,15.600000381469728,7.449999809265137,1.3700000047683716,1.5499999523162842,2.5799999237060547,0.3959999978542328,0.6299999952316284,8.819999694824219,14.100000381469728,4.400000095367432,2.430000066757202,47.0,3.319999933242798,0.1689999997615814,10.0,0.6980000138282776,0.0734999999403953,0.1700000017881393,0.8600000143051147,0.1979999989271164,17.81999969482422,0.0926000028848648,2.700000047683716,11.800000190734863,1.1299999952316284,41.150001525878906,0.1099999994039535,26.799999237060547,52.0,7.0,0.0659999996423721,6.849999904632568,5.800000190734863,4.860000133514404,0.5139999985694885,79.5,1.2050000429153442,,60.0,78.19999694824219,0.2370156496763229,8.5,10.0,68.0,320.29998779296875,0.0480000004172325,0.7900000214576721,0.4519999921321869,14.81999969482422,0.1430000066757202,0.1720000058412552,0.2329999953508377,13.300000190734863,13.399999618530272,0.2140000015497207,0.4480000138282776,,13.300000190734863,15.100000381469728,118.6999969482422,0.3930000066757202,12.850000381469728,0.1729999929666519,2.4100000858306885,0.2119999974966049,1.440000057220459,4.639999866485596,1.1349999904632568,21.100000381469727,1.5299999713897705,0.2119999974966049,19.600000381469727,0.1019999980926513,0.3240000009536743,0.5799999833106995,,1.0199999809265137,3.0,2.819999933242798,32.20000076293945,20.25,18.899999618530277,6.0,,2.140000104904175,3.1600000858306885,0.1134999990463256,0.5659999847412109,25.0,0.1129999980330467,16.899999618530273,0.6299999952316284,0.1404999941587448,0.1500000059604644,0.0710000023245811,1.328220009803772,4.099999904632568,87.0,1.6100000143051147,0.2899999916553497,45.70000076293945,5.900000095367432,41.900001525878906,7.050000190734863,1.6749999523162842,4.260000228881836,0.2599999904632568,52.5,2.4800000190734863,13.0,0.4040000140666961,46.04999923706055,28.600000381469727,0.3819999992847442,14.800000190734863,0.4269999861717224,0.0860000029206276,0.0759999975562095,5.019999980926514,0.4059999883174896,0.4959999918937683,1.7000000476837158,0.3779999911785126,7.050000190734863,2.0799999237060547,0.1099999994039535,14.420000076293944,
