Ticker,mean,std,Return,Risk,sharpe,Name
VISA.WA,0.04030935698213576,0.04215171526994836,60.68,0.146,0.9562922107436493,VISA
CMP.WA,0.08513054131290318,0.10620959881131216,166.55,0.368,0.8015334043784761,Comp S.A.
ENA.WA,0.05768476505297047,0.07438486449978095,96.01,0.258,0.7754906248856626,ENEA S.A.
CDR.WA,0.05791733077227405,0.08259910124698766,96.53,0.286,0.701185968102604,CD Projekt S.A.
ALL.WA,0.029279051949279697,0.042275440558705434,41.38,0.146,0.6925782809672105,Ailleron S.A.
VOX.WA,0.04384966471095828,0.0720389612408189,67.36,0.25,0.6086937395498155,Voxel S.A.
AST.WA,0.06877098021754514,0.11345304944767172,122.13,0.393,0.6061624659041411,Astarta Holding PLC
CCC.WA,0.09614394473590065,0.15950645447740602,200.89,0.553,0.6027589607636811,CCC S.A.
RWL.WA,0.022148271131510786,0.03827978416385937,30.07,0.133,0.5785892375125083,Rawlplug S.A.
ELT.WA,0.0841128157929246,0.14753083774081288,163.57,0.511,0.5701371800023044,Elektrotim S.A.
RBW.WA,0.05690363197372956,0.10160241980871929,94.28,0.352,0.560061778851907,Rainbow Tours S.A.
ATR.WA,0.08070126867496265,0.15038686483931024,153.79,0.521,0.536624450288213,Atrem S.A.
QRS.WA,0.03974561272179991,0.08013693134971818,59.63,0.278,0.4959712338915219,Quercus TFI S.A.
SNT.WA,0.05620980817585084,0.11356928238187562,92.75,0.393,0.49493848157678677,Synektik Spólka Akcyjna
GTN.WA,0.028155809709051197,0.05806595099543156,39.54,0.201,0.4848936291642998,Getin Holding S.A.
TAR.WA,0.1132989806394845,0.260027582142616,262.53,0.901,0.4357190868211203,Tarczynski S.A.
UNT.WA,0.021402134286737796,0.049179424010090886,28.93,0.17,0.435184728522774,Unimot S.A.
OPN.WA,0.05064298068616426,0.12123650017704933,80.91,0.42,0.41772057599986073,Oponeo.pl S.A.
MNC.WA,0.030789177158768066,0.0769625052318593,43.89,0.267,0.40005424805249995,Mennica Polska S.A.
META.WA,0.03267281189378077,0.08240079370328725,47.08,0.285,0.39651088812846397,META
NNG.WA,0.15555607926584736,0.39325711531259094,466.88,1.362,0.3955582066002784,NanoGroup S.A.
BCX.WA,0.0398663046741598,0.10290255822062562,59.86,0.356,0.3874180133470099,Bioceltix S.A.
CBF.WA,0.03242826729590719,0.08412547748443497,46.66,0.291,0.3854749864796562,Cyber_Folks S.A.
CPS.WA,0.04333393811493113,0.11343357307599536,66.37,0.393,0.3820203925507958,Cyfrowy Polsat S.A.
KCH.WA,0.19323351685484777,0.5080541075060067,733.12,1.76,0.38034042831267373,Krakchemia S.A.
BST.WA,0.029210679712315026,0.0768117827549779,41.27,0.266,0.3802890476516376,BEST S.A.
APT.WA,0.024053959235140098,0.06328723746867661,33.01,0.219,0.3800759868377154,Apator S.A.
FEE.WA,0.047550869853144405,0.12819596788189166,74.62,0.444,0.37092328751676135,Feerum S.A.
TOR.WA,0.027700441907804088,0.07508190099653328,38.8,0.26,0.3689363420497716,Torpol S.A.
OPG.WA,0.02994414117590895,0.0819485931411442,42.48,0.284,0.36540152830121986,CPI FIM SA
DOM.WA,0.02642719715552091,0.07259742584099767,36.75,0.251,0.3640238872023033,Dom Development S.A.
PGE.WA,0.026916404939330743,0.07505643382599336,37.54,0.26,0.3586155585506797,PGE Polska Grupa Energetyczna S.A.
STP.WA,0.018895833469467518,0.055741561773219976,25.19,0.193,0.33899002590461463,Stalprodukt S.A.
ARH.WA,0.031318993863079896,0.09527776348048768,44.78,0.33,0.32871252135860474,Archicom S.A.
ENG.WA,0.0224405255548731,0.07120179288675099,30.51,0.247,0.3151679844714804,Energa SA
ABE.WA,0.0252709541732236,0.08078569184799744,34.92,0.28,0.3128147273996519,AB S.A.
OPL.WA,0.016691197127293365,0.0542927686260103,21.97,0.188,0.3074294708061182,Orange Polska S.A.
DIG.WA,0.03276791418244794,0.1082008192770853,47.24,0.375,0.30284349417479417,Digital Network SA
ATP.WA,0.009006490183458608,0.02979585131166282,11.36,0.103,0.30227329601196024,Atlanta Poland S.A.
CLN.WA,0.07051501837542062,0.23905088744595812,126.52,0.828,0.2949791114720787,Celon Pharma S.A.
ALV.WA,0.010594491428613519,0.03598214859875175,13.48,0.125,0.29443743192648175,Allianz SE
FRO.WA,0.013232209627850839,0.04637305388864277,17.09,0.161,0.2853426401380812,FERRO S.A.
DBC.WA,0.012010713830207131,0.0423092987569625,15.4,0.147,0.2838788205685074,Tire Company Debica S.A.
MRB.WA,0.03458502113349968,0.1257204886614394,50.38,0.436,0.2750945490407363,Mirbud S.A.
WAS.WA,0.024411127755880238,0.08954985048489861,33.56,0.31,0.27259819668818824,Wasko S.A.
ACG.WA,0.010592226244066728,0.03909777465899848,13.48,0.135,0.27091634591609404,AC Spólka Akcyjna
SON.WA,0.022777022513789637,0.0850260653112899,31.03,0.295,0.2678828242892391,Sonel S.A.
KCI.WA,0.008973117703873391,0.03433179028666642,11.32,0.119,0.26136468937241286,KCI Spolka Akcyjna
DMG.WA,0.0341479875340943,0.13174609889703368,49.62,0.456,0.25919543591786126,Dr. Miele Cosmed Group S.A.
DAD.WA,0.023159936092025976,0.09052079568909453,31.62,0.314,0.2558521046541813,Dadelo S.A.
FTE.WA,0.023227543720290664,0.09082280586993767,31.72,0.315,0.25574571824563036,Fabryki Mebli FORTE S.A.
ADV.WA,0.20881349063331794,0.8165675599990081,873.45,2.829,0.255721021581572,Adiuvo Investments S.A.
MSZ.WA,0.021643885847113135,0.08651038837570126,29.3,0.3,0.250188286672776,Mostostal Zabrze S.A.
PKP.WA,0.039011607305538896,0.15716387451535488,58.29,0.544,0.2482224838617571,Pkp Cargo S.A.
BBD.WA,0.036350448734166346,0.1499963368279004,53.49,0.52,0.24234224317006722,BBI Development S.A.
CLC.WA,0.08248896944110605,0.3464689350725905,158.87,1.2,0.2380847489943748,Columbus Energy S.A.
YAN.WA,0.031053720034001645,0.13062266810246603,44.34,0.452,0.23773607203951594,NEPTIS
VRG.WA,0.013249079139927943,0.05618800831928398,17.11,0.195,0.2357990527914975,VRG S.A.
SGN.WA,0.014852375828558102,0.0635920109246927,19.35,0.22,0.23355725998579707,Sygnity S.A.
OBL.WA,0.007958652648248844,0.03668413289218684,9.98,0.127,0.21695081826355272,Orzel Bialy S.A.
EQU.WA,0.04716583004077686,0.21746825539856338,73.85,0.753,0.21688604598558087,Equnico SE
IZS.WA,0.009614106977213299,0.04543326669203557,12.17,0.157,0.21160941480130566,Izostal S.A.
ZAL.WA,0.023055297376221383,0.11180701837429911,31.46,0.387,0.20620617302429617,Zalando SE
LPP.WA,0.014644560001116575,0.07310010739302437,19.06,0.253,0.2003356838093242,LPP SA
XTB.WA,0.01615846497682852,0.08197228364187224,21.21,0.284,0.19712107872245027,XTB S.A.
PUR.WA,0.11255411272205577,0.5770133197266751,259.63,1.999,0.19506328341843376,Pure Biologics S.A.
IZO.WA,0.018231928457826282,0.09641986720325392,24.21,0.334,0.18908891898174074,Izolacja Jarocin Spolka Akcyjna
ITX.WA,0.015842208731193852,0.0840352602681274,20.76,0.291,0.18851858946645556,"Industria de Diseño Textil, S.A."
CRI.WA,0.017511227468276405,0.09811189998296639,23.16,0.34,0.178482197076161,Creotech Instruments S.A.
DNP.WA,0.017978004671371298,0.10106639896854364,23.84,0.35,0.17788310313665032,Dino Polska S.A.
LSI.WA,0.010882684160220445,0.06128489157199869,13.87,0.212,0.1775753188277286,LSI Software S.A.
BFT.WA,0.01078605474969318,0.06301163363298196,13.74,0.218,0.17117560881721808,Benefit Systems S.A.
HRS.WA,0.02187546970699054,0.13192470472430717,29.65,0.457,0.16581784096242877,Herkules S.A.
VIN.WA,0.01070683027769759,0.06491716855117186,13.63,0.225,0.16493064187261622,Gielda Praw Majatkowych Vindexus Spolka Akcyjna
INTL.WA,0.016846866170727757,0.1033832270949608,22.2,0.358,0.16295550684690246,INTEL
SKH.WA,0.01044590884313858,0.06475373646365304,13.28,0.224,0.16131746851399037,Skarbiec Holding S.A.
TSLA.WA,0.03420513879685823,0.21312348940699566,49.72,0.738,0.16049445742481103,"Tesla, Inc."
PTW.WA,0.01506234505538568,0.09719374385848481,19.65,0.337,0.1549723722682874,PTWP
GPW.WA,0.007939657110146978,0.05158857334558512,9.95,0.179,0.1539034052552733,Gielda Papierów Wartosciowych w Warszawie S.A.
CIG.WA,0.016193404509134434,0.10615427549076677,21.26,0.368,0.15254594724771992,CI Games SE
VVD.WA,0.0485074774721697,0.3266645697744049,76.55,1.132,0.14849323116268484,Vivid Games S.A.
SEL.WA,0.011303119798920647,0.07712879063390836,14.44,0.267,0.1465486455320022,Selena FM S.A.
ATG.WA,0.009474851037926817,0.06660428907632227,11.98,0.231,0.14225586924393904,ATM Grupa S.A.
BNP.WA,0.010153339624069904,0.07242146274455438,12.89,0.251,0.1401979363477213,BNP Paribas Bank Polska S.A.
EKP.WA,0.00841757162610143,0.06015178025695439,10.58,0.208,0.1399388611632694,Elkop Estonia SE
PKN.WA,0.011950243029184808,0.08717632335423586,15.32,0.302,0.13708129190796106,Orlen S.A.
DGA.WA,0.008969594098085105,0.06687504039493783,11.31,0.232,0.1341246905439487,DGA Spólka Akcyjna
SPL.WA,0.008552506092705369,0.06448420314439991,10.76,0.223,0.13262947630063265,Santander Bank Polska S.A.
EAH.WA,0.013912520438679089,0.10571760360884953,18.03,0.366,0.13160079271333847,ESOTIQ & Henderson S.A.
AWM.WA,0.014590787608859896,0.11758937242184225,18.98,0.407,0.1240825366132293,Airway Medix S.A.
MLG.WA,0.011506956342324093,0.09307320695690878,14.72,0.322,0.12363339266531996,MLP Group S.A.
DEK.WA,0.012207548099033847,0.10401425146094717,15.67,0.36,0.11736418738366108,Dekpol S.A.
ASB.WA,0.010674067932852667,0.09240054390676948,13.59,0.32,0.11551953572505605,ASBISc Enterprises Plc
LTX.WA,0.004460736339642259,0.04099172458496378,5.49,0.142,0.10882041155395805,Lentex S.A.
VGO.WA,0.008414600454528236,0.08055899095613459,10.58,0.279,0.10445265456601976,VIGO Photonics S.A.
WWL.WA,0.005974262106416792,0.05803440456716464,7.41,0.201,0.10294345485189965,Wawel S.A.
KTY.WA,0.007979959861234988,0.0821027379773037,10.01,0.284,0.09719480808838495,Grupa Kety S.A.
GEA.WA,0.008864974312942605,0.09204860250497497,11.17,0.319,0.09630753831882975,Grenevia S.A.
PAS.WA,0.014827003778723409,0.1549515636519319,19.32,0.537,0.09568799068094172,Passus S.A.
MSW.WA,0.01206145997172452,0.12819075087851678,15.47,0.444,0.09408993932140135,Mostostal Warszawa S.A.
KOM.WA,0.007165135172312958,0.07800371058685852,8.95,0.27,0.09185633758197248,Komputronik S.A.
AAT.WA,0.007451559362984308,0.09025844826901408,9.32,0.313,0.08255802648827994,Alta S.A.
PEO.WA,0.005643479478200397,0.06869597328272263,6.99,0.238,0.0821515324482601,Bank Polska Kasa Opieki S.A.
TEN.WA,0.00699888444955856,0.08831593413039486,8.73,0.306,0.07924826384358902,Ten Square Games S.A.
SKA.WA,0.00498711364620151,0.06342217412442215,6.15,0.22,0.07863359645189313,Fabryka Farb i Lakierów Sniezka SA
SPR.WA,0.005424372022993943,0.07306782776114308,6.71,0.253,0.07423748849803063,Spyrosoft Spólka Akcyjna
PEP.WA,0.003777817283611472,0.05434888046566978,4.63,0.188,0.06951048947545078,Polenergia S.A.
ENI.WA,0.031163589070165462,0.45021834622967183,44.52,1.56,0.06921883421931421,Energoinstal S.A.
ODL.WA,0.00667141815783506,0.09988167508970895,8.31,0.346,0.06679321458959425,Odlewnie Polskie S.A.
VRC.WA,0.005550662831049091,0.09174422716855526,6.87,0.318,0.060501494234086746,Vercom S.A.
ACT.WA,0.003859286052023218,0.06543843239231378,4.73,0.227,0.058975832869684074,Action S.A.
INC.WA,0.010386890507924391,0.1819942251274752,13.2,0.63,0.05707263788534524,INC S.A.
PGV.WA,0.008540519604704368,0.15373708057786725,10.74,0.533,0.055552763019840405,PGF Polska Grupa Fotowoltaiczna SA
GRN.WA,0.003811554705692133,0.08020652075681603,4.67,0.278,0.047521755958579256,Grodno Spólka Akcyjna
MEG.WA,0.010007276994291414,0.22695952473770695,12.69,0.786,0.044092782648609455,Megaron S.A.
WIK.WA,0.005891605014460694,0.14756112478205557,7.3,0.511,0.03992653907431555,Wikana S.A.
APL.WA,0.0051800561364184535,0.13503520035589447,6.4,0.468,0.03836078387536037,LC Spólka Akcyjna
JRH.WA,0.005320447595702679,0.13974524407055575,6.57,0.484,0.03807247703554367,JRH
MAK.WA,0.0026502425660465934,0.07398322891899613,3.23,0.256,0.03582220734037347,Makarony Polskie S.A.
ING.WA,0.0025477132777465476,0.07667564767817668,3.1,0.266,0.033227150404256375,ING Bank Slaski S.A.
DBE.WA,0.008712858086578736,0.3030863367654615,10.97,1.05,0.02874711601836754,DB Energy S.A.
MZA.WA,0.0008649477813068974,0.03525417591435354,1.04,0.122,0.02453461920108984,Muza S.A.
NCL.WA,0.002365724895508338,0.10182899792242671,2.88,0.353,0.02323233011985983,NOCTILUCA
AMC.WA,0.0023079311298779825,0.10904130235311352,2.8,0.378,0.02116565998454514,Amica S.A.
ANR.WA,0.0012425881747554176,0.059511504661086845,1.5,0.206,0.02087979764302475,Answear.com S.A.
CAV.WA,0.0020679478140871676,0.10097513669533797,2.51,0.35,0.02047977236541483,Cavatina Holding Spólka Akcyjna
OTM.WA,0.003324214115295481,0.1637431003285186,4.06,0.567,0.0203013996231053,Zaklady Przemyslu Cukierniczego Otmuchów S.A.
CAR.WA,0.0014377265507430196,0.07368623363691208,1.74,0.255,0.01951146747203009,Inter Cars S.A.
AGO.WA,0.001595519776646097,0.08220418522456285,1.93,0.285,0.019409228037325657,Agora S.A.
CPD.WA,0.005215181310549524,0.28001920784532686,6.44,0.97,0.018624369916188797,CPD S.A.
TRK.WA,0.0017583060385879307,0.09887892385334492,2.13,0.343,0.017782414796461702,Trakcja S.A.
MBR.WA,0.001372330334680865,0.08607963287878231,1.66,0.298,0.01594256723438152,Mo-BRUK S.A.
RWE.WA,0.0008844019352581392,0.06708847863253696,1.07,0.232,0.013182620224588262,RWE Aktiengesellschaft
SNK.WA,0.0007746732356056711,0.07945264661927771,0.93,0.275,0.009750124993541888,Sanok Rubber Company Spólka Akcyjna
ENT.WA,0.00022135591229711547,0.06032440202402928,0.27,0.209,0.00366942571944504,Enter Air S.A.
COG.WA,0.000220126104750014,0.08540666692762888,0.26,0.296,0.00257738783948263,Cognor Holding S.A.
ZAB.WA,-0.001251139675705118,0.1268151392594938,-1.49,0.439,-0.00986585421118365,Zabka Group S.A.
ERB.WA,-0.000886329347717845,0.07820070005642425,-1.06,0.271,-0.011334033417582332,Erbud S.A.
ZUE.WA,-0.0014470703250317658,0.1202775896047665,-1.72,0.417,-0.012031088499419177,ZUE S.A.
PLW.WA,-0.0008906644753443251,0.06413857505394537,-1.06,0.222,-0.013886564748206666,PlayWay S.A.
GIF.WA,-0.0027124179336214705,0.17170680843488642,-3.21,0.595,-0.015796798964148567,Gaming Factory S.A.
CCE.WA,-0.004926745969036143,0.21491691617406272,-5.75,0.744,-0.02292395618149451,Clean&Carbon Energy S.A.
ATT.WA,-0.002387245693884747,0.09191032335682948,-2.83,0.318,-0.025973640464919116,Grupa Azoty S.A.
FMG.WA,-0.002458011642948462,0.09463283391659359,-2.91,0.328,-0.025974194592068078,Wise Energy S.A.
GPP.WA,-0.0015004998034707166,0.054415032990177026,-1.79,0.188,-0.027575096825569988,Grupa Pracuj S.A.
IMS.WA,-0.002040863702765408,0.07284705453988201,-2.42,0.252,-0.028015734001270897,IMS S.A.
NVDA.WA,-0.00369069768879092,0.11866569993250443,-4.34,0.411,-0.031101638391634167,NVIDIA
TSG.WA,-0.0026990854270245597,0.08541206246574072,-3.19,0.296,-0.03160075227204798,Tesgas S.A.
DGE.WA,-0.0027384218832422268,0.0845118887690997,-3.24,0.293,-0.032402800637009115,DRAGO entertainment Spólka Akcyjna
TBL.WA,-0.003026636370625233,0.09121474615406086,-3.57,0.316,-0.03318143719342563,T-Bull S.A.
ATD.WA,-0.002617374564537178,0.07419481168213674,-3.1,0.257,-0.035277056511046324,Atende S.A.
ALE.WA,-0.0035128165657589377,0.09421303437591265,-4.13,0.326,-0.03728588712834257,Allegro.eu S.A.
PXM.WA,-0.005295034177840566,0.13931338834424667,-6.17,0.483,-0.03800807833886296,Polimex-Mostostal S.A.
NVA.WA,-0.002191787658296851,0.05681893728693701,-2.6,0.197,-0.038574949883843655,P.A. Nova S.A.
