Ticker,mean,std,Return,Risk,sharpe,Name
9625.SR,0.01804474152844369,0.01493146967032331,23.94,0.052,1.2085040472812996,Itmam Consultancy Co.
9619.SR,0.10557159119446868,0.09283378181080826,233.46,0.322,1.1372109283409308,Multi Business Group Co.
1120.SR,0.02417558601900941,0.028185590367774488,33.2,0.098,0.8577285663900854,Al Rajhi Banking and Investment Corporation
9607.SR,0.04802799194065811,0.06308674361051755,75.58,0.219,0.7613008564393723,ASG Plastic Factory Co.
4322.SR,0.06660619356259241,0.08762816345167937,116.79,0.304,0.76010030267633,Retal Urban Development Company
9620.SR,0.03552388581798924,0.04695544670302987,52.03,0.163,0.7565445185232793,Balsm Alofoq Medical Co.
9603.SR,0.08070243878201024,0.1197187690247717,153.79,0.415,0.6741001385113777,Horizon Educational Co.
9527.SR,0.08702802613862679,0.13112903969033743,172.2,0.454,0.6636823265399058,Alf Meem Yaa for Medical Supplies and Equipment Company
9600.SR,0.05838083874160653,0.08920493941219279,97.56,0.309,0.6544574675606681,Qomel Company Limited
9563.SR,0.06521751341822496,0.10075101060148439,113.43,0.349,0.6473137393746807,BENA Steel Industries
9601.SR,0.18180248757625167,0.284351227641417,642.23,0.985,0.6393588980931529,Mohammed Hadi Al-Rasheed Company
3092.SR,0.03097874678507512,0.05160900089848246,44.21,0.179,0.6002586030683271,Riyadh Cement Company
4334.SR,0.012672415952824883,0.021752531499686204,16.31,0.075,0.5825720079066518,Al Maather Reit Fund
9597.SR,0.1214772494104901,0.21590866481865528,295.81,0.748,0.5626325812932081,Leaf Global Environmental Servi
2240.SR,0.04637659156130134,0.08414482516040073,72.29,0.291,0.5511520342801373,Zamil Industrial Investment Company
9627.SR,0.12033218724901484,0.24613887432725942,290.99,0.853,0.48887924582373976,Twareat Medical Care Company
9580.SR,0.05909228349880805,0.12303340153307299,99.16,0.426,0.4802946416378098,"Al Rashid Industrial Co.,"
4144.SR,0.03199205717344949,0.06932146578722335,45.92,0.24,0.46150289538952516,Raoom Trading Co.
