Ticker,mean,std,Return,Risk,sharpe,Name
PST.MI,0.03661640639011189,0.028898886139789755,53.96,0.1,1.267052515899434,Poste Italiane S.p.A.
1T.MI,0.05268521138413924,0.044106513336699044,85.17,0.153,1.194499573837369,AT&T Inc.
1DB1.MI,0.0407600492598037,0.03744838379076519,61.51,0.13,1.0884328009331918,Deutsche Börse AG
1DTE.MI,0.04430076651087247,0.04531282162466118,68.23,0.157,0.9776651491233133,Deutsche Telekom AG
IGV.MI,0.05477040361873626,0.05712775271513851,89.62,0.198,0.9587354834670826,I Grandi Viaggi S.p.A.
CALT.MI,0.03488111801994117,0.03703442750801794,50.9,0.128,0.9418565471921881,Caltagirone SpA
UNI.MI,0.05774815511521703,0.06176406313120938,96.15,0.214,0.9349798602552897,Unipol Assicurazioni S.p.A.
G.MI,0.03769201814695179,0.041201186336507364,55.89,0.143,0.9148284672947345,Assicurazioni Generali S.p.A.
BGN.MI,0.03703914093117941,0.04067794875952712,54.72,0.141,0.9105459360829872,Banca Generali S.p.A.
TYA.MI,0.03223761666633278,0.036678165474992544,46.34,0.127,0.8789320907642623,Toscana Aeroporti S.p.A.
REVO.MI,0.043059244885785115,0.05071254081480981,65.85,0.176,0.8490847469667765,REVO Insurance S.p.A.
1GILD.MI,0.05355804422655748,0.06413480884005161,87.03,0.222,0.8350854270124676,"Gilead Sciences, Inc."
1ELE.MI,0.037627075824447215,0.04537844134762035,55.77,0.157,0.829183962847159,"Endesa, S.A."
4ELE.TI,0.03762706459903233,0.04537843410769346,55.77,0.157,0.8291838477664226,"Endesa, S.A."
ANIM.MI,0.049386417513330616,0.06004316058365271,78.33,0.208,0.8225152878906996,Anima Holding SpA
EVISO.MI,0.05967581246535711,0.07395529611714027,100.48,0.256,0.806917362224263,eVISO S.p.A.
UBA.MI,0.08255775646069116,0.10261217672906502,159.07,0.355,0.8045610091546433,UBALDI COSTRUZIONI
1HEI.MI,0.05228777167187148,0.06735779454339448,84.34,0.233,0.7762690572979745,Heidelberg Materials AG
1PM.MI,0.05278697606547877,0.06989972354560056,85.39,0.242,0.7551814712263071,Philip Morris International Inc.
ICOP.MI,0.061584024111359735,0.0822301955580343,104.86,0.285,0.748922262599954,I.CO.P. S.p.A. Società Benefit
1IBE.MI,0.02693731414299508,0.03598219704587787,37.57,0.125,0.7486289430478517,"Iberdrola, S.A."
1MO.MI,0.036424618247067025,0.04913599511511747,53.62,0.17,0.7413021383148992,"Altria Group, Inc."
1PLTR.MI,0.1390419729320393,0.19415665904167398,376.95,0.673,0.7161329084375889,Palantir Technologies Inc.
1ENR.MI,0.10589074316507707,0.14810295587408706,234.62,0.513,0.714980619665028,Siemens Energy AG
1ACS.MI,0.03444304778529709,0.04844652556976813,50.13,0.168,0.7109498024929661,"ACS, Actividades de Construcción y Servicios, S.A."
GEL.MI,0.045307021674628536,0.0652840856754912,70.19,0.226,0.6939979507385151,Gel S.p.A.
1ERICB.MI,0.09317834515151771,0.13644477032386715,191.27,0.473,0.6829015500583008,Telefonaktiebolaget LM Ericsson (publ)
ENEL.MI,0.024123864406480056,0.03619551724142461,33.12,0.125,0.6664876273372069,Enel SpA
1ALV.MI,0.031507609697279115,0.04729004874359094,45.1,0.164,0.6662629989686621,Allianz SE
1NOKIA.MI,0.03611912016596577,0.05488665851805365,53.08,0.19,0.6580673908958268,Nokia Oyj
TGYM.MI,0.030821564108161174,0.04749444427435975,43.95,0.165,0.6489509368741143,Technogym S.p.A.
CE.MI,0.028341208534609676,0.043777287013238235,39.84,0.152,0.6473952697443153,Credito Emiliano S.p.A.
BPE.MI,0.0434531088006058,0.06805052347286118,66.6,0.236,0.6385418742287129,BPER Banca SpA
AVIO.MI,0.04046911204541625,0.0649020513560554,60.97,0.225,0.623541339601132,Avio S.p.A.
IG.MI,0.029732034845828113,0.04844465483750392,42.13,0.168,0.6137319988254052,Italgas S.p.A.
ASC.MI,0.02642623374565878,0.04467617267300559,36.75,0.155,0.5915062138173296,Ascopiave S.p.A.
CAI.MI,0.0337554424413835,0.0570780041107528,48.94,0.198,0.5913914294530209,Cairo Communication S.p.A.
1IBM.MI,0.04274250998145595,0.07377407426525208,65.24,0.256,0.5793703331034256,International Business Machines Corporation
1BRK.MI,0.026090084339665462,0.04557318373344555,36.22,0.158,0.5724876386136327,Berkshire Hathaway Inc.
4BRK.TI,0.025854470859209142,0.04534337052711769,35.84,0.157,0.5701929644543479,Berkshire Hathaway Inc.
1SAP.MI,0.03666199027307651,0.06553308803006982,54.04,0.227,0.5594424339694503,SAP SE
1MTX.MI,0.035942163314818955,0.0648075223513775,52.77,0.224,0.554598633163994,MTU AERO ENGINES
EQUI.MI,0.016169144749021754,0.02936641596300734,21.22,0.102,0.5505998678691301,Equita Group S.p.A.
1SPOT.MI,0.0627291862687229,0.11467072523150017,107.53,0.397,0.5470374948975305,Spotify Technology S.A.
CED.MI,0.043065791288048653,0.0788560576346693,65.86,0.273,0.5461316806828884,Caltagirone Editore SpA
1FRE.MI,0.03310703369861578,0.060745775907339296,47.82,0.21,0.5450096439481941,Fresenius SE & Co. KGaA
1NFLX.MI,0.04933263117485865,0.09145962524566267,78.22,0.317,0.5393924482234653,"Netflix, Inc."
RCS.MI,0.028073797630543632,0.05212906191348688,39.41,0.181,0.5385440788697629,RCS MediaGroup S.p.A.
A2A.MI,0.021907543822115703,0.04102562028148316,29.7,0.142,0.5339966506735215,A2A S.p.A.
BAMI.MI,0.04726192254347806,0.0902314651824493,74.05,0.313,0.5237853829361385,Banco BPM S.p.A.
BDB.MI,0.05465461489636589,0.10711240672064833,89.38,0.371,0.5102547554449636,Banco di Desio e della Brianza S.p.A.
1EL.MI,0.029608932073479366,0.0587924638468244,41.93,0.204,0.503617813171112,EssilorLuxottica Société anonyme
4BK.TI,0.0360988110048043,0.07173369676949808,53.04,0.248,0.5032336632642902,THE BANK OF NEW YORK MELLON
BMPS.MI,0.053550904469506104,0.10729640050156534,87.01,0.372,0.4990932055425741,Banca Monte dei Paschi di Siena S.p.A.
ECMPM.MI,0.02320099995386132,0.04676124519263404,31.68,0.162,0.49615872841461467,Eurocommercial Properties N.V.
1WMT.MI,0.036797241956526554,0.07510590605076793,54.29,0.26,0.489938060685313,Walmart Inc.
IGD.MI,0.05528261313756673,0.11348072723023869,90.73,0.393,0.48715420218805067,Immobiliare Grande Distribuzione SIIQ S.p.A.
1BSX.MI,0.029255930823785057,0.06006488874301791,41.35,0.208,0.48707208880305863,Boston Scientific Corporation
TXT.MI,0.041269202733492244,0.08603131307421288,62.46,0.298,0.47969978905113697,TXT e-solutions S.p.A.
1CSCO.MI,0.026283469711805372,0.05528344898452218,36.52,0.192,0.4754310773765944,"Cisco Systems, Inc."
WBD.MI,0.0318188581326508,0.06727997313532458,45.63,0.233,0.47293208736352293,Webuild S.p.A.
1MMM.MI,0.04211082259298149,0.08956579144257626,64.05,0.31,0.47016636502319303,3M Company
