Ticker,mean,std,Return,Risk,sharpe,Name
2937.TWO,0.031669009304424206,0.019049855302965542,45.37,0.066,1.6624278137952158,"Gseven Co., Ltd."
2881B.TW,0.007883122493532192,0.006481498410018463,9.88,0.022,1.2162500080764096,"Fubon Financial Holding Co., Ltd."
5871A.TW,0.005929530960088334,0.005050521742032787,7.35,0.017,1.1740432499755469,Chailease Holding Company Limited
6670.TW,0.02288533027368367,0.02418489245504694,31.2,0.084,0.9462655381338246,"FuSheng Precision Co., Ltd."
6028.TWO,0.07132728259935596,0.07681168441315656,128.59,0.266,0.9285993809965035,"Golden Insurance Brokers Co.,Ltd."
2836A.TW,0.009050078697638747,0.010560659373699936,11.42,0.037,0.8569615189158444,"Bank of Kaohsiung Co., Ltd."
8999.TWO,0.03883109421084348,0.04873023763892407,57.96,0.169,0.7968582976871533,TLI
2891B.TW,0.008189772170934223,0.010670866989776841,10.28,0.037,0.7674889190147702,"CTBC Financial Holding Co., Ltd."
2838A.TW,0.005315179809643241,0.007182676095101571,6.57,0.025,0.7399999302861614,Union Bank of Taiwan
2881A.TW,0.005636766878812097,0.007826716930173064,6.98,0.027,0.720195572307156,"Fubon Financial Holding Co., Ltd."
2883B.TW,0.008109266995500372,0.011537750748493916,10.18,0.04,0.7028464362136544,"KGI Financial Holding Co., Ltd."
3036A.TW,0.010003415716914963,0.014392149699245009,12.69,0.05,0.6950605660695516,"WT Microelectronics Co., Ltd."
7762.TWO,0.07824726830004242,0.1175007352233388,146.96,0.407,0.6659300314275856,PET PHARM BIO
8937.TWO,0.20670470095444093,0.31948134253805743,853.26,1.107,0.6470008524200994,"Her Chee Industrial Co., Ltd."
1522A.TW,0.008515567094305265,0.013618663908527628,10.71,0.047,0.6252865296846818,"TYC Brother Industrial Co., Ltd."
910322.TW,0.04084221625989083,0.06653513041972277,61.67,0.23,0.6138443856988988,Tingyi (Cayman Islands) Holding Corp.
6199.TWO,0.1518740086809473,0.24856262909766658,445.58,0.861,0.6110090210756185,"TienPin United Enterprise CO., LTD."
6898.TWO,0.032411309115273304,0.05359497707073731,46.63,0.186,0.6047452744031452,"ChainSea Information Integration Co.,Ltd."
6864.TWO,0.1506592392438408,0.24996422752523753,438.72,0.866,0.6027232005772889,"Anti-Microbial Savior BioteQ Co., Ltd"
2882B.TW,0.006723566311229332,0.011365000719829276,8.37,0.039,0.5916028055764463,"Cathay Financial Holding Co., Ltd."
6183.TW,0.020365910308816484,0.03638061554698708,27.37,0.126,0.5598011469188328,Trade-Van Information Services Co.
8349A.TWO,0.009153042360371143,0.017081621556989224,11.55,0.059,0.535841537633529,QST International Corp.
5314.TWO,0.23178510874823363,0.4371136674680168,1120.17,1.514,0.5302627805962923,"Myson Century, Inc."
2348A.TW,0.009522060407645673,0.018211144571075144,12.04,0.063,0.5228699585840206,"Hi-Yes International Co., Ltd."
4442.TWO,0.06450161157465056,0.12475668323837791,111.72,0.432,0.5170192882685458,J&B International Inc.
4417.TWO,0.01735497951999968,0.033743246673126046,22.93,0.117,0.5143245310126489,"King Chou Marine Technology Co., Ltd."
1231.TW,0.036848884714600044,0.07183186316440558,54.38,0.249,0.5129880124404117,Lian Hwa Foods Corporation
6757.TW,0.05608375746069367,0.1102384759286074,92.48,0.382,0.5087493907028849,"Tigerair Taiwan Co., Ltd."
2424.TW,0.11261545875650637,0.22490694016417007,259.87,0.779,0.5007202475579593,"Lung Hwa Electronics Co., Ltd."
1736.TW,0.06734161770771309,0.1351827528852893,118.6,0.468,0.498152436389992,"Johnson Health Tech .Co., Ltd."
3450.TW,0.09522285850391454,0.19251098383798093,197.87,0.667,0.4946359766362994,Elite Advanced Laser Corporation
3379.TWO,0.12312617406491967,0.2559114263000604,302.85,0.887,0.48112808343521235,Taiwan Benefit Company
4933.TWO,0.03006056779321403,0.06276574197880536,42.68,0.217,0.47893272421386873,Ubright Optronics Corporation
4931.TWO,0.11777574612890564,0.24642940320122445,280.41,0.854,0.47792895084331577,"STL Technology Co., Ltd."
8112A.TW,0.0048155900469591725,0.010128605027012716,5.93,0.035,0.47544454879187453,"Supreme Electronics Co., Ltd."
6750.TWO,0.04642919310863413,0.09799983695358107,72.39,0.339,0.4737680648451072,"Tech-Top Engineering CO., LTD"
5278.TWO,0.05860848100553386,0.12373536355744358,98.07,0.429,0.4736599086996269,"Sunfun Info Co., Ltd."
7740.TWO,0.11910927616115806,0.25737570296879314,285.9,0.892,0.46278368465728903,"Seetel New Energy Co., Ltd."
3162.TWO,0.03951084949225935,0.08693351604140433,59.2,0.301,0.4544950128721504,United Alloy-Tech Company
3158.TWO,0.04699393617051633,0.10370339882149934,73.51,0.359,0.4531571453256337,"SysJust Co., Ltd."
3665.TW,0.075401463206308,0.1667411073505478,139.25,0.578,0.4522068037354933,Bizlink Holding Inc.
3029.TW,0.06033356651462974,0.13427013734220963,101.98,0.465,0.44934463990946605,"Zero One Technology Co., Ltd."
5536.TWO,0.06292529998166042,0.14049452888116395,107.99,0.487,0.447884344556116,Acter Group Corporation Limited
7790.TWO,0.04577905458719496,0.10357351883821188,71.11,0.359,0.44199574467200076,SSLab
8932.TWO,0.026713394731327812,0.061534370176541474,37.21,0.213,0.43412152679368227,"Wiselink Co., Ltd."
5312.TWO,0.03296349478398993,0.0768033815818481,47.58,0.266,0.42919327385163736,"Formosa Optical Technology Co.,Ltd."
8111.TWO,0.07009776577927372,0.16441460362907387,125.47,0.57,0.4263475642189131,"Ligitek Electronics Co.,Ltd"
6649.TWO,0.023696475707598138,0.056461997092504934,32.45,0.196,0.4196889399568145,"Taiwan Biomaterial Co., Ltd."
