Rank,Name,Ticker,Return (%),Risk,Volatility,Follows Market Direction ?
1,Puuilo Oyj,PUUILO.HE,29.39,0.217,0.379,Yes
2,Wärtsilä Oyj Abp,WRT1V.HE,39.28,0.316,1.631,Yes
3,Konecranes Plc,KCR.HE,45.58,0.364,1.657,Yes
4,Viking Line Abp,VIK1V.HE,25.09,0.234,0.146,Yes
5,Kalmar Oyj,KALMAR.HE,26.53,0.264,,
6,Kemira Oyj,KEMIRA.HE,26.32,0.265,1.209,Yes
7,Viafin Service Oyj,VIAFIN.HE,16.13,0.175,0.106,Yes
8,Nordea Bank Abp,NDA-FI.HE,19.07,0.211,1.149,Yes
9,Orion Oyj,ORNBV.HE,20.83,0.259,0.879,Yes
10,Innofactor Oyj,IFA1V.HE,21.33,0.275,0.311,Yes
11,Koskisen Oyj,KOSKI.HE,11.2,0.154,,
12,Orion Oyj,ORNAV.HE,18.67,0.25,0.817,Yes
13,United Bankers Oyj,UNITED.HE,14.38,0.203,0.687,Yes
14,Lindex Group Oyj,LINDEX.HE,21.43,0.313,0.678,Yes
15,Alma Media Oyj,ALMA.HE,13.29,0.202,0.932,Yes
16,Apetit Oyj,APETIT.HE,11.43,0.179,0.108,Yes
17,Bittium Oyj,BITTI.HE,20.67,0.341,0.518,Yes
18,Alexandria Group Oyj,ALEX.HE,16.66,0.285,0.888,Yes
19,Sampo Oyj,SAMPO.HE,7.3,0.133,0.374,Yes
20,AS Tallink Grupp,TALLINK.HE,9.38,0.178,0.71,Yes
21,Harvia Oyj,HARVIA.HE,21.39,0.389,1.159,Yes
22,Springvest Oyj,SPRING.HE,15.4,0.295,0.125,Yes
23,Ålandsbanken Abp,ALBAV.HE,9.98,0.202,0.226,Yes
24,Ålandsbanken Abp,ALBBV.HE,9.64,0.196,0.47,Yes
25,Heeros Oyj,HEEROS.HE,23.87,0.473,0.83,Yes
26,Finnair Oyj,FIA1S.HE,26.24,0.523,,
27,Raute Oyj,RAUTE.HE,14.39,0.313,0.765,Yes
28,Evli Oyj,EVLI.HE,8.03,0.194,0.522,Yes
29,Digitalist Group Plc,DIGIGR.HE,44.99,1.016,0.291,No
30,Faron Pharmaceuticals Oy,FARON.HE,35.21,0.827,2.525,Yes
31,Investors House Oyj,INVEST.HE,8.37,0.234,0.579,Yes
32,Terveystalo Oyj,TTALO.HE,10.38,0.297,0.304,Yes
33,Kempower Oyj,KEMPOWR.HE,20.61,0.591,1.744,Yes
34,Fortum Oyj,FORTUM.HE,10.92,0.335,0.223,Yes
35,Tokmanni Group Oyj,TOKMAN.HE,9.17,0.291,1.109,Yes
36,Pihlajalinna Oyj,PIHLIS.HE,7.77,0.257,0.022,Yes
37,Bioretec Oy,BRETEC.HE,15.58,0.517,0.382,Yes
38,Nurminen Logistics Oyj,NLG1V.HE,15.18,0.521,0.141,Yes
39,Raisio plc,RAIVV.HE,6.26,0.227,0.775,Yes
40,Valmet Oyj,VALMT.HE,8.28,0.305,1.787,Yes
41,Nokia Oyj,NOKIA.HE,5.42,0.227,0.75,Yes
42,Vaisala Oyj,VAIAS.HE,6.21,0.27,0.955,Yes
43,Fodelia Oyj,FODELIA.HE,6.55,0.313,0.829,Yes
44,Marimekko Oyj,MEKKO.HE,6.85,0.347,1.315,Yes
45,Digia Oyj,DIGIA.HE,4.41,0.228,0.557,Yes
46,Pohjanmaan Arvo Sijoitusosuuskunta,ARVOSK.HE,4.48,0.235,,
47,Ovaro Kiinteistösijoitus Oyj,OVARO.HE,3.36,0.188,0.364,Yes
48,Qt Group Oyj,QTCOM.HE,8.57,0.489,2.007,Yes
49,Aallon Group Oyj,AALLON.HE,3.0,0.189,0.596,Yes
50,Ilkka Oyj,ILKKA1.HE,3.63,0.232,0.425,Yes
51,Aspocomp Group Oyj,ACG1V.HE,4.36,0.367,1.083,Yes
52,Musti Group Oyj,MUSTI.HE,4.45,0.387,1.066,Yes
53,Loihde Oyj,LOIHDE.HE,2.95,0.267,0.653,Yes
54,Digital Workforce Services Oyj,DWF.HE,3.75,0.416,1.072,Yes
55,Ponsse Oyj,PON1V.HE,1.49,0.26,0.413,Yes
56,Kesko Oyj,KESKOA.HE,0.76,0.157,0.726,Yes
57,Huhtamäki Oyj,HUH1V.HE,0.84,0.176,0.399,Yes
58,Raisio plc,RAIKV.HE,1.09,0.239,0.65,Yes
59,Admicom Oyj,ADMCM.HE,1.25,0.297,0.871,Yes
