Rank,Name,Ticker,Return (%),Risk,Volatility,Follows Market Direction ?
1,"VIEL & Cie, société anonyme",VIL.PA,41.45,0.179,0.091,Yes
2,Technip Energies N.V.,TE.PA,48.12,0.277,0.864,Yes
3,Safran SA,SAF.PA,38.38,0.231,1.152,Yes
4,COFACE SA,COFA.PA,32.13,0.199,0.643,Yes
5,Coheris SA,COH.PA,59.95,0.346,0.387,Yes
6,AXA SA,CS.PA,25.37,0.166,0.772,Yes
7,CFM Indosuez Wealth Management SA,MLCFM.PA,17.81,0.121,0.109,No
8,SANOFI NV25,SANNV.PA,30.67,0.217,,
9,EPC Groupe,EXPL.PA,60.05,0.388,0.867,Yes
10,DNXCorp SE,ALDNX.PA,40.36,0.294,1.052,Yes
11,Crédit Agricole S.A.,ACA.PA,32.8,0.25,0.834,Yes
12,Engie SA,ENGI.PA,28.12,0.223,0.795,Yes
13,L.D.C. S.A.,LOUP.PA,24.37,0.209,0.376,Yes
14,SPIE SA,SPIE.PA,27.85,0.241,0.8,Yes
15,Vaziva Société anonyme,ALVAZ.PA,34.92,0.295,,
16,Unibail-Rodamco-Westfield SE,URW.PA,35.56,0.303,,
17,Société Marseillaise du Tunnel Prado Carénage,ALTPC.PA,10.51,0.101,0.151,Yes
18,Hopening SA,MLHPE.PA,39.78,0.343,0.175,Yes
19,IDI,IDIP.PA,16.88,0.164,0.515,Yes
20,Publicis Groupe S.A.,PUB.PA,25.88,0.244,1.035,Yes
21,Hermès International Société en commandite par actions,RMS.PA,33.7,0.309,1.526,Yes
22,CBo Territoria SA,CBOT.PA,5.23,0.055,0.162,Yes
23,Linedata Services S.A.,LIN.PA,31.57,0.303,0.601,Yes
24,Klépierre SA,LI.PA,25.05,0.25,1.093,Yes
25,Danone S.A.,BN.PA,12.16,0.13,0.351,Yes
26,BNP Paribas SA,BNP.PA,30.13,0.303,1.083,Yes
27,MedinCell S.A.,MEDCL.PA,54.52,0.507,0.689,Yes
28,Renault SA,RNO.PA,36.89,0.378,1.481,Yes
29,Compagnie de Saint-Gobain S.A.,SGO.PA,27.22,0.293,1.393,Yes
30,74SOFTWARE,74SW.PA,31.34,0.334,0.301,Yes
31,Sidetrade SA,ALBFR.PA,25.06,0.277,0.475,Yes
32,Société Anonyme des Bains de Mer et du Cercle des Étrangers à Monaco,BAIN.PA,16.55,0.191,0.067,Yes
33,Exacompta Clairefontaine S.A.,ALEXA.PA,23.38,0.263,0.417,Yes
34,Marie Brizard Wine & Spirits SA,MBWS.PA,48.04,0.5,0.603,No
35,ADUX,ALDUX.PA,27.49,0.31,,
36,Mercialys SA,MERY.PA,25.25,0.289,0.979,Yes
37,Schneider Electric S.E.,SU.PA,21.64,0.254,1.162,Yes
38,TotalEnergies SE,TTE.PA,17.27,0.209,0.42,Yes
39,Amundi S.A.,AMUN.PA,18.96,0.237,1.033,Yes
40,Patrimoine et Commerce SA,PAT.PA,17.45,0.226,0.188,Yes
41,Airbus SE,AIR.PA,21.11,0.275,1.245,Yes
42,Carmila S.A.,CARM.PA,17.59,0.232,0.743,Yes
43,Rexel S.A.,RXL.PA,25.26,0.324,1.248,Yes
44,SAS AG3i,MLAGI.PA,40.61,0.494,0.047,Yes
45,Riber S.A.,ALRIB.PA,28.91,0.371,0.889,Yes
46,Neurones S.A.,NRO.PA,16.71,0.227,0.625,Yes
47,Bourse Direct SA,BSD.PA,17.95,0.244,0.528,Yes
48,bonyf N.V.,MLBON.PA,12.81,0.184,0.151,Yes
49,Elis SA,ELIS.PA,23.81,0.327,1.369,Yes
50,Lanson-BCC,ALLAN.PA,13.39,0.193,0.242,Yes
51,L'Air Liquide S.A.,AI.PA,12.73,0.184,0.972,Yes
52,Caisse Régionale de Crédit Agricole Mutuel Alpes Provence Société coopérative,CRAP.PA,19.16,0.271,0.273,Yes
53,Groupe Pizzorno Environnement,GPE.PA,25.03,0.346,0.042,No
