Rank,Name,Ticker,Return (%),Risk,Volatility,Follows Market Direction ?
1,DMG MORI AKTIENGESELLSCHAFT,GIL.VI,6.04,0.017,0.043,Yes
2,Hui Srl,HUI.VI,9.63,0.038,,
3,Münchener Rückversicherungs-Gesellschaft Aktiengesellschaft in München,MUV.VI,43.21,0.156,0.258,Yes
4,Oberbank AG,OBS.VI,14.6,0.061,0.072,No
5,Allianz SE,ALV.VI,31.62,0.139,,
6,"ACS, Actividades de Construcción y Servicios, S.A.",ACS.VI,41.31,0.183,0.549,Yes
7,Bank für Tirol und Vorarlberg AG,BTS.VI,27.08,0.133,0.273,Yes
8,Intesa Sanpaolo S.p.A.,ISP.VI,52.15,0.244,1.094,Yes
9,Assicurazioni Generali S.p.A.,AGEN.VI,33.01,0.171,0.634,Yes
10,Unipol Assicurazioni S.p.A.,UNI.VI,56.17,0.27,0.577,Yes
11,Talanx AG,TLX.VI,44.32,0.224,0.292,Yes
12,Boston Scientific Corporation,BSXC.VI,34.76,0.186,0.18,Yes
13,Telecom Italia S.p.A.,TITR.VI,52.09,0.264,,
14,HOCHTIEF Aktiengesellschaft,HOT.VI,50.06,0.258,0.554,Yes
15,Tryg A/S,TRYG.VI,40.66,0.217,0.214,Yes
16,"CaixaBank, S.A.",CABK.VI,45.5,0.243,0.322,Yes
17,Hera S.p.A.,HERS.VI,29.21,0.167,,
18,Poste Italiane S.p.A.,PST.VI,32.29,0.183,0.68,Yes
19,Banca Mediolanum S.p.A.,BMED.VI,40.72,0.225,0.956,Yes
20,Hannover Rück SE,HNR1.VI,27.44,0.159,0.134,Yes
21,SAP SE,SAP.VI,42.44,0.238,0.49,Yes
22,"Mapfre, S.A.",MAP.VI,29.45,0.18,0.385,Yes
23,"O'Reilly Automotive, Inc.",ORLY.VI,34.92,0.216,0.071,Yes
24,"Industria de Diseño Textil, S.A.",ITX.VI,39.24,0.24,0.6,Yes
25,Flughafen Wien Aktiengesellschaft,FLU.VI,31.23,0.198,0.598,No
26,Safran SA,SAF.VI,36.59,0.229,0.751,Yes
27,"Banco Bilbao Vizcaya Argentaria, S.A.",BBVA.VI,50.27,0.301,1.206,Yes
28,Aflac Incorporated,AFL.VI,28.63,0.186,0.434,Yes
29,AXA SA,CS.VI,25.45,0.17,0.693,Yes
30,Mediobanca Banca di Credito Finanziario S.p.A.,MB.VI,36.92,0.237,0.94,Yes
31,"The TJX Companies, Inc.",TJXC.VI,28.42,0.192,0.348,Yes
32,Eli Lilly and Company,LLYC.VI,47.8,0.303,0.309,No
33,"Motorola Solutions, Inc.",MOSI.VI,29.08,0.198,0.132,Yes
34,Erste Group Bank AG,EBS.VI,43.44,0.281,1.248,Yes
35,"Palo Alto Networks, Inc.",PANW.VI,54.35,0.348,,
36,ING Groep N.V.,INGA.VI,39.44,0.267,1.048,Yes
37,Buzzi S.p.A.,BZU.VI,46.51,0.31,1.081,Yes
38,"Cencora, Inc.",ABC.VI,30.29,0.216,,
39,Cintas Corporation,CTAS.VI,30.26,0.221,0.162,Yes
40,Raiffeisen Bank International AG,RBI.VI,43.86,0.306,1.143,Yes
41,"Banco Santander, S.A.",SAN.VI,40.91,0.29,1.111,Yes
42,International Business Machines Corporation,IBM.VI,31.38,0.232,0.124,Yes
43,General Electric Company,GE.VI,43.57,0.313,0.755,Yes
44,Deutsche Bank Aktiengesellschaft,DBK.VI,42.25,0.306,1.29,Yes
45,"AutoZone, Inc.",AZO.VI,26.23,0.202,0.114,Yes
