Rank,Name,Ticker,Return (%),Risk
1,Siderurgica Venezolana Sivensa SA,SVS.CR,248.22,0.82
2,Productos Efe SA,EFE.CR,403.37,1.107
3,Grupo Zuliano CA,GZL.CR,214.67,0.924
4,Fabrica Nacional de Cementos CA FNC,FNC.CR,321.35,1.187
5,Protinal CA,PTN.CR,323.23,1.237
6,Ceramica Carabobo CA CCR,CCR.CR,345.19,1.595
