Rank,Name,Ticker,Return (%),Risk,Volatility,Follows Market Direction ?
1,Betsson AB (publ),BETS-B.ST,48.97,0.255,0.614,Yes
2,Envar Holding AB,ENVAR.ST,25.86,0.154,,
3,Opter AB (publ),OPTER.ST,31.55,0.186,0.388,Yes
4,Scandi Standard AB (publ),SCST.ST,33.44,0.209,0.21,Yes
5,Sdiptech AB (publ),SDIP-PREF.ST,9.67,0.068,0.16,Yes
6,Camurus AB (publ),CAMX.ST,63.34,0.376,0.799,Yes
7,Saab AB (publ),SAAB-B.ST,69.63,0.409,0.049,No
8,AQ Group AB (publ),AQ.ST,50.82,0.324,0.908,Yes
9,EQL Pharma AB,EQL.ST,57.67,0.392,,
10,Hemnet Group AB (publ),HEM.ST,49.92,0.358,1.163,Yes
11,Bergman & Beving AB (publ),BERG-B.ST,42.53,0.319,0.889,Yes
12,AB Volvo (publ),VOLV-B.ST,29.83,0.243,1.32,Yes
13,ABB Ltd,ABB.ST,24.91,0.211,1.058,Yes
14,Mycronic AB (publ),MYCR.ST,46.33,0.365,1.345,Yes
15,AB Volvo (publ),VOLV-A.ST,28.4,0.239,1.292,Yes
16,Investor AB (publ),INVE-B.ST,20.73,0.18,1.015,Yes
17,AAK AB (publ.),AAK.ST,22.28,0.197,0.543,Yes
18,Swedbank AB (publ),SWED-A.ST,25.32,0.227,0.89,Yes
19,Attendo AB (publ),ATT.ST,40.7,0.349,0.767,Yes
20,Ambea AB (publ),AMBEA.ST,42.21,0.36,0.741,Yes
21,Skandinaviska Enskilda Banken AB (publ),SEB-A.ST,19.32,0.182,0.676,Yes
22,Loomis AB (publ),LOOMIS.ST,27.36,0.251,0.561,Yes
23,Dynavox Group AB (publ),DYVOX.ST,44.27,0.385,1.251,Yes
24,Scandic Hotels Group AB (publ),SHOT.ST,32.69,0.303,1.312,Yes
25,VBG Group AB (publ),VBG-B.ST,37.41,0.342,0.882,Yes
26,Clas Ohlson AB (publ),CLAS-B.ST,44.56,0.399,1.125,Yes
27,Lagercrantz Group AB (publ),LAGR-B.ST,36.26,0.335,1.608,Yes
28,Solid Försäkringsaktiebolag (publ),SFAB.ST,31.19,0.296,0.945,Yes
29,MedCap AB (publ),MCAP.ST,45.75,0.416,0.417,Yes
30,Bahnhof AB (publ),BAHN-B.ST,19.82,0.202,0.686,Yes
31,Firefly AB (publ),FIRE.ST,38.61,0.37,0.624,Yes
32,Alleima AB (publ),ALLEI.ST,43.12,0.414,,
33,Skandinaviska Enskilda Banken AB (publ),SEB-C.ST,18.57,0.199,0.779,Yes
34,Haypp Group AB (publ),HAYPP.ST,62.4,0.575,0.844,Yes
35,OEM International AB (publ),OEM-B.ST,32.71,0.34,1.376,Yes
36,Investor AB (publ),INVE-A.ST,17.72,0.196,1.083,Yes
37,Traton SE,8TRA.ST,37.24,0.383,1.426,Yes
38,Trelleborg AB (publ),TREL-B.ST,26.31,0.282,1.276,Yes
39,Stille AB,STIL.ST,26.39,0.283,0.886,Yes
40,SIBEK AB,SIBEK.ST,66.43,0.624,,
41,Dala Energi AB (publ),DE.ST,43.91,0.444,0.194,Yes
42,Hoist Finance AB (publ),HOFI.ST,48.5,0.486,1.198,Yes
43,Alfa Laval AB (publ),ALFA.ST,20.21,0.225,0.981,Yes
44,Lifco AB (publ),LIFCO-B.ST,25.43,0.281,1.394,Yes
45,Momentum Group AB (publ),MMGR-B.ST,41.17,0.432,0.774,Yes
46,AB Industrivärden (publ),INDU-C.ST,18.27,0.21,1.236,Yes
47,NCC AB (publ),NCC-B.ST,27.95,0.315,1.125,Yes
48,Hifab Group AB (publ),HIFA-B.ST,18.57,0.218,0.185,Yes
49,Nordrest Holding AB (publ),NREST.ST,23.23,0.27,,
50,AB Industrivärden (publ),INDU-A.ST,17.61,0.209,1.234,Yes
51,Eastnine AB (publ),EAST.ST,30.41,0.344,0.925,Yes
52,Inwido AB (publ),INWI.ST,25.57,0.298,1.056,Yes
53,Careium AB (Publ),CARE.ST,41.01,0.461,0.41,Yes
54,Berner Industrier AB,BERNER-B.ST,28.08,0.333,0.755,Yes
55,Gomero Group AB,GOMERO.ST,46.29,0.517,0.236,Yes
56,Alimak Group AB (publ),ALIG.ST,32.17,0.38,1.654,Yes
57,ScandBook Holding AB (publ),SBOK.ST,16.92,0.213,0.391,Yes
58,Sectra AB (publ),SECT-B.ST,38.02,0.45,1.536,Yes
59,CoinShares XBT Porvider Bitcoin Tracker One XBT Provider,BITCOIN-XBT.ST,60.96,0.689,1.571,Yes
60,VALOUR BITCOIN ZERO,BTC-ZERO-EUR.ST,54.32,0.629,1.527,Yes
61,CoinShares XBT Provider Bitcoin Tracker EUR ETN,BITCOIN-XBTE.ST,58.42,0.684,1.723,Yes
62,NCC AB (publ),NCC-A.ST,25.36,0.334,0.917,Yes
63,Unlimited Travel Group UTG AB (publ),UTG.ST,31.21,0.403,1.098,Yes
64,Doro AB (publ),DORO.ST,28.09,0.367,0.455,Yes
65,Atlas Copco AB (publ),ATCO-B.ST,19.16,0.261,1.342,Yes
66,Yubico AB,YUBICO.ST,36.28,0.465,1.089,Yes
67,Proact IT Group AB (publ),PACT.ST,31.57,0.415,1.213,Yes
68,Munters Group AB (publ),MTRS.ST,33.13,0.434,0.991,Yes
69,Addtech AB (publ.),ADDT-B.ST,29.25,0.392,1.684,Yes
70,Railcare Group AB (publ),RAIL.ST,15.38,0.219,0.466,Yes
71,Swedish Orphan Biovitrum AB (publ),SOBI.ST,16.72,0.237,0.259,Yes
72,Hanza AB (publ),HANZA.ST,36.37,0.481,1.321,Yes
73,ITAB Shop Concept AB (publ),ITAB.ST,43.13,0.558,1.676,Yes
74,Vertiseit AB (publ),VERT-B.ST,35.54,0.475,1.275,Yes
75,OssDsign AB (publ),OSSD.ST,37.12,0.494,1.063,Yes
76,Fastighetsbolaget Emilshus AB (publ),EMIL-B.ST,24.97,0.351,,
77,Atlas Copco AB (publ),ATCO-A.ST,18.8,0.272,1.399,Yes
78,Bokusgruppen AB (publ),BOKUS.ST,17.92,0.262,0.17,Yes
79,Gränges AB (publ),GRNG.ST,20.11,0.294,1.175,Yes
80,Nordic Paper Holding AB (publ),NPAPER.ST,23.98,0.351,0.878,Yes
81,Nordnet AB (publ),SAVE.ST,16.9,0.257,0.844,Yes
82,SaltX Technology Holding AB (publ),SALT-B.ST,72.34,0.923,1.819,Yes
83,International Petroleum Corporation,IPCO.ST,23.69,0.359,1.053,Yes
84,engcon AB (publ),ENGCON-B.ST,24.81,0.386,,
85,CAG Group AB (publ),CAG.ST,11.33,0.188,0.353,Yes
86,W5 Solutions AB (publ),W5.ST,44.78,0.675,0.381,No
87,Botnia Exploration Holding AB (publ),BOTX.ST,30.85,0.488,0.281,Yes
88,Nordea Bank Abp,NDA-SE.ST,12.35,0.213,0.85,Yes
89,HAKI Safety AB (publ),HAKI-B.ST,14.85,0.265,,
90,Devyser Diagnostics AB (publ),DVYSR.ST,16.88,0.304,0.901,Yes
91,Volati AB (publ),VOLO-PREF.ST,6.29,0.119,0.432,Yes
92,Fractal Gaming Group AB (publ),FRACTL.ST,23.09,0.412,0.462,Yes
