Rank,Name,Ticker,Return (%),Risk
1,TKM Grupp AS,TKM1T.TL,4.82,0.089
2,AS Tallink Grupp,TAL1T.TL,7.88,0.162
3,AS Trigon Property Development,TPD1T.TL,4.18,0.3
4,AS Pro Kapital Grupp,PKG1T.TL,2.81,0.375
5,EfTEN Real Estate Fund AS,EFT1T.TL,0.49,0.103
6,Enefit Green AS,EGR1T.TL,-0.08,0.203
7,Nordecon AS,NCN1T.TL,-2.05,0.267
8,Coop Pank AS,CPA1T.TL,-3.81,0.18
9,Arco Vara AS,ARC1T.TL,-4.36,0.115
10,AS Tallinna Sadam,TSM1T.TL,-5.98,0.129
11,AS Tallinna Vesi,TVE1T.TL,-5.27,0.081
12,Nordic Fibreboard AS,SKN1T.TL,-20.2,0.252
13,AS Ekspress Grupp,EEG1T.TL,-13.08,0.15
14,Baltic Horizon Fund,NHCBHFFT.TL,-31.86,0.296
15,Hepsor AS,HPR1T.TL,-30.81,0.156
