Rank,Name,Ticker,Return (%),Risk,Volatility,Follows Market Direction ?
1,Range Capital Acquisition Corp.,RANG,6.18,0.0,,
2,GSR III Acquisition Corp.,GSRT,4.94,0.0,,
3,Thornburg International Equity ETF,TXUE,29.97,0.0,,
4,,BKFPF,10.63,0.001,,
5,Texas Capital Government Money Market ETF,MMKT,4.42,0.001,,
6,Bleichroeder Acquisition Corp. I,BACQ,6.23,0.003,,
7,Plum Acquisition Corp. IV,PLMK,4.29,0.002,,
8,GSR III Acquisition Corp.,GSRTU,8.97,0.005,,
9,FACT II Acquisition Corp,FACT,4.94,0.003,,
10,Willow Lane Acquisition Corp.,WLAC,5.36,0.004,,
11,Eagle Point Income Company Inc.,EICC,8.27,0.007,,
12,Tavia Acquisition Corp.,TAVI,5.73,0.005,,
13,Vine Hill Capital Investment Corp.,VCIC,4.34,0.004,,
14,Eureka Acquisition Corp,EURK,4.42,0.004,,
15,Range Capital Acquisition Corp.,RANGU,9.9,0.009,,
16,SOURCE ROCK ROYALTIES LTD,SRRRF,13.84,0.015,,
17,BondBloxx Private Credit CLO ETF,PCMM,8.05,0.009,,
18,TCW AAA CLO ETF,ACLO,4.24,0.005,,
19,Ares Acquisition Corporation II,AACT,5.49,0.007,,
20,Mountain Lake Acquisition Corp.,MLACU,12.08,0.014,,
21,Translational Development Acquisition Corp.,TDACU,4.88,0.006,,
22,Aldel Financial II Inc.,ALDF,7.45,0.009,,
23,"Redwood Trust, Inc.",RWTP,4.45,0.006,,
24,Jackson Acquisition Company II,JACS,7.46,0.01,,
25,Roman DBDR Acquisition Corp. II,DRDBU,10.42,0.014,,
26,Bold Eagle Acquisition Corp.,BEAG,11.85,0.016,,
27,FACT II Acquisition Corp,FACTU,3.98,0.006,,
28,Ribbon Acquisition Corp.,RIBBU,13.84,0.019,,
29,Eagle Point Credit Company Inc.,ECCU,7.49,0.011,,
30,TCW Multisector Credit Income ETF,MUSE,10.1,0.015,,
31,Flag Ship Acquisition Corporation,FSHP,5.91,0.009,,
32,Keen Vision Acquisition Corporation,KVAC,6.84,0.01,,
33,Aifeex Nexus Acquisition Corporation,AIFE,6.21,0.01,,
34,Investcorp AI Acquisition Corp.,IVCA,7.19,0.011,,
35,Dynamix Corporation,DYNX,6.57,0.011,,
36,Evergreen Corporation,EGRVF,7.1,0.012,0.008,No
37,Andretti Acquisition Corp. II,POLE,4.4,0.007,,
38,A SPAC III Acquisition Corp.,ASPC,4.28,0.007,,
39,Chenghe Acquisition II Co.,CHEB,4.77,0.008,,
40,Bold Eagle Acquisition Corp.,BEAGU,7.73,0.014,,
41,"OFS Credit Company, Inc.",OCCIM,7.18,0.013,,
42,Cartesian Growth Corporation II,RENE,6.65,0.012,,
43,Graf Global Corp.,GRAF,4.51,0.008,,
44,Launch Two Acquisition Corp.,LPBB,5.54,0.01,,
