Rank,Name,Ticker,Return (%),Risk
1,Zwack Unicum Nyrt.,ZWACK.BD,34.17,0.133
2,ANY Biztonsági Nyomda Nyrt.,ANY.BD,71.96,0.258
3,OTP Bank Nyrt.,OTP.BD,42.32,0.257
4,Budapesti Értéktozsde Nyilvánosan Muködo Részvénytársaság,BET.BD,83.18,0.533
5,OPUS GLOBAL Nyrt.,OPUS.BD,57.79,0.508
6,Budapesti Ingatlan Hasznosítási és Fejlesztési Nyrt.,BIF.BD,56.09,0.501
7,MOL Magyar Olaj- és Gázipari Nyilvánosan Muködo Részvénytársaság,MOL.BD,9.72,0.201
8,Delta Technologies Nyrt.,DELTA.BD,27.91,0.61
9,AKKO Invest Nyrt.,AKKO.BD,6.52,0.224
10,Bayerische Motoren Werke Aktiengesellschaft,BMW.BD,4.48,0.263
11,ENEFI Vagyonkezelo Nyrt.,ENEFI.BD,7.59,0.445
12,NAP Nyilvánosan Muködo Részvénytársaság,NAP.BD,1.56,0.286
13,Ubm Holding Zrt,UBM.BD,-0.58,0.159
14,BASF SE,BASF.BD,-1.55,0.285
15,Bayer Aktiengesellschaft,BAYER.BD,-30.22,0.328
