Rank,Name,Ticker,Return (%),Risk
1,iShares Trust - iShares 10-20 Year Treasury Bond ETF,TLH.SN,4.01,0.0
2,MBI ADMINISTRADORA GENERAL DE F,CFIMBD3A-E.SN,11.38,0.002
3,Frontal Trust Adm. Gen De Fondos SA - Cordada Rendimiento Con Liquidez FI Fund,CFIFTRLPPI.SN,12.87,0.004
4,Frontal Trust Adm. Gen De Fondos SA - Cordada Rendimiento Con Liquidez FI Fund,CFIFTCLPP.SN,10.48,0.005
5,AMERIS CAPITAL ADM GEN DE FDOS ,CFIADI6FID.SN,14.27,0.007
6,Fondo De Inversion Larrainvial Facturas,CFILVFA-L.SN,10.31,0.007
7,Frontal Trust Adm. Gen De Fondos SA - Cordada Rendimiento Con Liquidez FI Fund,CFIFTUFP.SN,9.09,0.006
8,LARRAIN VIAL ACTIVOS SA ADMIN G,CFIPADIA.SN,7.1,0.005
9,TOESCA SA ADM GENERAL DE FONDOS,CFITODPX-E.SN,8.43,0.007
10,Fondo De Inversion ETF Singular Chile Corta Duracion,CFIETFCD.SN,8.22,0.007
11,MBI Administradora General De Fondo - MBI Deuda Alternativa Fondo De Inversion,CFIMBIDA-A.SN,10.3,0.009
12,Toesca SA Administrative General De Fondos- Toesca Deuda Privada Fondo De Inversion,CFITODPA-E.SN,12.21,0.013
13,FRONTAL TRUST ADM GEN DE FONDOS,CFIFTRLPP.SN,11.04,0.012
14,Moneda Renta CLP Fondo de Inversion,CFIMRCLP.SN,12.0,0.015
15,Pionero Fondo De Inversion,CFIPIONERO.SN,43.42,0.066
16,Fondo De Inversion Nevasa HMC Renta Fija Local,CFINHRFLA.SN,7.82,0.014
17,Bice Inversiones Administradora General - BVC Fundo De Inversion UNICA Fund,CFIBVCAP.SN,6.74,0.012
18,ISHARES US ETF TRUST BLACKROCK ,NEAR.SN,8.25,0.015
19,,CFINVSDPR.SN,10.57,0.022
20,iShares Short Treasury Bond ETF,SHV.SN,3.29,0.007
21,Ameris Capital Administradora General de Fondos S.A.- Fundo de Inversion Ameris Deuda Directa Fund,CFIAMDDA-E.SN,10.85,0.025
22,Btg Pactual Chile Sa Administradora General De Fon - Cuota Fondos De Inversion,CFIBTGRE.SN,31.92,0.071
23,Larrain Vial Activos Sa Admingral De Fdos - Fondo de Inversion Activa Mercado Pago,CFIMERPA.SN,7.65,0.019
24,Morgan Stanley,MS.SN,77.57,0.152
25,MBI Administradora General De Fondo - MBI Deuda Total Fondo De Inversion,CFIMBIDT-A.SN,12.97,0.033
26,Fondo de Inversión ETF Singular Chile Corporativo,CFIETFCC.SN,8.78,0.027
27,Moneda Renta CLP Fondo de Inversion,CFIMRCLPR.SN,13.91,0.044
28,iShares Trust - iShares Latin America 40 ETF,ILFCL.SN,29.61,0.09
29,Oxiquim S.A.,OXIQUIM.SN,36.61,0.109
30,Moneda Cumplo Pronto Pago Pymes Fondo de Inversion,CFIMCUMR.SN,8.03,0.027
31,Enaex S.A.,ENAEX.SN,44.16,0.14
32,"Meta Platforms, Inc.",META.SN,81.31,0.233
33,Moneda Deuda Chile Fondo de Inversión,CFIMDCHI.SN,32.77,0.119
34,Euroamerica Administradora General De Fondos SA - FI Renta Fija Chile Index Fund,CFIEARFCHA.SN,24.4,0.098
35,MBI Administradora General De Fondo - MBI Deuda Total Fondo De Inversion,CFIMBIDT-B.SN,7.35,0.033
36,Empresa Eléctrica Pehuenche S.A.,PEHUENCHE.SN,68.2,0.255
37,Zona Franca de Iquique S.A.,ZOFRI.SN,60.86,0.251
38,Ameris Capital Administradora General de Fondos S.A.- Fundo de Inversion Ameris Deuda Directa Fund,CFIAMDDC-E.SN,11.11,0.055
39,Enel Generación Chile S.A.,ENELGXCH.SN,72.46,0.29
40,Embotelladora Andina S.A.,ANDINA-A.SN,40.58,0.183
41,Forus S.A.,FORUS.SN,67.25,0.279
42,Empresas Lipigas S.A.,LIPIGAS.SN,57.87,0.251
43,NVIDIA Corporation,NVDA.SN,53.47,0.241
44,Larrain Vial Deuda Corporativa Chile Fondo de Inversion,CFILVCOR-A.SN,9.15,0.049
45,Larrainvial Asset Management Administradora General - Fondo De Inversion Larrainvial Deuda Privada F,CFILVDPU-E.SN,7.65,0.043
46,Embotelladora Andina S.A.,ANDINA-B.SN,47.61,0.252
47,iShares Trust - iShares S&P 500 Growth ETF,IVWCL.SN,29.71,0.168
48,Grupo Security S.A.,SECURITY.SN,52.47,0.274
49,SMU S.A.,SMU.SN,47.44,0.253
50,Enel Chile S.A.,ENELCHILE.SN,53.12,0.285
51,Ripley Corp S.A.,RIPLEY.SN,56.32,0.302
52,MBI Arbitrage Fondo de Inversion,CFIMBIAR-A.SN,25.78,0.154
53,Aguas Andinas S.A.,AGUAS-A.SN,44.08,0.248
54,Inversiones La Construcción S.A.,ILC.SN,67.54,0.355
55,Inmobiliaria Manquehue S.A.,MANQUEHUE.SN,69.72,0.364
56,Inversiones Aguas Metropolitanas S.A.,IAM.SN,51.86,0.288
57,Banco de Chile,CHILE.SN,22.94,0.146
58,Parque Arauco S.A.,PARAUCO.SN,46.28,0.274
59,Administradora de Fondos de Pensiones Habitat S.A.,HABITAT.SN,68.88,0.384
60,"Meta Platforms, Inc.",METACL.SN,75.6,0.42
61,Alphabet Inc.,GOOGCL.SN,43.75,0.281
62,Banvida S.A.,BANVIDA.SN,34.49,0.23
63,Empresas Tricot S.A.,TRICOT.SN,66.01,0.399
64,Banchile Administradora General - Fondo de Inversion MarketPlus Fund,CFIBMPEU-E.SN,16.48,0.119
65,Colbún S.A.,COLBUN.SN,34.14,0.23
66,SalfaCorp S.A.,SALFACORP.SN,55.87,0.352
67,abc S.A.,ABC.SN,62.51,0.386
68,MBI Best Ideas Latam Fondo De Inversion,CFIMBILA-A.SN,20.04,0.147
69,Walmart Inc.,WALMARTCL.SN,62.44,0.399
70,iShares Trust - iShares Global Clean Energy ETF,ICLNCL.SN,23.3,0.172
71,ISHARES TRUST CORE MSCI TOTAL I,IXUS.SN,7.83,0.062
72,Engie Energia Chile S.A.,ECL.SN,42.89,0.296
73,CENCOSUD SHOPPING SA,CENCOMALLS.SN,46.35,0.321
74,Banco de Crédito e Inversiones,BCI.SN,29.39,0.218
75,Besalco S.A.,BESALCO.SN,53.25,0.367
76,Camanchaca S.A.,CAMANCHACA.SN,40.86,0.298
77,Administradora de Fondos de Pensiones Cuprum S.A.,CUPRUM.SN,51.94,0.366
78,Forestal Constructora y Comercial del Pacifico Sur SA,PASUR.SN,11.38,0.094
79,Plaza S.A.,MALLPLAZA.SN,47.23,0.345
