Rank,Name,Ticker,Return (%),Risk
1,"Brown & Brown, Inc.",BRO.MX,56.16,0.218
2,"Corporación Actinver, S. A. B. de C. V.",ACTINVRB.MX,24.27,0.113
3,Boston Scientific Corporation,BSX.MX,36.74,0.206
4,The Progressive Corporation,PGR.MX,43.02,0.238
5,SAP SE,SAPN.MX,43.13,0.245
6,"Rollins, Inc.",ROL.MX,35.88,0.217
7,"LVMH Moët Hennessy - Louis Vuitton, Société Européenne",MCN.MX,41.52,0.251
8,"Banco Bilbao Vizcaya Argentaria, S.A.",BBVA.MX,43.86,0.265
9,"The TJX Companies, Inc.",TJX.MX,26.75,0.187
10,Eli Lilly and Company,LLY.MX,49.01,0.321
11,"Coca-Cola FEMSA, S.A.B. de C.V.",KOFUBL.MX,26.67,0.196
12,"Corporación Moctezuma, S.A.B. de C.V.",CMOCTEZ.MX,15.58,0.12
13,"Arca Continental, S.A.B. de C.V.",AC.MX,24.32,0.182
14,GE Vernova Inc.,GEV.MX,60.49,0.403
15,RELX PLC,RELN.MX,21.56,0.169
16,GENIUS,GENIUS21.MX,31.88,0.243
17,M & T BANK CORP,MTB.MX,56.81,0.403
18,JPMorgan Chase & Co.,JPM.MX,31.75,0.246
19,"PulteGroup, Inc.",PHM.MX,41.6,0.315
20,"Grupo Comercial Chedraui, S.A.B. de C.V.",CHDRAUIB.MX,38.37,0.302
21,"Meta Platforms, Inc.",META.MX,56.78,0.424
22,"Gentera, S.A.B. de C.V.",GENTERA.MX,35.91,0.293
23,FIBRA Macquarie México,FIBRAMQ12.MX,22.53,0.195
24,"Copart, Inc.",CPRT.MX,27.76,0.236
25,"Grupo Herdez, S.A.B. de C.V.",HERDEZ.MX,27.48,0.234
26,"Grupo Bafar, S.A.B. de C.V.",BAFARB.MX,55.39,0.449
27,"Banco Actinver S.A., Institución de Banca Múltiple, Grupo Financiero Actinver",FEXI21.MX,5.26,0.052
28,"Alterna Asesoría Internacional, S.A.B. de C.V.",ALTERNAB.MX,17.78,0.171
29,iShares S&P 500 Peso Hedged TRAC,IVVPESOISHRS.MX,16.68,0.162
30,Nacional Financiera Snc - Institucion De Banca De Desarrollo Fibratc14 ETF,FIBRATC14.MX,17.33,0.17
31,Ferrari N.V.,RACEN.MX,31.6,0.294
32,Arista Networks Inc,ANET.MX,49.89,0.437
33,Vertex Pharmaceuticals Incorporated,VRTX.MX,25.65,0.246
34,Cintas Corporation,CTAS.MX,27.93,0.268
35,Amphenol Corporation,APH.MX,27.62,0.266
36,"Quálitas Controladora, S.A.B. de C.V.",Q.MX,29.12,0.296
37,"Uber Technologies, Inc.",UBER.MX,46.27,0.446
38,"Intuitive Surgical, Inc.",ISRG.MX,34.99,0.355
39,Dell Technologies Inc.,DELLC.MX,30.2,0.316
40,Costco Wholesale Corporation,COST.MX,24.9,0.269
41,FIBRA Terrafina,TERRA13.MX,21.63,0.236
42,"Grupo Sports World, S.A.B. de C.V.",SPORTS.MX,31.7,0.338
43,PDD Holdings Inc.,PDDN.MX,57.1,0.577
44,"Gruma, S.A.B. de C.V.",GRUMAB.MX,20.99,0.243
45,"Fomento Económico Mexicano, S.A.B. de C.V.",FEMSAUBD.MX,14.61,0.177
46,"Promotora Ambiental, S.A.B. de C.V.",PASAB.MX,58.46,0.604
47,,FEMSAUB.MX,9.79,0.123
48,Oracle Corporation,ORCL.MX,28.86,0.338
49,S&P/BMV IPC Risk Weighted Index,PR.MX,29.91,0.354
50,"Chipotle Mexican Grill, Inc.",CMG.MX,24.45,0.299
51,"Grupo Carso, S.A.B. de C.V.",GCARSOA1.MX,31.6,0.377
52,,PKG.MX,29.31,0.354
53,,SIEN.MX,29.43,0.362
54,Taiwan Semiconductor Manufacturing Company Limited,TSMN.MX,30.97,0.382
55,"Corporativo Fragua, S.A.B. de C.V.",FRAGUAB.MX,26.0,0.33
56,"Grupo Aeroportuario del Centro Norte, S.A.B. de C.V.",OMAB.MX,27.66,0.353
57,"Palo Alto Networks, Inc.",PANW.MX,29.51,0.382
58,MEXTRAC 09 ETF,MEXTRAC09.MX,11.54,0.164
59,"HCA Healthcare, Inc.",HCA.MX,21.11,0.295
60,"Analog Devices, Inc.",ADI.MX,16.04,0.23
61,Fibra Nova,FNOVA17.MX,6.53,0.098
62,"Médica Sur, S.A.B. de C.V.",MEDICAB.MX,17.22,0.256
63,"Cydsa, S.A.B. de C.V.",CYDSASAA.MX,14.54,0.219
64,Caterpillar Inc.,CAT.MX,22.69,0.331
65,Nu Holdings Ltd.,NUN.MX,38.09,0.525
66,"CrowdStrike Holdings, Inc.",CRWD.MX,40.67,0.557
67,"Waste Management, Inc.",WMI.MX,14.27,0.217
68,,GLNGN.MX,24.77,0.362
69,"GCC, S.A.B. de C.V.",GCC.MX,16.33,0.252
70,"Grupo Aeroportuario del Sureste, S. A. B. de C. V.",ASURB.MX,16.18,0.25
71,GE HealthCare Technologies Inc.,GEHC.MX,18.38,0.282
72,"Amazon.com, Inc.",AMZN.MX,22.6,0.345
73,QVGMEX es un ETF,QVGMEX18.MX,11.04,0.178
74,Exxon Mobil Corporation,XOM.MX,16.63,0.264
75,Southern Copper Corporation,SCCO.MX,22.88,0.356
76,"Pinterest, Inc.",PINS.MX,22.5,0.354
77,"First Solar, Inc.",FSLR.MX,38.85,0.584
78,Microsoft Corporation,MSFT.MX,13.67,0.228
79,Apple Inc.,AAPL.MX,16.4,0.271
80,Lam Research Corporation,LRCX.MX,28.85,0.456
81,"Promotora y Operadora de Infraestructura, S. A. B. de C. V.",PINFRA.MX,15.31,0.255
82,TAL Education Group,TALN.MX,49.49,0.734
83,"Salesforce, Inc.",CRM.MX,22.89,0.38
84,"Ollamani, S.A.B.",AGUILASCPO.MX,18.03,0.309
85,Shake Shack Inc.,SHAK.MX,29.57,0.485
86,Unilever PLC,ULN.MX,10.92,0.197
87,"Kimberly-Clark de México, S. A. B. de C. V.",KIMBERA.MX,14.31,0.255
88,"Nasdaq, Inc.",NDAQ.MX,13.17,0.24
89,"MercadoLibre, Inc.",MELIN.MX,24.49,0.428
90,Alphabet Inc.,GOOGL.MX,15.1,0.278
91,"Fibra Mty, S.A.P.I. de C.V.",FMTY14.MX,7.79,0.15
92,"Grupo Aeroportuario del Pacífico, S.A.B. de C.V.",GAPB.MX,19.84,0.365
93,FIBRA Prologis,FIBRAPL14.MX,13.2,0.249
94,Intuit Inc.,INTU.MX,14.07,0.266
95,Tractor Supply Company,TSCO1.MX,10.24,0.199
96,S&P Global Inc.,SPGI.MX,13.29,0.261
97,Alphabet Inc.,GOOG.MX,14.56,0.285
98,"Crocs, Inc.",CROX.MX,20.34,0.394
99,United States Steel Corporation,X.MX,26.66,0.51
100,"Domino's Pizza, Inc.",DPZ.MX,15.73,0.317
101,"American International Group, Inc.",AIG.MX,10.19,0.212
102,MSCI Inc.,MSCI.MX,13.91,0.288
103,"Grupo Financiero Inbursa, S.A.B. de C.V.",GFINBURO.MX,16.5,0.34
104,Amgen Inc.,AMGN.MX,12.04,0.262
105,"Corporación Inmobiliaria Vesta, S.A.B. de C.V.",VESTA.MX,10.92,0.239
106,FibraHotel,FIHO12.MX,11.21,0.247
107,"Fideicomiso Irrevocable No. F/3277 en Banco Invex, S. A. Institución de Banca Múltiple, INVEX Grupo",EDUCA18.MX,5.96,0.137
108,The Timken Company,TKR.MX,13.46,0.302
109,"Organización Cultiba, S.A.B. de C.V.",CULTIBAB.MX,11.2,0.257
110,eBay Inc.,EBAY.MX,12.88,0.293
111,"Copa Holdings, S.A.",CPAN.MX,9.33,0.216
112,"CEMEX, S.A.B. de C.V.",CEMEXCPO.MX,15.11,0.344
113,"Applied Materials, Inc.",AMAT.MX,14.76,0.34
114,"Micron Technology, Inc.",MU.MX,15.04,0.346
