Rank,Name,Ticker,Return (%),Risk
1,Lion-OCBC Securities APAC Financials Dividend Plus ETF,YLD.SI,19.19,0.082
2,Oversea-Chinese Banking Corporation Limited,O39.SI,19.51,0.107
3,iShares MSCI Asia ex Japan Climate Action ETF,ICU.SI,23.64,0.131
4,iShares MSCI Asia ex Japan Climate Action ETF,ICM.SI,17.92,0.111
5,Multi-Chem Limited,AWZ.SI,34.51,0.209
6,SUTL Enterprise Limited,BHU.SI,22.5,0.145
7,DBS Group Holdings Ltd,D05.SI,22.49,0.156
8,Lion-Nomura Japan Active ETF,JUS.SI,9.98,0.076
9,Keppel Ltd.,BN4.SI,24.54,0.18
10,Tai Sin Electric Limited,500.SI,7.36,0.058
11,CSOP FTSE Asia Pacific Low Carbon Index ETF,LCS.SI,13.9,0.109
12,Phillip-China Unvsl MSCI CHN A50CnnctETF,MCS.SI,27.04,0.203
13,Sing Investments & Finance Limited,S35.SI,9.39,0.077
14,ValueMax Group Limited,T6I.SI,20.5,0.16
15,Pan-United Corporation Ltd,P52.SI,22.15,0.174
16,Sembcorp Industries Ltd,U96.SI,37.52,0.283
17,CSOP FTSE Asia Pacific Low Carbon Index ETF,LCU.SI,17.84,0.148
18,Phillip-China Unvsl MSCI CHN A50CnnctETF,MCN.SI,22.49,0.185
19,$ WinkingStudios,WKS.SI,31.88,0.258
20,QAF Limited,Q01.SI,5.39,0.049
21,LMS Compliance Ltd.,LMS.SI,25.41,0.213
22,Hong Leong Finance Limited,S41.SI,5.86,0.054
23,Azeus Systems Holdings Ltd.,BBW.SI,32.8,0.28
24,Hafary Holdings Limited,5VS.SI,31.63,0.297
25,Penguin International Limited,BTM.SI,17.36,0.191
26,Singapore Airlines Limited,C6L.SI,14.42,0.167
27,Old Chang Kee Ltd.,5ML.SI,11.21,0.132
28,Valuetronics Holdings Limited,BN2.SI,15.42,0.181
29,LHT Holdings Limited,BEI.SI,24.89,0.284
30,Sin Heng Heavy Machinery Limited,BKA.SI,10.95,0.137
31,Tat Seng Packaging Group Ltd,T12.SI,13.79,0.177
32,Bumitama Agri Ltd.,P8Z.SI,14.03,0.181
33,Sheng Siong Group Ltd,OV8.SI,7.09,0.095
34,New Toyo International Holdings Ltd,N08.SI,14.88,0.194
35,Marco Polo Marine Ltd.,5LY.SI,26.91,0.341
36,Amara Holdings Limited,A34.SI,25.57,0.33
37,Boustead Singapore Limited,F9D.SI,11.06,0.155
38,TalkMed Group Limited,5G3.SI,11.47,0.164
39,Singapore Telecommunications Limited,Z74.SI,12.63,0.182
40,Baker Technology Limited,BTP.SI,19.04,0.272
41,Plato Capital Limited,YYN.SI,36.33,0.496
42,Combine Will International Holdings Limited,N0Z.SI,15.55,0.23
43,ST Group Food Industries Holdings Limited,DRX.SI,17.27,0.256
44,United Overseas Insurance Limited,U13.SI,7.3,0.114
45,NSL Ltd,N02.SI,15.98,0.25
46,Stamford Tyres Corporation Limited,S29.SI,11.3,0.18
47,Ossia International Limited,O08.SI,20.91,0.33
48,Lion-Nomura Japan Active ETF,JJJ.SI,4.24,0.073
49,Luxking Group Holdings Limited,BKK.SI,43.88,0.665
50,iFAST Corporation Ltd.,AIY.SI,23.16,0.379
51,ISEC Healthcare Ltd.,40T.SI,18.59,0.312
52,HGH Holdings Ltd.,5GZ.SI,14.65,0.254
53,Riverstone Holdings Limited,AP4.SI,18.78,0.324
54,Mermaid Maritime Public Company Limited,DU4.SI,25.59,0.452
55,t Kasikorn BK TH SDR1to1,TKKD.SI,12.94,0.242
56,Zheneng Jinjiang Environment Holding Company Limited,BWM.SI,39.78,0.717
57,Banyan Tree Holdings Limited,B58.SI,13.31,0.276
58,Hyphens Pharma International Limited,1J5.SI,9.12,0.194
59,GRP Limited,BLU.SI,32.39,0.687
60,AF Global Limited,L38.SI,17.14,0.396
61,Chasen Holdings Limited,5NV.SI,23.98,0.56
62,MTQ Corporation Limited,M05.SI,13.55,0.356
63,AIMS APAC REIT,O5RU.SI,4.75,0.132
64,Intraco Limited,I06.SI,13.34,0.359
65,Zixin Group Holdings Limited,42W.SI,16.4,0.443
66,ComfortDelGro Corporation Limited,C52.SI,4.83,0.139
67,Malaysia Smelting Corporation Berhad,NPW.SI,18.23,0.522
68,First Real Estate Investment Trust,AW9U.SI,5.5,0.172
69,CSE Global Limited,544.SI,9.08,0.282
70,City Developments Ltd,C70.SI,1.34,0.044
71,China Kunda Technology Holdings Limited,GU5.SI,43.2,1.193
72,Sanli Environmental Limited,1E3.SI,10.04,0.341
73,"Fraser and Neave, Limited",F99.SI,4.12,0.144
74,MeGroup Ltd.,SJY.SI,15.15,0.507
75,Ban Leong Technologies Limited,B26.SI,5.41,0.189
76,Delfi Limited,P34.SI,6.64,0.244
77,Mooreast Holdings Ltd.,1V3.SI,20.18,0.727
78,Nippecraft Limited,N32.SI,13.22,0.496
79,Sapphire Corporation Limited,BRD.SI,13.61,0.514
80,NetLink NBN Trust,CJLU.SI,2.12,0.085
81,Hongkong Land Holdings Limited,H78.SI,6.58,0.263
82,YHI International Limited,BPF.SI,2.27,0.095
83,United Hampshire US Real Estate Investment Trust,ODBU.SI,6.73,0.274
84,Keppel DC REIT,AJBU.SI,5.72,0.237
85,Acesian Partners Limited,5FW.SI,12.74,0.512
86,UMS Integration Limited,558.SI,8.86,0.369
87,Pacific Century Regional Developments Limited,P15.SI,5.68,0.253
88,$ Sheffield Green,SGR.SI,5.91,0.266
89,Suntar Eco-City Limited,BKZ.SI,14.5,0.638
90,Edition Ltd.,5HG.SI,14.06,0.621
91,StarHub Ltd,CC3.SI,3.37,0.159
92,Koh Brothers Eco Engineering Limited,5HV.SI,8.92,0.435
93,Vibrant Group Limited,BIP.SI,9.37,0.46
94,Metis Energy Limited,L02.SI,21.24,1.09
95,ISOTeam Ltd.,5WF.SI,7.74,0.449
96,Starhill Global Real Estate Investment Trust,P40U.SI,2.41,0.144
97,Ellipsiz Ltd,BIX.SI,8.12,0.478
98,Seatrium Ltd,5E2.SI,6.67,0.398
99,King Wan Corporation Limited,554.SI,4.22,0.258
100,Alpina Holdings Limited,ZXY.SI,5.56,0.358
101,BH Global Corporation Limited,BQN.SI,12.86,0.815
102,Genting Singapore Limited,G13.SI,3.0,0.201
103,HG Metal Manufacturing Limited,BTG.SI,3.9,0.269
104,Singapore Shipping Corporation Limited,S19.SI,2.23,0.156
105,Ouhua Energy Holdings Limited,AJ2.SI,6.47,0.455
106,Sakae Holdings Ltd.,5DO.SI,6.39,0.451
107,Bacui Technologies International Ltd.,YYB.SI,17.27,1.177
108,Geo Energy Resources Limited,RE4.SI,5.32,0.391
109,CSOP iEdge Southeast Asia+ TECH Index ETF,SQU.SI,2.23,0.17
110,First Ship Lease Trust,D8DU.SI,3.85,0.298
111,ICP Ltd.,5I4.SI,5.49,0.428
112,HS Optimus Holdings Limited,504.SI,12.05,0.923
113,Amplefield Limited,AOF.SI,4.87,0.396
114,Hiap Seng Ind,1L2.SI,11.37,0.905
115,China Everbright Water Limited,U9E.SI,2.35,0.201
116,DFI Retail Group Holdings Limited,D01.SI,3.68,0.312
117,Avarga Limited,U09.SI,3.41,0.303
118,Wong Fong Industries Limited,1A1.SI,4.28,0.382
119,Far East Hospitality Trust,Q5T.SI,1.6,0.154
120,GuocoLand Limited,F17.SI,0.78,0.08
121,Sabana Industrial Real Estate Investment Trust,M1GU.SI,1.12,0.12
122,Soon Lian Holdings Limited,5MD.SI,3.95,0.446
123,Ying Li International Real Estate Limited,5DM.SI,11.18,1.246
124,Hutchison Port Holdings Trust,NS8U.SI,1.86,0.223
125,A-Smart Holdings Ltd.,BQC.SI,7.42,0.928
126,Don Agro International Limited,GRQ.SI,5.22,0.661
127,Ocean Sky International Limited,1B6.SI,4.06,0.59
128,Global Investments Limited,B73.SI,1.23,0.181
129,Southern Alliance Mining Ltd.,QNS.SI,4.57,0.715
130,Nam Lee Pressed Metal Industries Limited,G0I.SI,0.89,0.152
131,Nordic Group Limited,MR7.SI,1.41,0.248
132,PSC Corporation Ltd.,DM0.SI,0.97,0.179
133,Quantum Healthcare Limited,V8Y.SI,6.47,1.182
134,Bonvests Holdings Limited,B28.SI,0.51,0.1
135,KOP Limited,5I1.SI,2.54,0.543
136,Net Pacific Financial Holdings Limited,5QY.SI,2.75,0.618
137,CSC Holdings Limited,C06.SI,2.47,0.56
138,Aspen (Group) Holdings Limited,1F3.SI,2.65,0.635
139,New Wave Holdings Ltd.,5FX.SI,3.09,0.765
140,Brook Crompton Holdings Ltd.,AWC.SI,0.74,0.205
141,Stoneweg European Real Estate Investment Trust,CWCU.SI,0.84,0.246
142,EuroSports Global Limited,5G1.SI,0.74,0.28
143,Frencken Group Limited,E28.SI,0.91,0.421
144,Parkway Life Real Estate Investment Trust,C2PU.SI,0.41,0.195
145,Fuji Offset Plates Manufacturing Ltd,508.SI,0.7,0.401
146,Alset International Limited,40V.SI,1.45,0.873
147,Wilton Resources Corporation Limited,5F7.SI,1.08,0.827
148,Jumbo Group Limited,42R.SI,0.22,0.169
149,Bromat Holdings Ltd.,9I7.SI,-0.55,1.165
150,Golden Agri-Resources Ltd,E5H.SI,-0.1,0.202
151,Singapore Post Limited,S08.SI,-0.13,0.255
152,Far East Orchard Limited,O10.SI,-0.04,0.067
153,Mapletree Industrial Trust,ME8U.SI,-0.16,0.165
154,CapitaLand India Trust,CY6U.SI,-0.28,0.206
155,Shanaya Limited,SES.SI,-1.55,0.915
156,Jardine Matheson Holdings Limited,J36.SI,-0.37,0.206
157,Global Testing Corporation Limited,AYN.SI,-0.74,0.227
158,Capital World Limited,1D5.SI,-3.38,1.0
159,PTT Exploration and Production Public Company Limited,TPED.SI,-0.87,0.221
160,SIIC Environment Holdings Ltd.,BHK.SI,-0.93,0.232
161,Japan Foods Holding Ltd.,5OI.SI,-1.49,0.371
162,Lion Asiapac Limited,BAZ.SI,-1.42,0.353
163,Lum Chang Holdings Limited,L19.SI,-1.09,0.177
164,Yongmao Holdings Limited,BKX.SI,-2.15,0.333
165,TSH Resources Berhad,TSH.SI,-0.95,0.134
166,Pan Hong Holdings Group Limited,P36.SI,-3.62,0.508
167,Ascent Bridge Limited,AWG.SI,-5.78,0.812
168,Abundance International Limited,541.SI,-3.11,0.431
169,Digilife Technologies Limited,BAI.SI,-4.53,0.63
170,Mandarin Oriental International Limited,M04.SI,-1.46,0.194
171,Secura Group Limited,43B.SI,-2.36,0.309
172,Zhongmin Baihui Retail Group Ltd.,5SR.SI,-2.64,0.339
173,Indofood Agri Resources Ltd.,5JS.SI,-1.06,0.13
174,GS Holdings Limited,43A.SI,-8.89,1.126
175,Raffles Medical Group Ltd,BSL.SI,-1.82,0.222
176,Yoma Strategic Holdings Ltd.,Z59.SI,-5.43,0.648
177,Prime US REIT,OXMU.SI,-7.22,0.867
178,Stoneweg European Real Estate Investment Trust,CWBU.SI,-2.04,0.227
179,Kim Heng Limited,5G2.SI,-2.64,0.25
180,CosmoSteel Holdings Limited,B9S.SI,-2.08,0.193
181,A-Sonic Aerospace Limited,BTJ.SI,-4.12,0.362
182,OUE Real Estate Investment Trust,TS0U.SI,-2.87,0.246
183,Keppel Pacific Oak US REIT,CMOU.SI,-8.41,0.717
184,AcroMeta Group Limited,43F.SI,-7.0,0.559
185,CSOP iEdge Southeast Asia+ TECH Index ETF,SQQ.SI,-2.11,0.154
186,Hosen Group Ltd.,5EV.SI,-3.86,0.259
187,iWOW Technology Limited,NXR.SI,-3.73,0.248
188,UOBAM Ping An ChiNext ETF,CXS.SI,-4.73,0.304
189,Stamford Land Corporation Ltd,H07.SI,-1.71,0.108
190,Mapletree Logistics Trust,M44U.SI,-2.98,0.189
191,Hong Fok Corporation Limited,H30.SI,-2.66,0.164
192,Kimly Limited,1D0.SI,-1.71,0.104
193,Adventus Holdings Limited,5EF.SI,-12.88,0.821
194,GP Industries Limited,G20.SI,-1.83,0.11
195,Soup Holdings Limited,5KI.SI,-5.88,0.354
196,Koh Brothers Group Limited,K75.SI,-2.46,0.142
197,GKE Corporation Limited,595.SI,-3.4,0.196
198,CapitaLand Ascott Trust,HMN.SI,-3.11,0.178
199,Bund Center Investment Ltd,BTE.SI,-3.38,0.188
200,shopper360 Limited,1F0.SI,-7.39,0.415
201,Overseas Education Limited,RQ1.SI,-2.87,0.155
202,Tiong Seng Holdings Limited,BFI.SI,-6.27,0.323
203,MYP Ltd.,F86.SI,-6.81,0.348
204,Spindex Industries Limited,564.SI,-3.39,0.167
205,InnoTek Limited,M14.SI,-5.28,0.253
206,UOL Group Limited,U14.SI,-3.54,0.164
207,ISDN Holdings Limited,I07.SI,-8.03,0.375
208,CapitaLand China Trust,AU8U.SI,-6.04,0.275
209,UG Healthcare Corporation Limited,8K7.SI,-11.12,0.515
210,UOBAM Ping An ChiNext ETF,CXU.SI,-5.9,0.259
211,Venture Corporation Limited,V03.SI,-4.47,0.187
212,Duty Free International Limited,5SO.SI,-8.58,0.354
213,YKGI Limited,YK9.SI,-8.04,0.33
214,Hong Lai Huat Group Limited,CTO.SI,-11.88,0.483
215,Tye Soon Limited,BFU.SI,-5.73,0.226
216,CH Offshore Ltd.,C13.SI,-11.52,0.461
217,PNE Industries Ltd,BDA.SI,-6.6,0.256
218,SATS Ltd.,S58.SI,-7.09,0.273
219,Sunpower Group Ltd.,5GD.SI,-12.07,0.469
220,Livingstone Health Holdings Limited,PRH.SI,-21.82,0.889
221,Heeton Holdings Limited,5DP.SI,-2.98,0.109
222,China Shenshan Orchard Holdings Co. Ltd.,BKV.SI,-19.72,0.775
223,Far East Group Limited,5TJ.SI,-9.98,0.372
224,Mapletree Pan Asia Commercial Trust,N2IU.SI,-5.77,0.209
225,GCCP Resources Limited,41T.SI,-18.19,0.704
226,mDR Limited,Y3D.SI,-7.63,0.274
227,UnUsUaL Limited,1D1.SI,-5.37,0.19
228,ZICO Holdings Inc.,40W.SI,-11.34,0.41
229,SIA Engineering Company Limited,S59.SI,-3.89,0.135
230,APAC Realty Limited,CLN.SI,-6.47,0.227
231,Cordlife Group Limited,P8A.SI,-15.17,0.555
232,Elite UK REIT,MXNU.SI,-9.12,0.322
233,AnAn International Limited,Y35.SI,-18.01,0.661
234,AJJ Medtech Holdings Limited,584.SI,-18.85,0.657
235,Frasers Logistics & Commercial Trust,BUOU.SI,-6.7,0.219
236,AP Oil International Limited,5AU.SI,-4.91,0.157
237,CapitaLand Investment Limited,9CI.SI,-7.55,0.242
238,Memiontec Holdings Ltd.,TWL.SI,-29.87,1.037
239,OTS Holdings Limited,OTS.SI,-12.86,0.397
240,CP ALL Public Company Limited,TCPD.SI,-7.96,0.234
241,Lendlease Global Commercial REIT,JYEU.SI,-6.8,0.194
242,Asian Pay Television Trust,S7OU.SI,-4.95,0.138
243,Miyoshi Limited,M03.SI,-24.63,0.741
244,Aoxin Q & M Dental Group Limited,1D4.SI,-26.17,0.789
245,F J Benjamin Holdings Ltd,F10.SI,-11.92,0.329
246,Mun Siong Engineering Limited,MF6.SI,-12.72,0.334
247,Olam Group Limited,VC2.SI,-9.94,0.255
248,AnnAik Limited,A52.SI,-9.12,0.233
249,Wilmar International Limited,F34.SI,-5.01,0.124
250,IFS Capital Limited,I49.SI,-8.86,0.223
251,Rex International Holding Limited,5WH.SI,-17.2,0.447
252,Chuan Hup Holdings Limited,C33.SI,-5.93,0.145
253,Chemical Industries (Far East) Limited,C05.SI,-9.4,0.219
254,International Cement Group Ltd.,KUO.SI,-11.39,0.267
255,Tuan Sing Holdings Limited,T24.SI,-8.23,0.19
256,Singapore Paincare Holdings Limited,FRQ.SI,-13.49,0.309
257,CDL Hospitality Trusts,J85.SI,-9.03,0.2
258,OUE Limited,LJ3.SI,-8.41,0.183
