Rank,Name,Ticker,Return (%),Risk
1,Rasiyat Holding Company K.P.S.C.,RASIYAT.KW,50.83,0.27
2,Kuwait Real Estate Company K.P.S.C.,KRE.KW,37.9,0.317
3,Sokouk Holding Company K.S.C.P.,SOKOUK.KW,33.25,0.283
4,Munshaat Real Estate Projects Company K.S.C.P.,MUNSHAAT.KW,43.36,0.431
5,Al-Deera Holding Company K.P.S.C.,ALDEERA.KW,55.71,0.539
6,Arzan Financial Group for Financing and Investment - KPSC,ARZAN.KW,32.49,0.343
7,Al-Ahleia Insurance Company S.A.K.P.,AINS.KW,25.13,0.28
8,Kuwait Insurance Company S.A.K.P.,KINS.KW,15.46,0.188
9,Ali Al-Ghanim Sons Automotive Company K.S.C.P.,ALG.KW,19.38,0.233
10,Combined Group Contracting Company - K.S.C. (Public),CGC.KW,25.29,0.316
11,Kuwait Reinsurance Company K.S.C.P.,KUWAITRE.KW,27.73,0.352
12,Al-Arabiya Real Estate Company K.S.C.P.,ARABREC.KW,27.44,0.35
13,Kuwait Foundry Company K.S.C.P.,KFOUC.KW,29.1,0.395
14,Mezzan Holding Company K.S.C.P.,MEZZAN.KW,21.37,0.301
15,Al Kout Industrial Projects Company K.S.C.P.,ALKOUT.KW,35.11,0.479
16,Commercial Real Estate Company K.P.S.C.,ALTIJARIA.KW,17.72,0.296
17,Warba Insurance and Reinsurance Company (K.S.C.P.),WINSRE.KW,18.4,0.327
18,Credit Rating and Collection Company K.S.C. (Public),TAHSSILAT.KW,42.83,0.711
19,Kuwait Emirates Holding Company K.S.C.P.,EMIRATES.KW,24.74,0.443
20,Kuwait National Cinema Company (K.P.S.C),KCIN.KW,14.43,0.274
21,Injazzat Real Estate Development Company K.P.S.C.,INJAZZAT.KW,7.83,0.155
22,Integrated Holding Company K.S.C.P.,INTEGRATED.KW,12.71,0.255
23,Noor Financial Investment Company - KPSC,NOOR.KW,12.92,0.284
24,Al Ahli Bank of Kuwait K.S.C.P.,ABK.KW,12.33,0.304
25,National Cleaning Company K.P.S.C.,CLEANING.KW,13.8,0.383
26,Gulf Insurance Group K.S.C.P.,GINS.KW,12.58,0.372
27,Gulf Bank K.S.C.P.,GBK.KW,7.86,0.239
28,Al-Masaken International for Real Estate Development Company - K.S.C. (Public),MASAKEN.KW,20.31,0.606
29,Gulf Cables and Electrical Industries Group Company - KPSC,CABLE.KW,10.99,0.346
30,National Bank of Kuwait S.A.K.P.,NBK.KW,4.36,0.149
31,Wethaq Takaful Insurance Company K.S.C.P.,WETHAQ.KW,24.41,0.768
32,Mabanee Company K.P.S.C.,MABANEE.KW,5.29,0.18
33,JTC Logistics Transportation & Stevedoring Co. K.S.C.P.,JTC.KW,3.74,0.135
34,Mashaer Holding Company K.S.C.P.,MASHAER.KW,7.56,0.288
35,Warba Capital Holding Company K.S.C.P.,WARBACAP.KW,13.15,0.535
36,Privatization Holding Company - K.P.S.C.,KPPC.KW,8.35,0.376
37,Al-Enma'a Real Estate Company K.S.C.P.,ERESCO.KW,6.42,0.294
38,Ajial Real Estate Entertainment Company K.S.C.P.,AREEC.KW,3.28,0.152
39,Ekttitab Holding Company K.S.C Public,EKTTITAB.KW,20.33,0.929
40,Heavy Engineering Industries and Shipbuilding Company K.S.C.P.,SHIP.KW,5.6,0.277
41,Al Argan International Real Estate Company - K.S.C.P.,ARGAN.KW,9.98,0.511
42,Bayan Investment Holding Company (K.S.C) Public,BAYANINV.KW,9.68,0.502
43,Tamdeen Investment Company - KSCP,TAMINV.KW,6.62,0.355
44,Kuwait Cement Company K.P.S.C.,KCEM.KW,3.95,0.31
45,National Industries Group Holding - KPSC,NIND.KW,3.02,0.27
46,Dar Al-Thuraya Real Estate Co. K.S.C. (Public),THURAYA.KW,5.01,0.522
47,Salhia Real Estate Company K.S.C.P.,SRE.KW,1.59,0.171
48,Al-Mazaya Holding Company - K.S.C. (Public),MAZAYA.KW,2.61,0.304
49,Al Madar Kuwait Holding Company K.S.C.P.,MADAR.KW,2.15,0.286
50,Manazel Holding Company K.P.S.C.,MANAZEL.KW,3.42,0.562
51,"Burgan Company for Well Drilling, Trading and Maintenance K.S.C. (Public)",ABAR.KW,1.16,0.286
52,Kuwait and Gulf Link Transport Company K.P.S.C.,KGL.KW,0.48,0.371
53,Tamdeen Real Estate Company - KPSC,TAM.KW,0.08,0.168
54,Kuwait Financial Centre - KPSC,MARKAZ.KW,-0.18,0.303
55,Mubarrad Holding Company K.S.C.P.,MUBARRAD.KW,-0.25,0.231
56,OSOS Holding Group Company K.P.S.C.,OSOS.KW,-1.23,0.336
57,Umm Al Qaiwain General Investments Company P.S.C.,QIC.KW,-1.41,0.168
58,GFH Financial Group BSC,GFH.KW,-1.77,0.207
59,Hayat Communications Company K.S.C.P.,DIGITUS.KW,-3.7,0.355
60,Al Eid Food Company K.S.C. (Public),ALEID.KW,-2.55,0.23
61,Warba Bank K.S.C.P.,WARBABANK.KW,-2.47,0.218
62,KAMCO Investment Company K.S.C.P.,KAMCO.KW,-3.72,0.276
63,Humansoft Holding Company K.S.C.P.,HUMANSOFT.KW,-2.93,0.211
64,Boubyan Bank K.S.C.P.,BOUBYAN.KW,-4.2,0.205
65,Arkan Al-Kuwait Real Estate Company K.S.C.P.,ARKAN.KW,-5.78,0.245
66,Egypt Kuwait Holding Company (S.A.E.),EKHOLDING.KW,-7.21,0.21
67,Asiya Capital Investments Company K.S.C.P.,ASIYA.KW,-11.9,0.327
68,Jazeera Airways K.S.C.P.,JAZEERA.KW,-16.1,0.283
69,Mobile Telecommunications Company K.S.C.P.,ZAIN.KW,-10.59,0.127
70,Shamal Az-Zour Al-Oula Power and Water Company KSC (Public),AZNOULA.KW,-11.12,0.123
71,Beyout Investment Group Holding Company - K.S.C. (Holding),BEYOUT.KW,-27.67,0.239
