Rank,Name,Ticker,Return (%),Risk,Volatility,Follows Market Direction ?
1,Türk Tuborg Bira ve Malt Sanayii A.S.,TBORG.IS,133.27,0.43,0.234,Yes
2,Migros Ticaret A.S.,MGROS.IS,152.44,0.482,1.0,Yes
3,MLP Saglik Hizmetleri A.S.,MPARK.IS,139.93,0.455,0.808,Yes
4,Pegasus Hava Tasimaciligi Anonim Sirketi,PGSUS.IS,135.65,0.466,1.003,Yes
5,Reysas Gayrimenkul Yatirim Ortakligi A.S.,RYGYO.IS,210.92,0.647,1.39,Yes
6,KIRAC GALVANIZ,TCKRC.IS,87.78,0.354,,
7,BIM Birlesik Magazalar A.S.,BIMAS.IS,95.91,0.386,0.662,Yes
8,TAV Havalimanlari Holding A.S.,TAVHL.IS,92.68,0.381,0.844,Yes
9,Çelebi Hava Servisi A.S.,CLEBI.IS,176.96,0.605,0.621,Yes
10,Lydia Yesil Enerji Kaynaklari A.S.,LYDYE.IS,49.69,0.238,,
11,Turkiye Garanti Bankasi A.S.,GARAN.IS,141.07,0.531,1.028,Yes
12,Panora Gayrimenkul Yatirim Ortakligi A.S.,PAGYO.IS,91.27,0.389,0.715,Yes
13,Çimsa Çimento Sanayi ve Ticaret A.S.,CIMSA.IS,170.27,0.618,1.279,Yes
14,Türkiye Sigorta A.S.,TURSG.IS,209.09,0.715,1.294,Yes
15,Türk Hava Yollari Anonim Ortakligi,THYAO.IS,120.57,0.497,1.182,Yes
16,Akçansa Çimento Sanayi ve Ticaret Anonim Sirketi,AKCNS.IS,132.04,0.537,1.096,Yes
17,Dinamik Isi Makina Yalitim Malzemeleri Sanayi Ve Ticaret Anonim Sirketi,DNISI.IS,161.08,0.616,1.033,Yes
18,Safkar Ege Sogutmacilik Klima Soguk Hava Tesisleri Ihracat Ithalat Sanayi ve Ticaret Anonim Sirketi,SAFKR.IS,159.13,0.616,1.251,Yes
19,AG Anadolu Grubu Holding A.S.,AGHOL.IS,121.06,0.511,0.729,Yes
20,Akbank T.A.S.,AKBNK.IS,115.28,0.498,1.126,Yes
21,Anadolu Anonim Türk Sigorta Sirketi,ANSGR.IS,215.18,0.758,1.138,Yes
22,Torunlar Gayrimenkul Yatirim Ortakligi A.S.,TRGYO.IS,136.93,0.563,1.224,Yes
23,DO & CO Aktiengesellschaft,DOCO.IS,93.44,0.428,0.295,Yes
24,Anel Elektrik Proje Taahhüt ve Ticaret Anonim Sirketi,ANELE.IS,116.74,0.506,0.618,Yes
25,Kalekim Kimyevi Maddeler Sanayi Ve Ticaret Anonim Sirketi,KLKIM.IS,117.05,0.508,0.685,Yes
26,Orge Enerji Elektrik Taahhüt Anonim Sirketi,ORGE.IS,176.61,0.68,1.159,Yes
27,Mavi Giyim Sanayi ve Ticaret A.S.,MAVI.IS,128.25,0.548,0.93,Yes
28,Eminis Ambalaj Sanayi ve Ticaret A.S.,EMNIS.IS,236.51,0.82,0.521,Yes
29,BIST 100,XU100.IS,68.97,0.345,1.0,Yes
30,Göltas Göller Bölgesi Cimento Sanayi ve Ticaret A.S.,GOLTS.IS,152.07,0.631,1.147,Yes
31,Hitit Bilgisayar Hizmetleri A.S.,HTTBT.IS,138.04,0.591,0.848,Yes
32,Anadolu Efes Biracilik ve Malt Sanayii Anonim Sirketi,AEFES.IS,108.66,0.498,0.882,Yes
33,Türkiye Is Bankasi A.S.,ISCTR.IS,123.86,0.552,1.082,Yes
34,AgeSA Hayat ve Emeklilik Anonim Sirketi,AGESA.IS,124.34,0.562,0.912,Yes
35,Escar Filo Kiralama Hizmetleri A.S.,ESCAR.IS,198.56,0.782,1.077,Yes
36,Haci Ömer Sabanci Holding A.S.,SAHOL.IS,81.1,0.416,1.095,Yes
37,Türkiye Petrol Rafinerileri A.S.,TUPRS.IS,99.75,0.487,1.043,Yes
38,Enka Insaat ve Sanayi A.S.,ENKAI.IS,81.18,0.419,0.617,Yes
39,Aygaz A.S.,AYGAZ.IS,161.4,0.691,1.176,Yes
40,Margün Enerji Üretim Sanayi ve Ticaret A.S.,MAGEN.IS,183.14,0.757,1.375,Yes
41,DYO Boya Fabrikalari Sanayi ve Ticaret A.S.,DYOBY.IS,116.0,0.559,0.929,Yes
42,Selçuk Ecza Deposu Ticaret ve Sanayi A.S.,SELEC.IS,103.15,0.515,0.733,Yes
43,Global Yatirim Holding A.S.,GLYHO.IS,131.67,0.616,1.339,Yes
44,Ford Otomotiv Sanayi A.S.,FROTO.IS,72.08,0.393,0.737,Yes
45,Türk Traktör ve Ziraat Makineleri A.S.,TTRAK.IS,133.0,0.623,1.269,Yes
46,Yapi ve Kredi Bankasi A.S.,YKBNK.IS,102.71,0.519,1.145,Yes
47,Selçuk Gida Endüstri Ihracat Ithalat A.S.,SELGD.IS,191.88,0.804,0.725,Yes
48,Akis Gayrimenkul Yatirim Ortakligi A.S.,AKSGY.IS,155.94,0.705,1.211,Yes
49,Yibitas Yozgat Isçi Birligi Insaat Malzemeleri Ticaret ve Sanayi A.S.,YBTAS.IS,190.55,0.806,0.643,Yes
50,Prizma Pres Matbaacilik Yayincilik Sanayi ve Ticaret A.S.,PRZMA.IS,152.04,0.696,0.318,Yes
51,Is Yatirim Menkul Degerler Anonim Sirketi,ISMEN.IS,180.89,0.782,1.453,Yes
52,Derimod Konfeksiyon Ayakkabi Deri Sanayi ve Ticaret A.S.,DERIM.IS,151.78,0.698,0.81,Yes
53,Enerjisa Enerji A.S.,ENJSA.IS,90.02,0.481,1.134,Yes
54,Koç Holding A.S.,KCHOL.IS,79.1,0.436,1.072,Yes
55,Ülker Bisküvi Sanayi A.S.,ULKER.IS,131.43,0.636,1.07,Yes
56,Ata Gayrimenkul Yatirim Ortakligi A.S.,ATAGY.IS,92.43,0.5,0.916,Yes
57,Anadolu Hayat Emeklilik Anonim Sirketi,ANHYT.IS,147.47,0.703,1.162,Yes
58,Turkcell Iletisim Hizmetleri A.S.,TCELL.IS,89.76,0.495,1.136,Yes
59,Ege Profil Ticaret ve Sanayi Anonim Sirketi,EGPRO.IS,136.69,0.68,1.272,Yes
60,Verusa Holding A.S.,VERUS.IS,84.41,0.48,0.562,Yes
61,Dogan Sirketler Grubu Holding A.S.,DOHOL.IS,95.51,0.533,1.294,Yes
62,Hedef Holding A.S,HEDEF.IS,141.79,0.712,1.05,Yes
63,Ostim Endüstriyel Yatirimlar ve Isletme A.S.,OSTIM.IS,165.26,0.799,1.555,Yes
