Rank,Name,Ticker,Return (%),Risk,Volatility,Follows Market Direction ?
1,CMF SCHK High Div Low Vol ETF,520550.SS,34.7,0.006,,
2,HFT CSI Short Term Note ETF,511360.SS,2.1,0.002,,
3,"E Fund Management Co., Ltd. - E Fund Huawei Farmers Market Close-end Infrastructure Fund",180605.SZ,29.99,0.061,,
4,JUNEWAY ELECTROBNI,301458.SZ,18.34,0.041,,
5,HUATAI-PINEBRIDGE FUND MANAGEME,530300.SS,11.38,0.035,,
6,Ping An Fund Management Co Ltd. - Chinabond 0-3 Year CDB Bond Index ETF,159651.SZ,2.43,0.008,,
7,"Bosera Asset Management Co., Ltd. - Chinabond 1-3 Year CDB Bond Index ETF",159650.SZ,2.39,0.008,,
8,Ping An SSE 180 ETF,530280.SS,6.76,0.022,,
9,Penghua Fund Management Co Ltd - Penghua CSI 0-4 Year Local Government Bond Index ETF,159816.SZ,3.03,0.011,0.006,No
10,Guotai Junan Securities Asset Management - Guotai Junan city investment closed end fund,508031.SS,38.3,0.127,,
11,Penghua CSI 5Y Local Gover Debt ETF,159972.SZ,4.11,0.016,0.009,No
12,HuaAn ChinaBond 1-5 Year CDB Bond Index Fund,159649.SZ,2.8,0.011,,
13,E Fund Management Company - Gold Trade Oprn End Fund,159934.SZ,28.44,0.106,,
14,TianHong SSE 180 ETF,530080.SS,12.7,0.054,,
15,Bank of China Limited,601988.SS,30.36,0.12,0.127,Yes
16,Penghua SSE 180 ETF,510040.SS,12.46,0.053,,
17,China Southern SSE 180 ETF,530580.SS,11.89,0.051,,
18,Yinhua SSE 180 ETF,530800.SS,10.69,0.046,,
19,Harfor CSI A100 ETF,561880.SS,18.16,0.078,,
20,ChinaAMC Shenzhen International REIT,180302.SZ,35.71,0.15,,
21,HFT SSE 10-Year Local Government Bond ETF,511270.SS,5.5,0.026,0.038,No
22,HFT SSE 5-Year Local Government Bond ETF,511060.SS,3.77,0.018,,
23,Guotai SSE Delivrb 5 Yr Trs Bd Idx ETF,511010.SS,3.35,0.016,0.035,No
24,Huaan HS HK Cnn China Ctrl Etprs Div ETF,513920.SS,34.76,0.149,,
25,E Fund Management Co Ltd - Hang Seng HK Stock Connect High Dividend Low Volatility Index ETF,159545.SZ,32.17,0.139,,
26,Agricultural Bank of China Limited,601288.SS,29.82,0.131,0.258,Yes
27,Tibet Eastmoney Fund Management Corporation Limited - Tibet Eastmoney CSI A500 ETF,159380.SZ,16.61,0.077,,
28,CICC YinLi Consumption REIT,180602.SZ,34.94,0.152,,
29,Huaan Fund Management - Huaan Bailian Consumption REIT Fund,508002.SS,49.74,0.206,,
30,"Axa Spdb Investment Managers Co., Ltd. - A500 ETF Index",159376.SZ,15.89,0.075,,
31,Guotai Gold ETF Fund,518800.SS,22.32,0.103,0.04,Yes
32,Ping An CSI 5-10Y CGB ETF,511020.SS,4.54,0.023,0.045,No
33,Bosera Golden ETF,159937.SZ,22.33,0.104,0.032,Yes
34,ICBCCS Gold ETF,518660.SS,22.01,0.103,0.043,Yes
35,Huaan Gold ETF Fund,518880.SS,22.45,0.105,0.032,Yes
36,Fullgoal Shanghai Gold ETF,518680.SS,22.05,0.103,0.038,Yes
37,First Seafront Fund - Gold Trading Open-End Securities Investment ETF,159812.SZ,21.92,0.103,0.043,Yes
38,Huatai-Pinebridge Fund Management Co. Limited - CSI HK Connect High Dividend ETF,520890.SS,20.52,0.097,,
39,BOC SHAU ETF,518890.SS,21.79,0.103,0.039,Yes
40,China Southern Shanghai Gold ETF,159834.SZ,22.01,0.104,0.039,Yes
41,Fullgoal ChinaBond 7-10 Year Policy Bank Bond Index ETF,511520.SS,5.28,0.027,,
42,ChinaAMC China Resources Commercial REIT,180601.SZ,43.53,0.192,,
43,Harvest Fund Management - Shanghai Gold ETF,159831.SZ,21.69,0.104,0.036,Yes
44,ChinaAMC Gold ETF,518850.SS,22.24,0.106,,
45,ChinaAMC SSE Bnchmk Mkt-Mkng Tsry Bd ETF,511100.SS,5.66,0.029,,
46,Guotai SSE 10-Y Gov Bd ETF,511260.SS,4.86,0.025,0.054,No
47,China Construction Bank Corporation,601939.SS,22.49,0.109,0.178,Yes
48,CCB Principal Shanghai Gold ETF,518860.SS,22.44,0.109,,
49,Guotai Asset Management Co Ltd - CSI Hong Kong Mainland State-Owned Enterprises Defense Ind ETF,159519.SZ,28.42,0.137,,
50,GF Shanghai Gold ETF,518600.SS,21.73,0.108,,
51,Wanjia SSE STAR Growth ETF,588070.SS,37.13,0.176,,
52,PengYang Chinabond-30Y Treasury Bond ETF,511090.SS,13.52,0.071,,
53,CICC CSI A500 ETF,512080.SS,19.1,0.1,,
54,ChinaAMC CSI HK Mainland SOE ETF (QDII),513810.SS,27.83,0.143,,
55,Yinhua Fund Management Co.Ltd - Hsi Schk Fund,159318.SZ,47.29,0.228,,
56,JPM S&P HK Equity Cnn Low Vlty Div ETF,513630.SS,24.86,0.13,,
57,ChinaAMC CSI HK Eq Cn Cntl Etprs Div ETF,513910.SS,39.36,0.196,,
58,"Guangdong Provincial Expressway Development Co., Ltd.",200429.SZ,22.56,0.121,0.229,Yes
59,CMF Highway REIT,180203.SZ,33.28,0.171,,
60,SHANDONG HI-SPEED,600350.SS,34.94,0.18,0.109,Yes
61,Industrial and Commercial Bank of China Limited,601398.SS,22.2,0.12,0.12,Yes
62,"Chongqing Rural Commercial Bank Co., Ltd.",601077.SS,27.58,0.148,0.277,Yes
63,China TBEA New Energy Close-end Infrastructure Fund,508089.SS,27.59,0.148,,
64,"Bank of Communications Co., Ltd.",601328.SS,23.73,0.131,0.275,Yes
65,WANTONG EXPRESSWAY,600012.SS,46.99,0.245,0.343,Yes
66,NINGHU EXPRESSWAY,600377.SS,32.38,0.182,0.181,Yes
67,ChinaAMC CSI HK Eq Cnn Mnlnd Fncl ETF,513190.SS,32.28,0.182,,
68,"Bank of Shanghai Co., Ltd.",601229.SS,26.13,0.153,0.486,Yes
69,E Fund Premier Income Bond Fund,161117.SZ,4.02,0.026,0.034,No
70,Bosera Shanghai Secs 30Y Trsry Bd ETF,511130.SS,11.35,0.072,,
71,Invesco Great Wall Fund Management Co. Ltd - CNI HK Connect Dividend Low Volatility Index ETF,159569.SZ,30.64,0.181,,
72,E Fund Management Co - Hang Seng China Enterprises Index Fund,513210.SS,42.16,0.244,,
73,"China Merchants Expressway Network & Technology Holdings Co.,Ltd.",001965.SZ,28.13,0.171,0.108,Yes
74,HFT SSE Urban Construction Investment Bond Exchange Traded Index Fund,511220.SS,3.58,0.025,0.024,No
75,China Telecom Corporation Limited,601728.SS,37.3,0.224,0.535,Yes
76,"Changhong Meiling Co., Ltd.",200521.SZ,39.0,0.238,0.669,Yes
77,Maxwealth Fund Management Co. Ltd - Maxwealth CNI General Aviation Industry ETF,159378.SZ,36.68,0.228,,
78,Fullgoal Hang Seng SCHK High Dividend Low Volatility Index ETF (QDII),513950.SS,20.71,0.138,,
79,"Qingdao Port International Co., Ltd.",601298.SS,31.2,0.201,0.062,Yes
80,China Southern Jin Li Periodic Open Bd A,160128.SZ,4.25,0.031,0.009,Yes
81,"Huaming Power Equipment Co.,Ltd",002270.SZ,48.45,0.301,0.514,Yes
82,"Suzhou West Deane New Power Electric Co.,Ltd.",603312.SS,43.35,0.276,,
83,Wanjia CSI HK Connect China Central-SOEs High Dividend Yield ETF,159333.SZ,16.97,0.121,,
84,Huatai-PB NASDAQ 100 ETF (QDII),513110.SS,24.6,0.172,,
85,Fullgoal Nasdaq 100 ETF (QDII),513870.SS,24.35,0.17,,
86,Penghua Hang Seng China SOEs ETF (QDII),513170.SS,21.92,0.155,,
87,Sumec Corporation Limited,600710.SS,33.46,0.229,0.621,Yes
88,"Sieyuan Electric Co., Ltd.",002028.SZ,43.49,0.288,0.726,Yes
89,China Merchants NASDAQ-100 ETF (QDII),159659.SZ,26.11,0.185,,
90,"Guangdong Provincial Expressway Development Co., Ltd.",000429.SZ,32.77,0.229,0.212,Yes
91,Wanjia Asset Management Co Ltd - Enhanced Income Bond Fund,161911.SZ,2.42,0.019,0.028,No
92,China Southern S&P 500 Index ETF(QDII),513650.SS,20.21,0.148,,
93,CICC Fund Management Company Limited - CICC Shangao Group Expressway,508007.SS,24.22,0.176,,
94,China Universal NASDAQ 100 ETF,159660.SZ,26.98,0.194,,
95,E Fund CSI Bank ETF,516310.SS,17.89,0.135,,
96,Guotai Asset Management Co - S and P 500 Index Etf Cny - Fund,159612.SZ,23.49,0.174,,
97,ChinaAMC CSI All Share Info Tchnlgy ETF,562560.SS,39.51,0.277,,
98,"Haisco Pharmaceutical Group Co., Ltd.",002653.SZ,46.43,0.318,0.635,Yes
99,"China Merchants Port Group Co., Ltd.",201872.SZ,26.54,0.196,0.543,Yes
100,"Invesco Great Wall Fund Management Co., Ltd. - SandP 500 Consumer Select ETF",159529.SZ,47.49,0.328,,
101,"E Fund Management Co., Ltd - CNI Robot Industry Index ETF",159530.SZ,50.04,0.343,,
102,"Bank of Beijing Co., Ltd.",601169.SS,19.78,0.151,0.339,Yes
103,"Huangshan Novel Co.,Ltd",002014.SZ,32.93,0.24,0.904,Yes
104,Hft Investment Management Co. Ltd. - Csi 2000 Enhanced Strategy Etf,159553.SZ,37.85,0.272,,
105,ICBCCS Interval Pure Bond Fund,164810.SZ,5.15,0.042,0.08,No
106,"Bosera Asset Management Co., Ltd. - Csi Semiconductor Industry Index ETF",159582.SZ,47.42,0.335,,
107,E FUND CSI DIVIDEND LOW VOLATILITY ETF,563020.SS,18.65,0.147,,
108,E Fund Management Co. Ltd - E Fund Guangzhou Development Zone Close-end Infrastructure Fund,180105.SZ,16.39,0.13,,
109,CMF STAR 50-Component Enhcd Strategy ETF,588450.SS,49.39,0.348,,
110,GF SSE STAR 50 ETF,588060.SS,47.93,0.344,,
111,"Jiangsu Financial Leasing Co., Ltd.",600901.SS,25.81,0.201,0.793,Yes
112,Fullgoal SSE STAR Chip ETF,588810.SS,47.07,0.34,,
113,"Lens Technology Co., Ltd.",300433.SZ,46.57,0.341,0.857,Yes
114,China Mobile Limited,600941.SS,27.81,0.218,0.215,Yes
115,"Xinjiang Haoyuan Natural Gas Co., Ltd.",002700.SZ,47.28,0.352,0.155,No
116,Fullgoal HS China A S&S Enterprises ETF,563210.SS,33.89,0.264,,
117,E FUND MSCI USA 50 ETF (QDII),513850.SS,20.0,0.164,,
118,"Dacheng Fund Management Co.,Ltd. - Csi Construction Machinery Theme Index ETF",159542.SZ,33.11,0.261,,
119,Yinhua Fund Management Co. Ltd. - Chinext Mid Cap ETF,159575.SZ,51.06,0.378,,
120,Penghua CSI Telecom Theme ETF,560690.SS,34.81,0.276,,
121,"Shenzhen Liande Automation Equipment co.,ltd.",300545.SZ,49.71,0.375,0.857,Yes
122,HUAXIA BANK,600015.SS,23.66,0.197,0.835,Yes
123,PINGGAO ELEC,600312.SS,50.19,0.381,0.875,Yes
124,E FUND MANAGEMENT,159558.SZ,46.46,0.357,,
125,Harvest Fund Management Co Ltd - Harvest Hang Seng Medical & Health Index ETF (QDII),159557.SZ,48.04,0.372,,
126,"Guangdong TCL Smart Home Appliances Co., Ltd.",002668.SZ,51.18,0.395,1.27,Yes
127,"Suzhou Hengmingda Electronic Technology Co., Ltd.",002947.SZ,51.16,0.395,0.074,Yes
128,CHINA UNIVERSAL CSI TELECOMMUNICATIONS THEME ETF,560300.SS,35.34,0.291,,
129,FUJIAN EXPRESSWAY,600033.SS,19.16,0.169,0.53,Yes
130,HUANGSHAN GOOGE,301581.SZ,52.08,0.412,,
131,"Guangzhou Guangri Stock Co.,Ltd.",600894.SS,39.15,0.323,1.138,Yes
132,"China Fund Management Co., Ltd.- China Fund State Power New Energy Close Fund",508028.SS,15.56,0.141,,
133,Huaan Global Leading DAX ETF QDII,513030.SS,22.17,0.197,0.09,Yes
134,"Jiangling Motors Corporation, Ltd.",200550.SZ,37.63,0.317,0.952,Yes
135,"Huatu Cendes CO., LTD",300492.SZ,51.94,0.418,1.019,Yes
136,"Dong-E-E-Jiao Co.,Ltd.",000423.SZ,36.88,0.313,0.92,Yes
137,China Southern S&P CNA LC Vol Div 50 ETF,515450.SS,15.97,0.147,,
138,"Wangsu Science & Technology Co.,Ltd.",300017.SZ,48.87,0.4,1.263,Yes
139,Shenergy Company Limited,600642.SS,24.45,0.218,0.364,Yes
140,"Sichuan Zigong Conveying Machine Group Co., Ltd.",001288.SZ,39.88,0.339,0.584,Yes
141,"Jiang Zhong Pharmaceutical Co.,Ltd",600750.SS,33.03,0.289,0.601,Yes
142,"Hua An Fund Management Co., Ltd - Nasdaq 100 index ETF",159632.SZ,20.48,0.188,,
143,China Southern CSI Yangtze Rivr Prtc ETF,517160.SS,22.24,0.204,,
144,An Hui Wenergy Company Limited,000543.SZ,32.03,0.284,0.072,No
145,Gf Fund Management Co Ltd - GF CSI All Share Automobiles ETF,159512.SZ,33.55,0.297,,
146,ZHONGYUAN EXPRESSWAY,600020.SS,17.76,0.167,0.545,Yes
147,"Huada Automotive Technology Corp.,Ltd",603358.SS,44.14,0.378,0.994,Yes
148,"Chongqing Baiya Sanitary Products Co., Ltd.",003006.SZ,50.39,0.425,1.593,Yes
149,"Zhejiang Crystal-Optech Co., Ltd",002273.SZ,49.79,0.424,0.573,Yes
150,GF CSI Construction Machinery ETF,560280.SS,25.81,0.239,,
151,E Fund CSI Yangtze River Protection ETF,517330.SS,21.05,0.199,,
152,Hunan Gold Corporation Limited,002155.SZ,48.32,0.414,1.1,Yes
153,ChinaAMC CSI All Index Cnsmr Optnl ETF,562580.SS,25.64,0.238,,
154,WUZHOU COMM,600368.SS,24.96,0.233,0.638,Yes
155,ZHONGJIN GOLD,600489.SS,35.18,0.316,0.602,Yes
156,"WG TECH (Jiang Xi) Co., Ltd.",603773.SS,51.68,0.439,0.791,Yes
157,"Jiayou International Logistics Co.,Ltd",603871.SS,47.08,0.407,0.882,Yes
158,China Southern Summit TOPIX ETF(QDII),513800.SS,12.64,0.125,0.048,Yes
159,Bosera NASDAQ-100 Index Exchange Traded Fund (QDII),513390.SS,20.25,0.194,,
160,HFT CSI Auto Parts Theme ETF,562260.SS,31.44,0.29,,
161,"Shantui Construction Machinery Co., Ltd.",000680.SZ,49.31,0.427,1.069,Yes
162,"Changhong Meiling Co., Ltd.",000521.SZ,50.14,0.434,0.996,Yes
163,"China Asset Management Co., Ltd - China AMC SandP 500 ETF",159655.SZ,17.45,0.171,,
164,Penghua Qianhai Vanke REITs Close-end Mixed Launched Fund,184801.SZ,3.17,0.033,,
165,Harvest Fund Management Co Ltd - Harvest Nasdaq 100 ETF (QDII),159501.SZ,16.81,0.165,,
166,LINGRUI PHARM,600285.SS,33.95,0.312,0.432,Yes
167,"Shanjin International Gold Co., Ltd.",000975.SZ,39.25,0.357,0.451,Yes
168,"Kunshan TopA Intelligent Equipment Co.,Ltd",300836.SZ,48.04,0.424,0.394,Yes
169,Huatai-PB CSI KRX China -Korea Semiconductor ETF(QDII),513310.SS,23.73,0.229,,
170,CNOOC Energy Technology & Services Limited,600968.SS,26.67,0.254,0.498,Yes
171,"Zhejiang Jolly Pharmaceutical Co.,LTD",300181.SZ,39.11,0.357,0.895,Yes
172,"Hangzhou Huning Elevator Parts Co., Ltd.",300669.SZ,42.95,0.387,0.82,Yes
173,"Inner Mongolia Xingye Silver &Tin Mining Co.,Ltd",000426.SZ,33.32,0.312,0.811,Yes
174,E Fund NASDAQ-100 ETF,159696.SZ,16.6,0.166,,
175,"TangShan Port Group Co.,Ltd",601000.SS,33.25,0.312,0.437,Yes
176,"Gold cup Electric Apparatus Co.,Ltd.",002533.SZ,32.52,0.307,0.902,Yes
177,"Inner Mongolia Yitai Coal Co.,Ltd.",900948.SS,43.98,0.4,0.319,Yes
178,HISENSE VISUAL,600060.SS,49.14,0.44,1.478,Yes
179,GANYUE EXPRESSWAY,600269.SS,20.27,0.202,0.689,Yes
180,Guotai NASDAQ 100 ETF(QDII-ETF),513100.SS,18.33,0.184,0.213,No
181,Huagong Tech Company Limited,000988.SZ,48.44,0.436,1.477,Yes
182,CNOOC Limited,600938.SS,28.46,0.275,0.412,Yes
183,Orient Secs YouXuan 3-Y Alloc,169106.SZ,5.15,0.055,,
184,New China CSI Cloud Computing 50 ETF,560660.SS,40.99,0.381,,
185,"Guangdong Haomei New Materials Co.,Ltd",002988.SZ,42.35,0.392,1.303,Yes
186,ChinaAMC NASDAQ 100 ETF(QDII),513300.SS,19.07,0.192,0.264,No
187,HONG RI DA Technology Company Limited,301285.SZ,34.9,0.333,,
188,ChinaAMC CSI Inf Tch Aplc Invtn Idsy ETF,562570.SS,48.11,0.441,,
