Rank,Name,Ticker,Return (%),Risk,Volatility,Follows Market Direction ?
1,SKYWORKS SOLUTIONS INC CEDEAR E,SWKS.BA,87.04,0.005,,
2,Unilever PLC,ULD.BA,26.14,0.005,,
3,iShares Trust - iShares Core MSCI Europe ETF,IEUR.BA,151.86,0.028,,
4,iShares Trust - iShares S&P 500 Value ETF,IVE.BA,64.39,0.021,,
5,Banco Comafi S.A.,FXI.BA,191.85,0.156,,
6,SPDR GOLD TRUST GDR EACH REPR 5,GLD.BA,214.68,0.221,,
7,iShares Trust - iShares Biotechnology ETF,IBB.BA,20.39,0.037,,
8,S&P Global Inc.,SPGID.BA,69.06,0.115,,
9,PROSHARES TRUST GDR EACH REPR 8,SH.BA,95.99,0.244,,
10,Banco Comafi S.A.,FXID.BA,71.42,0.198,,
11,"Banco Bilbao Vizcaya Argentaria, S.A.",BBV.BA,187.98,0.421,0.429,Yes
12,"Cardinal Health, Inc.",CAH.BA,167.87,0.397,0.502,Yes
13,Garmin Ltd.,GRMN.BA,148.82,0.368,0.394,Yes
14,Embraer S.A.,ERJ.BA,236.17,0.496,0.48,Yes
15,"Banco Santander, S.A.",SAN.BA,167.52,0.399,0.286,Yes
16,SAP SE,SAP.BA,184.48,0.436,0.487,Yes
17,The Bank of New York Mellon Corporation,BK.BA,153.02,0.394,0.495,Yes
18,iShares Trust - iShares Core MSCI Europe ETF,IEURD.BA,13.99,0.054,,
19,MERVAL,^MERV,244.12,0.532,1.0,Yes
20,"Gilead Sciences, Inc.",GILD.BA,150.12,0.396,0.192,Yes
21,HSBC Holdings plc,HSBC.BA,148.73,0.396,0.323,Yes
22,Pampa Energía S.A.,PAMP.BA,225.59,0.519,0.894,Yes
23,"The Goldman Sachs Group, Inc.",GS.BA,144.92,0.393,0.467,Yes
24,Transportadora de Gas del Sur S.A.,TGSU2.BA,249.75,0.558,0.937,Yes
25,Barclays PLC,BCS.BA,158.45,0.419,0.448,Yes
26,SELECT SECTOR SPDR TRUST CEDEAR,XLF.BA,125.33,0.357,0.479,Yes
27,Wells Fargo & Company,WFC.BA,137.52,0.383,0.454,Yes
28,"American International Group, Inc.",AIG.BA,128.97,0.376,0.368,Yes
29,ICICI Bank Limited,IBN.BA,138.8,0.398,0.42,Yes
30,Berkshire Hathaway Inc.,BRKB.BA,138.46,0.398,0.453,Yes
31,Loma Negra Compañía Industrial Argentina Sociedad Anónima,LOMA.BA,167.33,0.455,0.724,Yes
32,Sociedad Anónima Importadora y Exportadora de la Patagonia,PATA.BA,314.37,0.675,0.794,Yes
33,"Mizuho Financial Group, Inc.",MFG.BA,173.8,0.471,0.522,Yes
34,Compañía de Transporte de Energía Eléctrica en Alta Tensión Transener S.A.,TRAN.BA,330.84,0.697,1.08,Yes
35,SPDR S&P 500 ETF Trust,SPY.BA,121.19,0.368,0.464,Yes
36,SPDR Dow Jones Industrial Average ETF Trust,DIA.BA,115.75,0.357,0.425,Yes
37,Sociedad Comercial del Plata S.A.,COME.BA,231.24,0.569,0.629,Yes
38,Shell plc,SHEL.BA,122.79,0.376,0.343,Yes
39,Abbott Laboratories,ABT.BA,109.66,0.347,0.343,Yes
40,Lloyds Banking Group plc,LYG.BA,143.38,0.421,0.316,Yes
41,"Uber Technologies, Inc.",UBER.BA,204.54,0.535,,
42,ING Groep N.V.,ING.BA,165.53,0.468,0.503,Yes
43,Unilever PLC,UL.BA,122.1,0.381,0.369,Yes
44,NVIDIA Corporation,NVDA.BA,311.68,0.695,0.71,Yes
45,"Invesco QQQ Trust, Series 1",QQQ.BA,131.42,0.405,0.488,Yes
46,Snap-on Incorporated,SNA.BA,131.13,0.406,0.573,Yes
47,"iShares, Inc. - iShares MSCI Emerging Markets ETF",EEM.BA,99.61,0.335,0.319,Yes
48,Grimoldi S.A.,GRIM.BA,199.49,0.541,0.655,Yes
49,"Gilead Sciences, Inc.",GILDD.BA,78.35,0.28,,
50,IRSA Inversiones y Representaciones Sociedad Anónima,IRSA.BA,236.65,0.605,0.948,Yes
51,Grupo Financiero Galicia S.A.,GGAL.BA,340.94,0.751,1.244,Yes
52,Citigroup Inc.,C.BA,131.59,0.418,0.517,Yes
53,Aegon Ltd.,AEG.BA,116.58,0.384,0.481,Yes
54,"Altria Group, Inc.",MO.BA,103.64,0.353,0.412,Yes
55,Companhia de Saneamento Básico do Estado de São Paulo - SABESP,SBS.BA,156.62,0.474,0.488,Yes
56,Transportadora de Gas del Norte S.A.,TGNO4.BA,331.11,0.756,1.047,Yes
