Rank,Name,Ticker,Return (%),Risk,Volatility,Follows Market Direction ?
1,Triodos Fair Share Inc,TFSF.AS,5.7,0.032,,
2,Van Lanschot Kempen NV,VLK.AS,43.55,0.26,1.082,Yes
3,Coca-Cola Europacific Partners PLC,CCEP.AS,24.25,0.16,0.534,Yes
4,Ferrovial SE,FER.AS,29.37,0.196,,
5,ING Groep N.V.,INGA.AS,40.15,0.283,0.95,Yes
6,RELX PLC,REN.AS,21.4,0.171,0.764,Yes
7,ABN AMRO Bank N.V.,ABN.AS,31.12,0.267,0.755,Yes
8,InPost S.A.,INPST.AS,40.75,0.345,1.012,Yes
9,Unilever PLC,UNA.AS,12.61,0.128,0.459,Yes
10,Koninklijke BAM Groep nv,BAMNB.AS,38.68,0.358,0.733,Yes
11,Hydratec Industries NV,HYDRA.AS,36.53,0.351,0.694,Yes
12,Shell plc,SHELL.AS,16.38,0.18,0.356,Yes
13,Wolters Kluwer N.V.,WKL.AS,18.58,0.21,0.685,Yes
14,Envipco Holding N.V.,ENVI.AS,40.11,0.426,1.46,Yes
15,Koninklijke KPN N.V.,KPN.AS,11.21,0.135,0.336,Yes
16,Exor N.V.,EXO.AS,16.22,0.196,,
17,ASR Nederland N.V.,ASRNL.AS,17.11,0.213,0.533,Yes
18,Morefield Group N.V.,MORE.AS,25.52,0.31,,
19,Eurocommercial Properties N.V.,ECMPA.AS,14.1,0.18,0.741,Yes
20,Value8 N.V.,PREVA.AS,12.14,0.157,,
21,Koninklijke Vopak N.V.,VPK.AS,24.8,0.308,0.881,Yes
22,Koninklijke Ahold Delhaize N.V.,AD.AS,12.24,0.168,0.382,Yes
23,AEAM Global High Yield (EUR),AGHY.AS,8.02,0.112,,
24,GS Enh Index Sust NA Equity Fund (NL) P,GSENH.AS,10.54,0.151,,
25,BE Semiconductor Industries N.V.,BESI.AS,36.02,0.471,1.757,Yes
26,Aegon Ltd.,AGN.AS,16.3,0.242,0.715,Yes
27,Bnp Paribas -  BNP Paribas ESG Netherlands Index Fund,BNPNL.AS,10.8,0.167,,
28,AEX-Index,^AEX,9.52,0.148,1.0,Yes
29,NN Group N.V.,NN.AS,13.59,0.215,0.671,Yes
30,Alumexx N.V.,ALX.AS,33.64,0.496,0.319,Yes
31,LS 1x Amazon Tracker ETP,AMZN.AS,21.68,0.337,1.337,Yes
