Rank,Name,Ticker,Return (%),Risk
1,Amaroq Minerals Ltd.,AMRQ.IC,44.66,0.291
2,Ölgerðin Egill Skallagrímsson hf.,OLGERD.IC,28.16,0.206
3,Skagi hf.,SKAGI.IC,39.5,0.324
4,Oculis Holding AG,OCS.IC,63.2,0.659
5,Íslandsbanki hf.,ISB.IC,4.95,0.175
6,Alvotech,ALVO.IC,19.22,0.641
7,Nova Klúbburinn hf.,NOVA.IC,3.15,0.182
8,Heimar hf.,HEIMAR.IC,0.27,0.218
9,Hampiðjan hf.,HAMP.IC,0.02,0.276
10,Kvika banki hf.,KVIKA.IC,-0.22,0.247
11,Eimskipafélag Íslands hf.,EIM.IC,-1.92,0.276
12,Eik fasteignafélag hf.,EIK.IC,-3.36,0.281
13,Sildarvinnslan Hf.,SVN.IC,-4.43,0.201
14,Icelandair Group hf.,ICEAIR.IC,-10.19,0.466
15,Sýn hf.,SYN.IC,-13.15,0.395
16,Brim hf.,BRIM.IC,-9.14,0.189
