Rank,Name,Ticker,Return (%),Risk
1,CICC HKD Money Market ETF,3071.HK,3.71,0.005
2,ChinaAMC RMB Money Market ETF,83161.HK,2.66,0.004
3,Premia US Treasury Floating Rate ETF Dist,3077.HK,4.22,0.009
4,Value Gold ETF,3081.HK,44.23,0.133
5,iShares China Government Bond ETF RMB,82829.HK,4.56,0.016
6,ICBC CSOP FTSE Chinese Government and Policy Bank Bond Index ETF,83199.HK,5.15,0.02
7,Yibin City Coml Bk Co Ltd,2596.HK,7.18,0.028
8,Beijing Saimo Tech Co Ltd,2571.HK,11.68,0.053
9,Tracker Fund of Hong Kong,82800.HK,50.93,0.202
10,Seacon Shipping Group Holdings Limited,2409.HK,40.47,0.193
11,"Chongqing Rural Commercial Bank Co., Ltd.",3618.HK,35.38,0.172
12,Value Gold ETF,83081.HK,22.42,0.116
13,Hang Seng China Enterprises Index ETF,82828.HK,49.39,0.238
14,CHINA MOBILE,0941.HK,28.33,0.147
15,Bank of China Limited,3988.HK,28.12,0.153
16,Hang Seng China Enterprises Index ETF,2828.HK,48.59,0.249
17,iShares Core MSCI China ETF,2801.HK,47.89,0.247
18,GLORIOUS SUN,0393.HK,30.58,0.171
19,"Bank of Chongqing Co., Ltd.",1963.HK,30.41,0.173
20,AEON CREDIT,0900.HK,16.14,0.099
21,Golden Throat Holdings Group Company Limited,6896.HK,59.32,0.315
22,China Mobile Limited,80941.HK,24.12,0.145
23,COSCO SHIP INTL,0517.HK,54.34,0.302
24,CARPENTER TAN,0837.HK,34.26,0.205
25,STELLA HOLDINGS,1836.HK,48.54,0.278
26,Hang Seng FTSE China 50 Index ETF,2838.HK,48.11,0.279
27,ABC,1288.HK,29.2,0.181
28,"Qinhuangdao Port Co., Ltd.",3369.HK,35.91,0.22
29,CHINA TELECOM,0728.HK,41.18,0.25
30,Nameson Holdings Limited,1982.HK,57.72,0.351
31,Ming Fai International Holdings Limited,3828.HK,47.06,0.299
32,KINETIC DEV,1277.HK,60.12,0.367
33,"Hollwin Urban Operation Service Group Co., Ltd",2529.HK,28.43,0.197
34,SICHUAN EXPRESS,0107.HK,31.8,0.219
35,XINHUA WINSHARE,0811.HK,38.12,0.257
36,CITIC BANK,0998.HK,28.71,0.2
37,CNOOC,0883.HK,37.81,0.256
38,TAI PING CARPET,0146.HK,35.15,0.241
39,HSBC HOLDINGS,0005.HK,33.85,0.238
40,Taste Gourmet Group Limited,8371.HK,37.9,0.268
41,DREAM INT'L,1126.HK,59.78,0.395
42,"Qingdao Port International Co., Ltd.",6198.HK,29.42,0.221
43,ABF Pan Asia Bond Index,2821.HK,9.02,0.074
44,SF HOLDING,6936.HK,46.26,0.336
45,PICO FAR EAST,0752.HK,29.05,0.227
46,PICC Property and Casualty Company Limited,2328.HK,33.6,0.263
47,Tencent Holdings Limited,80700.HK,38.01,0.297
48,ANHUIEXPRESSWAY,0995.HK,30.7,0.246
49,SINOPEC KANTONS,0934.HK,29.67,0.242
50,Persistence Resources Group Ltd,2489.HK,43.33,0.351
51,"Fast Retailing Co., Ltd.",6288.HK,26.83,0.232
52,CNOOC Limited,80883.HK,33.73,0.286
53,CCB,0939.HK,19.9,0.178
54,Geely Automobile Holdings Limited,80175.HK,53.73,0.429
55,Jilin Province Huinan Changlong Bio-pharmacy Company Limited,8049.HK,48.6,0.398
56,TOWNRAY HLDGS,1692.HK,29.81,0.262
57,Samsung NYSE FANG+ ETF,2814.HK,28.4,0.251
58,PETROCHINA,0857.HK,35.4,0.306
59,CSOP FTSE China A50 ETF,82822.HK,21.43,0.197
60,SINOTRANS,0598.HK,36.99,0.326
61,"Rizhao Port Jurong Co., Ltd.",6117.HK,25.6,0.241
62,Premia China Treasury and Policy Bank Bond Long Duration ETF,2817.HK,6.94,0.072
63,Crystal International Group Limited,2232.HK,41.2,0.375
64,SWIRE PACIFIC B,0087.HK,32.9,0.309
65,LION ROCK GROUP,1127.HK,23.47,0.23
66,PAK FAH YEOW,0239.HK,28.83,0.278
67,Global X ETF Series II - Global X Bloomberg MSCI Asia Ex Japan Green Bond ETF,83059.HK,3.49,0.037
68,MS GROUP HLDGS,1451.HK,45.64,0.418
69,Sinotruk (Hong Kong) Limited,3808.HK,53.89,0.484
70,"Bank of Communications Co., Ltd.",3328.HK,19.78,0.201
71,"SINOPEC Engineering (Group) Co., Ltd.",2386.HK,26.04,0.259
72,CHINNEY KW,1556.HK,31.4,0.308
73,FSE LIFESTYLE,0331.HK,12.56,0.134
74,BUILD KING HOLD,0240.HK,26.26,0.265
75,ASIA COMM HOLD,0104.HK,33.03,0.329
76,MANULIFE-S,0945.HK,18.48,0.195
77,BYD ELECTRONIC,0285.HK,57.45,0.53
78,CHINA SHENHUA,1088.HK,23.26,0.243
79,HUADIAN POWER,1071.HK,36.06,0.361
80,CSSC (Hong Kong) Shipping Company Limited,3877.HK,26.14,0.272
81,SWIRE PACIFIC A,0019.HK,32.83,0.333
82,DICKSON CONCEPT,0113.HK,19.93,0.212
83,Modern Living Investments Holdings Limited,8426.HK,50.05,0.483
84,"Yantai North Andre Juice Co.,Ltd.",2218.HK,25.96,0.273
85,SUNLIT SCI,1289.HK,39.75,0.398
86,G & M Holdings Limited,6038.HK,33.19,0.345
87,DAPHNE INT'L,0210.HK,53.18,0.521
88,AAC Technologies Holdings Inc.,2018.HK,58.52,0.566
89,"Fuyao Glass Industry Group Co., Ltd.",3606.HK,31.15,0.33
90,HARBIN ELECTRIC,1133.HK,37.53,0.391
91,CRRC,1766.HK,32.32,0.343
92,Boltek Holdings Limited,8601.HK,34.36,0.363
93,Medialink Group Limited,2230.HK,31.34,0.339
94,JNBY Design Limited,3306.HK,47.88,0.492
95,MAJESTIC DRAGON,0918.HK,52.62,0.542
96,FIRST PACIFIC,0142.HK,28.94,0.325
97,Kimou Environmental Holding Limited,6805.HK,18.94,0.221
98,CENTRAL NEW EGY,1735.HK,42.0,0.451
99,SICHUAN EN INV,1713.HK,24.02,0.277
100,Wuhan Youji Holdings Ltd.,2881.HK,46.54,0.5
101,CSOP SZSE ChiNext ETF,83147.HK,36.22,0.407
102,ZHEJIANG SHIBAO,1057.HK,58.07,0.615
103,Global X AI & Innovative Technology Active ETF,3006.HK,16.74,0.21
104,HERALD HOLD,0114.HK,15.59,0.198
105,COSCO SHIP HOLD,1919.HK,35.61,0.42
106,Maxicity Holdings Limited,2295.HK,67.16,0.721
107,CHINA MERCHANTS,0133.HK,25.02,0.31
108,Great Wall Motor Company Limited,82333.HK,45.25,0.522
109,Best Pacific International Holdings Limited,2111.HK,32.75,0.396
110,BRILLIANCE CHI,1114.HK,58.11,0.646
111,ZHAOJIN MINING,1818.HK,45.16,0.524
112,FIRST TRACTOR,0038.HK,32.15,0.393
113,ZGC TEC LEASING,1601.HK,19.42,0.249
114,SG GROUP HLDGS,1657.HK,60.86,0.679
115,Microware Group Limited,1985.HK,36.38,0.441
116,ZMJ,0564.HK,40.28,0.482
117,China Industrial Securities International Financial Group Limited,6058.HK,45.26,0.534
118,PLAYMATES TOYS,0869.HK,26.23,0.332
119,Victory Securities (Holdings) Company Limited,8540.HK,18.02,0.237
120,CANVEST ENV,1381.HK,18.84,0.247
121,Guangdong Yueyun Transportation Company Limited,3399.HK,37.23,0.456
122,VMEP HOLDINGS,0422.HK,47.77,0.568
123,CHINAHONGQIAO,1378.HK,46.58,0.561
124,FUFENG GROUP,0546.HK,31.59,0.401
125,TIANJIN DEV,0882.HK,14.99,0.205
126,Newborn Town Inc.,9911.HK,52.46,0.628
127,SHANSHAN,1749.HK,63.13,0.735
128,Keymed Biosciences Inc.,2162.HK,48.0,0.592
129,CHINA QINFA,0866.HK,62.46,0.736
130,ANE (Cayman) Inc.,9956.HK,53.42,0.648
131,China Gold International Resources Corp. Ltd.,2099.HK,38.17,0.488
132,HEC CJ PHARM,1558.HK,41.28,0.523
133,E Fund (HK) HSI ESG Enhanced Index ETF,3039.HK,23.55,0.319
134,Yangtze Optical Fibre And Cable Joint Stock Limited Company,6869.HK,31.12,0.413
135,CITIC,0267.HK,18.03,0.26
136,CHINFMINING,1258.HK,26.76,0.376
137,SINOPEC CORP,0386.HK,15.55,0.234
138,GIC GROUP,1669.HK,10.72,0.165
139,"Weichai Power Co., Ltd.",2338.HK,31.36,0.451
140,Yinsheng Digifavor Company Limited,3773.HK,42.44,0.601
141,Honma Golf Limited,6858.HK,11.02,0.176
142,Loco Hong Kong Holdings Limited,8162.HK,45.83,0.643
143,Zijin Mining Group Company Limited,2899.HK,26.56,0.4
144,China Railway Signal & Communication Corporation Limited,3969.HK,18.76,0.293
145,KE Holdings Inc.,2423.HK,52.97,0.739
146,CMOC Group Limited,3993.HK,35.46,0.525
147,Grand Brilliance Group Holdings Limited,8372.HK,22.09,0.346
148,CGN MINING,1164.HK,44.75,0.646
149,"Shanghai Chicmax Cosmetic Co., Ltd.",2145.HK,32.48,0.49
150,SMC Electric Limited,2381.HK,28.5,0.437
151,KPa-BM Holdings Limited,2663.HK,21.28,0.337
152,LENOVO GROUP,0992.HK,25.75,0.401
153,"China Pacific Insurance (Group) Co., Ltd.",2601.HK,30.74,0.47
154,TSUI WAH HLDG,1314.HK,35.6,0.538
155,CARsgen Therapeutics Holdings Limited,2171.HK,66.87,0.917
156,SMARTONE TELE,0315.HK,11.87,0.198
157,BAGUIO GREEN,1397.HK,18.31,0.298
158,DL HOLDINGS GP,1709.HK,22.75,0.365
159,EFT Solutions Holdings Limited,8062.HK,32.03,0.499
160,HKE HOLDINGS,1726.HK,47.87,0.71
161,TIAN AN,0028.HK,10.87,0.185
162,"BeiGene, Ltd.",6160.HK,32.16,0.504
163,China Information Technology Development Limited,8178.HK,58.83,0.845
164,Dawnrays Pharmaceutical (Holdings) Limited,2348.HK,11.83,0.203
165,MONGOL MINING,0975.HK,64.22,0.914
166,CHINA RES POWER,0836.HK,17.54,0.294
167,SHOUCHENG,0697.HK,37.41,0.584
168,QUAM PLUS FIN,0952.HK,13.31,0.229
169,NATURE ENERGY T,1597.HK,44.75,0.686
170,RICI HEALTH,1526.HK,30.63,0.496
