Ticker,mean,std,Return,Risk,sharpe,Name
SLHNE.SW,0.029221126887960188,0.036927790914139155,41.29,0.128,0.7913044935696874,SWISS LIFE HOLDING N 2. LINIE
CFTE.SW,0.030101483482757395,0.05052797114538231,42.74,0.175,0.5957390095111376,Compagnie Financière Tradition SA
CFT.SW,0.022956472557411234,0.04266003296402795,31.31,0.148,0.5381259919974448,Compagnie Financière Tradition SA
VZN.SW,0.027297089193877567,0.05950832372382574,38.15,0.206,0.4587104372249096,VZ Holding AG
LLBN.SW,0.014926172823480086,0.03295395485911533,19.46,0.114,0.4529402582267417,Liechtensteinische Landesbank Aktiengesellschaft
KURN.SW,0.0857892041818051,0.20787070821926962,168.5,0.72,0.4127046322048969,Kuros Biosciences AG
LLY.SW,0.03166471129065195,0.07786323527463168,45.37,0.27,0.40667089132589007,Eli Lilly and Company
HOLN.SW,0.024910106228749822,0.06180551458742194,34.35,0.214,0.4030401881617742,Holcim AG
GALD.SW,0.03708309094373011,0.09432041338058476,54.8,0.327,0.3931608186883055,Galderma Group N
WXUPAB.SW,0.013649518524952334,0.034936678167054265,17.67,0.121,0.3906930836322042,UBS (Irl) ETF plc - MSCI World ex USA Climate Paris Aligned UCITS ETF
BCGE.SW,0.01587709589160748,0.04164876098887721,20.81,0.144,0.3812141229326761,Banque Cantonale de Genève SA
SREN.SW,0.023900679573947974,0.06424011394591846,32.77,0.223,0.37205225996437574,Swiss Re AG
EFGN.SW,0.023984235270736672,0.06506060042490591,32.9,0.225,0.3686445423819858,EFG International AG
ARYN.SW,0.02440878948632302,0.06993921397215556,33.56,0.242,0.3490000544764591,ARYZTA AG
SDZ.SW,0.03127600908432501,0.08973714653557822,44.71,0.311,0.3485291241339501,Sandoz Group AG
ZUGER.SW,0.007614357681266905,0.021886765631178154,9.53,0.076,0.34789780315553315,Zuger Kantonalbank
MIKN.SW,0.02895592001972907,0.08779766748795016,40.85,0.304,0.32980283928047566,Mikron Holding AG
YPSN.SW,0.03030850477771471,0.09340132616887231,43.09,0.324,0.324497585001267,Ypsomed Holding AG
SUN.SW,0.026069709395374698,0.08253110658618493,36.18,0.286,0.31587737610364924,Sulzer Ltd
SQN.SW,0.03097868662016756,0.10090547700231128,44.21,0.35,0.30700698852509245,Swissquote Group Holding Ltd
