Ticker,mean,std,Return,Risk,sharpe,Name
INF1T.TL,0.047407295836044,0.08160078586308156,74.34,0.283,0.5809661676002604,AS Infortar
TKM1T.TL,0.0039314335934965755,0.02564062870970391,4.82,0.089,0.15332828371750074,TKM Grupp AS
TAL1T.TL,0.006341577042120583,0.04686004954816069,7.88,0.162,0.13533013949554173,AS Tallink Grupp
TPD1T.TL,0.003416468324934057,0.08664318540368149,4.18,0.3,0.03943147183493199,AS Trigon Property Development
PKG1T.TL,0.002313929787363766,0.10820798998732101,2.81,0.375,0.021384093611154727,AS Pro Kapital Grupp
EFT1T.TL,0.0004115027924197533,0.029770313141496595,0.49,0.103,0.013822588646075171,EfTEN Real Estate Fund AS
EGR1T.TL,-6.289544315486133e-05,0.05855756916982663,-0.08,0.203,-0.001074078791974,Enefit Green AS
NCN1T.TL,-0.0017227012519258587,0.07702315352370762,-2.05,0.267,-0.022366018179139,Nordecon AS
CPA1T.TL,-0.0032316830229563564,0.05196336401995018,-3.81,0.18,-0.06219156676837981,Coop Pank AS
ARC1T.TL,-0.003703770621472735,0.03326382102241156,-4.36,0.115,-0.11134531474833613,Arco Vara AS
TSM1T.TL,-0.005127279332953785,0.037116128649121845,-5.98,0.129,-0.13814154437885037,AS Tallinna Sadam
TVE1T.TL,-0.004504619539182839,0.023339409251375988,-5.27,0.081,-0.19300486531882832,AS Tallinna Vesi
SKN1T.TL,-0.018626659395414608,0.07265336629507552,-20.2,0.252,-0.256377100542926,Nordic Fibreboard AS
EEG1T.TL,-0.011617265814537547,0.04335496346123708,-13.08,0.15,-0.2679569970096813,AS Ekspress Grupp
NHCBHFFT.TL,-0.03145682950918679,0.0853365829736679,-31.86,0.296,-0.36862068310015816,Baltic Horizon Fund
PRF1T.TL,-0.04648680207482804,0.0844747226799427,-43.52,0.293,-0.5503042874843986,AS PRFoods
HPR1T.TL,-0.030225702480151505,0.04493495713073934,-30.81,0.156,-0.6726545302404339,Hepsor AS
