Date,ABI.BR,ABO.BR,ACCB.BR,ACKB.BR,AED.BR,AGFB.BR,AGS.BR,ALEMS.BR,ARGX.BR,ASCE.BR,ATEB.BR,AZE.BR,B280.BR,B291.BR,B324.BR,B333.BR,B334.BR,B336.BR,B337.BR,B338.BR,B346.BR,B349.BR,B350.BR,B351.BR,B352.BR,B353.BR,B354.BR,B357.BR,BANI.BR,BAR.BR,BE0000361700.BR,BE0002655364.BR,BE0002657386.BR,BE0002673540.BR,BE0002735166.BR,BE0002737188.BR,BE0002827088.BR,BE0002920016.BR,BE0172505399.BR,BE0390159250.BR,BE0941243520.BR,BE0941244536.BR,BE3871289190.BR,BE3871290206.BR,BE3871296260.BR,BEKB.BR,BELYS.BR,BIOS.BR,BNB.BR,BPOST.BR,BREB.BR,BTLS.BR,CAMB.BR,CAND.BR,CENER.BR,CFEB.BR,CMBT.BR,COBH.BR,COFB.BR,COLR.BR,COMB.BR,CPINV.BR,CYAD.BR,DECB.BR,DEME.BR,DIE.BR,DIEG.BR,EAN25.BR,ECONB.BR,EKOP.BR,ELI.BR,EVS.BR,EXM.BR,FAGR.BR,FLOB.BR,FLUX.BR,FOU.BR,GBLB.BR,GIMB.BR,GREEN.BR,HOMI.BR,HYL.BR,HYSG.BR,IBAB.BR,IEP.BR,IMM23.BR,IMMO.BR,IMMOU.BR,INCLU.BR,JEN.BR,KBC.BR,KBCA.BR,KEYW.BR,KIN.BR,LOTB.BR,MCC.BR,MELE.BR,MIKO.BR,MONT.BR,MOUR.BR,NEWT.BR,NEXTA.BR,NYR.BR,NYXH.BR,OBEL.BR,ONTEX.BR,ONWD.BR,OPTI.BR,OXUR.BR,PAY.BR,PROX.BR,QFG.BR,QRF.BR,RECT.BR,RET.BR,ROCK.BR,ROU.BR,SEQUA.BR,SHUR.BR,SIP.BR,SMAR.BR,SOF.BR,SOFT.BR,SOLB.BR,SOLV.BR,SPA.BR,SYENS.BR,TES25.BR,TESB.BR,TEXF.BR,TINC.BR,TITC.BR,TUB.BR,UCB.BR,UMI.BR,UPG.BR,VAN.BR,VASTB.BR,VGP.BR,VGP26.BR,VIO.BR,WDP.BR,WEB.BR,WEHB.BR,WHATS.BR,XIOR.BR,^BFX
2024-04-30,55.337364196777344,5.477581024169922,0.0295000001788139,158.18617248535156,58.37340545654297,1.1979999542236328,40.18865966796875,8.447999000549316,350.79998779296875,44.28223037719727,6.0,22.353416442871094,,,,,,,,,,,,,,,,,3.7200000286102295,12.614933013916016,,,,,,,,,,,,,,,,45.18510055541992,0.824999988079071,0.0148000000044703,448.59375,3.555363178253174,111.32584381103516,3.0999999046325684,72.15190124511719,2.039999961853028,7.980827331542969,7.25,11.063000679016112,1710.0,56.46525573730469,42.04632568359375,253.8000030517578,13.00942611694336,0.324999988079071,2.468400001525879,147.50999450683594,125.47086334228516,114.64718627929688,,2.0374133586883545,17.850000381469727,88.31092071533203,32.686492919921875,6.937018394470215,17.95016860961914,692.2637939453125,18.80917358398437,1.25,67.17840576171875,43.84999847412109,5.130094528198242,15.492218017578123,11.699999809265137,3.400000095367432,12.424803733825684,5.75,,28.100000381469727,26.352941513061523,12.322916984558104,35.81562423706055,65.18069458007812,41.38671875,0.8349999785423279,39.51010894775391,9374.5849609375,397.9569091796875,75.15202331542969,57.16116714477539,77.07772064208984,539.478271484375,2.5999999046325684,45.9209213256836,0.0700000002980232,9.31999969482422,14.100000381469728,9.460000038146973,4.760000228881836,0.0131999999284744,1.0,7.900000095367432,6.2549238204956055,4.539999961853027,9.722222328186035,12.107815742492676,61.01899337768555,13.0,9.904565811157228,1.4199999570846558,37.39104461669922,54.4684944152832,26.738544464111328,217.54150390625,1.1299999952316284,28.75724983215332,100.9620361328125,152.98223876953125,85.66875457763672,,23.385574340820312,35.383872985839844,11.111211776733398,28.77100372314453,97.1999969482422,124.5500030517578,20.39060401916504,3.809999942779541,32.5,24.608078002929688,101.71183013916016,,5.633838176727295,24.940000534057617,36.5,41.20134353637695,72.2884521484375,24.94677352905273,3883.260009765625
2024-05-31,57.619998931884766,5.575395107269287,0.0285000000149011,162.89999389648438,59.75,1.2059999704360962,42.573524475097656,8.307198524475098,340.70001220703125,44.51001739501953,6.150000095367432,19.193923950195312,,,,,,,,,,,,,,,,,3.240000009536743,12.880000114440918,,,,,,,,,,,,,,,,43.2400016784668,0.8999999761581421,0.0193000007420778,461.0,3.345000028610229,114.0,2.970000028610229,77.44303894042969,2.799999952316284,8.922663688659668,7.5,14.146411895751951,1830.0,60.79999923706055,45.59053802490234,276.0,13.899999618530272,0.3039999902248382,2.559999942779541,162.8000030517578,123.24796295166016,108.91482543945312,,2.23189377784729,18.899999618530277,91.2920913696289,29.6173152923584,7.460000038146973,18.81999969482422,692.2637939453125,20.600000381469727,1.2999999523162842,70.19999694824219,46.25,6.186855316162109,18.799999237060547,11.699999809265137,4.0,14.202597618103027,5.5,,27.399999618530277,27.67058753967285,13.600000381469728,41.5,65.9051284790039,42.07117462158203,0.8299999833106995,37.29999923706055,9780.0,396.2489318847656,81.15354919433594,59.292598724365234,83.80000305175781,603.2348022460938,2.799999952316284,48.25,0.0659999996423721,8.5600004196167,14.859999656677246,9.09000015258789,5.460000038146973,0.0121999997645616,1.0,8.0,6.539855480194092,4.550000190734863,10.199999809265137,13.760000228881836,65.0999984741211,13.5,11.399999618530272,1.600000023841858,40.01056289672852,55.24109649658203,27.399999618530277,222.1999969482422,0.9700000286102296,31.80224609375,109.05804443359376,166.8000030517578,91.41999816894533,,24.695554733276367,36.59999847412109,11.84000015258789,29.937395095825195,98.6999969482422,128.64999389648438,17.722034454345703,3.359999895095825,32.70000076293945,26.105735778808597,106.0,,6.153131484985352,26.76000022888184,37.900001525878906,43.22011566162109,76.31512451171875,25.39225006103516,3918.090087890625
2024-06-28,54.119998931884766,5.575395107269287,0.0299999993294477,161.5,56.650001525878906,1.1139999628067017,41.3389892578125,6.969598770141602,408.6000061035156,41.09318161010742,5.900000095367432,16.760000228881836,,,,,,,,,,,,,,,,,3.140000104904175,10.359999656677246,,,,,,,,,,,,,,,,39.08000183105469,0.8550000190734863,0.017400000244379,440.0,3.025000095367432,111.4000015258789,2.7100000381469727,74.5,2.799999952316284,9.350000381469728,7.449999809265137,14.314045906066896,1610.0,56.34999847412109,43.16963195800781,250.0,13.199999809265137,0.2800000011920929,2.4049999713897705,162.1999969482422,124.61930084228516,116.55796813964844,,2.119999885559082,18.299999237060547,85.47637176513672,28.5367488861084,7.300000190734863,18.21999931335449,677.3228149414062,15.25,1.3600000143051147,66.6500015258789,44.04999923706055,5.668081760406494,17.18000030517578,11.699999809265137,3.859999895095825,11.979999542236328,5.699999809265137,,24.799999237060547,29.176469802856445,13.899999618530272,41.20000076293945,64.9588394165039,43.5,0.7649999856948853,34.04999923706055,9630.0,434.0,78.94429016113281,57.0,79.0999984741211,525.0,3.0,43.5,0.0584000013768672,6.5,14.9399995803833,8.109999656677246,4.980000019073486,0.0140000004321336,1.0,8.0,6.738854885101318,4.449999809265137,10.149999618530272,12.420000076293944,62.0,12.800000190734863,10.649999618530272,1.399999976158142,35.52661895751953,55.0,27.5,213.1999969482422,0.949999988079071,31.85069274902344,104.77191925048828,194.0,83.56999969482422,,23.649999618530277,36.20000076293945,11.380000114440918,29.100000381469727,104.1999969482422,138.6999969482422,13.714293479919434,2.7699999809265137,30.799999237060547,26.82341957092285,104.0,,5.730000019073486,25.299999237060547,37.79999923706055,41.568389892578125,69.60399627685547,26.684139251708984,3887.239990234375
2024-07-31,54.959999084472656,5.477581024169922,0.0299999993294477,177.39999389648438,58.79999923706055,1.1779999732971191,42.75311279296875,7.391998767852783,471.1000061035156,41.73099136352539,5.699999809265137,17.5,,,,,,,,,,,,,,,,,3.180000066757202,11.920000076293944,,,,,,,,,,,,,,,,37.81999969482422,0.7400000095367432,0.0093000000342726,440.0,2.640000104904175,108.5999984741211,3.0799999237060547,75.0,1.0,9.699999809265137,7.25,16.600000381469727,1720.0,59.45000076293945,42.91785430908203,274.0,13.760000228881836,0.2535000145435333,2.470000028610229,166.60000610351562,133.6150360107422,113.69178771972656,,1.9800000190734863,17.200000762939453,93.73567199707033,28.68409919738769,7.659999847412109,19.040000915527344,640.0,15.550000190734863,1.399999976158142,69.0,40.34999847412109,6.033144950866699,17.260000228881836,11.699999809265137,3.819999933242798,12.81999969482422,5.599999904632568,,24.700000762939453,30.305883407592773,14.350000381469728,40.900001525878906,70.61686706542969,45.0,0.7250000238418579,37.45000076293945,10040.0,432.0,79.0915756225586,51.59999847412109,80.0999984741211,510.0,2.2799999713897705,41.54999923706055,0.0531999990344047,7.800000190734863,14.800000190734863,8.680000305175781,4.980000019073486,0.0120000001043081,1.0,8.0,6.042355537414551,4.409999847412109,10.25,12.380000114440918,63.09999847412109,12.5,10.899999618530272,1.2100000381469729,35.57589340209961,52.400001525878906,27.700000762939453,218.3999938964844,0.9200000166893004,31.51154899597168,100.9620361328125,186.0,81.7300033569336,,24.649999618530277,34.79999923706055,11.279999732971191,32.79999923706055,122.1999969482422,154.64999389648438,12.40444564819336,2.970000028610229,30.299999237060547,26.82341957092285,100.1999969482422,,5.920000076293945,25.07999992370605,38.70000076293945,42.76130294799805,71.0,27.70873641967773,4130.2001953125
2024-08-30,55.29999923706055,5.575395107269287,0.0280000008642673,179.8000030517578,61.0,1.1299999952316284,45.05833435058594,7.039999008178711,468.1000061035156,43.462188720703125,5.480000019073486,18.920000076293945,,,,,,,,,,,,,,,,,3.359999895095825,12.300000190734863,,,,,,,,,,,,,,,,37.400001525878906,0.9100000262260436,0.0089999996125698,429.0,2.559999942779541,106.0,2.869999885559082,88.0,3.200000047683716,9.199999809265137,7.199999809265137,14.75,1610.0,61.75,45.1257209777832,271.0,14.579999923706056,0.2594999969005584,2.3499999046325684,161.60000610351562,137.76690673828125,113.69178771972656,,2.069999933242798,16.350000381469727,96.86344909667967,29.6173152923584,8.4399995803833,19.15999984741211,605.0,15.350000381469728,1.309999942779541,69.75,39.54999923706055,6.148427486419678,18.540000915527344,5.760000228881836,3.799999952316284,12.020000457763672,5.349999904632568,,24.25,31.247058868408203,14.75,45.09999847412109,69.3354263305664,45.29999923706055,0.699999988079071,40.70000076293945,11380.0,444.0,80.12255859375,50.79999923706055,78.9000015258789,520.0,2.799999952316284,42.95000076293945,0.0498000010848045,7.320000171661377,14.84000015258789,9.039999961853027,4.75,0.0127999996766448,1.0,8.0,6.159946441650391,4.380000114440918,10.600000381469728,12.5,64.80000305175781,11.600000381469728,11.0,0.9520000219345092,39.84999847412109,55.59999847412109,24.200000762939453,220.0,0.9700000286102296,30.716976165771484,97.597900390625,200.0,74.4000015258789,,24.799999237060547,35.79999923706055,11.520000457763672,32.29999923706055,121.0,163.6999969482422,11.399999618530272,3.430000066757202,32.04999923706055,28.34849739074707,92.9000015258789,,5.860000133514404,24.13999938964844,39.0,43.95421600341797,85.0,29.178815841674805,4184.39990234375
2024-09-30,59.380001068115234,5.477581024169922,0.0274999998509883,190.6999969482422,62.900001525878906,1.0700000524520874,46.414344787597656,7.039999008178711,485.6000061035156,44.32778930664063,5.059999942779541,19.690000534057617,,,,,,,,,,,,,,,,,3.140000104904175,11.93000030517578,,,,,,,,,,,,,,,,36.91999816894531,0.9300000071525574,0.0068999999202787,421.0,2.565000057220459,113.5999984741211,3.109999895095825,83.0,3.200000047683716,9.960000038146973,6.730000019073486,14.710000038146973,1600.0,66.0,41.81999969482422,256.0,14.359999656677246,0.2685000002384186,2.630000114440918,146.0,119.4608917236328,114.0,,2.0,17.799999237060547,100.38219451904295,27.89823341369629,8.819999694824219,18.600000381469727,625.0,15.449999809265137,1.7000000476837158,69.94999694824219,41.95000076293945,6.110000133514404,18.6200008392334,5.900000095367432,3.5999999046325684,13.239999771118164,5.400000095367432,,21.950000762939453,31.247058868408203,15.550000190734863,41.20000076293945,70.4000015258789,48.5,0.75,40.0,12040.0,468.0,72.80744934082031,51.0,74.69999694824219,560.0,2.759999990463257,43.45000076293945,0.0399999991059303,8.399999618530273,14.81999969482422,8.9399995803833,5.099999904632568,0.0120000001043081,0.3894999921321869,7.650000095367432,6.331809997558594,4.449999809265137,10.75,13.220000267028809,65.5,11.899999618530272,11.550000190734863,0.9800000190734864,42.09999847412109,56.400001525878906,24.0,253.6000061035156,1.0,34.10844039916992,97.79505920410156,194.0,79.61000061035156,,25.549999237060547,37.400001525878906,11.84000015258789,35.400001525878906,131.1999969482422,162.0,11.65999984741211,3.5,30.100000381469727,29.185302734375,92.0,,5.880000114440918,23.940000534057617,39.0,45.51417541503906,93.0,30.15886688232422,4299.7099609375
2024-10-31,54.97999954223633,5.428674697875977,0.0270000007003545,186.6999969482422,59.04999923706055,0.9610000252723694,46.37560272216797,6.6879987716674805,541.5999755859375,42.09545516967773,4.389999866485596,18.229999542236328,,,,,,,,,,,,,,,,,2.9600000381469727,11.350000381469728,,,,,,,,,,,,,,,,33.5,0.7699999809265137,0.0065999999642372,415.0,2.4049999713897705,107.1999969482422,3.059999942779541,84.0,1.3300000429153442,8.399999618530273,6.090000152587891,12.989999771118164,1680.0,57.95000076293945,42.900001525878906,240.0,12.460000038146973,0.2790000140666961,2.315000057220459,139.60000610351562,124.87092590332033,110.0,,1.972000002861023,17.799999237060547,85.37862396240234,27.94735145568848,7.710000038146973,18.540000915527344,610.0,14.800000190734863,1.4500000476837158,66.19999694824219,37.84999847412109,5.980000019073486,17.020000457763672,5.699999809265137,3.700000047683716,13.699999809265137,5.150000095367432,,18.71999931335449,33.0,15.0,41.70000076293945,65.72769927978516,46.400001525878906,0.800000011920929,38.650001525878906,12020.0,448.0,59.650001525878906,53.79999923706055,67.0,590.0,2.5,42.400001525878906,0.1449999958276748,8.880000114440918,14.800000190734863,7.690000057220459,5.139999866485596,0.0108000002801418,0.3050000071525574,8.050000190734863,6.051401615142822,4.25,10.899999618530272,12.039999961853027,62.09999847412109,12.199999809265137,11.699999809265137,0.8899999856948853,39.09999847412109,56.59999847412109,24.899999618530277,224.6000061035156,0.9300000071525574,35.910762786865234,100.55541229248048,192.0,71.02999877929688,,24.799999237060547,36.59999847412109,11.539999961853027,32.5,140.0,176.8000030517578,10.970000267028809,3.990000009536743,31.25,28.25878524780273,76.9000015258789,,5.150000095367432,21.81999969482422,38.59999847412109,43.58716583251953,105.5,27.352354049682617,4214.0498046875
2024-11-29,50.93999862670898,4.890697479248047,0.0260000005364418,187.8999938964844,58.04999923706055,0.7680000066757202,46.25937271118164,6.476799011230469,586.4000244140625,43.41663360595703,3.984999895095825,18.420000076293945,,,,,,,,,,,,,,,,,2.940000057220459,10.109999656677246,,,,,,,,,,,,,,,,32.779998779296875,0.75,0.0055999998003244,385.0,1.8960000276565552,106.0,2.890000104904175,89.5,1.2000000476837158,8.619999885559082,6.0,10.829999923706056,1620.0,56.79999923706055,42.900001525878906,214.0,12.239999771118164,0.7310000061988831,2.309999942779541,145.39999389648438,126.94686889648438,108.0,,1.996000051498413,15.449999809265137,86.6492919921875,28.549999237060547,8.300000190734863,18.68000030517578,560.0,14.0,1.3700000047683716,65.44999694824219,40.54999923706055,5.159999847412109,15.84000015258789,5.300000190734863,3.319999933242798,13.960000038146973,5.349999904632568,,16.700000762939453,31.0,14.25,43.5,68.23999786376953,47.20000076293945,0.7900000214576721,36.79999923706055,11380.0,422.0,56.70000076293945,51.79999923706055,66.69999694824219,510.0,2.359999895095825,40.09999847412109,0.0700000002980232,7.679999828338623,14.81999969482422,7.96999979019165,4.639999866485596,0.0099999997764825,0.2989999949932098,7.5,5.544856548309326,3.930000066757202,10.350000381469728,10.920000076293944,58.79999923706055,11.699999809265137,11.149999618530272,0.6880000233650208,38.59999847412109,56.79999923706055,24.100000381469727,219.6000061035156,0.9200000166893004,31.695655822753903,97.597900390625,189.0,70.26000213623047,,22.200000762939453,34.400001525878906,11.140000343322754,38.75,137.8000030517578,185.3500061035156,10.199999809265137,3.2699999809265137,29.0,28.0,79.0,,5.28000020980835,20.920000076293945,37.20000076293945,42.302490234375,105.5,27.396902084350582,4227.31005859375
2024-12-31,48.25,4.851572036743164,0.0280000008642673,190.5,56.20000076293945,0.7229999899864197,46.900001525878906,6.0,600.0,43.05216979980469,3.400000095367432,19.0,,,,,,,,,,,,,,,,,2.859999895095825,10.479999542236328,,,,,,,,,,,,,,,,33.459999084472656,0.6399999856948853,0.0057999999262392,384.0,1.9700000286102293,111.0,3.2799999713897705,121.0,1.4600000381469729,9.350000381469728,5.820000171661377,9.8100004196167,1520.0,55.59999847412109,36.2400016784668,229.0,11.420000076293944,0.7120000123977661,2.430000066757202,137.8000030517578,160.6999969482422,108.0,,1.8639999628067017,14.100000381469728,72.72089385986328,30.950000762939453,11.460000038146973,16.760000228881836,680.0,15.0,1.3700000047683716,66.05000305175781,40.09999847412109,5.400000095367432,17.15999984741211,6.539999961853027,4.099999904632568,13.420000076293944,5.849999904632568,,18.700000762939453,32.0,13.600000381469728,43.20000076293945,74.54000091552734,50.5,0.800000011920929,39.400001525878906,10780.0,430.0,56.5,51.59999847412109,63.29999923706055,505.0,2.299999952316284,42.84999847412109,0.0719999969005584,8.260000228881836,14.84000015258789,8.390000343322754,5.179999828338623,0.0102000003680586,0.2399999946355819,7.300000190734863,4.950445175170898,3.9800000190734863,10.350000381469728,10.479999542236328,59.29999923706055,12.5,11.25,3.059999942779541,35.849998474121094,56.79999923706055,23.899999618530277,218.3999938964844,0.9300000071525574,30.193721771240234,97.79505920410156,175.0,70.55999755859375,,18.899999618530277,35.0,11.020000457763672,39.900001525878906,142.1999969482422,192.1999969482422,9.954999923706056,3.1700000762939453,29.350000381469727,27.600000381469727,71.4000015258789,,5.380000114440918,19.0,37.400001525878906,42.21072769165039,108.0,26.41684913635254,4264.52978515625
2025-01-31,47.68999862670898,4.597255706787109,0.0299999993294477,187.6000061035156,58.25,0.8700000047683716,49.81999969482422,6.599999904632568,643.0,43.78109359741211,3.174999952316284,19.86000061035156,,,,,,,,,,,,,,,,,2.900000095367432,9.630000114440918,,,,,,,,,,,,,,,,33.779998779296875,0.6449999809265137,0.0035999999381601,326.0,1.8639999628067017,117.8000030517578,3.619999885559082,128.0,1.7000000476837158,9.539999961853027,6.380000114440918,10.5,1350.0,54.45000076293945,35.5,226.0,11.220000267028809,0.4300000071525574,2.3399999141693115,135.8000030517578,162.39999389648438,98.0,,1.807999968528748,13.600000381469728,63.77739715576172,31.350000381469727,11.479999542236328,19.1200008392334,670.0,17.149999618530273,1.350000023841858,67.19999694824219,38.150001525878906,5.079999923706055,18.399999618530277,5.380000114440918,3.940000057220459,13.399999618530272,5.199999809265137,,18.5,31.0,14.550000190734863,45.400001525878906,74.33999633789062,52.09999847412109,0.800000011920929,38.54999923706055,10300.0,442.0,58.5,52.79999923706055,66.9000015258789,444.0,2.559999942779541,40.09999847412109,0.0769999995827674,10.149999618530272,14.859999656677246,8.180000305175781,6.360000133514404,0.0093999998643994,0.2450000047683715,7.400000095367432,5.28047513961792,4.139999866485596,10.5,10.119999885559082,57.5,13.300000190734863,12.300000190734863,2.400000095367432,35.79999923706055,55.79999923706055,20.899999618530277,241.6000061035156,0.949999988079071,29.540000915527344,102.0,189.0,76.5,,21.049999237060547,33.20000076293945,10.640000343322754,46.09999847412109,152.8000030517578,188.1999969482422,9.789999961853027,3.240000009536743,30.799999237060547,28.600000381469727,82.5999984741211,,6.010000228881836,20.799999237060547,36.20000076293945,43.86245346069336,100.0,28.78717041015625,4326.0498046875
