Date,ALTR.LS,BCP.LS,BFCPY.LS,BGNVA.LS,BMENY.LS,BMENZ.LS,BSLBN.LS,BSLSM.LS,BTGNV.LS,BTRVB.LS,CDU.LS,COR.LS,CTT.LS,DIEDT.LS,EDP.LS,EDPR.LS,EGL.LS,ESON.LS,FCP.LS,GALP.LS,GLINT.LS,IBS.LS,IPR.LS,JMT.LS,MAR.LS,MLFMV.LS,MLRZE.LS,MRL.LS,NBA.LS,NOS.LS,NVG.LS,OTEY.LS,OTRVG.LS,PHR.LS,PSI20.LS,PTFCPCOM0018.LS,PTFCPZOM0011.LS,PTGNVKOM0008.LS,PTMENWOM0015.LS,PTOTE3OE0025.LS,PTSCPAOM0007.LS,PTSINCOM0001.LS,PTSLBOOM0006.LS,PTVAACOM0009.LS,PTVAIAOM0003.LS,RAM.LS,RENE.LS,SCP.LS,SCT.LS,SEM.LS,SLBEN.LS,SNC.LS,SNG.LS,SON.LS,TDSA.LS,VAF.LS
2024-05-31,5.034999847412109,0.3527641296386719,,,,,,,,,28.0,9.579999923706055,4.380000114440918,,3.5163280963897705,14.556336402893066,4.007999897003174,6.221226692199707,1.2999999523162842,19.53734588623047,0.4054824709892273,6.8979668617248535,0.12999999523162842,20.579999923706055,1.7549999952316284,1.5,0.6399999856948853,10.679669380187988,5.813742160797119,2.9927642345428467,3.6526618003845215,,,0.047200001776218414,6870.81005859375,,,,,,,,,,,5.846902370452881,2.231825828552246,0.9449999928474426,4.9760870933532715,14.919174194335938,3.069999933242798,2.440000057220459,0.6499999761581421,0.9480000138282776,0.10249999910593033,1.0399999618530273
2024-06-28,5.385000228881836,0.33660000562667847,,,,,,,,,28.0,9.010000228881836,4.190000057220459,,3.2976768016815186,12.90490436553955,3.441999912261963,6.199999809265137,1.149999976158142,19.94700813293457,0.492000013589859,6.820000171661377,0.12950000166893005,18.25,1.5800000429153442,1.2000000476837158,0.6600000262260437,10.21789836883545,5.5,2.983736515045166,3.7359695434570312,,,0.044199999421834946,6480.06005859375,,,,,,,,,,,5.775380611419678,2.226963520050049,0.8999999761581421,5.150000095367432,14.380000114440918,3.299999952316284,2.559999942779541,1.5,0.875,0.10199999809265137,1.1399999856948853
2024-07-31,5.025000095367432,0.3898000121116638,,,,,,,,,28.0,9.100000381469727,4.179999828338623,,3.581357955932617,14.180561065673828,3.625999927520752,6.099999904632568,1.149999976158142,19.678956985473633,0.4959999918937683,6.980000019073486,0.13449999690055847,16.149999618530273,1.590000033378601,1.100000023841858,0.6399999856948853,10.512645721435547,5.849999904632568,3.209434986114502,3.605220317840576,,,0.047600001096725464,6708.39013671875,,,,,,,,,,,5.989945411682129,2.280449628829956,0.8999999761581421,5.5,14.960000038146973,3.2100000381469727,2.619999885559082,1.0,0.9419999718666077,0.10050000250339508,1.1100000143051147
2024-08-30,4.915999889373779,0.41589999198913574,,,,,,,,,28.0,8.979999542236328,4.465000152587891,,3.5775880813598633,14.30911636352539,3.068000078201294,6.050000190734863,1.2000000476837158,19.25880241394043,0.49000000953674316,7.199999809265137,0.13099999725818634,16.739999771118164,1.6200000047683716,1.100000023841858,0.6549999713897705,11.003890991210938,5.849999904632568,3.250060796737671,3.547536849975586,,,0.04560000076889992,6760.14990234375,,,,,,,,,,,6.115108966827393,2.299899101257324,0.8999999761581421,5.050000190734863,14.4399995803833,3.4100000858306885,2.5399999618530273,1.0,0.9480000138282776,0.09600000083446503,1.0700000524520874
2024-09-30,5.019999980926514,0.40540000796318054,,,,,,,,,28.0,8.850000381469727,4.389999866485596,,3.8659818172454834,15.53532886505127,2.565999984741211,5.949999809265137,1.2000000476837158,17.246688842773438,0.4959999918937683,7.239999771118164,0.12099999934434891,17.639999389648438,1.7799999713897705,2.319999933242798,0.6000000238418579,11.131614685058594,5.800000190734863,3.2997145652770996,3.545614004135132,,,0.044199999421834946,6792.8701171875,,,,,,,,,,,6.150869846343994,2.348522663116455,1.0,5.5,14.4399995803833,3.259999990463257,2.5199999809265137,1.0,0.9490000009536743,0.09440000355243683,1.0700000524520874
2024-10-31,4.973999977111816,0.4634000062942505,,,,,,,,,20.799999237060547,8.380000114440918,4.275000095367432,,3.404175043106079,12.242353439331055,2.559999942779541,5.400000095367432,1.190000057220459,16.08664321899414,0.4959999918937683,7.360000133514404,0.12399999797344208,17.8700008392334,1.7599999904632568,1.5,0.6000000238418579,10.119649887084961,5.900000095367432,3.1778371334075928,3.399482488632202,,,0.040800001472234726,6532.77001953125,,,,,,,,,,,6.240272045135498,2.231825828552246,1.0199999809265137,5.5,14.760000228881836,3.200000047683716,2.4800000190734863,1.0,0.9089999794960022,0.08799999952316284,1.059999942779541
2024-11-29,4.980000019073486,0.44780001044273376,,,,,,,,,20.799999237060547,8.319999694824219,4.465000152587891,,3.225106954574585,10.956807136535645,2.609999895095825,5.099999904632568,1.1200000047683716,15.53499984741211,0.4819999933242798,7.5,0.11999999731779099,18.440000534057617,1.6799999475479126,1.2599999904632568,0.5899999737739563,9.399999618530273,5.800000190734863,3.1236696243286133,3.297574996948242,,,0.041600000113248825,6418.33984375,,,,,,,,,,,6.47271728515625,2.3922839164733887,0.9850000143051147,5.199999809265137,13.779999732971191,3.3399999141693115,2.4000000953674316,1.0,0.9430000185966492,0.08879999816417694,1.0299999713897705
2024-12-31,5.329999923706055,0.46470001339912415,,,,,,,,,21.0,8.050000190734863,5.400000095367432,,2.913151979446411,9.928370475769043,2.9140000343322754,4.420000076293945,1.100000023841858,15.949999809265137,0.4880000054836273,7.480000019073486,0.10999999940395355,18.450000762939453,1.7450000047683716,1.2000000476837158,0.550000011920929,10.170000076293945,5.900000095367432,3.0063061714172363,3.451397657394409,,,0.04639999940991402,6377.259765625,,,,,,,,,,,6.920000076293945,2.2799999713897705,0.9100000262260437,5.449999809265137,14.180000305175781,3.25,2.259999990463257,1.0,0.9139999747276306,0.07900000363588333,1.0199999809265137
2025-01-31,5.760000228881836,0.5054000020027161,,,,,,,,,24.600000381469727,8.449999809265137,5.889999866485596,,2.861316442489624,8.934544563293457,2.885999917984009,4.5,1.1100000143051147,16.209999084472656,0.5,8.5,0.10700000077486038,19.049999237060547,1.75,1.2000000476837158,0.6650000214576721,10.4399995803833,5.949999809265137,3.064987897872925,3.5299999713897705,,,0.049800001084804535,6524.2900390625,,,,,,,,,,,7.039999961853027,2.375,0.9700000286102295,5.25,15.020000457763672,3.200000047683716,2.200000047683716,0.800000011920929,0.9010000228881836,0.08720000088214874,1.0299999713897705
2025-02-28,6.054999828338623,0.5365999937057495,,,,,,,,,24.600000381469727,8.199999809265137,6.960000038146973,,2.931058645248413,8.489547729492188,2.990000009536743,4.800000190734863,1.0399999618530273,15.895000457763672,0.49799999594688416,8.539999961853027,0.10599999874830246,20.760000228881836,1.7899999618530273,1.2000000476837158,0.7450000047683716,10.210000038146973,7.300000190734863,3.854933261871338,3.257999897003174,,,0.05220000073313713,6800.10009765625,,,,,,,,,,,7.139999866485596,2.444999933242798,0.9700000286102295,5.400000095367432,15.039999961853027,3.130000114440918,2.5399999618530273,0.800000011920929,1.0140000581741333,0.10499999672174454,1.0099999904632568
