Date,ABQK.QA,AHCS.QA,AKHI.QA,BEMA.QA,BLDN.QA,BRES.QA,CBQK.QA,DBIS.QA,DHBK.QA,DOHI.QA,DUBK.QA,ERES.QA,FALH.QA,GISS.QA,GWCS.QA,IGRD.QA,IHGS.QA,IQCD.QA,MARK.QA,MCCS.QA,MCGS.QA,MERS.QA,MEZA.QA,MHAR.QA,MKDM.QA,MPHC.QA,MRDS.QA,NLCS.QA,ORDS.QA,QAMC.QA,QATI.QA,QEWS.QA,QFBQ.QA,QFLS.QA,QGMD.QA,QGRI.QA,QGTS.QA,QIBK.QA,QIGD.QA,QIIK.QA,QIMD.QA,QISI.QA,QLMI.QA,QNBK.QA,QNCD.QA,QNNS.QA,QOIS.QA,SIIS.QA,TQES.QA,UDCD.QA,VFQS.QA,WDAM.QA,ZHCD.QA,^GNRI.QA
2024-05-30,3.238283395767212,0.7074258327484131,2.2188515663146973,3.522512912750244,1.2397500276565552,2.6453869342803955,3.62406325340271,1.2100000381469727,1.3031381368637085,2.277675151824951,3.393151044845581,0.7860000133514404,0.6784418821334839,2.987628936767578,3.3024303913116455,1.7727270126342773,4.22031831741333,10.918302536010742,2.2041587829589844,3.6819777488708496,3.8012173175811768,12.370314598083496,3.4624903202056885,1.5453953742980957,3.0358119010925293,1.6571571826934814,0.6449999809265137,0.6769806146621704,8.939945220947266,1.2684760093688965,1.9969576597213745,14.184144020080566,1.2488704919815063,12.584859848022461,1.7389999628067017,1.062999963760376,3.838414430618286,16.539196014404297,1.414153814315796,9.563558578491211,2.3875961303710938,7.623082637786865,1.8541297912597656,12.914621353149414,3.273634433746338,10.40000057220459,0.8109999895095825,0.6074454188346863,,1.0908879041671753,1.5792633295059204,2.569000005722046,11.923810005187988,
2024-06-30,3.4479565620422363,0.7083578705787659,2.234834909439087,3.685600996017456,1.2378499507904053,2.560959815979004,4.011688709259033,1.253999948501587,1.3849409818649292,2.3046793937683105,3.544468402862549,0.7649999856948853,0.674537181854248,3.0834226608276367,3.218224287033081,1.7799999713897705,4.457668304443359,12.17556095123291,2.2290430068969727,3.582793712615967,4.094869613647461,13.512916564941406,3.4137778282165527,1.5064756870269775,3.0223119258880615,1.5848973989486694,0.6240000128746033,0.672206461429596,9.656088829040527,1.252502679824829,1.9969576597213745,14.849174499511719,1.2257789373397827,13.866737365722656,1.906999945640564,0.9210000038146973,4.497203826904297,17.885408401489258,1.4280000925064087,9.649373054504395,2.3742892742156982,7.559848308563232,1.909278154373169,14.014754295349121,3.356523036956787,11.074074745178223,0.7839999794960022,0.6404075622558594,3.3146729469299316,1.0538924932479858,1.6037479639053345,2.740000009536743,11.952381134033203,
2024-07-31,3.5206432342529297,0.7400475740432739,2.2658612728118896,3.688445568084717,1.3489999771118164,2.6069257259368896,3.9033401012420654,1.218999981880188,1.41062331199646,2.272088050842285,3.664675712585449,0.7630000114440918,0.6491566300392151,3.277855634689331,3.161118984222412,1.709089994430542,4.153625011444092,12.374074935913086,2.2300000190734863,3.6043148040771484,3.950434923171997,13.82453441619873,3.4488508701324463,1.8472599983215332,3.070405960083008,1.6118743419647217,0.609000027179718,0.6788903474807739,9.912193298339844,1.2214953899383545,1.9969576597213745,14.611663818359375,1.2488704919815063,13.79188346862793,1.8480000495910645,0.9150000214576721,4.359632968902588,19.19083595275879,1.442769169807434,10.166813850402832,2.520662784576416,7.786360740661621,1.9977060556411743,14.952048301696777,3.44686222076416,11.411111831665039,0.7590000033378601,0.6404075622558594,2.9451091289520264,1.044406533241272,1.5915056467056274,3.2100000381469727,13.028572082519531,
2024-08-29,3.4665939807891846,0.736319363117218,2.196287155151367,3.792746067047119,1.2910499572753906,2.6163065433502197,3.8155407905578613,1.190999984741211,1.4867188930511475,2.3465826511383057,3.7272863388061523,0.734000027179718,0.8199872970581055,3.1052370071411133,3.1620867252349854,1.6818180084228516,4.118316173553467,12.489110946655273,2.2012875080108643,3.595893383026123,4.04608678817749,13.56013011932373,3.3319408893585205,2.183298110961914,3.106687068939209,1.6160959005355835,0.6019999980926514,0.6913031935691833,10.452858924865723,1.2257819175720215,2.0483081340789795,14.915677070617676,1.29216730594635,13.987862586975098,1.7899999618530273,1.1419999599456787,4.354788780212402,19.03497314453125,1.3476923704147339,10.624953269958496,2.4227638244628906,7.589106559753418,2.1973814964294434,15.48989200592041,3.3155441284179688,11.218518257141113,0.7400000095367432,0.659243106842041,2.8976073265075684,1.050098180770874,1.694153070449829,2.8559999465942383,13.171428680419922,
2024-09-30,3.4945504665374756,0.808087170124054,2.223552703857422,3.911269426345825,1.2920000553131104,2.6763436794281006,4.109762668609619,1.2339999675750732,1.626544713973999,2.422008752822876,3.776200771331787,0.9290000200271606,0.8287728428840637,3.0729897022247314,3.361471652984619,1.68545401096344,4.269357681274414,12.624651908874512,2.3639914989471436,3.8176541328430176,4.466000080108643,14.164482116699219,3.356297016143799,2.2070295810699463,3.0619680881500244,1.5965068340301514,0.6470000147819519,0.7877418994903564,11.116833686828613,1.2565948963165283,2.0920510292053223,15.242668151855469,1.3296910524368286,14.660818099975586,1.7350000143051147,1.2940000295639038,4.281418800354004,20.79819107055664,1.391076922416687,10.712681770324707,2.4341695308685303,7.837325572967529,2.072822093963623,16.575359344482422,3.4347548484802246,10.862222671508789,0.7639999985694885,0.6761950850486755,2.9736104011535645,1.1079626083374023,1.7704322338104248,2.73799991607666,13.095237731933594,
2024-10-31,3.4432969093322754,0.8174076676368713,2.154918670654297,3.8866164684295654,1.28725004196167,2.6791577339172363,3.9696569442749023,1.2020000219345093,1.7054939270019531,2.401522636413574,3.609891653060913,1.2050000429153442,0.7848449945449829,3.0065979957580566,3.1649904251098633,1.5590900182724,3.9398138523101807,12.924778938293457,2.2701973915100098,3.582793712615967,4.566434860229492,13.975622177124023,3.230618476867676,2.421562433242798,3.0256869792938232,1.5494931936264038,0.621999979019165,0.7820128798484802,10.851243019104004,1.2354110479354858,2.0606703758239746,15.65776252746582,1.3277667760849,14.737727165222168,1.4520000219345093,1.274999976158142,4.212522506713867,19.97015953063965,1.3661538362503052,10.225298881530762,2.4208626747131348,7.998716354370117,1.9520658254623413,16.966516494750977,3.423578977584839,11.025925636291504,0.7440000176429749,0.6573595404624939,2.8881070613861084,1.0851963758468628,1.7515978813171387,2.5299999713897705,13.076189994812012,
2024-11-28,3.317493200302124,0.8024948835372925,2.177483320236206,3.814554214477539,1.256850004196167,2.5994210243225098,3.92202091217041,1.125,1.7416393756866455,2.35123872756958,3.472930908203125,1.1699999570846558,0.7360000014305115,2.8927834033966064,3.0836880207061768,1.6181809902191162,3.7750418186187744,12.56656265258789,2.301781177520752,3.4817380905151367,4.468869686126709,13.682888984680176,3.119553804397583,2.4443447589874268,3.015562057495117,1.5005204677581787,0.6060000061988831,0.7409548759460449,11.230657577514648,1.2190415859222412,1.9788901805877686,15.31024169921875,1.2863943576812744,14.237817764282227,1.4190000295639038,1.2300000190734863,4.10622501373291,20.379304885864258,1.4473845958709717,10.342270851135254,2.412308692932129,8.05062484741211,1.9492132663726807,16.722042083740234,3.4431369304656982,10.515556335449219,0.7239999771118164,0.6225138306617737,2.8558058738708496,1.0728645324707031,1.7308801412582397,2.552999973297119,12.971428871154785,
2024-12-31,3.214986562728882,0.7959704995155334,2.246117115020752,3.7491295337677,1.2511500120162964,2.6547677516937256,4.063060283660889,1.1490000486373901,1.8938307762145996,2.3279590606689453,3.6147828102111816,1.055999994277954,0.6949999928474426,3.1564536094665527,3.2617790699005127,1.694545030593872,3.7122716903686523,12.847326278686523,2.3572919368743896,3.4040751457214355,4.352174282073975,13.71121883392334,3.190674304962158,2.32663631439209,3.029062032699585,1.4642808437347412,0.5839999914169312,0.7447741627693176,10.955582618713379,1.1670445203781128,2.018829107284546,15.155787467956543,1.302750825881958,14.420476913452148,1.3700000047683716,1.152999997138977,4.083588123321533,20.807931900024414,1.4196922779083252,10.624953269958496,2.386645555496216,8.18747615814209,1.9634759426116943,16.90784454345703,3.7430260181427,10.582962989807129,0.7020000219345093,0.6215720772743225,2.8501057624816895,1.06527578830719,1.7233463525772095,2.3489999771118164,13.495238304138184,
2025-01-30,3.2140543460845947,0.8500294089317322,2.2752633094787598,3.840155601501465,1.3014999628067017,2.6857242584228516,4.29563570022583,1.1920000314712524,1.9680238962173462,2.3745181560516357,3.606956720352173,0.9860000014305115,0.7450000047683716,3.209567070007324,3.0536835193634033,1.6381809711456299,3.815253973007202,13.29267406463623,2.285510778427124,3.434953212738037,4.390434741973877,13.739547729492188,3.054279088973999,2.3636574745178223,2.9733738899230957,1.4985616207122803,0.5920000076293945,0.7571870684623718,12.255075454711914,1.3162952661514282,2.0730323791503906,15.281281471252441,1.2700378894805908,14.737727165222168,1.409000039100647,1.1790000200271606,4.24106502532959,20.067575454711914,1.5230768918991089,10.371514320373535,2.4835941791534424,8.353585243225098,1.9520658254623413,16.33088493347168,3.681558132171631,10.54444408416748,0.7699999809265137,0.6498253345489502,2.7902534008026123,1.0908879041671753,1.939941644668579,2.4679999351501465,14.09523868560791,
2025-02-27,3.3959999084472656,0.8658742904663086,2.335435390472412,4.0,1.19035005569458,2.6744675636291504,4.223714828491211,1.0950000286102295,1.940000057220459,2.3698623180389404,3.677000045776367,1.0,0.7059999704360962,3.128000020980835,3.0190000534057617,1.901818037033081,3.572999954223633,13.229999542236328,2.2204291820526123,3.5977649688720703,4.170434951782227,13.89063549041748,2.9743902683258057,2.2260148525238037,2.863687038421631,1.4290000200271606,0.5740000009536743,0.718999981880188,11.79977798461914,1.2589999437332153,2.0,14.850000381469727,1.2979999780654907,14.369999885559082,1.3049999475479126,1.065000057220459,4.5,20.829999923706055,1.5526154041290283,10.420251846313477,2.443674325942993,8.211071014404297,1.9559999704360962,16.600000381469727,3.5350000858306885,10.550000190734863,0.6800000071525574,0.6639519929885864,2.8064041137695312,0.9884393215179443,1.9500000476837158,2.2780001163482666,14.190475463867188,
2025-03-27,3.390000104904175,0.8202038407325745,2.2850000858306885,3.819999933242798,1.1710000038146973,2.640000104904175,4.179999828338623,1.0130000114440918,1.9210000038146973,2.3980000019073486,3.5320000648498535,0.9760000109672546,0.6949999928474426,3.0739998817443848,3.0989999771118164,2.3450000286102295,3.546999931335449,12.890000343322754,2.25,3.509999990463257,4.3253912925720215,14.249468803405762,2.9639999866485596,2.237406015396118,2.865000009536743,1.437999963760376,0.5659999847412109,0.7099999785423279,11.800000190734863,1.2649999856948853,1.8380000591278076,14.880000114440918,1.253000020980835,14.850000381469727,1.3389999866485596,1.062999963760376,4.664999961853027,20.56999969482422,1.4800000190734863,10.199999809265137,2.503000020980835,8.359000205993652,1.9010000228881836,16.100000381469727,3.505000114440918,10.989999771118164,0.6499999761581421,0.6449999809265137,2.673398971557617,1.0269999504089355,1.965000033378601,2.2279999256134033,14.066667556762695,
