Date,AALLON.HE,ACG1V.HE,ADMCM.HE,ADMIN.HE,AFAGR.HE,AIFORIA.HE,ALBAV.HE,ALBBV.HE,ALEX.HE,ALISA.HE,ALMA.HE,ANORA.HE,APETIT.HE,ARVOSK.HE,ASPO.HE,BEER.HE,BETOLAR.HE,BITTI.HE,BOREO.HE,BRETEC.HE,BULL-NOKIA-X3-H.HE,BULL-OMXH15-X3-H.HE,BULL-VEHNA-X2-H.HE,CAPMAN.HE,CTY1S.HE,DETEC.HE,DIGIA.HE,DIGIGR.HE,DOV1V.HE,DWF.HE,EAGLE.HE,EEZY.HE,ELEAV.HE,ELISA.HE,ENENTO.HE,EQV1V.HE,ERIBR.HE,ESENSE.HE,ETTE.HE,EVLI.HE,EXL1V.HE,FARON.HE,FIA1S.HE,FODELIA.HE,FONDIA.HE,FORTUM.HE,FSECURE.HE,GLA1V.HE,GRK.HE,HARVIA.HE,HEEROS.HE,HIAB.HE,HONBS.HE,HUH1V.HE,IFA1V.HE,ILKKA1.HE,INVEST.HE,KALMAR.HE,KCR.HE,KEMIRA.HE,KEMPOWR.HE,KESKOA.HE,KESKOB.HE,KHG.HE,KOSKI.HE,KSL.HE,LAMOR.HE,LAT1V.HE,LEADD.HE,LINDEX.HE,LOIHDE.HE,MARAS.HE,MEKKO.HE,MUSTI.HE,NANOFH.HE,NDA-FI.HE,NESTE.HE,NETUM.HE,NLG1V.HE,NOKIA.HE,NORRH.HE,OMASP.HE,ORIOLA.HE,ORNAV.HE,ORNBV.HE,ORTHEX.HE,OUT1V.HE,OVARO.HE,PIHLIS.HE,PIIPPO.HE,PNA1V.HE,PON1V.HE,PUUILO.HE,QTCOM.HE,RAIKV.HE,RAIVV.HE,RAUTE.HE,REBL.HE,REG1V.HE,RELAIS.HE,REMEDY.HE,ROBIT.HE,SAMPO.HE,SANOMA.HE,SIILI.HE,SITOWS.HE,SPINN.HE,SPRING.HE,SSH1V.HE,TALLINK.HE,TEKOVA.HE,TIETO.HE,TITAN.HE,TLT1V.HE,TNOM.HE,TOKMAN.HE,TRH1V.HE,TTALO.HE,UNITED.HE,UPM.HE,VAIAS.HE,VALMT.HE,VIAFIN.HE,VIK1V.HE,VINCIT.HE,WETTERI.HE,WITTED.HE,WRT1V.HE,^OMXH25
2023-07-31,9.524840354919434,4.900000095367432,36.82142639160156,3.112051248550415,0.4735000133514404,4.5,32.31940078735352,30.25941276550293,5.377300262451172,0.3745000064373016,8.335164070129395,4.129987239837647,11.637740135192873,52.33753204345703,6.359074592590332,,2.440000057220459,3.947586536407471,36.68931198120117,2.490000009536743,,,,2.3002703189849854,4.878310203552246,13.60611057281494,5.486364364624023,0.019200000911951,0.4663140773773193,4.184438228607178,0.0785999968647956,2.6055073738098145,5.593500137329102,43.88203811645508,20.255687713623047,15.626731872558594,1.549954533576965,5.889882564544678,16.352863311767578,17.393423080444336,3.3836662769317627,3.345000028610229,,3.839945554733277,6.57291841506958,10.410073280334473,2.1359639167785645,1.7267035245895386,,22.89333152770996,3.900000095367432,,3.778503179550171,30.328519821166992,1.0718382596969604,3.758944749832153,4.698324203491211,,31.38064765930176,13.241117477416992,40.59999847412109,16.4814510345459,16.44556999206543,1.0199999809265137,5.937989711761475,,3.890000104904175,8.737029075622559,7.920000076293945,2.1700000762939453,11.10605525970459,2.009999990463257,8.557809829711914,17.421186447143555,1.825000047683716,8.77354907989502,30.608572006225582,3.4800000190734863,0.95967698097229,3.392369031906128,2.3499999046325684,20.62361717224121,,33.534324645996094,33.06475067138672,4.474331855773926,4.245974540710449,2.9958655834198,8.316732406616211,2.9200000762939453,0.593999981880188,30.51762008666992,7.006653785705566,75.44000244140625,1.7969695329666138,1.813192129135132,8.346819877624512,3.559999942779541,31.18105697631836,12.060608863830566,25.0,1.5283972024917605,6.735363006591797,6.582437515258789,12.187528610229492,4.050000190734863,4.465000152587891,3.6023244857788086,1.350000023841858,0.5840845108032227,,20.83214569091797,13.985657691955566,3.569999933242798,6.235067844390869,12.84571361541748,3.9681315422058105,6.843959331512451,13.33763027191162,27.14508056640625,35.48965072631836,21.692636489868164,11.94326400756836,15.775285720825195,3.3217241764068604,0.6200000047683716,2.8299999237060547,10.93236255645752,4388.240234375
2023-08-31,9.762961387634276,4.440000057220459,34.92691802978516,3.0826923847198486,0.4665000140666961,4.21999979019165,31.01544761657715,28.764034271240234,5.69464921951294,0.3675000071525574,8.29836368560791,4.1037373542785645,10.916020393371582,52.285194396972656,5.6463398933410645,,2.049999952316284,3.997116804122925,33.91282653808594,2.440000057220459,,,,2.2914063930511475,4.899914741516113,13.225520133972168,5.448657989501953,0.0184000004082918,0.4539927840232849,4.353005409240723,0.0772000029683113,2.478647232055664,5.296499729156494,41.87479019165039,20.76093482971192,16.670957565307617,1.609229564666748,5.593411445617676,15.201929092407228,17.437793731689453,3.3929622173309326,3.684999942779541,,4.235517978668213,6.450550079345703,10.486181259155272,2.2742292881011963,1.539611577987671,,22.0853328704834,3.609999895095825,,3.351114511489868,29.76531219482422,1.1097793579101562,3.4336514472961426,4.7166056632995605,,30.30739974975586,13.575394630432127,44.5,16.318628311157227,16.287397384643555,0.8989999890327454,6.30251932144165,,3.4600000381469727,8.844341278076172,7.860000133514404,2.125,10.591489791870115,1.5750000476837158,10.60217571258545,19.979677200317383,2.25,8.613503456115723,30.90130043029785,3.259999990463257,0.8956985473632812,3.495713710784912,2.369999885559082,19.962905883789062,,35.99382400512695,35.76178741455078,4.786048889160156,3.879817962646485,3.111834526062012,7.748806953430176,2.940000057220459,0.5699999928474426,28.03029060363769,7.01136589050293,58.91999816894531,1.9246728420257568,1.950783491134644,9.072630882263184,3.759999990463257,22.848020553588867,11.4111909866333,24.700000762939453,1.5185365676879885,6.809286594390869,6.4910149574279785,10.681734085083008,4.0,3.7699999809265137,3.422154664993286,1.5449999570846558,0.6298591494560242,,20.27542495727539,13.985657691955566,3.509999990463257,5.50483512878418,12.51633644104004,3.3504509925842285,7.214905738830566,12.8839693069458,28.5158634185791,35.15257263183594,21.14379501342773,11.846556663513184,20.06915283203125,3.376178503036499,0.5759999752044678,2.4600000381469727,11.219427108764648,4378.9599609375
2023-09-29,9.90583324432373,4.699999809265137,31.38079261779785,2.847820520401001,0.4065000116825104,3.880000114440918,31.853702545166016,29.2038516998291,5.447822093963623,0.3449999988079071,8.29836368560791,3.9287376403808594,10.8258056640625,51.90138626098633,5.526008129119873,,1.1200000047683716,3.670215368270874,30.73969459533692,2.690000057220459,,,,2.2053334712982178,4.690413951873779,11.70315933227539,5.1658549308776855,0.0179999992251396,0.4558883607387543,3.4903371334075928,0.0725999996066093,2.146859884262085,4.949999809265137,40.59828567504883,19.4748592376709,16.029766082763672,2.220947027206421,5.020235061645508,14.386682510375977,17.127197265625,3.319999933242798,3.325000047683716,,4.042555809020996,6.380626201629639,10.048688888549805,1.6649075746536257,1.5201226472854614,,24.60552215576172,3.900000095367432,,3.43853497505188,29.72812271118164,1.081323504447937,3.4878671169281006,4.369258880615234,,29.8799991607666,13.686820030212402,48.58000183105469,15.885946273803713,15.571470260620115,0.8600000143051147,5.9859538078308105,,3.5299999713897705,8.710200309753418,6.840000152587891,2.384999990463257,10.93453311920166,1.4800000190734863,9.99362087249756,17.577428817749023,1.7799999713897705,8.863786697387695,29.61814308166504,3.0199999809265137,0.8749996423721313,3.382888078689575,2.5,19.443777084350582,,35.1424674987793,35.222381591796875,4.479127883911133,3.579497098922729,3.3534367084503174,7.806560516357422,2.799999952316284,0.5899999737739563,25.06463050842285,7.590934753417969,52.040000915527344,1.879064559936524,1.94607162475586,8.652424812316895,3.880000114440918,19.86363220214844,10.344290733337402,23.950000762939453,1.4950000047683716,6.884889602661133,6.491270542144775,9.552388191223145,3.630000114440918,3.2850000858306885,3.630381107330322,1.3700000047683716,0.622535228729248,,19.789051055908203,13.985657691955566,3.259999990463257,5.111632823944092,12.03141975402832,3.490833044052124,7.143882751464844,12.931792259216309,29.28241729736328,31.974395751953125,20.07883644104004,11.31467056274414,17.968891143798828,2.867936611175537,0.5600000023841858,2.390000104904175,10.410650253295898,4269.52001953125
2023-10-31,9.429591178894045,3.5,38.52162170410156,2.691239356994629,0.4639999866485595,3.609999895095825,30.27033042907715,27.972362518310547,5.218626022338867,0.209999993443489,8.040764808654785,3.6718032360076895,11.051342964172363,48.06329727172852,5.461214065551758,,0.9480000138282776,4.165521144866943,26.674121856689453,2.4800000190734863,,,,1.81368088722229,4.415443420410156,11.037124633789062,4.713371276855469,0.0172000005841255,0.3885950446128845,3.272191047668457,0.0747999995946884,1.8949999809265137,4.375800132751465,37.07403564453125,15.45127773284912,13.410045623779297,2.036167621612549,4.079999923706055,13.28370475769043,15.84043788909912,2.690000057220459,2.805000066757202,,4.052204132080078,5.191906452178955,10.236043930053713,1.621044039726257,1.395394802093506,,22.652729034423828,3.190000057220459,,3.0305731296539307,30.93061065673828,1.0433824062347412,3.054142713546753,4.021912097930908,,29.357622146606445,14.478941917419434,29.57999992370605,14.94931983947754,14.649296760559082,0.7450000047683716,5.69816780090332,,2.4800000190734863,8.370376586914062,6.0,2.194999933242798,10.119803428649902,1.3300000429153442,10.364458084106444,18.17310905456543,1.590000033378601,8.46112060546875,29.23097801208496,2.740000009536743,0.7978491187095642,3.006913423538208,2.009999990463257,19.632551193237305,,35.47354888916016,35.52521133422852,3.868337631225586,3.492918014526367,3.3824288845062256,7.074996948242188,2.7799999713897705,0.4990000128746032,23.72529602050781,7.612670421600342,55.09999847412109,1.8152128458023071,1.867851734161377,8.38502025604248,3.400000095367432,21.278308868408203,9.926807403564451,27.950000762939453,1.2649999856948853,6.853494644165039,6.930473327636719,8.112471580505371,2.759999990463257,2.0199999809265137,3.720914363861084,1.5,0.5767605304718018,,18.376876831054688,13.942222595214844,3.049999952316284,4.802688121795654,11.665445327758787,3.9774904251098633,6.170576572418213,12.564932823181152,29.335479736328125,31.011314392089844,19.61533546447754,11.798203468322754,17.78219985961914,2.81348180770874,0.4959999918937683,2.0899999141693115,10.880122184753418,4118.91015625
2023-11-30,9.239094734191896,3.650000095367432,42.74782943725586,2.7793161869049072,0.4449999928474426,3.470000028610229,29.33893775939941,27.26865577697754,5.500713348388672,0.1840000003576278,8.224763870239258,3.7436232566833496,11.276880264282228,48.85708618164063,5.940773963928223,,1.5499999523162842,4.715311050415039,25.5,2.2300000190734863,,,,1.9491122961044312,4.597578525543213,12.51191234588623,5.354389667510986,0.0172000005841255,0.3497355580329895,3.063960552215576,0.0671999976038932,1.7649999856948853,4.474800109863281,37.9990348815918,15.96570873260498,13.373405456542969,2.184997320175171,4.099999904632568,13.37961483001709,16.017921447753906,2.569999933242798,3.0299999713897705,,4.352298259735107,5.279312133789063,11.77602195739746,1.7469133138656616,1.4148834943771362,,24.348756790161133,3.4600000381469727,,2.865445852279663,33.93682861328125,1.0908088684082031,2.999927282333374,4.606917381286621,,34.47692108154297,14.621078491210938,28.07999992370605,16.216522216796875,16.10826301574707,0.746999979019165,5.707760810852051,,3.039999961853028,8.522403717041016,5.599999904632568,2.634999990463257,11.474113464355469,1.3450000286102295,11.771743774414062,25.643516540527344,1.649999976158142,8.775251388549805,32.15315628051758,2.5999999046325684,0.8411287069320679,3.0816075801849365,1.934999942779541,18.76418876647949,,34.33839416503906,34.48424530029297,5.1190032958984375,3.896051406860352,3.334108591079712,6.901731491088867,2.4800000190734863,0.5,22.385967254638672,8.392716407775879,63.47999954223633,1.8197736740112305,1.8546580076217647,9.511937141418455,3.200000047683716,22.38292121887207,11.061301231384276,27.25,1.2300000190734863,7.414922714233398,6.560720920562744,8.112471580505371,3.150000095367432,1.659999966621399,3.7480740547180176,1.3799999952316284,0.6042253971099854,,18.71133804321289,14.55029582977295,2.619999885559082,4.952479362487793,12.18411922454834,4.585812568664551,6.869845390319824,13.115221977233888,29.621723175048828,34.959957122802734,22.683706283569336,11.749850273132324,17.642183303833008,3.1220574378967285,0.4670000076293945,2.049999952316284,12.254657745361328,4379.009765625
2023-12-29,10.0487060546875,3.829999923706055,42.0677490234375,2.3780770301818848,0.4040000140666961,3.450000047683716,29.15265655517578,27.35662078857422,5.500713348388672,0.1715999990701675,8.795162200927734,3.909707307815552,11.863277435302734,54.61421203613281,5.767741680145264,,1.2999999523162842,4.745028972625732,28.100000381469727,2.400000095367432,,,,2.0863735675811768,4.7076735496521,13.082798957824709,5.14700174331665,0.0148000000044703,0.409446507692337,2.954887628555298,0.0777999982237815,1.7000000476837158,4.435200214385986,38.665035247802734,18.02342987060547,14.124513626098633,2.7225594520568848,4.340000152587891,13.28370475769043,17.393423080444336,2.5,3.744999885559082,,5.362653255462647,5.47160530090332,11.958807945251465,1.954788327217102,1.4343721866607666,,26.51266098022461,3.849999904632568,,3.127707004547119,35.139312744140625,1.1572059392929075,3.0360708236694336,4.625198841094971,,38.8174057006836,15.909781455993652,31.5,16.777910232543945,16.722455978393555,0.8140000104904175,5.774910926818848,,2.5,8.799627304077148,7.119999885559082,2.914999961853028,11.148935317993164,1.2450000047683716,12.694085121154783,25.48727226257324,1.5800000429153442,9.589098930358888,29.802509307861328,2.5999999046325684,1.1666661500930786,2.925516128540039,2.0799999237060547,20.05729484558105,,37.08168029785156,37.1812858581543,5.245038986206055,4.032232761383057,3.3920929431915283,6.805473327636719,2.200000047683716,0.449999988079071,21.620635986328125,8.609395027160645,64.16000366210938,1.8197736740112305,1.860312461853028,9.41643524169922,2.880000114440918,26.33626747131348,12.763039588928224,25.39999961853028,1.5049999952316284,7.30965518951416,6.570202350616455,9.072416305541992,3.109999895095825,2.3299999237060547,3.838606834411621,1.340000033378601,0.6170422434806824,,20.08635330200196,14.984633445739746,2.6700000762939453,5.813779830932617,13.796723365783691,4.04547929763794,7.342324256896973,13.206936836242676,31.514631271362305,38.42706298828125,24.23179817199707,12.185029983520508,17.455495834350586,2.922391176223755,0.5320000052452087,2.1700000762939453,12.719289779663086,4515.97021484375
2024-01-31,10.096330642700195,3.440000057220459,43.7193717956543,2.4465811252593994,0.3970000147819519,3.7300000190734863,30.27033042907715,28.676069259643555,5.782801628112793,0.1907999962568283,9.14475917816162,4.183521270751953,11.953493118286133,55.477783203125,5.931161403656006,,1.2799999713897705,4.675685882568359,27.89999961853028,2.380000114440918,,,,2.063496828079224,4.3926215171813965,13.796405792236328,5.14700174331665,0.0153999999165534,0.4359847009181976,3.500252723693848,0.0864000022411346,1.524999976158142,4.435200214385986,39.08128356933594,18.29901695251465,13.46500301361084,2.4541380405426025,4.170000076293945,12.948015213012695,17.34905242919922,2.5299999713897705,3.440000057220459,,5.40151309967041,5.541529655456543,11.597804069519045,1.8460830450057983,1.4421677589416504,,26.66861724853516,4.079999923706055,,3.127707004547119,34.7098503112793,1.1097793579101562,3.16257381439209,4.917701721191406,,37.83913803100586,16.44042205810547,29.799999237060547,16.908405303955078,16.843564987182617,0.7689999938011169,5.832468032836914,,2.4600000381469727,9.2646484375,8.65999984741211,2.875,11.567020416259766,1.3450000286102295,13.140992164611816,25.48727226257324,3.0,9.728713035583496,29.54439926147461,2.869999885559082,1.1666661500930786,3.208509683609009,2.009999990463257,21.897846221923828,,39.82497024536133,40.42719650268555,5.846134662628174,3.569576501846313,3.6143667697906494,6.959486961364746,2.259999990463257,0.44200000166893,22.6729679107666,8.59013557434082,65.72000122070312,1.9429163932800293,1.922511339187622,10.696154594421388,3.039999961853028,24.727798461914062,11.95944118499756,23.700000762939453,1.375,7.162834167480469,6.55124044418335,8.790079116821289,2.890000104904175,2.640000104904175,4.707726001739502,2.039999961853028,0.6188732385635376,,20.01202774047852,14.854331970214844,2.680000066757202,5.635902404785156,14.975526809692385,4.28000020980835,7.380122184753418,13.298651695251465,31.08987808227539,35.24888229370117,24.33376884460449,12.620209693908691,17.828874588012695,2.867936611175537,0.5460000038146973,1.899999976158142,13.261358261108398,4548.7900390625
2024-02-29,8.38185977935791,3.109999895095825,42.74782943725586,2.358504295349121,0.3449999988079071,3.400000095367432,34.83416748046875,31.31497001647949,7.334284782409668,0.1871999949216842,8.92396068572998,4.403470516204834,11.773062705993652,44.92304992675781,5.613935470581055,,1.0499999523162842,4.754935264587402,21.799999237060547,2.2300000190734863,,,,1.8100205659866333,3.565157651901245,13.130373001098633,5.071588039398193,0.0148000000044703,0.3829083144664764,2.925140619277954,0.0659999996423721,1.1549999713897705,3.76200008392334,38.5355339050293,15.855474472045898,13.116928100585938,2.393263816833496,4.150000095367432,12.660280227661133,17.34905242919922,2.0199999809265137,1.600000023841858,,4.847760200500488,5.961077690124512,10.55592155456543,1.6839786767959597,1.5824867486953735,,32.41952133178711,3.440000057220459,,2.8945858478546143,34.652591705322266,1.2947427034378052,3.289076805114746,4.75316858291626,,45.20940780639648,15.777119636535645,23.280000686645508,16.55420684814453,16.456947326660156,0.718999981880188,6.110661506652832,,2.299999952316284,8.2094087600708,7.659999847412109,2.930000066757202,11.985105514526367,1.3200000524520874,11.239256858825684,25.763879776000977,2.930000066757202,9.5686674118042,23.386627197265625,2.5999999046325684,1.1525533199310305,3.1481449604034424,1.684999942779541,20.529232025146484,,34.33839416503906,34.44639205932617,5.836439609527588,3.691328048706055,3.5757105350494385,7.662173748016357,2.140000104904175,0.3799999952316284,22.385967254638672,9.139057159423828,77.9800033569336,1.9520379304885864,1.8188464641571045,10.45740032196045,2.700000047683716,25.13476181030273,11.67581844329834,16.760000228881836,1.5299999713897705,7.640233516693115,6.304739475250244,8.846546173095703,2.609999895095825,1.8600000143051147,4.5266594886779785,1.3450000286102295,0.6335210800170898,,20.03060913085937,13.073549270629885,2.75,4.933755397796631,14.758625984191896,2.8924202919006348,6.860395908355713,13.8489408493042,28.55984878540039,35.73042297363281,22.44268798828125,14.941167831420898,19.13570213317871,2.377846002578736,0.5,1.7300000190734863,13.837308883666992,4423.3798828125
2024-03-28,8.153766632080078,3.2300000190734863,39.99856948852539,2.309572458267212,0.3700000047683716,3.7799999713897705,35.897613525390625,33.098506927490234,7.183155059814453,0.19200000166893,9.071160316467283,4.811947345733643,12.359460830688477,46.32743835449219,5.844645023345947,,1.440000057220459,5.369114398956299,24.0,2.700000047683716,,,,1.8273561000823968,3.53445053100586,13.592345237731934,5.005912780761719,0.0082000000402331,0.3829083144664764,2.736741542816162,0.0460000000894069,1.2000000476837158,4.059000015258789,38.24878692626953,16.315853118896484,12.913814544677734,2.4047677516937256,3.950000047683716,12.948015213012695,17.673908233642578,2.0999999046325684,1.712000012397766,,4.788520812988281,6.4944562911987305,11.004063606262209,1.8243430852890008,1.6565440893173218,,37.35165786743164,3.700000047683716,,2.87515926361084,37.05756378173828,1.3200000524520874,3.5420825481414795,5.484425067901611,,46.96699905395508,16.93649673461914,20.57999992370605,16.613489151000977,16.377225875854492,0.8349999785423279,6.331297397613525,,2.25,8.314349174499512,7.5,3.2300000190734863,13.100000381469728,1.2999999523162842,11.819286346435549,24.67721176147461,2.7100000381469727,9.705291748046877,23.690608978271484,2.6600000858306885,0.9643812775611876,3.1785688400268555,1.3250000476837158,19.172412872314453,,33.502288818359375,33.48358154296875,6.001255989074707,3.63451099395752,3.5757105350494385,7.32526969909668,2.0999999046325684,0.3459999859333038,22.577301025390625,9.53870964050293,76.5,2.061497926712036,1.931935429573059,9.788890838623049,2.400000095367432,24.70841789245605,11.203112602233888,16.34000015258789,1.6299999952316284,7.297651290893555,6.456432342529297,8.63949966430664,2.8399999141693115,1.7400000095367432,4.562872409820557,1.3250000476837158,0.6353521347045898,,18.86819267272949,12.815230369567873,3.180000066757202,5.766569137573242,14.315396308898926,2.394063949584961,7.263243198394775,15.975261688232422,28.50444602966309,37.26946258544922,23.246700286865234,15.086228370666504,19.509082794189453,2.6043076515197754,0.4799999892711639,1.955000042915344,13.79386043548584,4389.22998046875
2024-04-30,8.01689338684082,3.0199999809265137,41.72690582275391,2.4465811252593994,0.3470000028610229,3.849999904632568,32.82350540161133,30.935821533203125,7.231042861938477,0.1940000057220459,9.537131309509276,4.682368278503418,13.34467887878418,45.36945724487305,5.880000114440918,,1.0499999523162842,5.914615154266357,20.700000762939453,2.5899999141693115,,,,1.93023943901062,3.5455362796783447,15.14022731781006,5.161739349365234,0.0071999998763203,0.3361142873764038,3.272191047668457,0.0538000017404556,1.3200000524520874,5.199999809265137,40.224151611328125,15.635239601135254,12.772422790527344,3.113988161087036,3.1700000762939453,12.743497848510742,18.472993850708008,1.6349999904632568,1.809999942779541,2.8910951614379883,5.09459114074707,6.220043182373047,11.90304183959961,2.013000965118408,1.7920000553131104,,40.30143737792969,3.400000095367432,,3.190000057220459,34.827911376953125,1.315000057220459,3.364497900009156,5.132631778717041,,48.34349822998047,19.739910125732425,19.229999542236328,15.553858757019045,15.161822319030762,0.699999988079071,6.810941219329834,9.140000343322754,2.150000095367432,8.219867706298828,7.840000152587891,2.884999990463257,12.867730140686035,1.3300000429153442,12.50439167022705,24.69696998596192,2.150000095367432,10.201215744018556,20.14173698425293,2.640000104904175,1.100643754005432,3.3352575302124023,1.4950000047683716,16.46910285949707,,34.9547004699707,34.66524124145508,6.53657341003418,3.654924154281616,3.7899999618530273,8.04163646697998,1.690000057220459,0.4050000011920929,22.432653427124023,9.842061042785645,72.6500015258789,1.960159420967102,1.835519909858704,9.739286422729492,2.380000114440918,25.756872177124023,11.60585880279541,19.100000381469727,1.715000033378601,7.297874927520752,6.5856523513793945,7.940140724182129,2.869999885559082,1.600000023841858,4.436126708984375,1.3200000524520874,0.6683098673820496,,17.06892967224121,9.530460357666016,2.7699999809265137,5.125839710235596,13.776314735412598,2.257260322570801,8.390297889709473,16.069791793823242,31.12040901184082,34.37236404418945,22.360294342041016,16.600000381469727,22.04621315002441,2.594871759414673,0.4300000071525574,1.8899999856948853,16.995132446289062,4455.77978515625
2024-05-31,7.821359157562256,3.25,47.01066589355469,2.427008390426636,0.3140000104904175,4.03000020980835,34.509307861328125,31.78208923339844,8.236684799194336,0.1969999969005584,10.211474418640137,4.363648891448975,13.202208518981934,46.954376220703125,6.0,,1.0700000524520874,7.009914398193359,19.950000762939453,2.5999999046325684,,,,1.802815198898316,3.9446167945861816,16.349512100219727,5.317564964294434,0.0076000001281499,0.3623428642749786,4.46207857131958,0.0504000000655651,1.4199999570846558,4.860000133514404,40.585330963134766,17.12881088256836,13.47938346862793,3.687255620956421,2.569999933242798,13.086592674255373,18.520000457763672,0.3070000112056732,1.9526360034942627,2.7853832244873047,5.667239189147949,6.274925708770752,13.475050926208496,2.1831822395324707,1.6640000343322754,,40.94036102294922,3.380000114440918,,3.2300000190734863,35.97076797485352,1.2899999618530271,3.3262650966644287,5.113263130187988,,51.35032272338867,20.95794677734375,23.5,16.386425018310547,15.81445026397705,0.5299999713897705,7.739999771118164,8.380000114440918,2.150000095367432,8.484414100646973,8.239999771118164,3.390000104904175,12.399999618530272,1.1349999904632568,15.699087142944336,24.30181884765625,1.965999960899353,10.4700345993042,18.183250427246094,3.0,1.0815021991729736,3.5107460021972656,1.8049999475479128,15.24206829071045,,36.8912467956543,36.302127838134766,6.635015487670898,3.66356897354126,4.190000057220459,9.032273292541504,1.919999957084656,0.3889999985694885,23.902040481567383,10.364547729492188,80.94999694824219,1.9314740896224976,1.8603758811950684,10.655357360839844,2.359999895095825,27.644399642944336,12.424528121948242,20.350000381469727,1.6950000524520874,7.590405464172363,7.242286205291748,7.688380718231201,2.880000114440918,1.6699999570846558,4.716913223266602,1.2799999713897705,0.7122535109519958,,17.838668823242188,11.566092491149902,2.970000028610229,4.8540143966674805,13.17650318145752,2.179086923599243,8.563692092895508,16.967809677124023,33.22850799560547,39.03718566894531,23.50404357910156,16.799999237060547,22.72905921936035,2.575999975204468,0.4799999892711639,1.7699999809265137,18.801353454589844,4626.75
2024-06-28,7.95823335647583,3.150000095367432,44.44285583496094,2.34871792793274,0.293500006198883,4.75,33.31932830810547,31.123878479003903,7.374705791473389,0.1889999955892563,9.922470092773438,4.260533332824707,13.297188758850098,48.50222396850586,5.860000133514404,,1.4199999570846558,8.822135925292969,19.89999961853028,2.880000114440918,,,,1.7556211948394775,3.790435791015625,18.7680778503418,5.317564964294434,0.0074000000022351,0.3312571346759796,4.561235904693604,0.05180000141263,1.4600000381469729,5.050000190734863,40.71839904785156,15.502896308898926,13.102336883544922,3.799943685531616,2.930000066757202,12.547444343566896,18.33197975158692,0.3000000119209289,1.190000057220459,2.580843210220337,5.884450912475586,6.128571510314941,13.124112129211426,1.8865808248519893,1.7480000257492063,,36.172996520996094,3.259999990463257,,3.0999999046325684,36.28069305419922,1.2949999570846558,3.230682849884033,5.365052700042725,,51.69200897216797,22.0019760131836,22.420000076293945,15.95121955871582,15.50232219696045,0.6259999871253967,7.800000190734863,8.180000305175781,2.039999961853028,8.200971603393555,7.900000095367432,3.3299999237060547,12.199999809265137,1.100000023841858,13.974343299865724,25.78363609313965,1.659999966621399,10.303181648254396,15.691489219665527,2.799999952316284,1.009721040725708,3.4789724349975586,1.4900000095367432,13.727447509765623,,38.44049072265625,38.60733413696289,7.10753870010376,3.2370810508728027,4.03000020980835,9.071121215820312,1.8600000143051147,0.3779999911785126,25.56734848022461,9.884071350097656,77.55000305175781,1.921912431716919,1.8221359252929688,12.873214721679688,2.299999952316284,27.034883499145508,13.19504165649414,17.559999465942383,1.690000057220459,7.717426300048828,6.26699161529541,7.6690144538879395,2.9800000190734863,1.600000023841858,5.510849475860596,1.2400000095367432,0.6439999938011169,,17.357582092285156,10.825861930847168,2.6600000858306885,4.6744160652160645,12.673436164855955,2.1888585090637207,8.28433609008789,16.920543670654297,30.836811065673828,39.4791145324707,25.43888664245605,16.399999618530273,22.14376449584961,2.453333139419556,0.4469999969005584,1.7400000095367432,17.621681213378906,4491.08984375
2024-07-31,7.899572849273682,2.9800000190734863,48.54147720336914,2.34871792793274,0.257999986410141,4.519999980926514,33.71598815917969,32.34627151489258,7.614144325256348,0.1720000058412552,10.211474418640137,4.354274272918701,13.392168998718262,47.26950454711914,5.940000057220459,,1.3300000429153442,7.846324443817139,18.25,2.789999961853028,,,,1.7650599479675293,3.903668880462648,15.720684051513672,5.414956092834473,0.0076000001281499,0.3263999819755554,4.105112075805664,0.0740000009536743,1.3799999952316284,5.349999904632568,40.88948059082031,16.16460609436035,13.337990760803224,4.106559753417969,3.0999999046325684,12.498430252075195,17.76791763305664,0.2939999997615814,1.9900000095367432,2.3163177967071533,5.686985969543457,5.8541579246521,13.64330768585205,2.017863512039185,1.7000000476837158,,39.121883392333984,3.819999933242798,,2.9600000381469727,36.28069305419922,1.659999966621399,3.26891565322876,5.171368598937988,26.50154495239257,63.01641845703125,20.20392417907715,14.960000038146973,16.55216407775879,16.036319732666016,0.6320000290870667,7.199999809265137,8.180000305175781,2.0999999046325684,8.493863105773926,7.559999942779541,2.875,11.699999809265137,1.1050000190734863,13.405961990356444,25.19091033935547,1.7920000553131104,10.029727935791016,17.612220764160156,3.059999942779541,0.8575450778007507,3.5718297958374023,1.649999976158142,13.305654525756836,,40.90958786010742,41.13531494140625,6.5562615394592285,3.1948165893554688,4.199999809265137,9.517879486083984,1.870000004768372,0.3610000014305115,23.70612335205078,9.95271110534668,82.0999984741211,1.988844633102417,1.959799885749817,12.583929061889648,1.919999957084656,28.21459007263184,12.809785842895508,17.799999237060547,1.7200000286102295,7.788633823394775,6.595308303833008,7.359155178070068,2.890000104904175,1.649999976158142,5.884466648101807,1.2999999523162842,0.6119999885559082,,18.0214786529541,10.5945405960083,2.6700000762939453,4.601605415344238,10.941722869873049,2.4526941776275635,9.921936988830566,16.636959075927734,28.86106300354004,44.78227615356445,24.943262100219727,17.0,21.46091651916504,2.1702563762664795,0.4390000104904175,1.6799999475479126,18.65450668334961,4537.18017578125
