Date,480S.MC,A3M.MC,ACS.MC,ADX.MC,AEDAS.MC,AENA.MC,AI.MC,AIR.MC,ALC.MC,ALNT.MC,ALQ.MC,AMS.MC,ANA.MC,ANE.MC,APAM.MC,ARM.MC,ART.MC,ATRY.MC,ATSI.MC,BBVA.MC,BKT.MC,CABK.MC,CAF.MC,CASH.MC,CBAV.MC,CCEP.MC,CIE.MC,CLR.MC,COM.MC,COXE.MC,COXG.MC,DOM.MC,EAT.MC,EBRO.MC,EBROM.MC,ECR.MC,EDR.MC,EIDF.MC,ELZ.MC,ENC.MC,ENER.MC,ENG.MC,ENO.MC,ENRS.MC,ETC.MC,EZE.MC,FACE.MC,FAE.MC,FCC.MC,FDR.MC,FER.MC,GCO.MC,GEST.MC,GGR.MC,GIGA.MC,GRE.MC,HBX.MC,HLZ.MC,HOME.MC,IBG.MC,IDR.MC,IFLEX.MC,IMC.MC,INDXA.MC,ITX.MC,IZER.MC,LAB.MC,LDA.MC,LOG.MC,MAP.MC,MCM.MC,MEL.MC,MFEA.MC,MRL.MC,MTS.MC,MVC.MC,NAT.MC,NTH.MC,NXT.MC,NYE.MC,NZI.MC,PHM.MC,PRO.MC,PUIG.MC,RED.MC,REN.MC,REP.MC,RIO.MC,ROVI.MC,RSS.MC,SAB.MC,SAN.MC,SCAML.MC,SCYR.MC,SLR.MC,SPH.MC,SQRL.MC,TEF.MC,TLGO.MC,TRG.MC,TUB.MC,UBS.MC,VID.MC,VIS.MC,XALFA.MC,XBBAR.MC,XBBDC.MC,XBRPP.MC,XCMIG.MC,XCOP.MC,XPBR.MC,XPBRA.MC,XVALO.MC,YARP.MC,YEPSA.MC,YGOP.MC,YKTS.MC,YNUM.MC,YORE.MC,^IBEX
2023-02-28,11.0,2.8123276233673096,25.406435012817383,1.3764551877975464,10.21791934967041,129.7507781982422,0.1124000027775764,120.4169464111328,2.661715507507324,11.3826904296875,6.594540119171143,57.15617370605469,165.3496551513672,34.97727966308594,32.427024841308594,8.300000190734863,3.708273887634277,6.099999904632568,,6.191518783569336,5.6543731689453125,3.252217054367065,26.475027084350582,0.6425402164459229,17.38925552368164,49.49970245361328,25.86794090270996,3.0,1.3573349714279177,,,3.3286969661712646,4.291569709777832,14.825507164001465,,3.746581554412842,6.070000171661377,30.040000915527344,0.209999993443489,2.9240024089813232,4.942530155181885,13.73324203491211,7.985699653625488,5.300000190734863,6.884306907653809,0.0894000008702278,2.619999885559082,3.018944501876831,8.35492992401123,15.41071319580078,25.093027114868164,28.94499969482422,4.006909370422363,,9.140000343322754,29.13999938964844,,5.659999847412109,7.346202850341797,14.471975326538086,11.531983375549316,,,,27.62573432922364,8.100000381469727,3.299999952316284,0.9048414826393129,19.77029037475586,1.7626434564590454,11.41019058227539,6.190092086791992,,8.184388160705566,27.299219131469727,6.12812614440918,0.5799999833106995,1.6524262428283691,0.5080000162124634,0.0160000007599592,,53.90201568603516,18.26138687133789,,13.930153846740724,1.5,13.172525405883787,4.387439250946045,39.90391159057617,,1.0575741529464722,3.424396753311157,,2.729332208633423,17.399999618530273,4.699999809265137,2.490000009536743,3.3122780323028564,3.498851776123047,0.3980000019073486,2.302517890930176,0.0086000002920627,89.32948303222656,57.091339111328125,0.548247754573822,,0.9223257899284364,1.074219822883606,0.6395228505134583,0.6608113050460815,0.1662302762269973,0.1253121048212051,4.500291347503662,2.724438190460205,,13.958892822265623,,2.0199999809265137,0.8911198377609253,9394.599609375
2023-03-31,9.800000190734863,2.8384737968444824,26.018104553222656,1.1239577531814575,9.876262664794922,131.96646118164062,0.0966999977827072,119.31343841552734,2.661715507507324,10.339277267456056,6.9558844566345215,59.3307991027832,171.47714233398438,34.15585708618164,29.49484062194824,7.75,3.77604913711548,5.340000152587891,,5.518034934997559,4.52154541015625,2.8765909671783447,24.11959648132324,0.6344524621963501,17.070602416992188,51.14811706542969,24.76519203186035,3.3299999237060547,1.4303100109100342,,,3.4138054847717285,3.937219619750977,15.054695129394531,,4.048725128173828,5.659999847412109,29.39999961853028,0.2440000027418136,3.0069260597229004,4.442393779754639,14.332452774047852,7.816512107849121,5.300000190734863,8.979530334472656,0.0894000008702278,2.619999885559082,2.756427526473999,8.226954460144043,15.185601234436035,25.88614082336425,27.168081283569336,3.825360774993897,,8.359999656677246,28.020000457763672,,5.440000057220459,7.273945808410644,14.691914558410645,12.024555206298828,,,,29.34462547302246,8.0,3.119999885559082,0.9558863639831544,19.90878677368164,1.614887237548828,11.13502597808838,5.87885856628418,,7.3377275466918945,26.77598762512207,6.162361145019531,0.5799999833106995,1.423813819885254,0.5,0.0130000002682209,,42.70059585571289,17.804853439331055,,14.364639282226562,1.4149999618530271,12.452667236328123,4.093636989593506,36.82259750366211,,0.8650414347648621,3.1516408920288086,,2.6195921897888184,16.604999542236328,3.5199999809265137,2.299999952316284,3.418986797332764,3.0371978282928467,0.8199999928474426,2.2884206771850586,0.0076999999582767,89.86438751220703,62.17868423461914,0.5000017285346985,1.7422043085098269,0.9071240425109864,0.9467698931694032,0.6525742411613464,0.6503223180770874,0.1496072709560394,0.1131360679864883,4.89133882522583,2.724438190460205,,13.958892822265623,,2.0199999809265137,0.8911198377609253,9232.5
2023-04-28,9.25,2.962667226791382,27.6580867767334,1.074833631515503,10.543781280517578,135.51156616210938,0.0829999968409538,124.82455444335938,2.661715507507324,10.718700408935549,7.046221256256104,61.33223342895508,155.9727325439453,31.09940719604492,28.62124252319336,7.599999904632568,3.7566850185394287,5.079999923706055,,5.860874176025391,4.639212608337402,2.8756661415100098,26.52213478088379,0.5690510869026184,17.161645889282227,55.010135650634766,25.531509399414062,2.880000114440918,1.3913899660110474,,,3.5840229988098145,4.035650253295898,15.553441047668455,,3.932515859603882,5.150000095367432,29.76000022888184,0.2759999930858612,3.115631341934204,4.609105587005615,14.700887680053713,8.053375244140625,5.400000095367432,7.8720550537109375,0.0894000008702278,2.9800000190734863,3.022732973098755,8.382352828979492,14.566546440124512,27.166593551635746,27.40188789367676,3.597966194152832,6.980000019073486,8.119999885559082,26.57999992370605,,5.920000076293945,7.362260818481445,14.508838653564451,11.589933395385742,,,,30.165760040283203,7.960000038146973,3.0,0.8079069256782532,21.34568214416504,1.5792518854141235,11.273801803588867,5.794874668121338,,7.292207717895508,24.67346572875977,6.4875969886779785,0.5799999833106995,1.3877171277999878,0.4990000128746032,0.009800000116229,,36.38530731201172,17.589136123657227,,14.635083198547363,1.340000033378601,11.715251922607422,4.211158275604248,38.44937896728516,,0.8265484571456909,2.985243320465088,,2.65676212310791,14.3100004196167,3.400000095367432,2.359999895095825,3.5497913360595703,3.061495542526245,0.8050000071525574,2.3166146278381348,0.0062000001780688,84.87191772460938,58.59870147705078,0.5000017285346985,1.8501287698745728,0.9142930507659912,1.0363258123397827,0.7243576049804688,0.7132567167282104,0.6190313100814819,0.5802093148231506,4.350718021392822,2.724438190460205,,14.168734550476074,,2.0199999809265137,0.9379259943962096,9241.0
2023-05-31,8.850000381469727,2.8678879737854004,27.587167739868164,1.175046682357788,10.19485092163086,133.7279052734375,0.0790000036358833,120.1316146850586,2.661715507507324,10.507625579833984,7.046221256256104,64.37285614013672,140.4683074951172,29.72400283813477,27.30002212524414,7.599999904632568,3.892235279083252,4.889999866485596,,5.3937668800354,4.621909141540527,2.9400084018707275,28.02960968017578,0.5744966268539429,17.541959762573242,54.86415481567383,24.989477157592773,2.740000009536743,1.381659984588623,,,3.8440775871276855,4.749270915985107,15.350248336791992,,3.063271999359131,5.190000057220459,29.76000022888184,0.2430000007152557,2.7612833976745605,4.363940238952637,14.457962036132812,8.23469352722168,4.880000114440918,6.48521614074707,0.0894000008702278,2.450000047683716,3.1219160556793213,8.226954460144043,15.504508972167969,27.66348457336425,27.58346366882324,3.759342670440674,6.570000171661377,7.619999885559082,24.559999465942383,,6.0,7.19365930557251,14.8292236328125,11.078044891357422,,,,30.29161262512207,7.980000019073486,3.0,0.8532190918922424,20.13384437561035,1.6721620559692385,10.755465507507324,5.859097480773926,,7.224180221557617,22.492048263549805,6.092049598693848,0.5799999833106995,1.3917280435562134,0.5099999904632568,0.0070000002160668,,31.32535552978516,17.866857528686523,,14.049859046936035,1.2200000286102295,11.140241622924805,4.171984672546387,39.54027557373047,,0.8083518147468567,2.8526804447174072,,2.4779930114746094,12.69499969482422,2.759999990463257,2.240000009536743,3.416404962539673,3.0177597999572754,0.7289999723434448,2.3495078086853027,0.0052999998442828,79.07709503173828,58.88133239746094,0.5859781503677368,1.973470449447632,1.1406357288360596,1.0124472379684448,0.7047803401947021,0.7657021284103394,0.6723747253417969,0.6497819423675537,3.919508218765259,2.724438190460205,,14.168734550476074,,2.0199999809265137,0.9379259943962096,9050.2001953125
2023-06-30,8.800000190734863,3.028515815734864,28.517969131469727,1.2477502822875977,13.65381908416748,135.37435913085938,0.0989999994635582,127.65211486816406,2.677349805831909,9.912854194641112,8.461371421813965,67.06708526611328,144.27476501464844,29.893718719482425,25.218929290771484,8.550000190734863,3.794440507888794,5.199999809265137,,6.197544097900391,4.953275680541992,3.2488508224487305,28.97178077697754,0.5391010642051697,17.49441909790039,56.00715637207031,26.1669921875,3.009999990463257,1.3476049900054932,,,3.711686134338379,5.010112285614014,15.101201057434082,,3.112470865249634,6.550000190734863,29.76000022888184,0.2569999992847442,2.7574613094329834,5.001369953155518,14.575376510620115,9.072120666503906,5.300000190734863,6.480000019073486,0.0894000008702278,2.450000047683716,3.003840684890747,10.804733276367188,16.723857879638672,27.682594299316406,26.77498245239257,3.951894998550415,5.699999809265137,8.180000305175781,28.200000762939453,,4.909999847412109,7.410431385040283,13.94950008392334,11.184285163879396,,,,34.328556060791016,7.900000095367432,3.0,0.795373797416687,21.362993240356445,1.6548763513565063,10.662906646728516,6.274075984954834,,7.36509370803833,24.16781616210937,6.405150890350342,0.5799999833106995,1.3959773778915403,0.5680000185966492,0.0071999998763203,,29.93704605102539,17.311412811279297,,14.28177261352539,1.2300000190734863,11.702083587646484,4.034876823425293,40.51634216308594,,0.922080934047699,3.171205997467041,,2.9171388149261475,14.045000076293944,2.720000028610229,2.319999933242798,3.327641248703003,3.255876064300537,0.800000011920929,2.617392063140869,0.0059000002220273,77.11576843261719,60.14568328857422,0.5715689063072205,2.713521718978882,1.3420289754867554,1.0219987630844116,0.7635119557380676,0.7919247150421143,1.145179033279419,1.116525173187256,4.073971271514893,2.724438190460205,,14.168734550476074,,2.0199999809265137,0.9379259943962096,9593.0
2023-07-31,8.25,3.267882823944092,29.576845169067383,1.2300655841827393,13.148656845092772,132.99615478515625,0.1169999986886978,131.6970672607422,2.677349805831909,10.011982917785645,8.607257843017578,63.46662902832031,130.45147705078125,27.94115829467773,25.113561630249023,8.0,3.755322217941284,4.929999828338623,,6.354421615600586,5.17146635055542,3.1476190090179443,30.03766250610352,0.5833561420440674,19.68122291564941,54.76890563964844,27.022262573242188,2.650000095367432,1.187059998512268,,,3.710308790206909,6.171591758728027,15.680578231811523,,3.122227907180786,6.679999828338623,29.76000022888184,0.2399999946355819,2.644716739654541,4.628718852996826,13.875353813171388,9.73508358001709,4.760000228881836,6.550000190734863,0.0894000008702278,2.7699999809265137,2.9755027294158936,11.5110502243042,19.24966049194336,29.04195785522461,29.11680030822754,4.11480712890625,6.0,7.980000019073486,27.440000534057617,,4.699999809265137,7.22577428817749,14.780925750732422,13.046782493591309,,,12.899999618530272,33.69929885864258,7.659999847412109,2.200000047683716,0.8512909412384033,21.91697883605957,1.7203800678253174,10.704540252685549,6.600130558013916,,7.956931591033935,25.49002265930176,6.548283100128174,0.5799999833106995,1.3794569969177246,0.5519999861717224,0.0057999999262392,,33.63249588012695,17.033689498901367,,14.114680290222168,1.184999942779541,12.52395248413086,3.995703220367432,43.09640502929688,,0.97894549369812,3.4508533477783203,,2.898486852645874,14.225000381469728,2.380000114440918,2.220000028610229,3.4718151092529297,3.75,0.7210000157356262,2.81020188331604,0.0046999999321997,82.77222442626953,56.05995559692383,0.5235378742218018,2.2047362327575684,1.2847239971160889,1.074531316757202,0.7830892205238342,0.8548591136932373,1.1363698244094849,1.1283193826675415,4.376462459564209,2.787132024765014,,14.381729125976562,,2.0199999809265137,0.9379259943962096,9641.5
2023-08-31,7.800000190734863,3.177686929702759,30.13507461547852,1.292944312095642,12.647293090820312,132.63027954101562,0.1544999927282333,132.26651000976562,2.677349805831909,9.595643043518066,8.655885696411133,61.598243713378906,126.14615631103516,26.789146423339844,23.31430625915528,7.150000095367432,3.755322217941284,4.860000133514404,,6.403776168823242,5.204897880554199,3.2033822536468506,32.07246780395508,0.5466670989990234,19.68122291564941,57.05491256713867,26.642736434936523,2.569999933242798,1.0508400201797483,,,3.5793566703796387,5.905829429626465,15.568442344665527,,2.936845541000366,6.599999904632568,3.900000095367432,0.2199999988079071,2.807145357131958,4.314907550811768,13.539971351623535,9.49083423614502,4.5,5.820000171661377,0.0894000008702278,2.5299999713897705,3.0510709285736084,11.33924388885498,19.86197280883789,28.18438148498535,29.308359146118164,3.849817276000977,5.590000152587891,8.079999923706055,25.739999771118164,,5.099999904632568,7.418460369110107,14.68854522705078,12.879010200500488,,,12.899999618530272,34.23175048828125,8.460000038146973,1.8899999856948853,0.9014235734939576,22.072608947753903,1.7749663591384888,9.619115829467772,5.9628424644470215,,7.769046783447266,23.77066802978516,6.440933227539063,0.5799999833106995,1.4166280031204224,0.515999972820282,0.0055999998003244,,35.08708572387695,17.818071365356445,,13.929021835327148,1.100000023841858,12.812273979187012,4.857522010803223,51.8222885131836,,0.9343286752700806,3.3745005130767822,,2.7399466037750244,13.739999771118164,2.380000114440918,2.0999999046325684,3.424353837966919,3.910000085830689,0.6359999775886536,2.752358913421631,0.0038999998942017,77.67166900634766,57.01012802124024,0.5331441164016724,2.991841554641724,1.1943434476852417,0.9885687232017516,0.7700376510620117,0.8863264322280884,1.4302278757095337,1.4965345859527588,4.6946234703063965,2.787132024765014,,14.381729125976562,,2.0199999809265137,0.9379259943962096,9505.900390625
2023-09-29,7.900000095367432,3.174217700958252,31.698116302490234,1.237925410270691,13.083964347839355,130.43502807617188,0.1180000007152557,124.6871109008789,2.677349805831909,9.19912815093994,8.996285438537598,55.740081787109375,115.4784927368164,23.821250915527344,24.746278762817383,6.800000190734863,3.892235279083252,4.050000190734863,,6.795089244842529,5.433187484741211,3.247992992401123,28.681121826171875,0.5402465462684631,19.77630043029785,56.67390823364258,24.32762718200684,2.799999952316284,0.8990520238876343,,,3.249551296234131,5.37430477142334,15.035675048828123,,2.936845541000366,6.449999809265137,4.670000076293945,0.2060000002384185,3.032634258270264,3.3734731674194336,13.484074592590332,10.293368339538574,3.569999933242798,5.340000152587891,0.0894000008702278,2.650000095367432,3.022732973098755,11.377423286437988,18.532100677490234,27.914581298828125,29.21258354187012,3.685598373413086,5.699999809265137,7.840000152587891,20.68000030517578,,4.949999809265137,7.571005821228027,15.104259490966797,13.520492553710938,,,12.899999618530272,34.16397857666016,8.359999656677246,1.2599999904632568,0.8435782790184021,21.36628532409668,1.7558610439300537,10.255398750305176,5.686190605163574,,7.501310348510742,23.000593185424805,6.593011379241943,0.5799999833106995,1.447273015975952,0.492000013589859,0.0054000001400709,,31.568546295166016,17.912349700927734,,13.826909065246582,1.100000023841858,14.0286283493042,4.820000171661377,50.6871337890625,,0.9627609848976136,3.389958381652832,,2.5944628715515137,14.649999618530272,1.4900000095367432,1.8799999952316284,3.46375584602356,3.515000104904175,0.5580000281333923,2.9307079315185547,0.0055999998003244,73.55542755126953,54.91975402832031,0.5955843925476074,2.2231698036193848,1.1527907848358154,1.041101574897766,0.8091922402381897,1.0968575477600098,1.528422474861145,1.6060370206832886,4.838956832885742,2.787132024765014,,14.381729125976562,,2.0199999809265137,0.9379259943962096,9428.0
2023-10-31,7.599999904632568,3.068410396575928,31.79115295410156,1.0551841259002686,12.194448471069336,125.08407592773438,0.1289999932050705,123.5875015258789,2.677349805831909,8.76296329498291,9.628457069396973,52.37310791015625,113.85204315185548,24.973262786865234,22.38352394104004,6.550000190734863,3.872676372528076,3.619999885559082,,6.680513858795166,5.3594746589660645,3.290029764175415,27.324583053588867,0.4771692752838135,18.63536071777344,52.38764572143555,22.82849884033203,3.400000095367432,0.8500000238418579,,,2.9779469966888428,5.807398796081543,15.205890655517578,,2.839276075363159,6.059999942779541,4.374000072479248,0.1689999997615814,2.6963119506835938,3.1185014247894287,13.582968711853027,11.095901489257812,3.299999952316284,4.559999942779541,0.0894000008702278,2.2799999713897705,2.800750732421875,11.453781127929688,15.90106201171875,27.82673072814941,29.15545082092285,3.2395942211151123,5.400000095367432,6.900000095367432,22.440000534057617,,3.299999952316284,8.177169799804688,14.87330722808838,13.07638931274414,,,12.899999618530272,31.69928550720215,8.680000305175781,1.350000023841858,0.7847687602043152,20.465721130371094,1.7849738597869873,10.145744323730469,5.18228816986084,,7.38388204574585,20.235095977783203,6.852437973022461,0.5799999833106995,1.328435301780701,0.4120000004768371,0.0048000002279877,,31.64717483520508,16.875316619873047,,13.65053367614746,0.9739999771118164,12.456376075744627,4.599999904632568,49.79875564575195,,1.0244370698928833,3.322484970092773,,2.5422379970550537,14.149999618530272,1.2899999618530271,1.440000057220459,3.2649567127227783,3.5850000381469727,0.6299999952316284,2.7089767456054688,0.0052999998442828,65.86431884765625,51.87921524047852,0.5283409953117371,2.5578644275665283,1.0943686962127686,0.9885687232017516,0.7439348101615906,1.0250396728515625,1.5297034978866575,1.6084705591201782,5.013676166534424,2.787132024765014,,14.597926139831545,,2.0199999809265137,0.9379259943962096,9017.2998046875
2023-11-30,8.0,3.299104690551758,34.09850311279297,1.255610108375549,13.941134452819824,144.4755401611328,0.1344999969005584,133.5428466796875,2.677349805831909,8.227668762207031,10.114742279052734,61.13114547729492,123.89781188964844,26.593889236450195,27.530107498168945,6.5,3.755322217941284,3.7100000381469727,,7.6562180519104,5.792762756347656,3.5439670085906982,31.248857498168945,0.4836677610874176,20.822162628173828,53.10043716430664,24.498414993286133,4.0,1.0199999809265137,,,3.244701385498047,5.620380878448486,14.392640113830566,,2.4002127647399902,6.769999980926514,3.4800000190734863,0.1700000017881393,2.803323745727539,3.3440535068511963,14.447221755981444,12.631184577941896,3.200000047683716,4.610000133514404,0.0894000008702278,2.5899999141693115,2.947164297103882,11.74012565612793,18.13027000427246,31.07513999938965,30.79393768310547,3.28438138961792,5.110000133514404,8.15999984741211,29.239999771118164,,2.359999895095825,8.68089771270752,17.09044647216797,13.96459674835205,,,12.899999618530272,36.84128952026367,8.899999618530273,1.159999966621399,0.8387578129768372,20.995466232299805,1.893996834754944,10.78812026977539,5.547863960266113,,8.900912284851074,22.62604331970215,7.478640079498291,0.6700000166893005,1.358144760131836,0.3740000128746032,0.0049999998882412,,38.52699279785156,16.875316619873047,,14.27713108062744,0.9399999976158142,12.650092124938965,4.619999885559082,55.425174713134766,,1.172285079956055,3.643613815307617,,2.870509147644043,17.165000915527344,1.409999966621399,1.4500000476837158,3.5407676696777344,4.260000228881836,0.6510000228881836,3.253664255142212,0.0049000000581145,78.92444610595703,53.49449920654297,0.5955843925476074,2.9922189712524414,1.2610704898834229,1.7815426588058472,0.6591000556945801,1.1556179523468018,1.871511578559876,2.016187906265259,6.240676403045654,2.787132024765014,,14.597926139831545,,2.0199999809265137,0.9595235586166382,10058.2001953125
2023-12-29,7.0,3.268287420272827,37.36414337158203,1.2772246599197388,14.73361110687256,150.1009063720703,0.1289999932050705,137.8037872314453,2.7069880962371826,8.366448402404785,10.211999893188477,63.1357650756836,127.5334243774414,27.413965225219727,30.074296951293945,6.349999904632568,3.911794185638428,3.670000076293945,,7.404191017150879,5.338268280029297,3.196519374847412,31.58799171447754,0.4985212385654449,21.868024826049805,58.74114990234375,24.403533935546875,4.199999809265137,0.8519999980926514,,,3.259251356124878,6.0731611251831055,14.6763334274292,,2.575838088989258,7.670000076293945,6.25,0.1735000014305114,2.705866575241089,4.15800142288208,13.699155807495115,13.691726684570312,3.2699999809265137,4.639999866485596,0.0894000008702278,2.0,2.9849486351013184,13.897254943847656,18.37395477294922,32.30796813964844,29.78193092346192,3.273184537887573,5.070000171661377,6.920000076293945,34.2400016784668,,3.220000028610229,8.865596771240234,17.08040428161621,13.816561698913574,,,12.899999618530272,38.39947509765625,9.18000030517578,1.25,0.8204400539398193,21.61349868774414,1.819997906684876,11.234930038452148,5.888739109039307,,9.66989040374756,25.13297843933105,7.505841732025146,0.7300000190734863,1.3751215934753418,0.3799999952316284,0.0048000002279877,,40.37471771240234,16.81727409362793,,13.840832710266112,0.800000011920929,12.118500709533691,4.619999885559082,59.42289352416992,,1.000227689743042,3.6230039596557617,,2.915273427963257,18.61000061035156,1.309999942779541,1.4900000095367432,3.2874181270599365,4.389999866485596,0.6449999809265137,3.3741703033447266,0.0043000001460313,88.13228607177734,52.242130279541016,0.7300711870193481,1.5845891237258911,1.5791726112365725,1.7892885208129885,0.9563202261924744,1.2535514831542969,1.965610146522522,2.1313815116882324,6.262396812438965,2.787132024765014,,14.597926139831545,,2.0199999809265137,0.9595235586166382,10102.099609375
2024-01-31,7.099999904632568,3.3846869468688965,34.8446044921875,1.292944312095642,14.296939849853516,150.23809814453125,0.1340000033378601,145.2064666748047,2.7069880962371826,8.901741981506348,10.211999893188477,63.74975204467773,115.04796600341795,23.52836799621582,26.162267684936523,6.599999904632568,3.6184096336364746,3.490000009536743,,7.809234619140625,5.268270015716553,3.3921194076538086,32.26626205444336,0.4660291075706482,22.91388702392578,62.24227523803711,23.651273727416992,3.670000076293945,0.8080000281333923,,,3.4581048488616943,5.984573841094971,14.56285572052002,,2.41484808921814,7.059999942779541,5.860000133514404,0.1689999997615814,2.801412582397461,3.922643184661865,13.542106628417969,13.236502647399902,3.039999961853028,4.25,0.1876000016927719,1.940000057220459,2.911919593811035,12.141008377075195,19.61188316345215,34.64643096923828,31.950517654418945,2.9373373985290527,5.159999847412109,6.940000057220459,32.41999816894531,,2.9600000381469727,8.764851570129395,17.222742080688477,16.25419807434082,,,12.899999618530272,38.67215347290039,9.079999923706056,1.2799999713897705,0.9322744607925416,23.16741180419922,1.910857319831848,10.73899269104004,6.209853172302246,,9.136411666870115,25.09870147705078,7.515130996704102,0.699999988079071,1.397397518157959,0.3379999995231628,0.0054000001400709,,38.09454727172852,16.528980255126953,,14.590217590332031,0.7699999809265137,12.75607681274414,4.5,63.22319793701172,,1.0838046073913574,3.5808260440826416,,2.90569806098938,13.69499969482422,0.9700000286102296,1.5800000429153442,3.5069515705108643,4.199999809265137,0.7400000095367432,3.282585859298706,0.0052000000141561,87.28666687011719,52.826934814453125,0.6820402145385742,1.3030630350112915,1.498762845993042,1.634371638298035,1.0382907390594482,1.2209069728851318,2.109371423721313,2.352067708969116,5.895883560180664,2.787132024765014,,14.817374229431152,,2.0199999809265137,0.9595235586166382,10077.7001953125
2024-02-29,6.900000095367432,3.439249515533448,36.13020324707031,1.2281006574630735,15.315840721130373,160.20823669433594,0.1344999969005584,149.9976043701172,2.7069880962371826,8.544879913330078,10.211999893188477,53.28484344482422,98.9747314453125,18.64696311950684,25.74930000305176,6.25,3.520614624023437,3.109999895095825,,8.26828384399414,5.4045820236206055,3.577425003051758,31.73333549499512,0.4511756002902984,25.481000900268555,62.92304992675781,23.76711654663086,4.079999923706055,0.699999988079071,,,3.361103057861328,5.640067100524902,13.787431716918944,,2.405091047286988,6.800000190734863,6.059999942779541,0.1780000030994415,2.724975824356079,3.8834168910980233,11.976103782653809,12.816296577453612,2.2300000190734863,3.650000095367432,0.1738000065088272,2.0,2.8688859939575195,12.675518035888672,21.015514373779297,33.9028205871582,32.66759490966797,2.790661096572876,5.420000076293945,7.0,24.86000061035156,,2.799999952316284,9.021581649780272,18.029315948486328,17.438474655151367,,,12.899999618530272,39.938175201416016,8.899999618530273,1.4800000190734863,0.8831058740615845,23.073251724243164,1.8349850177764893,10.853440284729004,6.51120662689209,,8.415495872497559,23.629796981811523,7.041370868682861,0.6850000023841858,1.375563144683838,0.2980000078678131,0.0052000000141561,,29.878076553344727,16.336782455444336,,13.899948120117188,0.8299999833106995,13.670541763305664,4.639999866485596,73.09410858154297,,1.0757166147232056,3.686271190643311,,2.8828787803649902,11.020000457763672,0.9950000047683716,1.820000052452088,3.52834701538086,4.25,0.6880000233650208,3.224742889404297,0.0049000000581145,90.08032989501952,50.78013229370117,0.6820402145385742,1.3030630350112915,1.2972185611724854,1.5569134950637815,1.001859426498413,1.2339648008346558,2.041672945022583,2.2917425632476807,5.742037773132324,2.787132024765014,,14.817374229431152,,2.0199999809265137,0.9595235586166382,10001.2998046875
2024-03-28,7.550000190734863,4.030342102050781,36.930137634277344,1.5228447914123535,15.81602954864502,166.88548278808594,0.1379999965429306,168.08213806152344,2.7069880962371826,8.366448402404785,10.211999893188477,58.24293899536133,107.96808624267578,19.70134735107422,27.039548873901367,6.25,4.420327186584473,3.069999933242798,,9.93706226348877,6.347690582275391,4.192229747772217,32.75074005126953,0.4446772038936615,26.907176971435547,63.99284362792969,25.678525924682617,3.670000076293945,0.7599999904632568,,,3.26410174369812,5.6695966720581055,14.807917594909668,,3.4246935844421387,6.75,8.84000015258789,0.1669999957084655,3.0823183059692383,3.55979871749878,12.353022575378418,13.481623649597168,3.25,3.470000028610229,0.1700000017881393,2.0299999713897705,3.0075488090515137,12.06464958190918,21.366424560546875,35.8890495300293,34.363983154296875,2.838283061981201,5.730000019073486,7.800000190734863,24.34000015258789,,2.75,8.951099395751953,17.649751663208008,18.958295822143555,,,12.899999618530272,45.45024871826172,8.399999618530273,1.5499999523162842,0.8917827010154724,24.057859420776367,2.193739175796509,11.1204833984375,7.400445461273193,,9.588186264038086,24.937122344970703,7.57086706161499,0.6600000262260437,1.4323323965072632,0.3000000119209289,0.0043999999761581,,28.2465763092041,18.13190460205078,,14.94480800628662,0.75,14.334339141845703,4.320000171661377,79.85568237304688,,1.3075754642486572,4.334280014038086,,3.251795768737793,10.104999542236328,0.8650000095367432,1.690000057220459,3.803694009780884,4.494999885559082,0.609000027179718,3.215102434158325,0.0041000000201165,91.31430053710938,57.40786743164063,0.6288703680038452,1.3030630350112915,1.3170396089553833,1.4484716653823853,1.272467851638794,1.1556179523468018,1.8584425449371336,2.121984004974365,6.678910255432129,2.787132024765014,,14.817374229431152,14.0,2.0199999809265137,0.9595235586166382,11074.599609375
