Date,ABB090.NZ,ABB100.NZ,ABB110.NZ,AFI.NZ,AFT.NZ,AGG.NZ,AGL.NZ,AIA.NZ,AIA240.NZ,AIA250.NZ,AIA260.NZ,AIA270.NZ,AIA280.NZ,AIR.NZ,AIR030.NZ,AKC100.NZ,AKC120.NZ,AKC130.NZ,AKC140.NZ,AKC150.NZ,ANB170.NZ,ANB180.NZ,ANB190.NZ,ANZ.NZ,AOF.NZ,APA.NZ,APL.NZ,ARB.NZ,ARG.NZ,ARG010.NZ,ARG020.NZ,ARG030.NZ,ARV010.NZ,ASD.NZ,ASF.NZ,ASP.NZ,ASR.NZ,ATM.NZ,AUE.NZ,AUS.NZ,BAI.NZ,BFG.NZ,BIF.NZ,BIT.NZ,BLT.NZ,BNZ150.NZ,BNZ160.NZ,BNZ170.NZ,BNZ180.NZ,BNZ190.NZ,BNZHA.NZ,BOT.NZ,BRM.NZ,BRW.NZ,BTC.NZ,CCC.NZ,CCH030.NZ,CCH040.NZ,CEN.NZ,CEN060.NZ,CEN070.NZ,CEN080.NZ,CEN090.NZ,CHC020.NZ,CHC030.NZ,CHI020.NZ,CHI030.NZ,CMO.NZ,CNU020.NZ,CNU030.NZ,CNU040.NZ,CO2.NZ,CVT.NZ,DGL.NZ,EMF.NZ,EMG.NZ,ENS.NZ,ESG.NZ,EUF.NZ,EUG.NZ,FBI200.NZ,FBI210.NZ,FBI220.NZ,FBU.NZ,FCG050.NZ,FCG060.NZ,FCT.NZ,FPH.NZ,FRW.NZ,FSF.NZ,FWL.NZ,GBF.NZ,GEN.NZ,GGB.NZ,GLD.NZ,GMB060.NZ,GMT.NZ,GNE.NZ,GNE060.NZ,GNE070.NZ,GNE080.NZ,GPR.NZ,GTK.NZ,GXH.NZ,HBL1T2.NZ,HFL.NZ,HGH.NZ,IFT.NZ,IFT270.NZ,IFT280.NZ,IFT300.NZ,IFT310.NZ,IFT320.NZ,IFT330.NZ,IFT340.NZ,IFT350.NZ,IFT360.NZ,IKE.NZ,IPL.NZ,IPL020.NZ,IPL030.NZ,JPN.NZ,KFL.NZ,KMD.NZ,KPG.NZ,KPG040.NZ,KPG050.NZ,KPG060.NZ,KPG070.NZ,KWB010.NZ,KWB1T2.NZ,KWBHB.NZ,LGF060.NZ,LGF080.NZ,LGF110.NZ,LGF120.NZ,LGF130.NZ,LGF140.NZ,LGF150.NZ,LGF160.NZ,LGF170.NZ,LGF180.NZ,LIC.NZ,MCY.NZ,MCY030.NZ,MCY040.NZ,MCY050.NZ,MCY060.NZ,MCY070.NZ,MDZ.NZ,MEL.NZ,MEL050.NZ,MEL060.NZ,MEL070.NZ,MET010.NZ,MHJ.NZ,MLN.NZ,MLNWG.NZ,MMH.NZ,MNW.NZ,MNW170.NZ,MNW180.NZ,MNW190.NZ,MOV.NZ,MPG.NZ,MZY.NZ,NGB.NZ,NPH.NZ,NPH010.NZ,NZB.NZ,NZC.NZ,NZK.NZ,NZL.NZ,NZM.NZ,NZT.NZ,NZX020.NZ,OCA.NZ,OCA010.NZ,OCA020.NZ,OZY.NZ,PCT.NZ,PCT030.NZ,PCT040.NZ,PEB.NZ,PFI020.NZ,PFI030.NZ,PGW.NZ,PLP.NZ,POT.NZ,PYS.NZ,RAD.NZ,RAK.NZ,RUA.NZ,RYM.NZ,RYM010.NZ,SBS010.NZ,SBS020.NZ,SBS030.NZ,SBS1T2.NZ,SCL.NZ,SCT.NZ,SDL.NZ,SKC.NZ,SKC050.NZ,SKT.NZ,SML.NZ,SPF570.NZ,SPF590.NZ,SPF600.NZ,SPN.NZ,SPY.NZ,STU.NZ,SUM.NZ,SUM020.NZ,SUM030.NZ,SUM040.NZ,SUM050.NZ,SVR.NZ,TEM.NZ,TGG.NZ,THL.NZ,TRA.NZ,TRP070.NZ,TRP080.NZ,TRP090.NZ,TRP100.NZ,TWF.NZ,TWH.NZ,USA.NZ,USF.NZ,USG.NZ,USH.NZ,USM.NZ,USS.NZ,USV.NZ,VCT090.NZ,VCT100.NZ,VCT110.NZ,VNT.NZ,WBC.NZ,WCO.NZ,WHS.NZ,WIA050.NZ,WIA060.NZ,WIA070.NZ,WIA080.NZ,WIA090.NZ,WIA100.NZ,WIA110.NZ,WNZ1T2.NZ,WNZ2T2.NZ
2022-04-29,,,,6.147384166717529,3.570163488388061,1.1471710205078125,1.8223280906677248,7.602524280548096,,,,,,0.7559605836868286,,,,,,,,,,24.650014877319336,0.1570000052452087,2.003489255905152,0.2342307567596435,0.2399999946355819,1.0937550067901611,,,,,1.566300630569458,7.683069229125977,1.453652262687683,5.778350353240967,4.874740123748779,,2.930903673171997,0.6000000238418579,0.4812368750572204,,1.9704123735427856,0.0399999991059303,,,,,,,3.674445152282715,0.7067223787307739,0.6399999856948853,,0.4235140085220337,,,7.098824501037598,,,,,,,,,8.991233825683594,,,,,3.186753511428833,11.61956024169922,1.2403926849365234,2.091120481491089,1.1355140209197998,2.583381414413452,1.6932225227355957,2.5167627334594727,,,,5.75374698638916,,,15.289883613586426,20.426925659179688,10.920762062072754,1.4657728672027588,1.5263888835906982,2.9933907985687256,0.208570584654808,,,,2.071217536926269,2.367151975631714,,,,,1.6699999570846558,0.933569073677063,,,1.926822304725647,7.906031608581543,,,,,,,,,,0.75,1.407151222229004,,,1.8847678899765008,1.3338572978973389,1.222775936126709,0.8670198321342468,,,,,,,,,,,,,,,,,,1.051117181777954,5.447330951690674,,,,,,5.540613174438477,4.246164321899414,,,,,1.1005940437316897,0.9180896282196044,,5.570023059844971,5.886012077331543,,,,1.4299999475479126,0.2849999964237213,9.271944999694824,2.1006219387054443,2.6639976501464844,,2.69674038887024,2.715285062789917,0.3000000119209289,1.0644447803497314,1.069368600845337,,,0.9679589867591858,,,4.026984214782715,1.2905640602111816,,,0.8999999761581421,,,3.63486123085022,,6.0165629386901855,0.2750000059604645,0.37067511677742,1.6492682695388794,0.3899999856948852,8.681209564208984,,,,,,4.29974365234375,2.866029024124145,2.309051036834717,2.673190355300904,,2.183237075805664,3.5299999713897705,,,,7.99572229385376,0.7200000286102295,1.28240966796875,10.9647855758667,,,,,0.4292699992656708,2.51749849319458,2.900000095367432,2.7297513484954834,3.359959840774536,,,,,2.755922079086304,3.019572496414185,2.8956193923950195,11.401987075805664,7.431306838989258,,6.609866142272949,5.8318190574646,4.204198360443115,,,,2.7992360591888428,22.337387084960938,0.0949999988079071,3.087739944458008,,,,,,,,,
2022-05-31,,,,6.147384166717529,4.175107955932617,1.159377098083496,1.6889870166778564,7.258058071136475,,,,,,0.5466833710670471,,,,,,,,,,23.62965965270996,0.1570000052452087,2.026165246963501,0.209999993443489,0.25,1.0476582050323486,,,,,1.5265018939971924,7.640845775604248,1.336647391319275,5.898311138153076,5.152164459228516,,2.9183125495910645,0.6000000238418579,0.4324156045913696,,1.8953492641448968,0.0340000018477439,,,,,,,3.668684959411621,0.7067223787307739,0.5199999809265137,,0.4235140085220337,,,6.465311050415039,,,,,,,,,8.204291343688965,,,,,3.1481263637542725,11.066247940063477,1.2331485748291016,2.0970208644866943,1.0882010459899902,2.513832092285156,1.7116245031356812,2.5670528411865234,,,,5.038013935089111,,,15.751466751098633,19.951881408691406,9.782443046569824,1.4966316223144531,1.3416666984558103,2.9911530017852783,0.208570584654808,,,,1.9695549011230469,2.189512014389038,,,,,1.6299999952316284,0.9478219151496888,,4.5702643394470215,1.759272575378418,7.396345615386963,,,,,,,,,,0.7599999904632568,1.3058253526687622,,,1.9387736320495603,1.3572580814361572,1.0721440315246582,0.8424815535545349,,,,,,,,,,,,,,,,,,1.0257890224456787,4.9439473152160645,,,,,,5.191552639007568,4.210331916809082,,,,,0.9773274660110474,1.0051499605178833,,5.430772304534912,6.051938533782959,,,,1.149999976158142,0.2549999952316284,9.004301071166992,2.102222204208374,2.59969425201416,,2.7066304683685303,2.7206335067749023,0.1990000009536743,1.037383198738098,0.900906503200531,,,0.9679589867591858,,,4.0151190757751465,1.1949584484100342,,,0.7099999785423279,,,4.194070816040039,,5.914587497711182,0.270000010728836,0.3353727459907532,1.472561001777649,0.3000000119209289,9.42585277557373,,,,,,4.051511287689209,2.9776923656463623,2.0912160873413086,2.415088891983032,,2.183237075805664,3.380000114440918,,,,7.818038463592529,0.7300000190734863,1.148301362991333,9.89824390411377,,,,,0.4392530024051666,2.701257467269897,2.8499999046325684,2.502271890640259,3.1681997776031494,,,,,2.7191736698150635,2.94482970237732,2.8434674739837646,11.2012939453125,6.999475002288818,,6.556325435638428,5.796717166900635,4.266901969909668,,,,2.497779607772827,23.124454498291016,0.0949999988079071,3.0698399543762207,,,,,,,,,
2022-06-30,,,,6.147384166717529,3.580080509185791,1.1323922872543335,1.6526782512664795,6.966959476470947,,,,,,0.4868898391723633,,,,,,,,,,20.85519218444824,0.135000005364418,1.9567238092422483,0.2140384465456009,0.209999993443489,1.0488818883895874,,,,,1.463955283164978,6.791760444641113,1.252049446105957,5.3448920249938965,4.884647846221924,,2.700596809387207,0.6000000238418579,0.4184668660163879,,1.810902953147888,0.0280000008642673,,,,,,,3.401519298553467,0.6155019402503967,0.4650000035762787,,0.4136649966239929,,,6.317780017852783,,,,,,,,,7.96151065826416,,,,,3.0612146854400635,9.590747833251951,1.2499898672103882,2.1144723892211914,1.1071269512176514,2.423462390899658,1.6151816844940186,2.4216384887695312,,,,4.684795379638672,,,,19.24253463745117,8.137212753295898,1.59434974193573,1.4097222089767456,2.925044775009156,0.1928294152021408,,,,1.8450161218643188,2.189512014389038,,,,,1.399999976158142,0.9809587597846984,,4.498354911804199,1.5917229652404783,7.339010238647461,,,,,,,,,,0.6499999761581421,1.3570343255996704,,,1.8651371002197263,1.2234708070755005,1.0015023946762085,0.8200765252113342,,,,,,,,,,,,,,,,,,0.9181445240974426,5.078781604766846,,,,,,5.0281267166137695,4.192416191101074,,,,,0.9949368238449096,0.9019243717193604,,5.310088634490967,5.492163181304932,,,,1.1399999856948853,0.2450000047683715,8.181295394897461,2.091716289520264,2.551270008087158,,2.686969518661499,2.726142883300781,0.1949999928474426,0.9936082363128662,1.0034046173095703,,,0.893944263458252,,,3.718629837036133,1.1777647733688354,,,0.6800000071525574,,,3.950543880462648,,5.76625919342041,0.2649999856948852,0.3582085371017456,1.2074999809265137,0.3300000131130218,8.389009475708008,,,,,,3.930963277816773,2.6427018642425537,2.030221939086914,2.682408094406128,,1.9225519895553589,3.119999885559082,,,,7.533745765686035,0.6299999952316284,1.0644837617874146,8.98139476776123,,,,,0.3993209898471832,2.774026393890381,2.819999933242798,2.1110074520111084,3.118175983428955,,,,,2.61892318725586,2.7951581478118896,2.7426764965057373,10.746222496032717,6.792862892150879,,6.189305305480957,5.4285173416137695,4.097686290740967,,,,2.19632339477539,19.0019645690918,0.0949999988079071,3.025090217590332,,,,,,,,,
2022-07-29,,,,6.147384166717529,3.669334888458252,1.1613043546676636,1.7261306047439575,7.238651275634766,,,,,,0.5210575461387634,,,,,,,,,,21.8939151763916,0.1459999978542328,2.01379942893982,0.2140384465456009,0.2300000041723251,1.108332633972168,,,,,1.5129050016403198,7.357205390930176,1.355347752571106,5.189100742340088,4.944096088409424,,2.8089916706085205,0.550000011920929,0.4533389806747436,,1.9153679609298704,0.0340000018477439,,,,,,,3.670620918273926,0.6634632349014282,0.5600000023841858,,0.4136649966239929,,,6.638876438140869,,,,,,,,,8.003369331359863,,,,,3.080528259277344,10.605154991149902,1.224727988243103,2.069875240325928,1.1449769735336304,2.561445951461792,1.663871169090271,2.4856207370758057,,,,4.796338081359863,,,15.900626182556152,20.41750717163086,9.177708625793455,1.553205132484436,1.380555510520935,2.982530117034912,0.2361176460981369,,,,2.011068105697632,2.3795456886291504,,,,,1.4299999475479126,1.002920389175415,,4.584003925323486,1.742517590522766,8.007930755615234,,,,,,,,,,0.8500000238418579,1.4167778491973877,,,1.9387736320495603,1.2711385488510132,0.992397964000702,0.8579262495040894,,,,,,,,,,,,,,,,,,0.9498046040534972,5.456320285797119,,,,,,5.315051078796387,4.452201843261719,,,,,1.00374174118042,0.9099771976470948,,5.291522026062012,5.556560039520264,,,,1.1200000047683716,0.2649999856948852,8.841803550720215,2.129920721054077,2.783203363418579,,2.724418878555298,2.7288975715637207,0.2049999982118606,0.9297989010810852,0.9100647568702698,,,0.9035565853118896,,,3.880269765853882,1.2207489013671875,,,0.7799999713897705,,,4.058778285980225,,6.470818519592285,0.2750000059604645,0.3223876953125,1.4431097507476809,0.3149999976158142,8.747191429138184,,,,,,3.9128479957580566,2.6427018642425537,2.0825023651123047,2.5533573627471924,,1.8818204402923584,3.200000047683716,,,,7.1250762939453125,0.7300000190734863,1.1147743463516235,10.010513305664062,,,,,0.4592190086841583,2.6990528106689453,2.7100000381469727,2.238396167755127,3.1261978149414062,,,,,2.7487711906433105,2.892347574234009,2.8987085819244385,11.39604663848877,7.386385440826416,,6.610299587249756,5.8814616203308105,4.207292079925537,,,,2.515005826950073,21.076339721679688,0.0949999988079071,2.908740520477295,,,,,,,,,
2022-08-31,,,,6.285872936248779,3.47099232673645,1.1372109651565552,1.6434965133666992,7.335684776306152,,,,,,0.5808510780334473,,,,,,,,,,21.97943687438965,0.1420000046491623,1.997627854347229,0.2221153825521469,0.2300000041723251,1.1295650005340576,,,,,1.5310343503952026,7.342087745666504,1.3161656856536863,5.603033542633057,6.172689437866211,,2.881254196166992,0.550000011920929,0.4463643729686737,,1.9342386722564693,0.0299999993294477,,,,,,,3.620285749435425,0.6714568734169006,0.6299999952316284,,0.4038160145282745,,,6.838476181030273,,,,,,,,,8.371724128723145,,,,,3.2350375652313232,10.974029541015623,1.24811851978302,2.0950822830200195,1.0882010459899902,2.52257776260376,1.6020729541778564,2.401280164718628,,,,5.205327987670898,,,16.335067749023438,18.934345245361328,9.088778495788574,1.5120606422424316,1.3902777433395386,2.943680763244629,0.2046353071928024,,,,2.006454944610596,2.4456441402435303,,,,,1.3700000047683716,0.9955998659133912,,,1.560699462890625,8.648181915283203,,,,,,,,,,0.8500000238418579,1.4247957468032837,,,1.9164890050888064,1.279083013534546,0.983293354511261,0.8579262495040894,,,,,,,,,,,,,,,,,,0.970169186592102,5.213616847991943,,,,,,5.415334701538086,4.483556270599365,,,,,1.1182034015655518,0.8858184814453125,,5.402922630310059,5.510561943054199,,,,1.340000033378601,0.2199999988079071,9.272900581359863,2.082733154296875,2.746093988418579,,2.7004075050354004,2.7351248264312744,0.2349999994039535,1.0300710201263428,1.0189611911773682,,,0.9516180753707886,,,3.907061815261841,1.1519746780395508,,,0.449999988079071,,,4.3293633460998535,,6.2297844886779785,0.270000010728836,0.3179100751876831,1.2958537340164185,0.3000000119209289,8.662358283996582,,,,,,4.284206390380859,2.745060443878174,2.221916675567627,2.6271002292633057,,2.012162446975708,3.4800000190734863,,,,7.738082408905029,0.7599999904632568,1.2740278244018557,10.33795928955078,,,,,0.4442450106143951,2.689680814743042,2.650000095367432,2.474974632263184,3.177168369293213,,,,,2.737314224243164,2.872909545898437,2.895801067352295,11.456787109375,7.366893768310547,,6.622075080871582,5.957439422607422,4.272669792175293,,,,2.7876155376434326,21.242637634277344,0.0949999988079071,2.94454026222229,,,,,,,,,
2022-09-30,,,,6.285872936248779,3.2726497650146484,1.083241581916809,1.6159520149230957,6.986365795135498,,,,,,0.610747754573822,,,,,,,,,,22.407054901123047,0.1369999945163726,1.9396016597747805,0.205961525440216,0.2300000041723251,1.0319596529006958,,,,,1.4503581523895264,7.015565872192383,1.1540939807891846,5.504305362701416,6.063701152801514,,2.7293169498443604,0.550000011920929,0.4184668660163879,,1.764402985572815,0.0320000015199184,,,,,,,3.419911623001098,0.5772326588630676,0.5199999809265137,,0.3841170072555542,,,6.728941440582275,,,,,,,,,8.496230125427246,,,,,3.139482259750366,9.586336135864258,1.2116291522979736,1.9700173139572144,0.946262001991272,2.460387706756592,1.529038667678833,2.320817708969116,,,,4.680322170257568,,,16.53780746459961,17.817161560058594,8.869879722595215,1.6367799043655396,1.4388889074325562,2.873593330383301,0.212505891919136,,,,1.8576431274414065,2.333566904067993,,,,,1.4500000476837158,0.9882792830467224,,,1.4313597679138184,8.265941619873047,,,,,,,,,,0.8399999737739563,1.3125393390655518,,,1.8506035804748533,1.2047942876815796,0.9559795260429382,0.7806240320205688,,,,,,,,,,,,,,,,,,0.970169186592102,5.225522994995117,,,,,,5.16276741027832,4.4325690269470215,,,,,1.1906296014785769,0.8433789014816284,,5.744175910949707,5.262173175811768,,,,1.149999976158142,0.2000000029802322,8.685041427612305,2.0510895252227783,2.671875476837158,,2.6787819862365723,2.7397327423095703,0.209999993443489,0.9986324906349182,0.9402294754981996,,,0.8747196793556213,,,3.75970983505249,1.1318416595458984,,,0.5,,,4.101929664611816,,6.05528736114502,0.3149999976158142,0.2776116132736206,1.158414602279663,0.2300000041723251,8.059103965759277,,,,,,4.483471870422363,2.6054811477661133,2.053469181060791,2.4980499744415283,,1.8059548139572144,3.549999952316284,,,,7.693660259246826,0.675000011920929,1.217137098312378,10.183433532714844,,,,,0.3993209898471832,2.595963954925537,2.640000104904175,2.547767877578736,2.9987709522247314,,,,,2.6418378353118896,2.633824586868286,2.8444366455078125,11.128984451293944,7.089136600494385,,6.381647109985352,5.704179763793945,4.207292079925537,,,,2.5582549571990967,20.74374008178711,0.0949999988079071,2.765540838241577,,,,,,,,,
2022-10-31,,,,6.285872936248779,3.679251909255981,1.0813140869140625,1.6618597507476809,7.471529483795166,,,,,,0.6662703156471252,,,,,,,,,,24.12606811523437,0.1400000005960464,1.9376988410949707,0.1817307621240615,0.2300000041723251,1.0190600156784058,,,,,1.4113798141479492,7.547331809997559,1.243144392967224,5.422787189483643,5.746644973754883,,2.78768277168274,0.550000011920929,0.4114922881126404,,1.7927091121673584,0.0280000008642673,,,,,,,3.562206029891968,0.5772326588630676,0.4550000131130218,,0.4149999916553497,,,6.791913032531738,,,,,,,,,8.540023803710938,,,,,3.129702091217041,9.426563262939451,1.160170078277588,1.9108779430389404,0.9746500253677368,2.547842025756836,1.6460809707641602,2.4565374851226807,,,,4.970424652099609,,,17.184648513793945,18.8572998046875,9.36767864227295,1.6044751405715942,1.3300000429153442,2.866872549057007,0.212505891919136,,,,1.9226607084274288,2.410216808319092,,,,,1.5299999713897705,0.9150734543800354,,4.094250202178955,1.474473237991333,8.351945877075195,,,,,,,,,,0.8799999952316284,1.3298094272613523,,,1.8825771808624268,1.1239358186721802,0.983293354511261,0.7720925211906433,,,,,,,,,,,,,,,,,,0.970169186592102,5.33553409576416,,,,,,5.1274824142456055,4.506444931030273,,,,,1.1997184753417969,0.8188145756721497,,5.84792947769165,4.848190784454346,,,,1.1100000143051147,0.2199999988079071,9.110403060913086,2.0712265968322754,2.634765863418579,,2.674080848693848,2.744340181350708,0.2349999994039535,0.980139136314392,0.9003892540931702,,,0.8266581296920776,,,3.871339797973633,1.075249433517456,,,0.4300000071525574,,,3.83095908164978,,6.09283971786499,0.2949999868869781,0.2641788125038147,1.1878658533096311,0.2399999946355819,7.898863792419434,,,,,,4.293263912200928,2.614786148071289,1.9915109872817995,2.673190355300904,,1.8227542638778689,3.119999885559082,,,,7.546552181243896,0.7900000214576721,1.146578311920166,9.14430809020996,,,,,0.369372010231018,2.5303618907928467,2.690000057220459,3.357593774795532,3.058117389678955,,,,,2.781233787536621,2.7893271446228027,2.95491909980774,11.743136405944824,7.220705509185791,,6.755537033081055,6.165891647338867,4.584178924560547,,,,2.646470546722412,23.334518432617188,0.0949999988079071,2.7744908332824707,,,,,,,,,
2022-11-30,,,,6.285872936248779,3.669334888458252,1.0980870723724363,1.6659433841705322,7.801441669464111,,,,,,0.6577284932136536,,,,,,,,,,23.65243530273437,0.1209999993443489,2.0167558193206787,0.1857692301273346,0.2199999988079071,1.0018608570098877,,,,,1.5162136554718018,7.517477512359619,1.2613515853881836,6.041562557220459,6.588825702667236,,2.9009125232696533,0.550000011920929,0.4184668660163879,,1.8210150003433228,0.0270000007003545,,,,,,,3.516740560531616,0.5772326588630676,0.4300000071525574,,0.3799999952316284,,,6.737936973571777,,,,,,,,,8.583819389343262,,,,,3.168823003768921,9.39836883544922,1.207864761352539,2.0068576335906982,0.9134610295295716,2.490184783935547,1.7156121730804443,2.571827411651612,,,,4.786693096160889,,,16.99156379699707,22.72891998291016,9.050896644592283,1.669084906578064,1.2999999523162842,2.906595230102539,0.208570584654808,,,,1.9462305307388303,2.158975124359131,,,,,2.380000114440918,0.966317653656006,,,1.5865676403045654,8.523575782775879,,,,,,,,,,0.9200000166893004,1.3120962381362915,,,1.94425630569458,1.13202166557312,1.0312501192092896,0.7934211492538452,,,,,,,,,,,,,,,,,,0.970169186592102,5.042171955108643,,,,,,5.193306922912598,4.520296573638916,,,,,1.1451858282089231,0.7614974975585938,,5.423482894897461,4.853392601013184,,,,1.0,0.1949999928474426,9.264276504516602,2.0775277614593506,2.671875476837158,,2.689048767089844,2.7526235580444336,0.2349999994039535,0.9708930850028992,0.9402294754981996,,,0.7968375086784363,,,4.063304424285889,1.1144287586212158,,,0.4600000083446502,,,3.877678394317627,,5.952019214630127,0.3149999976158142,0.2686564028263092,1.1878658533096311,0.2199999988079071,6.268191814422607,,,,,,3.967193603515625,2.50125503540039,1.938404202461243,2.5441393852233887,,1.9422105550765991,3.049999952316284,,,,7.41926097869873,0.9950000047683716,1.146578311920166,8.83257007598877,,,,,0.369372010231018,2.586592197418213,2.5,3.357593774795532,3.032274007797241,,,,,2.6867117881774902,2.840890407562256,2.8302478790283203,11.195636749267578,6.720349311828613,,6.469967365264893,5.816198825836182,4.409195899963379,,,,2.487682342529297,23.01596069335937,0.0949999988079071,2.709462404251098,,,,,,,,,
2022-12-30,,,,6.285872936248779,3.6197493076324463,1.097122073173523,1.589785933494568,7.578266143798828,,,,,,0.6363735795021057,,,,,,,,,,22.15488815307617,0.1159999966621398,1.96282172203064,0.1817307621240615,0.2300000041723251,1.015817642211914,,,,,1.497632622718811,7.251595020294189,1.2340099811553955,5.897428035736084,7.312110424041748,,2.8134334087371826,0.550000011920929,0.4045176804065704,,,0.025000000372529,,,,,,,3.496345281600952,0.5887590646743774,0.4699999988079071,,0.3700000047683716,,,6.935848236083984,,,,,,,,,8.224699974060059,,,,,3.2275049686431885,9.586336135864258,1.1974194049835205,2.00783109664917,0.961538016796112,2.36961317062378,1.6947479248046875,2.545535087585449,,,,4.564280986785889,,,16.50885009765625,21.93047332763672,8.74316692352295,1.7552313804626465,1.3600000143051147,2.894087553024292,0.2479235380887985,,,,1.8900893926620483,2.1973001956939697,,,,,2.5299999713897705,1.0452772378921509,,,1.5520769357681274,8.330951690673828,,,,,,,,,,0.8799999952316284,1.3120962381362915,,,1.8722108602523804,1.1391204595565796,0.9656249284744264,0.7884393334388733,,,,,,,,,,,,,,,,,,0.89830482006073,5.097177028656006,,,,,,5.175421237945557,4.8388872146606445,,,,,1.045209288597107,0.7518900632858276,,5.31029748916626,4.666723728179932,,,,1.1200000047683716,0.1739999949932098,8.76418399810791,2.060199022293091,2.651930570602417,,2.679609537124634,2.760035514831543,0.2199999988079071,0.9986324906349182,0.9163252711296082,,,0.7476499676704407,,,3.909369945526123,1.1159725189208984,,,0.5,,,4.083241939544678,,5.886303424835205,0.2750000059604645,0.2504788935184479,1.001341462135315,0.2150000035762787,5.03340482711792,,,,,,3.7135825157165527,2.3691134452819824,2.0357666015625,2.1846413612365723,,1.9506916999816888,3.5299999713897705,,,,6.919188022613525,1.0399999618530271,1.1201188564300537,8.36023998260498,,,,,0.3494060039520263,,2.369999885559082,3.148313283920288,2.8341426849365234,,,,,2.5845518112182617,2.718311309814453,2.685231924057007,10.65078353881836,6.28640079498291,,6.217763423919678,5.53469181060791,4.263055801391602,,,,2.3906450271606445,22.360929489135746,0.0799999982118606,2.4043009281158447,,,,,,,,,
2023-01-31,,,,6.285872936248779,3.768505811691284,1.1115959882736206,1.618345022201538,8.24779224395752,,,,,,0.6619994044303894,,,,,,,,,,24.04884529113769,0.1220000013709068,2.063948154449463,0.1978846192359924,0.2199999988079071,1.0027387142181396,,,,,1.6230545043945312,7.783360481262207,1.3178571462631226,6.515811920166016,7.34183406829834,,3.045769691467285,0.550000011920929,0.4045176804065704,,1.879019975662232,0.0270000007003545,,,,,,,3.710982084274292,0.5804666876792908,0.5199999809265137,,0.3899999856948852,,,6.9808268547058105,,,,,,,,,8.233458518981934,,,,,3.3742098808288574,9.492352485656738,1.2543941736221311,2.1237051486968994,0.9519230127334596,2.474627017974853,1.7772566080093384,2.6614177227020264,,,,4.902734279632568,,,,24.51167106628418,8.616454124450684,1.7390789985656738,1.350000023841858,2.938345670700073,0.303017646074295,,,,1.927517056465149,2.435766696929932,,,,,2.880000114440918,1.0527973175048828,,,1.560699462890625,8.552468299865723,,,,,,,,,,0.9800000190734864,1.3383381366729736,,,1.9559394121170044,1.1638838052749634,0.9937499165534972,0.8274279236793518,,,,,,,,,,,,,,,,,,0.89830482006073,5.49596643447876,,,,,,5.322268486022949,4.921998500823975,,,,,1.054297924041748,0.7685987949371338,,5.338593482971191,5.124062538146973,,,,1.0700000524520874,0.1780000030994415,9.515288352966309,2.092931270599365,2.7746176719665527,,2.721139669418335,2.7674477100372314,0.2049999982118606,0.9893862009048462,0.9402294754981996,,,0.8755374550819397,,,4.240919589996338,1.1071504354476929,,,0.5,,,4.167336463928223,,5.895691394805908,0.2750000059604645,0.2641413807868957,1.001341462135315,0.1809999942779541,6.494411945343018,,,,,,3.89742374420166,2.642835855484009,1.894148349761963,2.313692092895508,,2.052467107772827,3.5,,,,7.455629825592041,1.3300000429153442,1.1642180681228638,9.229327201843262,,,,,0.4392530024051666,2.870288848876953,2.3299999237060547,3.575974225997925,2.886762380599976,,,,,2.693395137786865,2.87129020690918,2.7718522548675537,10.85340690612793,6.643137454986572,,6.473893642425537,5.844446659088135,4.240942001342773,,,,2.373002052307129,23.27618408203125,0.0820000022649765,2.4043009281158447,,,,,,,,,
