Date,MDG-B10.TA,MDG-B4.TA,MDG-B7.TA,MDG-B8.TA,MDG-B9.TA,MDIN-B3.TA,MDIN-C2.TA,MDIN.TA,MDPR.TA,MDTR-B5.TA,MDTR-B6.TA,MDTR-B7.TA,MDTR.TA,MEDN-B1.TA,MGDF-B10.TA,MGDF-B11.TA,MGDF-B12.TA,MGDF-B13.TA,MGDF-B14.TA,MGDF-B8.TA,MGDF-B9.TA,MGDO-B1.TA,MGIC.TA,MGOR-B10.TA,MGOR-B11.TA,MGOR-B12.TA,MGOR-P5.TA,MGOR.TA,MGRT-B2.TA,MGRT-B3.TA,MGRT-B5.TA,MGRT-B6.TA,MGRT-B7.TA,MGRT.TA,MLD-B8.TA,MLD-M.TA,MLRN-B3.TA,MLRN-B4.TA,MLRN-B5.TA,MLRN-B6.TA,MLSR-B19.TA,MLSR-B20.TA,MLSR-B21.TA,MLTH.TA,MLTM.TA,MNIF-B1.TA,MNIF-B2.TA,MNIF-B3.TA,MNIN.TA,MNMO-B7.TA,MNMO-B8.TA,MNMO-B9.TA,MNRA.TA,MNRT-B3.TA,MNRT-B4.TA,MNRV-B4.TA,MNRV-B5.TA,MNRV-B6.TA,MPP.TA,MRCN-B4.TA,MRG.TA,MRIN-C1.TA,MRPK-B1.TA,MRR-B2.TA,MSBI.TA,MSHR-B10.TA,MSHR-B9.TA,MSKE-B1.TA,MSKE-B2.TA,MSKE.TA,MSLA-B8.TA,MSLA-C7.TA,MSLA.TA,MSVT.TA,MTAV-B3.TA,MTAV-B4.TA,MTRN.TA,MTRX-B2.TA,MTRX.TA,MVNE-B25.TA,MVNE.TA,MWIN-B1.TA,MWIN-B2.TA,MWIN-B3.TA,MWIN-B4.TA,MYDS-B4.TA,MYDS-B5.TA,MYDS.TA,MYTN-B1.TA,MZIS-B52.TA,MZIS-B53.TA,MZIS-B61.TA,MZIS-B62.TA,MZIS-B63.TA,MZIS-B64.TA,MZIS-B65.TA,MZIS-B66.TA,MZIS-B67.TA,MZIS-B68.TA,MZIS-B69.TA,MZIS-B70.TA,MZIS-B71.TA,MZIS-P3.TA,MZIS-P4.TA,NAWI-B6.TA,NFTA.TA,NISA.TA,NMCO-B3.TA,NMCO-B4.TA,NMCO-B5.TA,NOFR-B1.TA,NOFR-B3.TA,NOFR-B4.TA,NOFR-C2.TA,NSTR-B13.TA,NTGR-B13.TA,NTGR-B14.TA,NTGR-B15.TA,NVLG.TA,NVMI.TA,NVPT-B3.TA,NVPT-B5.TA,NVPT-B6.TA,NVPT-B7.TA,NVPT-C4.TA,NXSN.TA,NXTM-B3.TA,NYAX-B1.TA,NYAX.TA,OPAL.TA,OPCE-B3.TA,OPCE-B4.TA,OPCE.TA,ORA.TA,ORAD.TA,ORBI.TA,ORIN.TA,ORL.TA,ORON-B3.TA,ORON.TA,ORSY-B4.TA,ORSY-B5.TA,ORTC.TA,OVRS.TA,PAYT.TA,PAZ-B6.TA,PAZ-B7.TA,PAZ-B8.TA,PAZ-B9.TA,PAZ-P1.TA,PCOK-B3.TA,PCOK-B4.TA,PEN.TA,PERI.TA,PHOE-B6.TA,PHTM.TA,PIDE-B1.TA,PIDE-B2.TA,PIDE-B3.TA,PIES-B1.TA,PIES-B2.TA,PIES.TA,PLI-B100.TA,PLI-B101.TA,PLI-B200.TA,PLI-B201.TA,PLNT.TA,PLSN.TA,PNCP-B13.TA,PNCP-B14.TA,PNCP-B15.TA,PNCP-B16.TA,PNCP-B17.TA,PNRG.TA,POL-B11.TA,POL-B12.TA,POL-B13.TA,POL-B202.TA,POL-B203.TA,POL-P1.TA,POLI-B5.TA,POLI-B6.TA,POLI-B7.TA,POLP.TA,POSA-B2.TA,PPBT.TA,PPLS-B1.TA,PPLS-B2.TA,PPLS-B3.TA,PPLS-B4.TA,PRIM-B2.TA,PRIM-B3.TA,PRIM-C1.TA,PRKM.TA,PRMG.TA,PRPD-B1.TA,PRSK-B14.TA,PRSK-B15.TA,PRTC.TA,PTBL-B10.TA,PTBL-B11.TA,PTCH-B10.TA,PTCH-B9.TA,PTCH.TA,PTEN-B2.TA,PTNR-B8.TA,PTNR.TA,PTX-C2.TA,PULS.TA,QLRD.TA,RAIL-B3.TA,RANI-B2.TA,RANI-B3.TA,RANI-B4.TA,RATF-B4.TA,RAVD.TA,RENT-B1.TA,RIMO.TA,RIMON-B1.TA,RIT1-B7.TA,RIT1.TA,RMLI.TA,RMN.TA,RMOT-B2.TA,RMOT-B3.TA,RMOT-B4.TA,ROTS-B10.TA,ROTS-B11.TA,ROTS-B12.TA,ROTS-B13.TA,ROTS-B9.TA,RPAC.TA,RTEN.TA,RTPT.TA,RTSN-B1.TA,RTSN-B2.TA,RTSN-B3.TA,RVL.TA,RZR.TA,SANO1.TA,SARN.TA,SBEN-B1.TA,SBEN.TA,SCC.TA,SCDX.TA,SCOP.TA,SEMG.TA,SFRN-B2.TA,SFRN-C1.TA,SHGR.TA,SHLD-B19.TA,SHLD-B20.TA,SHOM-B4.TA,SHOM-B5.TA,SHOM.TA,SHVL-B1.TA,SHVL-B2.TA,SHVL.TA,SILV-B3.TA,SKBN-B10.TA,SKBN-B9.TA,SKLN.TA,SLARL-B4.TA,SLARL-B5.TA,SLARL.TA,SLRM.TA,SMBR-B1.TA,SMIT-P2.TA,SMNR-C1.TA,SMNR.TA,SMT-B12.TA,SMT-B13.TA,SNCM.TA,SOFW.TA,SOLR-B1.TA,SOLR-B2.TA,SPEN-B3.TA,SPEN.TA,SPIR-B19.TA,SPNR-B4.TA,SPNR-B5.TA,SPNR-B6.TA,SPNS.TA,SPNTC.TA,SPRD-B1.TA,SPRD-B2.TA,SRAC-B2.TA,SRAC-B3.TA,SRAC.TA,SRFT-B11.TA,SRFT-B12.TA,SRFT-B13.TA,STG.TA,STRB-B3.TA,STRB-B4.TA,STRS-B6.TA,STRS.TA,STRW-B1.TA,STRW.TA,TAYA.TA,TBIL0226.TA,TBIL0525.TA,TBIL0825.TA,TBIL1125.TA,TBND-216.TA,TDRN-B3.TA,TDRN-B4.TA,TEVA.TA,TFRLF.TA,TGI.TA,THES.TA,TIGBUR.TA,TLSR-B7.TA,TLSR-B8.TA,TLSR-B9.TA,TLSY.TA,TMIS.TA,TMRP.TA,TNDO.TA,TNPV.TA,TNUP-B2.TA,TOEN-B1.TA,TOEN.TA,TOPS.TA,TR1015.TA,TR1115.TA,TR116.TA,TR1215.TA,TR216.TA,TR316.TA,TR416.TA,TR515.TA,TR615.TA,TR715.TA,TR815.TA,TR915.TA,TRPZ.TA,TSEM.TA,TURB.TA,TUZA.TA,TZRS-B5.TA,UDII-B6.TA,UMH-B1.TA,UMH.TA,UNIT.TA,UNMI-B4.TA,UNMI-B5.TA,UNMI-B6.TA,UNTC.TA,UTRN.TA,VALC.TA,VCTR.TA,VILR-B10.TA,VILR-P2.TA,VTNA.TA,VYNA-B6.TA,VYNA-B7.TA,WILC.TA,WLFD.TA,WSDL-B3.TA,YACO.TA,YBKB-B1.TA,YBKB-B2.TA,YBKB-B3.TA,YBKB-B4.TA,YBKB-B5.TA,YBOX-B5.TA,YBOX-B6.TA,YBOX-C3.TA,YBOX.TA,YESD-B1.TA,YESD-C2.TA,YESD.TA,YHNF-B1.TA,YHNF.TA,YOZM-B1.TA,ZMH-B7.TA,ZMH-B8.TA,ZMH.TA,ZNKL.TA,ZPRS.TA,ZUR-B11.TA,ZUR-B12.TA,ZUR.TA,AZRL-B9.TA,AZRL-P1.TA,AZRM-B14.TA,AZRM-B15.TA,AZRM.TA,AZRT-B1.TA,AZRT-B3.TA,AZRT-C2.TA,BCOM-B6.TA,BCOM-B7.TA,BCOM.TA,BEZQ-B13.TA,BEZQ-B14.TA,BEZQ.TA,BIG-B16.TA,BIG-B17.TA,BIG-B18.TA,BIG-B19.TA,BIG-B20.TA,BIG-B21.TA,BIG.TA,BIMT.TA,BIOV.TA,BLDI-B1.TA,BLDI.TA,BLGO.TA,BLRN.TA,BLRX.TA,BLSR-B9.TA,BLSR.TA,BOLT.TA,BONI-B19.TA,BONI-B20.TA,BONI-B21.TA,BONI-B22.TA,BRAN.TA,BRIH-C1.TA,BRIL.TA,BRKT-B1.TA,BRKT.TA,BRND-B2.TA,BSI-B6.TA,BSI-B7.TA,BSI-B8.TA,BSI-B9.TA,BSI-P2.TA,BSLR-B10.TA,BULL-B2.TA,BULL-M.TA,BVGG.TA,BWAY.TA,BZN-B12.TA,BZN-B13.TA,BZN-B15.TA,CAMT.TA,CAST.TA,CEL-B13.TA,CEL.TA,CFX.TA,CGEN.TA,CILO-B15.TA,CILO-B9.TA,CILO.TA,CION-B1.TA,CLAB.TA,CLIS-B1.TA,CLIS-B3.TA,CLIS-C2.TA,CLLC-B11.TA,CLLC-B12.TA,CLLC-B13.TA,CLLC-B9.TA,CMCT.TA,CNGL-B1.TA,CNZN-M.TA,CPI0726.TA,CPI1028.TA,CPI1033.TA,CPI1131.TA,CPI1151.TA,CPLN-B4.TA,CPPL-B1.TA,CRDT-B1.TA,CRSM-B1.TA,CRSM-B3.TA,CRSM-B4.TA,CRSM-B5.TA,CRSR-B1.TA,CRSR-B2.TA,CRSR.TA,DANE.TA,DANH.TA,DELG-B1.TA,DELG-B6.TA,DIF-12-I.TA,DIFI-B3.TA,DIFI-B4.TA,DIFI-B5.TA,DIFI-B6.TA,DIFI-B7.TA,DIMRI.TA,DIPL.TA,DIR-B10.TA,DIR-B11.TA,DIR-B9.TA,DISI-B11.TA,DLEA.TA,DLEKG.TA,DLIA-B1.TA,DLIA-B2.TA,DLKG-B37.TA,DLKG-B38.TA,DLKG-B39.TA,DLKG-B40.TA,DLPR-B1.TA,DLTI.TA,DORL-B1.TA,DORL-B2.TA,DORL-B3.TA,DORL.TA,DRAL-B8.TA,DRAL.TA,DRSL-B4.TA,DSMN-B10.TA,DSMN-B15.TA,DSMN-B16.TA,DSMN-B17.TA,DSMN-B7.TA,DSMN-B8.TA,DSMN-P4.TA,DSMN-P5.TA,DSN-B9.TA,DUNI-B2.TA,DUNI-B3.TA,ECNR-B2.TA,ECNR-C1.TA,ECNR.TA,EFCP-B3.TA,EFCP-B4.TA,EFCP.TA,EFFI-B5.TA,EFP-B1.TA,ELAC-B1.TA,ELAD.TA,ELCO-B14.TA,ELCP-B1.TA,ELCP-B2.TA,ELCP.TA,ELCRA-B6.TA,ELCRA-B7.TA,ELDP-B10.TA,ELDP-B11.TA,ELDP-B6.TA,ELDP-B9.TA,ELDT-B7.TA,ELDT-B8.TA,ELDT-B9.TA,ELEC-B32.TA,ELEC-B33.TA,ELEC-B34.TA,ELEC-B35.TA,ELLO-B5.TA,ELLO-B6.TA,ELLO-B7.TA,ELLO-C4.TA,ELSPC.TA,ELTR-B6.TA,ELTR.TA,ELWS.TA,EMCO.TA,ENCR-B3.TA,ENLT-B4.TA,ENLT-B7.TA,ENLT-C3.TA,ENLT-C8.TA,ENLT.TA,ENLV.TA,ENOG.TA,ENOP-B1.TA,ENOP-B2.TA,ENRG-C2.TA,ENRG.TA,EPIT.TA,EQTL-B3.TA,EQTL-B4.TA,ESLT-B2.TA,ESLT-B3.TA,ESLT-B4.TA,ESLY-B2.TA,ETGA.TA,EXTD-B3.TA,EXTD-B4.TA,EXTD-B5.TA,FBRT.TA,FGAS.TA,FLYS.TA,FORTY-B4.TA,FORTY.TA,FRDN.TA,FRN1130.TA,FRSX.TA,FTAL-B4.TA,FTAL-B5.TA,FTAL-C1L.TA,FTAL-P1.TA,FTAL.TA,FTEU-B4.TA,FTEU-B5.TA,FTEU-B6.TA,GAGR.TA,GAMA-P3.TA,GAON-C4M.TA,GAON-M.TA,GBPR-B12.TA,GBPR-B13.TA,GBPR-B15.TA,GCT-B12.TA,GCT-B13.TA,GCT-B14.TA,GCT-B15.TA,GCT-B16.TA,GCT-B18.TA,GCT-B19.TA,GCT-B20.TA,GCT-B21.TA,GCT-C17.TA,GEFR-C1.TA,GEFR.TA,GFI-B5.TA,GFI-B6.TA,GILT.TA,GIVO.TA,GKL-B3.TA,GKL.TA,GLDP-B1.TA,GLDP-B2.TA,GLDP-B3.TA,GLDP-B5.TA,GLDP-B6.TA,GLTL-C3.TA,GLTL-C4.TA,GLTL.TA,GMA-B2.TA,GMA-B3.TA,GMAI-B2.TA,GNRS-B2.TA,GNRS-B3.TA,GNRS-C4.TA,GNRS.TA,GOHO.TA,GOI0226.TA,GOI0229.TA,GOI0335.TA,GOI0432.TA,GOI0829.TA,GOI0927.TA,GOI1152.TA,GOLF.TA,GOSS.TA,GRON-B8.TA,GRST-B1.TA,GSED-B1.TA,GSED-B2.TA,GSFI.TA,GSHM-B1.TA,GVYM-B10.TA,GVYM-B11.TA,GVYM-B6.TA,GVYM-B8.TA,GVYM-B9.TA,HAMAT.TA,HARL-B1.TA,HGG-B11.TA,HGG-B12.TA,HGG-B14.TA,HGG-B15.TA,HGG.TA,HGGE-B3.TA,HGGE-B4.TA,HGGE-B5.TA,HILA-B2.TA,HILA-B3.TA,HIPR.TA,HMGS.TA,HOD.TA,HRIN-B1.TA,HRIN-B2.TA,HRIS-B18.TA,HRIS-B19.TA,HRIS-B20.TA,HRON.TA,HRPK-B3.TA,HRPK-B4.TA,IARG.TA,IBID-B1.TA,ICL.TA,ILC-B15.TA,ILDC-B23.TA,ILDC-B24.TA,ILDC-B25.TA,ILDC-B26.TA,ILDR.TA,IMCO.TA,INIS-B12.TA,INIS-B25.TA,INIS-B26.TA,INIS-B27.TA,INRM.TA,IPC-B4.TA,IRS-B19.TA,ISCD-B2.TA,ISCD-P3.TA,ISCD-P4.TA,ISCD.TA,ISCN-B7.TA,ISCN-B8.TA,ISCN.TA,ISHI.TA,ISHO.TA,ISPR-B1.TA,ISPR-B2.TA,ISRA.TA,ISRG-C1.TA,ISRG.TA,ISRO.TA,ISRS.TA,ISTA-C1.TA,ISTA.TA,JCFN.TA,JRIS-B16.TA,JRIS-B17.TA,JRIS-B18.TA,JRIS-B19.TA,KAFR.TA,KARE-B5.TA,KARE-B6.TA,KDST.TA,KLIL.TA,KMDA.TA,KRDI.TA,KRIS-B5.TA,KRNV-B2.TA,KRUR.TA,KSTN-B1.TA,KSTN-B2.TA,LAHAV.TA,LAHV-B3.TA,LAPD.TA,LBTL.TA,LCTX.TA,LEOF-B4.TA,LEOF.TA,LEV-B8.TA,LEVI-B5.TA,LEVI-B6.TA,LGTS-B3.TA,LGTS-B4.TA,LGTS-B5.TA,LGTS-B6.TA,LHIS.TA,LNDY-B1.TA,LODZ.TA,LPHL.TA,LPSN.TA,LUM-B182.TA,LUM-B183.TA,LUM-B184.TA,LUM-B185.TA,LUM-B186.TA,LUM-B405.TA,LUM-B406.TA,LUM-P6.TA,LUM-P7.TA,LUM-P8.TA,LURO-B1.TA,LURO.TA,LUZN-B11.TA,LUZN.TA,LVPR-B3.TA,MCLL-B1.TA,MCLL-B2.TA,MCLL.TA,MCMN-B1.TA,MCMN-B2.TA,MCMN-B3.TA,MCMN-B4.TA,MCMN.TA,ABRA.TA,ABUF-B1.TA,ACRO-B1.TA,ACRO.TA,ADGR-B11.TA,ADGR-B12.TA,ADGR-B13.TA,ADRT-B1.TA,ADRT-B2.TA,ADRT-B3.TA,AFHL-B4.TA,AFHL.TA,AFPR-B11.TA,AFPR-B12.TA,AFPR-B13.TA,AFPR-B14.TA,AFPR-B15.TA,AFPR-B16.TA,AFPR-B17.TA,AFPR-P4.TA,AFPR.TA,AFRE.TA,ALBA.TA,ALBR-B19.TA,ALBR-B20.TA,ALBR-B21.TA,ALBR-B22.TA,ALHE-B13.TA,ALHE-B15.TA,ALMA-B10.TA,ALMA-B11.TA,ALMA-B12.TA,ALMA-B8.TA,ALMA-B9.TA,ALMD.TA,ALMY.TA,ALRP-B6.TA,ALRP-B7.TA,ALRPR.TA,ALTD-B2.TA,ALUM-B2.TA,AMAN.TA,AMD.TA,AMOT-B10.TA,AMOT-B8.TA,AMOT-B9.TA,AMRK.TA,AMRM-B1.TA,AMRM-B2.TA,AMRM-B3.TA,AMRM.TA,AMX-B2.TA,AMX.TA,AMYU-B1.TA,ANGL.TA,APLP.TA,ARD.TA,ARF-B2.TA,ARF-B3.TA,ARF.TA,ARGO.TA,ARIN-B1.TA,ARIN-B2.TA,ARPT-B10.TA,ARPT-B11.TA,ARPT-B12.TA,ASGR-B8.TA,ASGR-B9.TA,ASHG-B4.TA,ASHG-B5.TA,ASHO.TA,ASPR-B12.TA,ASPR-B13.TA,ASPR-B14.TA,AUDC.TA,AUIS.TA,AURA-B16.TA,AURA-B17.TA,AURA-B18.TA,AURA.TA,AVDP-B1.TA,AVDP-B2.TA,AVER.TA,AVGD-B2.TA,AVGD-B3.TA,AVIA.TA,AVIV-B7.TA,AVIV.TA,AYAL-B5.TA,AZRG.TA,AZRL-B7.TA,AZRL-B8.TA
2022-04-28,,,,,,,,625.0,782.0,,,,1055.193603515625,,,,,,,,,,5793.646484375,,,,,12861.3837890625,,,,,,793.8843383789062,,26.89999961853028,,,,,,,,44708.625,9617.296875,,,,1306.97412109375,,,,708.8469848632812,,,,,,645.7996826171875,,1788.0374755859375,,,,129.03749084472656,,,,,375.5,,,1445.712158203125,1433.7952880859375,,,5966.1240234375,,8461.8994140625,,1259.007080078125,,,,,,,96.5999984741211,,,,,,,,,,,,,,,,,,2032.6993408203125,2038.993408203125,,,,,,,,,,,,339.74334716796875,32280.0,,,,,,897.5338134765625,,,5755.0,304.50323486328125,,,3695.0,26539.328125,62.5,2072.0,3473.66796875,149.4305877685547,,1124.3765869140625,,,2850.8935546875,443.2607727050781,5043.45166015625,,,,,,,,259.30767822265625,7332.0,,2268.0,,,,,,,,,,,944.7999877929688,19736.9296875,,,,,,704.2999877929688,,,,,,,,,,1569.0989990234375,,95.3000030517578,,,,,,,,,2207.499755859375,,,,8886.0,,,,,91.0,,,2658.696533203125,,1029.0,2431.0,,,,,,932.2952880859376,,7797.2939453125,,,2183.091796875,25319.947265625,1829.3070068359373,,,,,,,,,3301.419189453125,358.0,35.5,,,,643.35498046875,248.8000030517578,36530.04296875,103.81103515625,,,451.5,416.7000122070313,17050.0,327.7415771484375,,,2006.45166015625,,,,,846.1571044921875,,,,,,,2586.0,,,1136.6962890625,1019.0,,,,1982.0,,,190.3628387451172,1891.0,,,,3146.46533203125,,,,,7866.955078125,610.0809936523438,,,,,5889.728515625,,,,2499.0,,,,8945.060546875,,,6781.044921875,,,,,,,,2981.0,1986.7218017578125,270.8023681640625,330.70001220703125,4548.3466796875,,,,17704.216796875,1320.7606201171875,901.8507080078124,749.0,1697.427001953125,,,769.7449951171875,1221.31982421875,,,,,,,,,,,,,2223.3076171875,16100.0,1474.4478759765625,59.29999923706055,,,,77.4697494506836,2464.40380859375,,,,389.8999938964844,998.4000244140624,192.8999938964844,5267.0771484375,,,3042.783203125,,,6024.55908203125,3605.0,,66.0999984741211,,,,,,,,,154.39149475097656,,,,,19921.806640625,,,,3385.33544921875,2044.78564453125,,,,1286.1170654296875,,,,,1739.797607421875,,,,,,1449.0,,,532.3491821289062,,,,,,,50800.0,115.9000015258789,3950.0,,,1297.861572265625,1091.0,31.799999237060547,,29915.392578125,1025.0,,,,,1044.3642578125,,3798.114501953125,,268.4684753417969,,,,,,,,,1280.0,,1254.0,,,,9824.578125,10462.701171875,,1950.0,851.4168090820312,763.0999755859375,,,51809.80859375,,1751.0,,,,,,,,573868.8125,,487.8999938964844,,,,,,,,,,,,,,,,52986.015625,28.79998779296875,,,,,,,,,30274.255859375,5535.07275390625,,,,,4739.8232421875,54668.4375,,,,,,,,7344.57861328125,,,,1295.0,,13568.67578125,,,,,,,,,,,,,,,2575.0,,,,,,,,,,,6198.361328125,,,,,,,,,,,,,,,,,,360.5402221679688,,229903.53125,10300.0,1123.001708984375,,,,,,7251.0,1881.0,4972.4384765625,,,,1144.136962890625,1916.0,,,,,,,2396.315673828125,,,,11573.56640625,960.0,,,32489.40625,8365.029296875,,55.09999847412109,,,,,48440.0,,,,791.0999755859375,,,7100.0,,,,,,,,,,,,,,,31.5,,,2463.0,153.1999969482422,,88.385498046875,,,,,,,,49.0,,,,,,,118.64105987548828,1375.690673828125,,,,,,,,920.6139526367188,489.70794677734375,,,,,1835.6087646484373,,,,,,,3227.341064453125,,,,,,2750.0,,,,,,1256.8687744140625,940.0,6310.0,,,,,,222157.203125,,,409.0,,3681.782470703125,,,,,,1129.0,1627.4881591796875,,,,,1445.1304931640625,,,,,,1688.5347900390625,,,1669.5985107421875,10455.546875,,,,94.64822387695312,,,10486.4287109375,82003.515625,,12249.1611328125,2448.0,,,,,2572.31787109375,,,2246.653076171875,27624.78515625,1796.8631591796875,308.5473937988281,,,8481.0,,,602.683837890625,,6463.7021484375,1638.0,411.0,,936.0,,,,,,,,883.30615234375,,3600.30029296875,152.00315856933594,7164.0,,,,,,,,,,,,,,267.7915344238281,,,,899.7450561523438,,,,,25774.44140625,401.11370849609375,,,6822.96435546875,,,,,,,,19173.96484375,,,,,,,,,20290.0,23650.1875,2301.5849609375,,,,,,,,,,,,43.29999923706055,13.0,,,21678.90625,,,2082.71630859375,1489.9410400390625,,,,4188.92333984375,,,,,,216.0,,3854.0,2571.0,4656.6708984375,,,,10900.0,,,,,,,,,,1560.6690673828125,,,,7868.16064453125,2425.0,,,,724.8001708984375,,,3234.156494140625,,,923.373291015625,,2213.252197265625,,28066.17578125,,
2022-05-31,,,,,,,,561.2000122070312,764.2000122070312,,,,947.5778198242188,,,,,,,,,,5653.70263671875,,,,,10962.65625,,,,,,722.7127075195312,,27.0,,,,,,,,38562.4296875,7576.29443359375,,,,1418.8006591796875,,,,592.3814697265625,,,,,,623.820068359375,,1504.9814453125,,,,118.55071258544922,,,,,346.8999938964844,,,1445.712158203125,1416.844970703125,,,5961.126953125,,7827.73193359375,,1064.23828125,,,,,,,96.6999969482422,,,,,,,,,,,,,,,,,,1939.0931396484373,1811.10595703125,,,,,,,,,,,,317.9598083496094,35080.0,,,,,,798.78515625,,,5790.0,299.2525329589844,,,3296.0,28179.291015625,63.900001525878906,1824.0,3607.61669921875,140.10928344726562,,711.6055297851562,,,2828.91748046875,436.0249328613281,5217.36376953125,,,,,,,,241.5850830078125,6499.0,,1889.0,,,,,,,,,,,802.5999755859375,18347.845703125,,,,,,663.0,,,,,,,,,,1441.3497314453125,,97.1999969482422,,,,,,,,,1967.98828125,,,,8600.0,,,,,82.19999694824219,,,2417.814697265625,,1329.0,2161.0,,,,,,865.1549072265625,,8302.2763671875,,,1987.353271484375,25549.49609375,1630.4910888671875,,,,,,,,,3053.687744140625,368.0,33.599998474121094,,,,561.3392333984375,136.6999969482422,30503.337890625,88.93661499023438,,,383.7000122070313,350.5,15040.0,288.560546875,,,1925.4737548828125,,,,,827.1166381835938,,,,,,,2699.0,,,1000.1015014648438,924.9000244140624,,,,2060.0,,,182.8451232910156,1116.0,,,,2732.535400390625,,,,,8407.353515625,566.9459838867188,,,,,5691.00830078125,,,,2723.0,,,,8715.1875,,,6794.04296875,,,,,,,,2965.0,1893.7347412109373,239.1371917724609,311.6000061035156,4629.26220703125,,,,15837.9921875,1167.25341796875,974.1467895507812,773.2999877929688,1595.5814208984375,,,827.7258911132812,1205.3287353515625,,,,,,,,,,,,,2321.277099609375,16390.0,1224.220458984375,64.80000305175781,,,,67.98625183105469,2286.806640625,,,,365.8999938964844,970.7999877929688,154.0,5002.4248046875,,,2896.93798828125,,,5434.38525390625,3536.0,,64.4000015258789,,,,,,,,,138.922607421875,,,,,19202.46484375,,,,2878.733642578125,1911.9945068359373,,,,1102.3861083984375,,,,,1399.837158203125,,,,,,1429.0,,,512.2634887695312,,,,,,,47650.0,101.4000015258789,3527.0,,,1227.8690185546875,980.5,33.599998474121094,,24704.908203125,1005.0,,,,,1004.3885498046876,,3490.510009765625,,222.35975646972656,,,,,,,,,1321.0,827.0,1128.0,,,,9749.58203125,9372.5029296875,,1633.0,821.3201904296875,615.0,,,40499.8515625,,1649.0,,,,,,,,570438.4375,,502.0,,,,,,,,,,,,,,,,43963.5078125,27.26556205749512,,,,,,,,,25946.505859375,5296.4140625,,,,,4362.6328125,53352.08984375,,,,,,,,5998.13134765625,,,,1069.0,,12539.53515625,,,,,,,,,,,,,,,1914.0,,,,,,,,,,,6288.33740234375,,,,,,,,,,,,,,,,,,347.4460144042969,,186021.953125,7150.0,1013.0995483398438,,,,,,6080.0,1591.0,5675.2177734375,,,,1009.2388305664062,1800.0,,,,,,,2513.356201171875,,,,10434.2001953125,982.2999877929688,,,30929.916015625,7954.71337890625,,51.900001525878906,,,,,40600.0,,,,653.0,,,5623.0,,,,,,,,,,,,,,,32.79999923706055,,,2186.0,110.29989624023438,,83.57150268554688,,,,,,,,32.79999923706055,,,,,,,115.6425552368164,1249.4532470703125,,,,,,,,749.5228881835938,456.0761413574219,,,,,1707.8448486328125,,,,,,,3017.3837890625,,,,,,2360.0,,,,,,1112.9447021484375,950.9000244140624,5600.0,,,,,,214841.578125,,,372.1000061035156,,3693.76171875,,,,,,821.7999877929688,1485.5328369140625,,,,,1371.17529296875,,,,,,1405.7801513671875,,,1464.6478271484375,10865.373046875,,,,99.24085235595705,,,10316.486328125,68785.5234375,,11349.9580078125,1959.0,,,,,2605.283203125,,,1652.5533447265625,28174.681640625,1493.88623046875,263.1551513671875,,,8111.609375,,,495.7286682128906,,5551.16748046875,1786.0,426.1000061035156,,743.0,,,,,,,,959.2464599609376,,3526.0,159.0986328125,5600.0,,,,,,,,,,,,,,220.810546875,,,,968.125732421875,,,,,23384.95703125,360.7066040039063,,,6004.20849609375,,,,,,,,14880.0,,,,,,,,,18070.0,19584.357421875,1641.4591064453125,,,,,,,,,,,,40.400001525878906,11.989999771118164,,,19129.033203125,,,1927.4871826171875,1547.938720703125,,,,4014.13525390625,,,,,,192.5,,3850.0,2453.0,4491.7177734375,,,,9890.0,,,,,,,,,,1576.655517578125,,,,7660.18359375,2096.0,,,,599.4346923828125,,,3328.132080078125,,,931.9674072265624,,2090.349365234375,,24162.158203125,,
