Date,A5G.IR,BIRG.IR,C5H.IR,DLE.IR,EG7.IR,GL9.IR,GRP.IR,GVR.IR,HSW.IR,IR5B.IR,KMR.IR,KRX.IR,KRZ.IR,MIO.IR,OIZ.IR,OVXA.IR,RYA.IR,UPR.IR,^ISEQ
2023-02-28,3.532552480697632,9.270639419555664,0.835404634475708,0.550000011920929,9.99394702911377,10.939762115478516,0.9554110765457152,0.9950000047683716,1.5800000429153442,4.055414199829102,4.386846542358398,60.45687103271485,87.38321685791016,1.0197890996932983,3.777922153472901,0.0700000002980232,14.20116901397705,3.2210497856140137,8214.900390625
2023-03-31,3.322657823562622,8.287577629089355,0.9036189913749696,0.5199999809265137,9.957202911376951,12.660048484802246,0.942441701889038,1.0,1.5299999713897705,4.116716384887695,4.112668991088867,61.89024353027344,88.55963897705078,0.9363518953323364,3.688609600067138,0.0604999996721744,14.375061988830566,2.926442146301269,8341.1904296875
2023-04-28,3.4611759185791016,8.32846450805664,0.9340223073959352,0.5600000023841858,10.138055801391602,13.02961540222168,0.9337955713272096,0.9459999799728394,1.2699999809265137,4.413798809051514,4.451025009155273,61.81354904174805,92.7284164428711,0.899268627166748,3.532312393188477,0.0604999996721744,14.331587791442873,2.986756086349488,8432.1201171875
2023-05-31,3.4025719165802,7.992802143096924,0.9522649049758912,0.550000011920929,9.82124137878418,12.821142196655272,0.9300734996795654,1.0399999618530271,1.3200000524520874,4.302246570587158,4.408634185791016,61.20231628417969,88.58944702148438,1.0680873394012451,3.125940322875977,0.0850000008940696,15.891786575317385,3.252902746200561,8462.150390625
2023-06-30,3.418554782867432,7.941904544830322,1.0580720901489258,0.5649999976158142,10.098454475402832,12.982234001159668,0.8932216167449951,1.1200000047683716,1.3200000524520874,4.494740962982178,4.620587348937988,60.03899383544922,86.840576171875,0.9556570649147034,3.0056252479553223,0.0799999982118606,16.63082504272461,2.937469959259033,8723.1103515625
2023-07-31,3.798591375350952,8.721734046936035,0.9960470795631408,0.5899999737739563,10.217259407043455,13.370755195617676,0.9283188581466676,1.0740000009536743,1.4700000286102295,4.6391119956970215,4.17124605178833,71.96792602539062,87.7927474975586,0.8807036280632019,2.883958339691162,0.0799999982118606,15.186556816101074,2.8339684009552,9066.099609375
2023-08-31,3.7311086654663086,8.35999584197998,1.0489507913589478,0.5899999737739563,10.336065292358398,14.673224449157717,0.8848898410797119,1.0019999742507937,1.4700000286102295,4.282997131347656,4.035595893859863,76.97610473632812,83.69264221191406,0.8151193261146545,2.956057071685791,0.0900000035762786,15.655098915100098,2.7501814365386963,8945.9404296875
2023-09-29,3.782608985900879,8.443613052368164,1.0258660316467283,0.5899999737739563,10.46807098388672,14.931488037109377,0.8572649955749512,0.996999979019165,1.409999966621399,4.347633361816406,4.177551746368408,70.20248413085938,76.93038177490234,0.7495350241661072,2.938032388687134,0.0199999995529651,15.374939918518066,2.2240235805511475,8416.580078125
2023-10-31,3.635211229324341,7.680143356323242,1.0446205139160156,0.5400000214576721,10.039051055908203,14.233219146728516,0.7726077437400818,0.9120000004768372,1.2999999523162842,4.182287693023682,4.072235584259033,62.80233383178711,71.13398742675781,0.5434128046035767,2.829884052276612,0.0149999996647238,13.69881534576416,2.0708131790161133,7834.7900390625
2023-11-30,3.777281045913696,7.8073883056640625,1.1927802562713623,0.5400000214576721,9.567130088806152,14.807137489318848,0.8797416090965271,1.0720000267028809,1.4299999475479126,4.318454742431641,4.177551746368408,72.02284240722656,72.44189453125,0.6262058615684509,3.122785806655884,0.025000000372529,16.97861099243164,2.2388503551483154,8355.5302734375
2023-12-29,3.44519305229187,7.469280242919922,1.239666223526001,0.6050000190734863,9.73873805999756,14.26191520690918,0.921461284160614,1.2200000286102295,1.5299999713897705,4.211465835571289,4.019577026367188,77.56306457519531,76.77552795410156,0.611865222454071,3.100255012512207,0.0099999997764825,18.427709579467773,2.668828248977661,8760.3603515625
2024-01-31,3.619228601455689,7.754672050476074,1.329687476158142,0.5849999785423279,10.081953048706056,15.821064949035645,0.834394097328186,1.22599995136261,1.5800000429153442,4.478938102722168,3.19459867477417,74.75337982177734,80.69920349121094,0.6214256286621094,3.1976869106292725,0.0099999997764825,18.841785430908203,2.7775580883026123,9178.1201171875
2024-02-29,3.805694818496704,7.320221900939941,1.3634454011917114,0.5799999833106995,10.93999195098877,16.01236915588379,0.8312971591949463,1.133999943733215,1.809999942779541,4.396265029907227,3.0015182495117188,82.58883666992188,79.19610595703125,0.5210415124893188,2.976670503616333,0.0144999995827674,19.66608428955078,2.6885974407196045,9489.669921875
2024-03-28,4.430887699127197,8.589035987854004,1.4966015815734863,0.4900000095367431,11.326109886169434,17.693811416625977,0.8072819709777832,1.2519999742507937,1.9600000381469729,4.717230796813965,3.3350203037261963,83.55836486816406,77.53683471679688,0.5258216857910156,2.9625630378723145,0.0049999998882412,20.514768600463867,2.5699825286865234,9957.26953125
2024-04-30,4.583481788635254,9.129827499389648,1.5136715173721311,0.449999988079071,11.883835792541504,17.267919540405273,0.7897323369979858,1.2760000228881836,1.7699999809265137,4.882577419281006,3.61829137802124,83.21871948242188,79.67920684814453,0.4493385553359985,3.1506619453430176,0.006000000052154,19.607553482055664,2.552009344100952,9917.33984375
2024-05-31,4.916928291320801,10.131001472473145,1.6036115884780884,0.4600000083446502,12.438721656799316,18.20681381225586,0.8395293354988098,1.3860000371932983,1.820000052452088,5.488528251647949,4.080200672149658,87.53596496582031,76.72080993652344,0.517352283000946,2.9265620708465576,0.0094999996945261,17.0419864654541,2.591729164123535,9940.3203125
2024-06-28,4.649417400360107,9.411280632019045,1.5213260650634766,0.4560000002384186,11.791353225708008,17.616376876831055,0.8159735202789307,1.2580000162124634,2.0,5.448899745941162,3.656783819198608,78.90147399902344,74.60063171386719,0.4685454666614532,3.0785913467407227,0.0099999997764825,15.929917335510254,2.408024311065674,9318.349609375
2024-07-31,4.992284297943115,10.092462539672852,1.808368682861328,0.4399999976158142,11.698871612548828,17.897075653076172,0.863085150718689,1.3760000467300415,1.6699999570846558,5.330014705657959,3.579798936843872,85.74951934814453,85.2015151977539,0.3904545605182647,2.974071264266968,0.0144999995827674,14.276445388793944,2.581799268722534,9674.0703125
2024-08-30,5.1288652420043945,9.99129581451416,1.858122706413269,0.4099999964237213,12.484962463378906,15.642452239990234,0.9214944243431092,1.4359999895095823,1.5499999523162842,5.409271717071533,4.060954570770264,78.10749053955078,89.54048919677734,0.3865500092506408,3.1261003017425537,0.0054999999701976,15.74234676361084,2.537114381790161,9779.080078125
2024-09-30,4.846282958984375,9.66371250152588,1.9207098484039309,0.4000000059604645,12.399999618530272,15.456698417663574,0.8926977515220642,1.5520000457763672,1.7000000476837158,5.5,4.119999885559082,83.9967269897461,91.85789489746094,0.429500013589859,3.1831111907958984,0.0199999995529651,16.260997772216797,2.5882458686828613,9897.16015625
2024-10-31,4.609856128692627,8.461999893188477,2.0858166217803955,0.3499999940395355,12.600000381469728,14.909212112426758,0.8610213994979858,1.600000023841858,1.7000000476837158,5.099999904632568,4.239999771118164,80.3122329711914,90.6021499633789,0.429500013589859,3.021580457687378,0.0199999995529651,17.38227653503418,2.2497830390930176,9636.08984375
2024-11-29,4.8509931564331055,8.288000106811523,2.007659673690796,0.3899999856948852,12.5,14.293291091918944,0.8516756296157837,1.534000039100647,1.75,5.5,4.320000171661377,70.90180206298828,90.5526351928711,0.4300000071525574,2.912309408187866,0.0185000002384185,18.39982414245605,2.2000091075897217,9608.75
2024-12-31,5.020542144775391,8.805999755859375,2.271439790725708,0.3499999940395355,12.649999618530272,13.03211784362793,0.8056655526161194,1.600000023841858,1.600000023841858,5.179999828338623,3.839999914169312,70.15494537353516,92.33497619628906,0.3759999871253967,2.608250856399536,0.0149999996647238,18.83450508117676,2.1104159355163574,9757.26953125
2025-01-31,5.364350318908691,9.628000259399414,2.242130994796753,0.3600000143051147,13.0,13.80446434020996,0.7831500172615051,1.7059999704360962,1.5499999523162842,5.119999885559082,3.619999885559082,67.01814270019531,98.17708587646484,0.4399999976158142,2.7699999809265137,0.0289999991655349,20.350000381469727,2.3891501426696777,10205.8701171875
2025-02-28,6.339258670806885,11.34000015258789,2.1151256561279297,0.3499999940395355,13.5,10.832398414611816,0.7820000052452087,1.5,1.5499999523162842,4.920000076293945,3.5199999809265137,78.71893310546875,100.30598449707033,0.3799999952316284,2.970000028610229,0.0104999998584389,21.049999237060547,2.667884349822998,10982.98046875
2025-03-31,5.949999809265137,10.845000267028809,1.8659999370574951,0.3499999940395355,14.350000381469728,10.170000076293944,0.7710000276565552,1.50600004196167,1.5499999523162842,5.300000190734863,4.579999923706055,73.8394546508789,95.8501434326172,0.4300000071525574,3.125,0.0189999993890523,18.625,2.702726125717163,10188.6796875
