Date,2P.RO,4RT.RO,AAB.RO,ABN.RO,ADISS.RO,AG.RO,ALR.RO,ALT.RO,ALW.RO,AMAL.RO,AQ.RO,ARAX.RO,ARO.RO,AROBS.RO,ARS.RO,ARTE.RO,ASC.RO,ATB.RO,ATRD.RO,AVIO.RO,BALN.RO,BENTO.RO,BIO.RO,BIOW.RO,BNET.RO,BONA.RO,BRCR.RO,BRD.RO,BRK.RO,BRM.RO,BRNA.RO,BUCU.RO,BUCV.RO,BVB.RO,CAB.RO,CACU.RO,CAIN.RO,CBC.RO,CC.RO,CCOM.RO,CHRD.RO,CICO.RO,CLAIM.RO,CMF.RO,CMP.RO,CMVX.RO,COBL.RO,CODE.RO,COKG.RO,COKJ.RO,COTE.RO,CRC.RO,DENT.RO,DN.RO,EBS.RO,EFO.RO,EL.RO,ELGS.RO,ELMA.RO,FAMZ.RO,FERO.RO,FOJE.RO,FP.RO,FRB.RO,GREEN.RO,H2O.RO,HAI.RO,HUNT.RO,IARV.RO,IMP.RO,INFINITY.RO,INOX.RO,IORB.RO,IPRU.RO,JTG.RO,LIH.RO,LONG.RO,MACO.RO,MAM.RO,MECE.RO,MECF.RO,MEOY.RO,MET.RO,MOIB.RO,NTEX.RO,ONE.RO,PE.RO,PPLI.RO,PRAE.RO,PREB.RO,PREH.RO,PRSN.RO,PTR.RO,RANT.RO,RCHI.RO,REFE.RO,RMAH.RO,ROCE.RO,RPH.RO,RRC.RO,RRD.RO,SAFE.RO,SATU.RO,SCDM.RO,SEOM.RO,SEVE.RO,SIGS.RO,SMTL.RO,SNC.RO,SNG.RO,SNN.RO,SNO.RO,SPX.RO,TBK.RO,TBM.RO,TEL.RO,TRP.RO,TSLA.RO,TTS.RO,TUAA.RO,UAM.RO,UNISEM.RO,UNVR.RO,VAC.RO,VNC.RO,WINE.RO,^BET.RO
2024-04-30,2.5199999809265137,,4.199999809265137,0.9000133872032166,0.7799999713897705,1.4199999570846558,1.5399999618530271,0.0970000028610229,13.908163070678713,0.0649999976158142,1.1344527006149292,2.1600000858306885,0.4099999964237213,0.8880000114440918,9.01269817352295,16.796396255493164,3.900000095367432,1.8936352729797363,50.0,2.0999999046325684,0.2220000028610229,11.510204315185549,0.7846153378486633,0.1469999998807907,0.248999997973442,1.2999999523162842,0.3600000143051147,19.63311004638672,0.1260000020265579,2.639700174331665,72.5,13.100000381469728,1.0299999713897705,57.1185188293457,0.0399999991059303,21.39124870300293,49.24244689941406,160.0,8.0,0.066500000655651,16.0,21.527538299560547,5.650000095367432,5.571014881134033,0.6628432273864746,92.6768035888672,6.699999809265137,2.039999961853028,,74.5,81.86493682861328,14.0,1.5777238607406616,1.590000033378601,216.36773681640625,0.414000004529953,13.208399772644045,0.1879999935626983,0.238999992609024,8.0,0.5753629803657532,13.188405990600586,0.4570000171661377,0.1854999959468841,,120.934814453125,0.9200000166893004,0.4300000071525574,13.253098487854004,0.2399999946355819,1.870000004768372,1.919999957084656,0.2619999945163727,0.9549999833106996,,1.976567029953003,1.5049999952316284,19.14069175720215,2.1600000858306885,27.0,0.1150000020861625,0.1586926281452179,0.6242210268974304,0.6057625412940979,45.899513244628906,33.14898681640625,,2.0,,3.859999895095825,3.700000047683716,0.2029999941587448,0.5919290781021118,4.800000190734863,0.2179999947547912,28.0,0.65625,0.1717941164970398,0.1930000036954879,0.0724999979138374,1.870000004768372,1.328220009803772,9.199999809265137,64.5,1.8843066692352293,4.320000171661377,0.4580000042915344,56.0,3.700000047683716,5.25,45.47642135620117,6.235816955566406,0.3319999873638153,17.456409454345703,0.2955728769302368,29.268627166748047,0.5640000104904175,0.0872694328427314,8.509881973266602,0.0939245745539665,0.6000000238418579,0.3501239418983459,,6.349079132080078,0.1570000052452087,13.814268112182615,
2024-05-31,2.5199999809265137,3.3020944595336914,4.21999979019165,0.8799999952316284,0.7850000262260437,1.5099999904632568,1.6299999952316284,0.0949999988079071,14.579591751098633,0.0610000006854534,1.1549999713897705,1.7999999523162842,0.3339999914169311,0.8999999761581421,9.760000228881836,17.0,3.869999885559082,2.0250699520111084,53.0,1.9900000095367432,0.1800000071525573,13.273469924926758,0.7365384101867676,0.1459999978542328,0.2199999988079071,1.2599999904632568,0.3440000116825104,19.0,0.1315000057220459,2.73746657371521,65.5,13.800000190734863,1.1399999856948853,56.76374816894531,0.032999999821186,22.176250457763672,39.39395523071289,149.0,8.100000381469727,0.0509999990463256,14.5,23.735490798950195,6.0,5.910120487213135,0.6600000262260437,96.2759017944336,14.600000381469728,1.7200000286102295,,68.5,88.19999694824219,15.300000190734863,1.600000023841858,1.4900000095367432,225.0,0.4000000059604645,13.81999969482422,0.1840000003576278,0.2329999953508377,7.050000190734863,0.6106613278388977,13.188405990600586,0.4629999995231628,0.1755000054836273,,119.85745239257812,0.8880000114440918,0.4589999914169311,13.39663314819336,0.2360000014305114,1.8949999809265137,1.9600000381469729,0.2479999959468841,1.340000033378601,,1.6984950304031372,1.4850000143051147,19.64999961853028,2.140000104904175,25.600000381469727,0.1080000028014183,0.1586926281452179,0.65938800573349,0.7286708354949951,39.84468460083008,33.947296142578125,21.25,2.0,,4.28000020980835,3.759999990463257,0.2080000042915344,0.6144787669181824,4.71999979019165,0.2119999974966049,28.39999961853028,0.6675000190734863,0.169852927327156,0.1959999948740005,0.0775000005960464,2.359999895095825,1.3282209634780884,9.0,65.0,1.8799999952316284,4.739999771118164,0.3980000019073486,56.400001525878906,3.619999885559082,5.429999828338623,46.20000076293945,5.816993713378906,0.3219999969005584,18.549999237060547,0.3002645075321197,32.74117660522461,0.5640000104904175,0.0797623842954635,8.633333206176758,0.101670928299427,0.5199999809265137,0.3499999940395355,,6.900000095367432,0.1500000059604644,15.061389923095703,
2024-06-28,2.4600000381469727,3.3160271644592285,4.139999866485596,0.7699999809265137,0.7300000190734863,1.4700000286102295,1.559999942779541,0.0930000022053718,14.195919036865234,0.0610000006854534,1.215000033378601,2.0799999237060547,0.3880000114440918,0.8600000143051147,9.699999809265137,18.39999961853028,3.880000114440918,2.8720946311950684,51.5,2.3399999141693115,0.2000000029802322,14.399999618530272,0.7673076391220093,0.1509999930858612,0.2060000002384185,1.2999999523162842,0.3160000145435333,20.89999961853028,0.1354999989271164,2.933000087738037,62.0,13.399999618530272,1.1200000047683716,56.76374816894531,0.0350000001490116,23.600000381469727,49.24244689941406,120.0,7.349999904632568,0.06700000166893,12.800000190734863,25.39999961853028,5.900000095367432,6.346113204956055,0.6579999923706055,96.5,10.399999618530272,1.7100000381469729,,73.0,86.19999694824219,14.300000190734863,1.5299999713897705,1.659999966621399,219.5,0.4519999921321869,15.5600004196167,0.1800000071525573,0.2349999994039535,7.0,0.5824226140975952,13.800000190734863,0.395000010728836,0.1735000014305114,,124.6999969482422,0.7900000214576721,0.488999992609024,14.100000381469728,0.2479999959468841,1.9700000286102293,,0.2199999988079071,1.590000033378601,,1.7999999523162842,1.5199999809265137,20.0,2.0999999046325684,26.799999237060547,0.125,0.1909999996423721,0.6330130100250244,0.6847749948501587,40.79999923706055,33.263031005859375,21.0,2.0,,4.099999904632568,3.819999933242798,0.2319999933242797,0.6639999747276306,5.949999809265137,0.2440000027418136,28.799999237060547,0.703125,0.172764703631401,0.2000000029802322,0.0829999968409538,2.259999990463257,1.3282209634780884,9.0,63.0,1.8799999952316284,4.139999866485596,0.4460000097751617,56.20000076293945,3.619999885559082,5.960000038146973,45.70000076293945,6.282352924346924,0.3199999928474426,17.799999237060547,0.3302909731864929,41.900001525878906,0.5630000233650208,0.0994683802127838,8.483332633972168,0.1394344121217727,0.574999988079071,0.3600000143051147,,7.0,0.1480000019073486,15.310813903808594,
2024-07-31,2.440000057220459,3.274229049682617,3.5,0.7900000214576721,0.699999988079071,1.4900000095367432,1.5800000429153442,0.0825000032782554,14.387755393981934,0.0610000006854534,1.3200000524520874,1.909999966621399,0.3319999873638153,0.9259999990463256,9.720000267028809,17.399999618530273,4.119999885559082,2.774735450744629,53.0,2.180000066757202,0.2000000029802322,14.149999618530272,0.7730768918991089,0.1270000040531158,0.2000000029802322,1.25,0.2899999916553497,22.100000381469727,0.1330000013113021,2.9800000190734863,66.0,12.5,1.190000057220459,56.76374816894531,0.0299999993294477,22.600000381469727,44.31820297241211,95.0,7.550000190734863,0.0590000003576278,10.300000190734863,21.0,5.900000095367432,6.443000316619873,0.6259999871253967,95.5,10.399999618530272,1.5399999618530271,,72.0,87.80000305175781,13.699999809265137,1.190000057220459,1.559999942779541,239.0,0.4259999990463257,16.260000228881836,0.1800000071525573,0.2150000035762787,7.0,0.4979999959468841,14.199999809265137,0.4199999868869781,0.1199999973177909,,124.5,0.6779999732971191,0.4769999980926513,14.100000381469728,0.2319999933242797,2.0299999713897705,,0.2399999946355819,1.649999976158142,,1.5700000524520874,1.625,19.950000762939453,1.850000023841858,26.0,0.1150000020861625,0.1860000044107437,0.628616988658905,0.6672166585922241,38.79999923706055,32.42670440673828,20.81999969482422,2.0,,3.5199999809265137,3.7200000286102295,0.2169999927282333,0.6499999761581421,4.559999942779541,0.2540000081062317,27.0,0.75,0.1688823401927948,0.1860000044107437,0.0790000036358833,1.850000023841858,1.3282209634780884,8.0,68.0,1.7799999713897705,4.21999979019165,0.4460000097751617,53.400001525878906,3.059999942779541,5.929999828338623,46.95000076293945,6.375424861907959,0.3100000023841858,17.799999237060547,0.3434275388717651,45.400001525878906,0.5429999828338623,0.1013451442122459,8.333333015441895,0.1433075964450836,0.5849999785423279,0.3880000114440918,,6.25,0.1420000046491623,15.800000190734863,
2024-08-30,2.25,,4.0,0.7049999833106995,0.6949999928474426,1.3849999904632568,1.5099999904632568,0.0804999992251396,14.5,0.0540000014007091,1.399999976158142,1.7999999523162842,0.3479999899864197,0.9179999828338624,9.380000114440918,16.100000381469727,4.150000095367432,2.862358808517456,52.0,3.259999990463257,0.1400000005960464,13.25,0.7799999713897705,0.1159999966621398,0.1909999996423721,1.2000000476837158,0.3199999928474426,21.5,0.1230000033974647,2.9600000381469727,60.5,12.800000190734863,1.1799999475479126,57.727272033691406,0.0299999993294477,19.0,41.0,99.5,7.0,0.0560000017285347,10.800000190734863,21.0,6.0,6.599999904632568,0.5899999737739563,94.5,10.399999618530272,1.5950000286102295,,71.0,84.0,13.949999809265137,1.1200000047683716,1.4850000143051147,245.0,0.4399999976158142,14.65999984741211,0.1700000017881393,0.209999993443489,7.0,0.3980000019073486,14.399999618530272,0.3833999931812286,0.1014999970793724,,122.5999984741211,0.593999981880188,0.4440000057220459,13.449999809265137,0.2220000028610229,2.240000009536743,,0.3019999861717224,1.7599999904632568,4.3174262046813965,1.4249999523162842,1.715000033378601,22.200000762939453,1.75,26.200000762939453,0.1070000007748603,0.1800000071525573,0.6800000071525574,0.702333390712738,30.0,32.349998474121094,20.39999961853028,1.840000033378601,,2.799999952316284,3.700000047683716,0.2090000063180923,0.6399999856948853,5.5,0.2419999986886978,27.0,0.7387499809265137,0.1609999984502792,0.1850000023841858,0.0750000029802322,1.7799999713897705,1.3282209634780884,6.25,64.0,1.75,3.920000076293945,0.4460000097751617,54.59999847412109,3.059999942779541,5.760000228881836,44.5,6.328888893127441,0.3079999983310699,17.5,0.348119169473648,46.70000076293945,0.4930000007152557,0.0975916236639022,7.599999904632568,0.1249099895358085,0.5699999928474426,0.3499999940395355,,6.800000190734863,0.1379999965429306,15.300000190734863,
2024-09-30,2.309999942779541,3.9800000190734863,3.880000114440918,0.699999988079071,0.7149999737739563,1.409999966621399,1.5099999904632568,0.0780000016093254,13.699999809265137,0.0540000014007091,1.434999942779541,1.8799999952316284,0.3499999940395355,0.8999999761581421,8.779999732971191,16.600000381469727,3.400000095367432,3.309999942779541,53.0,2.799999952316284,0.1199999973177909,13.850000381469728,0.777999997138977,0.1230000033974647,0.209999993443489,1.149999976158142,0.3100000023841858,21.0,0.1150000020861625,2.900000095367432,62.5,12.600000381469728,1.1399999856948853,50.0,0.0799999982118606,20.799999237060547,43.0,88.5,7.099999904632568,0.0509999990463256,7.900000095367432,19.799999237060547,6.199999809265137,5.400000095367432,0.593999981880188,80.0,12.0,1.399999976158142,,68.0,77.4000015258789,12.850000381469728,0.9549999833106996,1.5,243.3999938964844,0.4099999964237213,13.68000030517578,0.1599999964237213,0.202000007033348,7.0,0.4180000126361847,14.0,0.3695999979972839,0.0898000001907348,,125.0,0.578000009059906,0.4589999914169311,12.949999809265137,0.2169999927282333,2.390000104904175,,0.2840000092983246,1.6799999475479126,4.424873352050781,1.100000023841858,1.7450000047683716,21.200000762939453,1.940000057220459,26.0,0.1129999980330467,0.277999997138977,0.6800000071525574,0.702333390712738,28.0,27.75,21.0,2.200000047683716,,2.380000114440918,3.5199999809265137,0.1749999970197677,0.621999979019165,5.5,0.2240000069141388,27.39999961853028,0.734000027179718,0.1459999978542328,0.1790000051259994,0.0754999965429306,1.6399999856948853,1.3282209634780884,5.800000190734863,65.0,1.809999942779541,4.28000020980835,0.4979999959468841,48.5,2.9600000381469727,5.559999942779541,42.25,6.561568737030029,0.2980000078678131,17.299999237060547,0.3790839612483978,36.20000076293945,0.4959999918937683,0.0965000018477439,6.869999885559082,0.1400000005960464,0.5600000023841858,0.3759999871253967,,7.400000095367432,0.1264999955892563,15.079999923706056,
2024-10-31,2.200000047683716,3.220000028610229,3.859999895095825,0.6499999761581421,0.675000011920929,1.2999999523162842,1.5299999713897705,0.0719999969005584,13.399999618530272,0.0540000014007091,1.4049999713897705,1.6299999952316284,0.3700000047683716,0.8600000143051147,8.5,16.600000381469727,2.950000047683716,3.0899999141693115,53.0,2.640000104904175,0.1199999973177909,13.300000190734863,0.7519999742507935,0.0989999994635582,0.1934999972581863,1.0700000524520874,0.2319999933242797,20.299999237060547,0.1035000011324882,2.9800000190734863,65.0,12.399999618530272,1.2000000476837158,48.650001525878906,0.1289999932050705,18.700000762939453,45.0,75.0,6.699999809265137,0.0564999990165233,8.699999809265137,22.200000762939453,6.0,5.349999904632568,0.550000011920929,78.5,12.0,1.190000057220459,,68.0,77.4000015258789,13.800000190734863,0.9449999928474426,1.565000057220459,254.8999938964844,0.4300000071525574,12.739999771118164,0.1400000005960464,0.2049999982118606,12.699999809265137,0.4000000059604645,15.0,0.3318000137805938,0.0740000009536743,,121.0,0.5099999904632568,0.4359999895095825,12.600000381469728,0.1969999969005584,2.440000057220459,,0.2259999960660934,1.7000000476837158,4.949999809265137,1.0549999475479126,1.75,22.100000381469727,1.870000004768372,26.39999961853028,0.1120000034570694,0.257999986410141,0.6549999713897705,0.9393709301948548,32.0,24.875,19.86000061035156,1.9800000190734863,,2.0799999237060547,3.5799999237060547,0.1634999960660934,0.6039999723434448,4.460000038146973,0.2419999986886978,27.200000762939453,0.7099999785423279,0.1400000005960464,0.1759999990463256,0.0700000002980232,1.5,1.3282209634780884,5.800000190734863,67.5,1.7300000190734863,4.300000190734863,0.4979999959468841,45.09999847412109,2.819999933242798,5.429999828338623,43.09999847412109,7.213071823120117,0.3019999861717224,17.100000381469727,0.3650000095367431,39.09999847412109,0.4684999883174896,0.0900000035762786,6.960000038146973,0.1400000005960464,0.5049999952316284,0.3860000073909759,,7.400000095367432,0.1260000020265579,14.880000114440918,
2024-11-29,1.9700000286102293,3.5199999809265137,3.819999933242798,0.5350000262260437,0.6399999856948853,1.1749999523162842,1.5149999856948853,0.0729999989271164,13.699999809265137,0.0579999983310699,1.1799999475479126,1.5099999904632568,0.3300000131130218,0.7020000219345093,8.720000267028809,15.100000381469728,2.930000066757202,2.5199999809265137,48.0,2.359999895095825,0.0450000017881393,11.0,0.7419999837875366,0.0799999982118606,0.1749999970197677,0.9800000190734864,0.25,17.979999542236328,0.0820000022649765,2.720000028610229,56.5,12.0,1.0299999713897705,41.0,0.125,23.39999961853028,39.0,67.0,5.949999809265137,0.0764999985694885,7.0,25.799999237060547,5.849999904632568,4.960000038146973,0.5120000243186951,77.5,12.0,1.2100000381469729,,65.0,74.0,12.949999809265137,0.9900000095367432,1.4600000381469729,255.0,0.4239999949932098,12.34000015258789,0.1379999965429306,0.2000000029802322,12.399999618530272,0.3740000128746032,13.899999618530272,0.3070000112056732,0.0857999995350837,,119.4000015258789,0.5,0.395000010728836,12.800000190734863,0.19200000166893,2.400000095367432,,0.2520000040531158,1.3700000047683716,4.304999828338623,0.9919999837875366,1.715000033378601,18.39999961853028,1.659999966621399,24.799999237060547,0.1040000021457672,0.2660000026226043,0.6349999904632568,1.053500056266785,28.799999237060547,20.52499961853028,19.520000457763672,2.180000066757202,,2.0799999237060547,3.259999990463257,0.125,0.5759999752044678,3.5,0.2399999946355819,27.200000762939453,0.6179999709129333,0.1500000059604644,0.1700000017881393,0.0689999982714653,1.0499999523162842,1.3282209634780884,5.949999809265137,78.0,1.7400000095367432,3.799999952316284,0.4000000059604645,37.5,2.5999999046325684,4.994999885559082,40.09999847412109,7.199999809265137,0.2720000147819519,15.449999809265137,0.3989999890327453,37.04999923706055,0.4124999940395355,0.0874999985098838,4.28000020980835,0.1299999952316284,0.4480000138282776,0.3779999911785126,,6.599999904632568,0.1234999969601631,14.460000038146973,
2024-12-30,1.7999999523162842,3.940000057220459,3.680000066757202,0.449999988079071,0.6349999904632568,1.125,1.5049999952316284,0.0684999972581863,13.600000381469728,0.0579999983310699,1.1549999713897705,1.820000052452088,0.3680000007152557,0.7820000052452087,8.479999542236328,15.800000190734863,3.25,2.559999942779541,47.0,2.880000114440918,0.0654999986290931,10.899999618530272,0.7139999866485596,0.0799999982118606,0.1539999991655349,0.8500000238418579,0.2619999945163727,18.63999938964844,0.0799999982118606,3.180000066757202,57.5,12.399999618530272,1.0199999809265137,40.900001525878906,0.1150000020861625,27.0,39.0,52.5,6.0,0.0769999995827674,6.5,24.600000381469727,5.699999809265137,4.5,0.5260000228881836,81.0,15.0,1.600000023841858,,65.0,75.4000015258789,11.5,0.9850000143051147,1.465000033378601,294.3999938964844,0.4120000004768371,13.199999809265137,0.1469999998807907,0.2189999967813491,10.0,0.4059999883174896,13.699999809265137,0.3149999976158142,0.0615999996662139,,122.0,0.5099999904632568,0.3510000109672546,12.5,0.1899999976158142,2.4200000762939453,0.9399999976158142,0.2339999973773956,1.3700000047683716,4.485000133514404,1.0149999856948853,1.9299999475479128,22.0,1.5499999523162842,19.200000762939453,0.1099999994039535,0.277999997138977,0.6600000262260437,1.0099999904632568,28.200000762939453,21.5,19.549999237060547,2.180000066757202,,2.0999999046325684,3.299999952316284,0.1159999966621398,0.5680000185966492,4.360000133514404,0.2300000041723251,25.600000381469727,0.6600000262260437,0.1509999930858612,0.1609999984502792,0.0694999992847442,2.0999999046325684,1.328220009803772,4.0,74.5,1.6399999856948853,4.400000095367432,0.4600000083446502,40.5,2.799999952316284,5.139999866485596,41.54999923706055,7.150000095367432,0.2680000066757202,15.0,0.3980000019073486,37.70000076293945,0.4569999873638153,0.0850000008940696,4.789999961853027,0.1299999952316284,0.4280000030994415,0.3219999969005584,,6.599999904632568,0.1174999997019767,14.539999961853027,
2025-01-31,1.809999942779541,4.079999923706055,3.5199999809265137,0.4399999976158142,0.5899999737739563,1.100000023841858,1.524999976158142,0.0680000036954879,13.300000190734863,0.0579999983310699,1.184999942779541,1.6399999856948853,0.4000000059604645,0.7379999756813049,8.300000190734863,14.600000381469728,4.0,2.470000028610229,47.20000076293945,3.359999895095825,0.1000000014901161,10.800000190734863,0.7239999771118164,0.0815000012516975,0.1714999973773956,0.8999999761581421,0.1979999989271164,18.1200008392334,0.1040000021457672,2.799999952316284,57.0,11.600000381469728,1.090000033378601,41.84999847412109,0.1199999973177909,25.799999237060547,39.0,49.20000076293945,6.0,0.0710000023245811,7.150000095367432,25.39999961853028,5.900000095367432,4.420000076293945,0.5260000228881836,82.5,15.0,1.309999942779541,31.0,65.0,77.80000305175781,10.600000381469728,0.9549999833106996,1.4800000190734863,297.6000061035156,0.4600000083446502,14.020000457763672,0.202000007033348,0.2430000007152557,11.5,0.4199999868869781,13.5,0.3388000130653381,0.0975999981164932,,122.5,0.6299999952316284,0.4280000030994415,12.449999809265137,0.1899999976158142,2.490000009536743,0.8799999952316284,0.2119999974966049,1.4500000476837158,5.070000171661377,1.2300000190734863,1.8899999856948853,20.799999237060547,1.649999976158142,20.39999961853028,0.1019999980926513,0.2800000011920929,0.625,1.0399999618530271,33.400001525878906,21.200000762939453,19.299999237060547,2.380000114440918,,2.359999895095825,3.319999933242798,0.1199999973177909,0.5619999766349792,4.0,0.2080000042915344,25.600000381469727,0.6259999871253967,0.1480000019073486,0.1560000032186508,0.0689999982714653,1.4700000286102295,1.328220009803772,4.099999904632568,87.0,1.7400000095367432,4.5,0.4300000071525574,40.5,3.0999999046325684,5.409999847412109,40.79999923706055,6.900000095367432,0.2599999904632568,13.5,0.4129999876022339,41.59999847412109,0.4189999997615814,0.0855000019073486,5.150000095367432,0.135000005364418,0.6600000262260437,0.3400000035762787,,7.150000095367432,0.1180000007152557,14.5,
