Date,ACS.MC,ADX.MC,ADZ.MC,AEDAS.MC,AENA.MC,AGIL.MC,AI.MC,AIR.MC,ALB.MC,ALM.MC,ALNT.MC,AMEN.MC,AMS.MC,ANA.MC,ANE.MC,APAM.MC,APG.MC,ART.MC,ATRY.MC,ATSI.MC,BST.MC,CBAV.MC,CCEP.MC,CEV.MC,CIE.MC,CLNX.MC,CLR.MC,COM.MC,COXE.MC,COXG.MC,DOM.MC,EAT.MC,EBROM.MC,ELE.MC,END.MC,ENER.MC,ENG.MC,ENO.MC,ENRS.MC,ETC.MC,EZE.MC,FACE.MC,FAE.MC,FCC.MC,FDR.MC,FER.MC,GAM.MC,GGR.MC,GIGA.MC,GRE.MC,GRF-P.MC,GRF.MC,GSJ.MC,HBX.MC,HOME.MC,IAG.MC,IBE.MC,IFLEX.MC,IMC.MC,INDXA.MC,ITX.MC,IZER.MC,LAB.MC,LGT.MC,LIB.MC,LLN.MC,LLYC.MC,LOG.MC,MAKS.MC,MAP.MC,MDF.MC,MEL.MC,MFEA.MC,MIO.MC,MRL.MC,MTB.MC,NAT.MC,NBI.MC,NHH.MC,NXT.MC,NYE.MC,NZI.MC,OLE.MC,PANG.MC,PHM.MC,PRM.MC,PRO.MC,PRS.MC,PUIG.MC,PVA.MC,R4.MC,REN.MC,REP.MC,RIO.MC,RJF.MC,RLIA.MC,ROVI.MC,RSS.MC,SAI.MC,SCAML.MC,SEC.MC,SLR.MC,SNG.MC,SPH.MC,TEF.MC,TLGO.MC,TRG.MC,TUB.MC,UBS.MC,VID.MC,VOC.MC,VYT.MC,XBBAR.MC,XBBDC.MC,XBRK.MC,XBRPP.MC,XCMIG.MC,XCOP.MC,XPBR.MC,XPBRA.MC,YADR.MC,YADV.MC,YARP.MC,YATO.MC,YEPSA.MC,YGOP.MC,YKTS.MC,YMHRE.MC,YNUM.MC,YVIT.MC
2024-04-30,35.78738021850586,1.6662869453430176,5.099999904632568,17.053647994995117,156.96109008789062,4.400000095367432,0.1255999952554702,153.92800903320312,46.623077392578125,8.404187202453613,8.941394805908203,9.050000190734863,58.55649566650391,103.99761962890624,18.60791206359864,25.78643035888672,17.170000076293945,4.557240009307861,2.819999933242798,,0.335999995470047,26.907176971435547,65.15988159179688,6.779999732971191,24.037416458129883,30.98894119262696,3.940000057220459,0.6200000047683716,,,3.409604072570801,5.925515651702881,,16.25579833984375,1.4900000095367432,3.8245770931243896,12.34853458404541,14.14695167541504,3.180000066757202,3.0,0.1850000023841858,1.899999976158142,3.25618577003479,12.141008377075195,19.39743995666504,33.07114791870117,1.3250000476837158,5.699999809265137,7.5,27.450000762939453,6.005000114440918,8.645999908447266,3.936411619186402,,9.25064468383789,2.0251059532165527,11.18100929260254,,,12.899999618530272,42.45102310180664,8.800000190734863,1.7000000476837158,6.426511287689209,0.9768874049186708,1.0199999809265137,9.222329139709473,23.742042541503903,8.949999809265137,2.118803739547729,0.5429999828338623,7.217657566070557,,6.199999809265137,10.19856071472168,1.3799999952316284,0.675000011920929,4.659999847412109,4.099999904632568,0.3449999988079071,0.0043999999761581,,0.2189999967813491,1.4700000286102295,29.91739082336425,9.734339714050291,19.009254455566406,0.3449999988079071,,0.3899999856948852,9.787827491760254,0.8259999752044678,13.670541763305664,4.119999885559082,2.453781843185425,0.9762231707572936,83.2117919921875,,0.161200001835823,,5.352353096008301,9.574999809265137,3.0969557762146,0.1840000003576278,3.912529945373535,4.420000076293945,0.6320000290870667,3.0222926139831543,0.0041000000201165,93.87718200683594,0.8915454745292664,3.214998960494995,2.2522077560424805,1.3267978429794312,3.9600000381469727,1.5685482025146484,0.9570699334144592,1.0881901979446411,3.15875506401062,3.575486183166504,10.5,10.156299591064451,2.787132024765014,7.779234409332275,,15.055596351623535,14.0,3.5999999046325684,2.0199999809265137,11.010184288024902
2024-05-31,39.15851593017578,1.906012296676636,5.139999866485596,19.24678039550781,171.55918884277344,4.099999904632568,0.1319999992847442,154.90084838867188,50.54923248291016,9.774999618530272,9.15999984741211,9.050000190734863,64.02411651611328,112.79962921142578,20.89240837097168,24.96678352355957,17.170000076293945,5.050000190734863,3.9600000381469727,,0.3425000011920929,27.76288414001465,64.89249420166016,6.779999732971191,27.07829475402832,33.46406555175781,4.940000057220459,0.925000011920929,,,3.438704490661621,5.905829429626465,,17.39655303955078,1.475000023841858,3.7167043685913086,12.680581092834473,14.49712371826172,2.900000095367432,3.1700000762939453,0.2080000042915344,1.9600000381469729,3.6387040615081774,14.298136711120604,21.77581787109375,35.77117156982422,1.399999976158142,5.900000095367432,7.449999809265137,30.799999237060547,6.619999885559082,9.32800006866455,4.579999923706055,,10.272621154785156,1.984663128852844,11.754145622253418,,,12.899999618530272,43.154415130615234,8.899999618530273,2.240000009536743,6.712557792663574,0.9768874049186708,1.190000057220459,9.418549537658691,24.59660720825196,9.0,2.1525490283966064,0.5950000286102295,7.830245018005371,,6.199999809265137,10.82379913330078,1.399999976158142,0.6399999856948853,4.5,4.235000133514404,0.3120000064373016,0.0043999999761581,,0.2300000041723251,1.4700000286102295,36.75790023803711,9.87819766998291,21.64130401611328,0.3779999911785126,26.0,0.4000000059604645,9.979744911193848,0.8799999952316284,13.944416999816896,4.300000190734863,2.930000066757202,0.9714377522468568,86.61725616455078,,0.1552000045776367,,5.352353096008301,11.789999961853027,3.140000104904175,0.3790000081062317,3.986017942428589,4.440000057220459,0.75,3.171720027923584,0.0038000000640749,106.31187438964844,0.8759999871253967,3.2149999141693115,3.382432699203491,1.171987533569336,3.380000114440918,1.4656926393508911,0.9570699334144592,1.0747556686401367,2.8433079719543457,3.218446493148804,10.5,10.156299591064451,2.787132024765014,7.779234409332275,,15.055596351623535,14.0,3.5999999046325684,2.0199999809265137,11.118956565856934
2024-06-28,38.358585357666016,1.831343650817871,5.179999828338623,19.24678039550781,179.58311462402344,3.9600000381469727,0.1278000026941299,126.96629333496094,51.0,9.399999618530272,9.0600004196167,9.050000190734863,60.8885612487793,105.52840423583984,19.229999542236328,22.90513038635254,17.170000076293945,5.5,3.539999961853028,,0.3350000083446502,25.10068893432617,67.35054779052734,6.779999732971191,25.051044464111328,30.32565116882324,4.309999942779541,0.8399999737739563,,,3.1234495639801025,5.679439067840576,,17.119478225708008,1.5,3.618638277053833,12.465200424194336,14.167047500610352,2.5999999046325684,3.140000104904175,0.1710000038146972,1.7400000095367432,3.4474446773529053,13.26729679107666,18.99779319763184,35.77117156982422,1.3600000143051147,6.360000133514404,7.199999809265137,33.70000076293945,5.710000038146973,7.860000133514404,4.28000020980835,,11.012672424316406,1.8894742727279663,11.768715858459473,,,12.899999618530272,45.9283447265625,9.119999885559082,2.700000047683716,7.894883155822754,0.9966225028038024,1.25,9.12421989440918,24.54087448120117,8.5,2.0980048179626465,0.5789999961853027,7.573353290557861,,6.199999809265137,10.214836120605469,1.399999976158142,0.6449999809265137,4.5,4.03000020980835,0.3289999961853027,0.0043999999761581,0.8500000238418579,0.2269999980926513,1.4700000286102295,31.81999969482422,10.117959022521973,24.37083625793457,0.3700000047683716,26.100000381469727,0.3799999952316284,10.07570457458496,0.8479999899864197,13.679824829101562,3.7799999713897705,2.7300000190734863,0.9226266145706176,86.41983795166016,,0.1439999938011169,,5.5010294914245605,11.56999969482422,3.0199999809265137,0.3810000121593475,3.821764230728149,4.019999980926514,0.6349999904632568,3.1235177516937256,0.003400000045076,99.8572235107422,0.8119999766349792,3.2149999141693115,3.610788822174072,1.3594425916671753,3.119999885559082,1.3542656898498535,0.9135666489601136,1.0680385828018188,3.164517641067505,3.570352792739868,10.5,10.156299591064451,2.787132024765014,7.779234409332275,,15.055596351623535,14.0,3.5999999046325684,2.0199999809265137,11.118956565856934
2024-07-31,40.87614440917969,1.7959743738174438,5.0,22.339298248291016,167.2606658935547,3.5199999809265137,0.1255999952554702,138.87867736816406,49.54999923706055,9.234999656677246,8.239999771118164,9.050000190734863,60.288204193115234,119.5,19.450000762939453,23.9075870513916,17.799999237060547,5.849999904632568,3.4100000858306885,,0.3260000050067901,29.799999237060547,66.85893249511719,7.0,26.515789031982425,32.13300704956055,4.099999904632568,1.0399999618530271,,,3.025000095367432,5.659753322601318,,17.475830078125,1.25,3.5794119834899902,13.413497924804688,14.31700038909912,2.4200000762939453,3.190000057220459,0.1850000023841858,1.590000033378601,3.503591299057007,13.0,20.37387084960937,36.24470520019531,1.3250000476837158,6.239999771118164,7.099999904632568,35.0,7.264999866485596,9.29800033569336,4.449999809265137,,11.890323638916016,1.9402744770050049,12.18000030517578,,,12.899999618530272,44.44231033325195,10.5,3.180000066757202,7.800000190734863,0.9966225028038024,1.1649999618530271,9.300000190734863,25.376861572265625,8.449999809265137,2.179821252822876,0.5419999957084656,7.074999809265137,,6.199999809265137,10.36216640472412,1.399999976158142,0.6449999809265137,4.78000020980835,4.150000095367432,0.2949999868869781,0.0048000002279877,0.8899999856948853,0.2280000001192093,1.4700000286102295,38.86000061035156,10.618898391723633,23.20103645324707,0.3449999988079071,25.799999237060547,0.3700000047683716,10.459540367126465,0.7680000066757202,12.655653953552246,3.920000076293945,2.809999942779541,0.9417682886123656,89.0,,0.1449999958276748,,5.5010294914245605,11.010000228881836,3.119999885559082,0.628000020980835,4.033119201660156,4.190000057220459,0.6359999775886536,2.869999885559082,0.003400000045076,94.89402770996094,0.8180000185966492,3.2149999141693115,3.859999895095825,1.3207883834838867,3.140000104904175,1.3285516500473022,0.9570699334144592,1.101624608039856,3.090669870376587,3.416971445083618,10.800000190734863,10.199999809265137,2.859999895095825,8.223299026489258,,15.297647476196287,14.0,3.5999999046325684,2.0199999809265137,11.228803634643556
2024-08-30,40.737449645996094,1.8627830743789675,4.909999847412109,24.076265335083008,174.4248809814453,3.660000085830689,0.12219999730587,138.04481506347656,50.59999847412109,8.824999809265137,8.0600004196167,9.050000190734863,60.48671340942383,122.3000030517578,20.920000076293945,24.46638870239257,17.799999237060547,6.0,3.400000095367432,,0.3089999854564667,30.299999237060547,71.38174438476562,7.0,26.66309928894043,34.878990173339844,3.920000076293945,0.8600000143051147,,,2.9549999237060547,5.354618549346924,,18.64739418029785,1.2699999809265137,3.706897735595703,13.529800415039062,13.1387939453125,3.299999952316284,3.140000104904175,0.1659999936819076,1.6399999856948853,3.671605348587036,13.279999732971191,22.155839920043945,37.23122024536133,1.2549999952316284,6.380000114440918,7.050000190734863,33.20000076293945,8.414999961853027,10.020000457763672,4.289999961853027,,12.164715766906738,2.141502857208252,12.81999969482422,,,12.899999618530272,48.5239486694336,10.350000381469728,3.0999999046325684,7.380000114440918,0.9966225028038024,1.1100000143051147,9.550000190734863,26.3610954284668,8.100000381469727,2.2187814712524414,0.5320000052452087,6.53000020980835,,6.199999809265137,10.892552375793455,1.3899999856948853,0.6100000143051147,4.599999904632568,4.079999923706055,0.3000000119209289,0.0074000000022351,0.8999999761581421,0.2249999940395355,1.4700000286102295,40.79999923706055,10.66783332824707,22.81110382080078,0.3479999899864197,25.36000061035156,0.3580000102519989,10.267621994018556,0.7239999771118164,11.964035987854004,3.920000076293945,2.740000009536743,1.019291877746582,79.55000305175781,,0.1191999986767768,,5.5010294914245605,11.25,3.0,0.4300000071525574,3.951086282730103,3.890000104904175,0.625,2.934999942779541,0.003400000045076,97.56291961669922,0.7139999866485596,3.2149999141693115,3.4800000190734863,1.6023352146148682,2.9600000381469727,1.3971220254898071,1.347176432609558,1.1150590181350708,3.730056524276733,4.195748805999756,10.800000190734863,10.199999809265137,2.859999895095825,8.223299026489258,,15.297647476196287,14.0,3.5999999046325684,2.0199999809265137,11.228803634643556
2024-09-30,41.09410095214844,1.82741379737854,4.800000190734863,24.65525245666504,188.7533264160156,3.4600000381469727,0.1159999966621398,130.69883728027344,51.400001525878906,8.739999771118164,8.140000343322754,8.550000190734863,64.4371109008789,127.5,21.1200008392334,26.89759063720703,17.799999237060547,6.699999809265137,3.470000028610229,,0.3145000040531158,35.5,69.71027374267578,7.800000190734863,25.38641357421875,36.376800537109375,4.150000095367432,0.7900000214576721,1.590000033378601,,2.934999942779541,5.167600631713867,,19.164833068847656,1.2100000381469729,3.9716763496398926,13.3553466796875,13.481544494628906,3.299999952316284,3.009999990463257,0.1030000001192092,1.5499999523162842,3.671605348587036,13.359999656677246,23.264623641967773,38.05989456176758,1.2699999809265137,6.679999828338623,7.150000095367432,38.09999847412109,8.074999809265137,10.225000381469728,4.389999866485596,,13.737897872924805,2.4719998836517334,13.890000343322754,,,9.899999618530272,52.64521408081055,10.149999618530272,2.5,7.199999809265137,1.2137086391448977,1.1449999809265137,9.899999618530272,25.65939712524414,8.5,2.329817771911621,0.5,6.505000114440918,,6.199999809265137,11.167566299438477,1.3200000524520874,0.6299999952316284,4.519999980926514,4.340000152587891,0.3070000112056732,0.0093999998643994,0.8799999952316284,0.221000000834465,1.4700000286102295,49.70000076293945,10.03167724609375,27.29533767700196,0.324999988079071,20.61000061035156,0.3440000116825104,10.555500030517578,0.7860000133514404,11.378081321716309,3.9800000190734863,2.720000028610229,1.0,71.5999984741211,3.119999885559082,0.1023999974131584,21.39999961853028,14.867647171020508,11.470000267028809,2.940000057220459,0.2660000026226043,4.242544174194336,3.4800000190734863,0.5699999928474426,3.319999933242798,0.0035999999381601,100.42951202392578,0.6980000138282776,2.200000047683716,3.4800000190734863,1.7496949434280396,2.9600000381469727,1.4656926393508911,1.5044139623641968,1.3014554977416992,3.5568888187408447,3.957862138748169,10.800000190734863,10.199999809265137,2.859999895095825,8.223299026489258,,15.10400676727295,14.0,2.5999999046325684,1.8600000143051147,11.228803634643556
2024-10-31,43.59065628051758,1.75600004196167,4.849999904632568,25.28249168395996,193.9115600585937,3.5999999046325684,0.095499999821186,139.55372619628906,48.09999847412109,8.994999885559082,8.0600004196167,8.550000190734863,66.1046142578125,117.4000015258789,18.959999084472656,24.041893005371094,15.0,6.25,3.150000095367432,3.440000057220459,0.2790000140666961,35.0,68.82537078857422,6.599999904632568,24.158830642700195,33.650787353515625,4.380000114440918,0.7450000047683716,1.559999942779541,,2.609999895095825,4.744349956512451,8.449999809265137,19.3356876373291,1.149999976158142,4.226647853851318,12.618767738342283,14.638330459594728,4.079999923706055,3.0299999713897705,0.1129999980330467,1.5800000429153442,3.4986495971679688,12.739999771118164,24.47240257263184,36.38281631469727,1.2300000190734863,6.440000057220459,8.0,32.599998474121094,7.994999885559082,10.244999885559082,4.53000020980835,,14.265130043029783,2.496000051498413,13.645000457763672,,,9.550000190734863,52.29999923706055,10.0,2.2799999713897705,7.079999923706055,1.4307947158813477,1.1799999475479126,7.599999904632568,26.64556884765625,9.149999618530272,2.557734489440918,0.3625000119209289,6.829999923706055,,3.400000095367432,10.077329635620115,1.3300000429153442,0.6349999904632568,4.360000133514404,4.230000019073486,0.3190000057220459,0.0089999996125698,0.8299999833106995,0.2339999973773956,1.7899999618530271,70.55000305175781,9.591262817382812,31.1614990234375,0.3429999947547912,21.200000762939453,0.3190000057220459,11.898926734924316,0.7200000286102295,10.998651504516602,3.619999885559082,2.869999885559082,0.9700000286102296,78.0999984741211,2.9600000381469727,0.101000003516674,21.39999961853028,16.15617561340332,9.619999885559082,2.6600000858306885,0.4699999988079071,4.163406848907471,3.5,0.527999997138977,3.2100000381469727,0.0032999999821186,98.2548599243164,0.671999990940094,2.0999999046325684,3.759999990463257,1.62151837348938,2.900000095367432,1.3714081048965454,1.440735101699829,1.1601545810699463,3.40723729133606,3.8048887252807617,10.199999809265137,10.199999809265137,2.880000114440918,11.80781364440918,,15.448396682739258,17.5,2.5999999046325684,1.8600000143051147,13.865132331848145
2024-11-29,43.551025390625,1.6619999408721924,5.159999847412109,23.979766845703125,195.63096618652344,3.400000095367432,0.0898580029606819,146.20480346679688,47.5,8.850000381469727,8.100000381469727,8.550000190734863,65.92594909667969,120.3000030517578,20.280000686645508,26.772279739379883,14.600000381469728,6.449999809265137,3.0899999141693115,3.400000095367432,0.3120000064373016,33.70000076293945,74.80000305175781,7.400000095367432,24.649864196777344,33.97999954223633,4.179999828338623,0.7900000214576721,1.559999942779541,10.119999885559082,2.674999952316284,4.764035701751709,9.0,20.24853134155273,1.0750000476837158,4.340000152587891,12.579999923706056,14.531220436096191,4.0,3.049999952316284,0.101000003516674,1.6200000047683716,3.513474464416504,9.100000381469728,24.71999931335449,38.98687744140625,1.2699999809265137,6.340000152587891,7.800000190734863,28.799999237060547,6.650000095367432,8.616000175476074,4.650000095367432,,14.340807914733888,3.134999990463257,13.489999771118164,,3.200000047683716,8.949999809265137,52.18000030517578,9.760000228881836,2.0999999046325684,6.699999809265137,1.600000023841858,1.0399999618530271,7.349999904632568,28.71273422241211,8.550000190734863,2.458622694015503,0.5040000081062317,6.764999866485596,,3.059999942779541,10.399999618530272,1.350000023841858,0.699999988079071,4.0,4.389999866485596,0.2860000133514404,0.009800000116229,0.8650000095367432,0.2060000002384185,1.7899999618530271,78.0999984741211,9.787002563476562,29.58370018005371,0.3429999947547912,19.920000076293945,0.3459999859333038,12.551678657531738,0.7039999961853027,11.358869552612305,3.319999933242798,2.809999942779541,1.0,64.44999694824219,2.559999942779541,0.1293999999761581,21.39999961853028,16.15617561340332,9.0600004196167,2.200000047683716,0.4959999918937683,4.136384010314941,3.539999961853028,0.5130000114440918,3.440000057220459,0.0028999999631196,92.81822204589844,0.6179999709129333,2.1600000858306885,5.199999809265137,1.4213817119598389,2.380000114440918,1.7802319526672363,1.4566549062728882,1.1899023056030271,3.671799898147583,4.070648193359375,10.100000381469728,11.5,2.880000114440918,11.723471641540527,,15.645191192626951,16.899999618530273,2.740000009536743,1.8600000143051147,14.170357704162598
2024-12-31,47.989349365234375,1.5499999523162842,4.739999771118164,25.89999961853028,188.5622711181641,2.900000095367432,0.0904000028967857,153.21327209472656,83.30000305175781,8.234999656677246,7.699999809265137,8.550000190734863,67.69271087646484,108.6999969482422,17.799999237060547,24.70833778381348,18.799999237060547,7.5,3.369999885559082,3.7200000286102295,0.2800000011920929,31.200000762939453,73.5,7.099999904632568,24.944482803344727,30.51000022888184,4.769999980926514,0.675000011920929,1.4800000190734863,9.6899995803833,2.799999952316284,4.400000095367432,8.84000015258789,20.277820587158203,1.059999942779541,4.5,11.779999732971191,16.059999465942383,3.9600000381469727,2.799999952316284,0.0825000032782554,1.6699999570846558,3.4393503665924072,8.890000343322754,23.520000457763672,40.59999847412109,1.2599999904632568,6.019999980926514,7.25,32.650001525878906,7.065000057220459,9.14799976348877,5.199999809265137,,15.986783981323242,3.628999948501587,13.300000190734863,,3.0350000858306885,8.649999618530273,49.63999938964844,9.699999809265137,2.9600000381469727,6.300000190734863,1.830000042915344,0.9800000190734864,5.949999809265137,27.688634872436523,7.650000095367432,2.444630622863769,0.2280000001192093,7.364999771118164,,2.799999952316284,10.15999984741211,1.3200000524520874,0.6850000023841858,4.0,6.300000190734863,0.3689999878406524,0.0057999999262392,0.8700000047683716,0.1879999935626983,1.7699999809265137,79.80000305175781,9.518250465393066,29.97920227050781,0.3009999990463257,17.834999084472656,0.3019999861717224,12.35401439666748,0.6499999761581421,11.229190826416016,3.299999952316284,2.490000009536743,1.0199999809265137,62.95000076293945,1.7400000095367432,0.1027999967336654,21.799999237060547,17.899999618530273,7.815000057220459,1.9800000190734863,0.5199999809265137,3.937000036239624,3.359999895095825,0.4659999907016754,3.255000114440918,0.0024999999441206,91.82974243164062,0.6119999885559082,2.1600000858306885,5.199999809265137,1.560849666595459,1.7899999618530271,1.7578355073928833,1.528319239616394,1.197991967201233,6.066247463226318,4.9462432861328125,10.100000381469728,11.800000190734863,2.880000114440918,12.199999809265137,,15.350000381469728,17.100000381469727,2.740000009536743,1.8600000143051147,14.170357704162598
2025-01-31,49.27999877929688,1.5260000228881836,5.019999980926514,29.850000381469727,199.06979370117188,2.7799999713897705,0.1066000014543533,166.27719116210938,83.19999694824219,9.510000228881836,8.699999809265137,8.550000190734863,71.0,108.9000015258789,17.969999313354492,26.418460845947266,17.5,7.699999809265137,3.4800000190734863,3.619999885559082,0.3120000064373016,33.900001525878906,75.80000305175781,6.800000190734863,25.799999237060547,32.38999938964844,4.599999904632568,0.6349999904632568,1.5299999713897705,9.020000457763672,3.025000095367432,4.050000190734863,8.079999923706055,21.3700008392334,1.125,4.900000095367432,12.220000267028809,16.68000030517578,3.759999990463257,2.880000114440918,0.0970000028610229,2.1600000858306885,3.539999961853028,9.34000015258789,24.8799991607666,41.400001525878906,1.2699999809265137,5.480000019073486,6.099999904632568,35.70000076293945,6.619999885559082,8.295999526977539,5.679999828338623,,15.948945999145508,4.038000106811523,13.640000343322754,,3.075000047683716,8.399999618530273,52.720001220703125,9.699999809265137,2.880000114440918,6.239999771118164,1.7100000381469729,1.1050000190734863,6.949999809265137,27.66966819763184,7.949999809265137,2.686495065689087,0.2384999990463256,7.204999923706055,,2.700000047683716,11.18000030517578,1.3899999856948853,0.6600000262260437,4.099999904632568,6.300000190734863,0.3630000054836273,0.0055999998003244,0.8700000047683716,0.1985000073909759,1.75,92.6500015258789,9.55782699584961,26.98128128051757,0.3289999961853027,19.420000076293945,0.3790000081062317,12.848175048828123,0.7300000190734863,11.270000457763672,3.5199999809265137,2.5899999141693115,0.9940000176429749,65.55000305175781,1.840000033378601,0.1263999938964843,21.799999237060547,18.799999237060547,7.559999942779541,2.039999961853028,0.6200000047683716,3.934999942779541,3.900000095367432,0.5640000104904175,3.4100000858306885,0.0024999999441206,97.85946655273438,0.7319999933242798,2.220000028610229,5.199999809265137,1.7335480451583862,2.299999952316284,1.7836860418319702,1.599819540977478,1.3776909112930298,6.214630603790283,5.463486194610596,10.199999809265137,12.0,2.880000114440918,14.100000381469728,,15.699999809265137,17.100000381469727,2.5999999046325684,1.8600000143051147,14.170357704162598
