Date,ADMCM.HE,ADMIN.HE,AFAGR.HE,AIFORIA.HE,ALEX.HE,ALISA.HE,ALMA.HE,ANORA.HE,APETIT.HE,ASPO.HE,ATRAV.HE,BEER.HE,BETOLAR.HE,BOREO.HE,BRETEC.HE,BULL-NOKIA-X3-H.HE,BULL-OMXH15-X3-H.HE,BULL-VEHNA-X2-H.HE,CANATU.HE,CAPMAN.HE,CTY1S.HE,DETEC.HE,DIGIA.HE,EAGLE.HE,EEZY.HE,ELEAV.HE,ELISA.HE,ENENTO.HE,EQV1V.HE,ERIBR.HE,ESENSE.HE,ETTE.HE,EVLI.HE,FARON.HE,FIA1S.HE,FIFAX.HE,FONDIA.HE,FSECURE.HE,GLA1V.HE,GRK.HE,HARVIA.HE,HEALTH.HE,HEEROS.HE,HIAB.HE,HONBS.HE,HUH1V.HE,INDERES.HE,KALMAR.HE,KAMUX.HE,KCR.HE,KEMIRA.HE,KEMPOWR.HE,KESKOA.HE,KESKOB.HE,KHG.HE,KNEBV.HE,KOJAMO.HE,KOSKI.HE,KSL.HE,LAMOR.HE,LAPWALL.HE,LEADD.HE,LOIHDE.HE,MARAS.HE,METSA.HE,METSB.HE,METSO.HE,MODU.HE,MUSTI.HE,NANOFH.HE,NESTE.HE,NETUM.HE,NLG1V.HE,NOHO.HE,NOKIA.HE,NORRH.HE,NXTMH.HE,OMASP.HE,OPTOMED.HE,ORIOLA.HE,ORNAV.HE,ORNBV.HE,ORTHEX.HE,OUT1V.HE,OVARO.HE,PIIPPO.HE,PON1V.HE,QPR1V.HE,QTCOM.HE,RAIKV.HE,RAIVV.HE,RAP1V.HE,REBL.HE,REG1V.HE,REKA.HE,RELAIS.HE,REMEDY.HE,ROBIT.HE,SAGCV.HE,SANOMA.HE,SCANFL.HE,SIILI.HE,SOLTEQ.HE,SOLWERS.HE,SPINN.HE,SPRING.HE,SSABAH.HE,SSABBH.HE,SSH1V.HE,STEAV.HE,STERV.HE,SUY1V.HE,TAALA.HE,TALLINK.HE,TAMTRON.HE,TEKOVA.HE,TEM1V.HE,TIETO.HE,TITAN.HE,TNOM.HE,TOIVO.HE,TOKMAN.HE,TTALO.HE,TULAV.HE,TYRES.HE,UPM.HE,VALMT.HE,VERK.HE,VIAFIN.HE,VIK1V.HE,VINCIT.HE,WETTERI.HE,WITH.HE,WITTED.HE,WRT1V.HE,WUF1V.HE,YIT.HE,^OMXH25
2024-04-30,41.72690582275391,2.4465811252593994,0.3470000028610229,3.849999904632568,7.231042861938477,0.1940000057220459,9.537131309509276,4.682368278503418,13.34467887878418,5.880000114440918,8.915969848632812,,1.0499999523162842,20.700000762939453,2.5899999141693115,,,,10.100000381469728,1.93023943901062,3.5455362796783447,15.14022731781006,5.161739349365234,0.0538000017404556,1.3200000524520874,5.199999809265137,40.224151611328125,15.635239601135254,12.772422790527344,3.113988161087036,3.1700000762939453,12.743497848510742,18.472993850708008,1.809999942779541,2.8910951614379883,0.1829999983310699,6.220043182373047,2.013000965118408,1.7920000553131104,,40.30143737792969,1.7899999618530271,3.400000095367432,,3.190000057220459,34.827911376953125,17.906530380249023,,5.183167934417725,48.34349822998047,19.739910125732425,19.229999542236328,15.553858757019045,15.161822319030762,0.699999988079071,44.2778434753418,10.399999618530272,6.810941219329834,9.140000343322754,2.150000095367432,3.0764946937561035,7.840000152587891,12.867730140686035,1.3300000429153442,7.783902645111084,6.623997688293457,10.260453224182127,0.8859999775886536,24.69696998596192,2.150000095367432,20.14173698425293,2.640000104904175,1.100643754005432,7.639306545257568,3.3352575302124023,1.4950000047683716,2.5,16.46910285949707,5.0,,34.9547004699707,34.66524124145508,6.53657341003418,3.654924154281616,3.7899999618530273,1.690000057220459,22.432653427124023,0.5680000185966492,72.6500015258789,1.960159420967102,1.835519909858704,2.990000009536743,2.380000114440918,25.756872177124023,5.234626770019531,11.60585880279541,19.100000381469727,1.715000033378601,10.399999618530272,6.5856523513793945,7.340000152587891,7.940140724182129,0.6499999761581421,3.620253562927246,1.600000023841858,4.436126708984375,5.239999771118164,5.171999931335449,1.3200000524520874,12.38005256652832,12.380863189697266,2.609999895095825,7.814908027648926,0.6683098673820496,5.099999904632568,,5.68087100982666,17.06892967224121,9.530460357666016,5.125839710235596,0.9300000071525574,13.776314735412598,8.390297889709473,0.4650000035762787,7.999019622802734,31.12040901184082,22.360294342041016,2.255000114440918,16.600000381469727,22.04621315002441,2.594871759414673,0.4300000071525574,1.0700000524520874,1.8899999856948853,16.995132446289062,2.487277746200561,1.950000047683716,4455.77978515625
2024-05-31,47.01066589355469,2.427008390426636,0.3140000104904175,4.03000020980835,8.236684799194336,0.1969999969005584,10.211474418640137,4.363648891448975,13.202208518981934,6.0,9.200522422790527,,1.0700000524520874,19.950000762939453,2.5999999046325684,,,,9.899999618530272,1.802815198898316,3.9446167945861816,16.349512100219727,5.317564964294434,0.0504000000655651,1.4199999570846558,4.860000133514404,40.585330963134766,17.12881088256836,13.47938346862793,3.687255620956421,2.569999933242798,13.086592674255373,18.520000457763672,1.9526360034942627,2.7853832244873047,0.209999993443489,6.274925708770752,2.1831822395324707,1.6640000343322754,,40.94036102294922,1.7300000190734863,3.380000114440918,,3.2300000190734863,35.97076797485352,19.4823055267334,,5.931955814361572,51.35032272338867,20.95794677734375,23.5,16.386425018310547,15.81445026397705,0.5299999713897705,45.23494338989258,10.079999923706056,7.739999771118164,8.380000114440918,2.150000095367432,3.370427131652832,8.239999771118164,12.399999618530272,1.1349999904632568,8.416097640991211,7.640430927276611,10.755453109741213,1.4839999675750732,24.30181884765625,1.965999960899353,18.183250427246094,3.0,1.0815021991729736,8.466002464294434,3.5107460021972656,1.8049999475479128,2.7799999713897705,15.24206829071045,7.269999980926514,,36.8912467956543,36.302127838134766,6.635015487670898,3.66356897354126,4.190000057220459,1.919999957084656,23.902040481567383,0.5799999833106995,80.94999694824219,1.9314740896224976,1.8603758811950684,2.990000009536743,2.359999895095825,27.644399642944336,5.293663501739502,12.424528121948242,20.350000381469727,1.6950000524520874,10.399999618530272,7.242286205291748,7.760000228881836,7.688380718231201,0.5960000157356262,3.956561088562012,1.6699999570846558,4.716913223266602,5.331999778747559,5.328000068664551,1.2799999713897705,13.415834426879885,13.22927188873291,2.7300000190734863,8.298503875732422,0.7122535109519958,6.099999904632568,,5.249172210693359,17.838668823242188,11.566092491149902,4.8540143966674805,1.1799999475479126,13.17650318145752,8.563692092895508,0.4379999935626983,8.215578079223633,33.22850799560547,23.50404357910156,2.259999990463257,16.799999237060547,22.72905921936035,2.575999975204468,0.4799999892711639,1.100000023841858,1.7699999809265137,18.801353454589844,2.325889587402344,2.3980000019073486,4626.75
2024-06-28,44.44285583496094,2.34871792793274,0.293500006198883,4.75,7.374705791473389,0.1889999955892563,9.922470092773438,4.260533332824707,13.297188758850098,5.860000133514404,9.067731857299805,,1.4199999570846558,19.89999961853028,2.880000114440918,,,,10.0,1.7556211948394775,3.790435791015625,18.7680778503418,5.317564964294434,0.05180000141263,1.4600000381469729,5.050000190734863,40.71839904785156,15.502896308898926,13.102336883544922,3.799943685531616,2.930000066757202,12.547444343566896,18.33197975158692,1.190000057220459,2.580843210220337,0.2179999947547912,6.128571510314941,1.8865808248519893,1.7480000257492063,,36.172996520996094,2.299999952316284,3.259999990463257,,3.0999999046325684,36.28069305419922,19.19580078125,,5.299862384796143,51.69200897216797,22.0019760131836,22.420000076293945,15.95121955871582,15.50232219696045,0.6259999871253967,44.55820846557617,9.614999771118164,7.800000190734863,8.180000305175781,2.039999961853028,3.243056297302246,7.900000095367432,12.199999809265137,1.100000023841858,8.574146270751953,7.198503494262695,9.50016975402832,1.2200000286102295,25.78363609313965,1.659999966621399,15.691489219665527,2.799999952316284,1.009721040725708,8.254352569580078,3.4789724349975586,1.4900000095367432,2.940000057220459,13.727447509765623,6.210000038146973,,38.44049072265625,38.60733413696289,7.10753870010376,3.2370810508728027,4.03000020980835,1.8600000143051147,25.56734848022461,0.5699999928474426,77.55000305175781,1.921912431716919,1.8221359252929688,2.7699999809265137,2.299999952316284,27.034883499145508,4.998477935791016,13.19504165649414,17.559999465942383,1.690000057220459,9.75,6.26699161529541,7.289999961853027,7.6690144538879395,0.8320000171661377,3.719167470932007,1.600000023841858,5.510849475860596,5.130000114440918,5.061999797821045,1.2400000095367432,12.478697776794434,12.583100318908691,2.740000009536743,7.940642833709717,0.6439999938011169,5.880000114440918,,5.142494201660156,17.357582092285156,10.825861930847168,4.6744160652160645,1.090000033378601,12.673436164855955,8.28433609008789,0.449999988079071,7.501519680023193,30.836811065673828,25.43888664245605,2.200000047683716,16.399999618530273,22.14376449584961,2.453333139419556,0.4469999969005584,1.0260000228881836,1.7400000095367432,17.621681213378906,2.4208240509033203,2.252000093460083,4491.08984375
2024-07-31,48.54147720336914,2.34871792793274,0.257999986410141,4.519999980926514,7.614144325256348,0.1720000058412552,10.211474418640137,4.354274272918701,13.392168998718262,5.940000057220459,9.4281644821167,,1.3300000429153442,18.25,2.789999961853028,,,,11.600000381469728,1.7650599479675293,3.903668880462648,15.720684051513672,5.414956092834473,0.0740000009536743,1.3799999952316284,5.349999904632568,40.88948059082031,16.16460609436035,13.337990760803224,4.106559753417969,3.0999999046325684,12.498430252075195,17.76791763305664,1.9900000095367432,2.3163177967071533,0.2809999883174896,5.8541579246521,2.017863512039185,1.7000000476837158,,39.121883392333984,2.2799999713897705,3.819999933242798,,2.9600000381469727,36.28069305419922,18.33628845214844,26.50154495239257,4.969228744506836,63.01641845703125,20.20392417907715,14.960000038146973,16.55216407775879,16.036319732666016,0.6320000290870667,45.59264373779297,9.145000457763672,7.199999809265137,8.180000305175781,2.0999999046325684,3.282247304916382,7.559999942779541,11.699999809265137,1.1050000190734863,8.179024696350098,6.933347225189209,9.013819694519045,1.0700000524520874,25.19091033935547,1.7920000553131104,17.612220764160156,3.059999942779541,0.8575450778007507,7.869534015655518,3.5718297958374023,1.649999976158142,2.990000009536743,13.305654525756836,6.119999885559082,,40.90958786010742,41.13531494140625,6.5562615394592285,3.1948165893554688,4.199999809265137,1.870000004768372,23.70612335205078,0.5720000267028809,82.0999984741211,1.988844633102417,1.959799885749817,2.7100000381469727,1.919999957084656,28.21459007263184,5.037836074829102,12.809785842895508,17.799999237060547,1.7200000286102295,9.5,6.595308303833008,7.300000190734863,7.359155178070068,0.8059999942779541,3.6400363445281982,1.649999976158142,5.884466648101807,4.739999771118164,4.689000129699707,1.2999999523162842,11.344270706176758,11.384474754333496,2.799999952316284,8.008345603942871,0.6119999885559082,5.420000076293945,,5.032824993133545,18.0214786529541,10.5945405960083,4.601605415344238,1.159999966621399,10.941722869873049,9.921936988830566,0.4199999868869781,8.225333213806152,28.86106300354004,24.943262100219727,1.8600000143051147,17.0,21.46091651916504,2.1702563762664795,0.4390000104904175,1.0399999618530271,1.6799999475479126,18.65450668334961,2.6391727924346924,2.318000078201294,4537.18017578125
2024-08-30,49.57847595214844,2.3878631591796875,0.2574999928474426,4.139999866485596,7.757807731628418,0.1914999932050705,9.874302864074709,4.030867576599121,12.96475887298584,5.980000019073486,9.579925537109377,,1.1799999475479126,16.549999237060547,2.740000009536743,,,,13.0,1.7405189275741575,3.905588388442993,18.47784996032715,5.785043239593506,0.0820000022649765,1.25,4.300000190734863,42.98053359985352,17.960674285888672,13.243729591369627,4.401382923126221,2.940000057220459,11.665201187133787,17.203857421875,2.4649999141693115,2.3920369148254395,0.2360000014305114,5.945629119873047,2.047037363052368,1.7039999961853027,,42.31650924682617,4.090000152587891,3.839999914169312,,2.8399999141693115,35.89328384399414,18.288536071777344,25.07073211669922,3.943291902542114,61.99135971069336,21.441293716430664,12.470000267028809,17.56987190246582,17.635149002075195,0.628000020980835,47.17813873291016,9.470000267028809,7.199999809265137,8.100000381469727,2.0299999713897705,3.292044878005981,7.039999961853027,11.850000381469728,0.9639999866485596,7.882682800292969,6.152608871459961,8.823509216308594,1.1399999856948853,25.0,1.850000023841858,19.96240425109864,3.059999942779541,0.8154335021972656,7.465122222900391,3.923981904983521,1.840000033378601,3.059999942779541,13.343999862670898,5.320000171661377,,46.13827133178711,46.46246719360352,6.398754119873047,3.23227858543396,3.839999914169312,1.75,22.138776779174805,0.5680000185966492,95.5,2.103585720062256,2.0984199047088623,2.5,1.7999999523162842,33.228328704833984,4.7918477058410645,14.543441772460938,18.239999771118164,1.6749999523162842,9.850000381469728,6.498744487762451,7.730000019073486,7.785211563110352,0.6940000057220459,3.699384689331055,1.5800000429153442,6.771806240081787,4.456999778747559,4.304999828338623,1.284999966621399,11.442917823791504,11.53738498687744,2.680000066757202,8.153425216674805,0.6000000238418579,5.400000095367432,,4.137524604797363,18.28126716613769,9.761781692504885,4.713248252868652,1.0299999713897705,10.583769798278809,9.748543739318848,0.4979999959468841,8.363853454589844,28.90832901000977,24.68591690063477,1.6920000314712524,16.799999237060547,19.997671127319336,2.2079999446868896,0.3799999952316284,1.0420000553131104,1.7350000143051147,19.599225997924805,2.544238567352295,2.609999895095825,4679.7099609375
2024-09-30,49.18342590332031,2.505299091339112,0.2730000019073486,3.849999904632568,7.662032127380371,0.1809999942779541,10.88581657409668,4.05430269241333,12.96475887298584,6.059999942779541,9.769627571105955,,1.1200000047683716,15.300000190734863,2.75,,,,12.399999618530272,1.766740798950195,4.066948413848877,16.97833824157715,5.473391056060791,0.0810000002384185,1.4149999618530271,3.9800000190734863,45.26167297363281,18.30097961425781,13.630407333374023,4.520622730255127,2.6700000762939453,11.126054763793944,18.14395904541016,2.740000009536743,2.510040760040283,0.2759999930858612,5.892857074737549,2.136211633682251,1.6640000343322754,,46.24835205078125,3.150000095367432,4.0,,2.9800000190734863,34.28125,18.431787490844727,28.26217269897461,3.880082607269287,65.7987060546875,21.673301696777344,11.520000457763672,18.28034782409668,18.403356552124023,0.6299999952316284,51.91529083251953,10.289999961853027,7.340000152587891,7.840000152587891,1.9900000095367432,3.1352810859680176,6.840000152587891,11.550000190734863,1.0199999809265137,7.744390487670898,6.177160263061523,9.227198600769045,1.1100000143051147,25.64999961853028,1.5720000267028809,16.45128631591797,2.799999952316284,0.769493579864502,7.092845439910889,3.8707151412963854,1.600000023841858,4.28000020980835,13.70827579498291,4.78000020980835,,47.49385452270508,47.67318344116211,6.320000171661377,3.4887475967407227,3.930000066757202,1.649999976158142,21.159183502197266,0.6000000238418579,93.1999969482422,2.1609561443328857,2.1701200008392334,2.470000028610229,1.899999976158142,34.32938766479492,5.195268630981445,14.447126388549805,16.940000534057617,1.6299999952316284,9.149999618530272,6.656290531158447,7.25,7.746479034423828,0.6320000290870667,3.798298597335816,1.5,7.005317211151123,4.702000141143799,4.593999862670898,1.1749999523162842,11.442917823791504,11.345013618469238,2.5799999237060547,7.959986209869385,0.5920000076293945,5.21999979019165,,3.549999952316284,18.549999237060547,9.669252395629885,4.8734307289123535,1.065000057220459,10.7095365524292,9.382492065429688,0.449999988079071,8.642843246459961,28.42620849609375,28.04494285583496,1.690000057220459,18.39999961853028,20.680519104003903,2.141948699951172,0.4399999976158142,1.0520000457763672,1.6749999523162842,19.847314834594727,2.734107255935669,2.740000009536743,4735.64013671875
2024-10-31,48.68961715698242,2.485726356506348,0.2660000026226043,4.170000076293945,7.709919929504394,0.168500006198883,10.693147659301758,3.22469425201416,12.869778633117676,5.639999866485596,10.907835960388184,,0.8999999761581421,14.0,1.8799999952316284,,,,11.300000190734863,1.739708662033081,3.4767425060272217,15.091856956481934,6.3109564781188965,0.0700000002980232,1.2899999618530271,3.5799999237060547,42.62711334228516,17.56364631652832,13.145339965820312,6.286516189575195,2.900000095367432,10.341838836669922,17.391878128051758,1.9700000286102293,2.2927169799804688,0.2750000059604645,5.657142639160156,1.863251090049744,1.6799999475479126,,45.10731506347656,3.380000114440918,3.859999895095825,,2.789999961853028,35.42133712768555,18.51886367797852,27.7674503326416,3.434999942779541,61.84492111206055,19.18407440185547,9.989999771118164,18.69644355773925,19.150754928588867,0.578000009059906,48.58961486816406,9.050000190734863,7.380000114440918,6.579999923706055,1.649999976158142,3.585977792739868,6.619999885559082,10.649999618530272,1.1349999904632568,6.559024333953857,4.847450256347656,8.531033515930176,0.8849999904632568,23.049999237060547,1.343999981880188,14.3496675491333,2.740000009536743,0.8403176069259644,7.034065246582031,4.29642391204834,1.7999999523162842,5.400000095367432,10.928275108337402,3.775000095367432,,43.88337326049805,43.989593505859375,5.800000190734863,3.1621577739715576,3.4800000190734863,1.5700000524520874,22.334693908691406,0.6299999952316284,69.80000305175781,2.24701189994812,2.2179198265075684,2.240000009536743,1.440000057220459,29.00105857849121,4.880403518676758,13.43582820892334,15.720000267028809,1.3899999856948853,9.199999809265137,7.11907958984375,7.909999847412109,5.926056385040283,0.6639999747276306,3.36307692527771,1.4140000343322754,6.678401947021484,4.395999908447266,4.328999996185303,1.0800000429153442,10.061875343322754,10.08226490020752,2.4200000762939453,7.621469974517822,0.5920000076293945,5.320000171661377,,3.3340001106262207,17.100000381469727,9.012298583984377,3.519160509109497,1.100000023841858,10.138748168945312,9.758622169494627,0.4670000076293945,7.624000072479248,26.147151947021484,22.92547416687012,1.6540000438690186,18.5,19.70502281188965,1.8683077096939087,0.3799999952316284,0.7649999856948853,1.6050000190734863,17.289873123168945,2.900533437728882,2.6040000915527344,4473.18017578125
2024-11-29,47.45509338378906,2.309572458267212,0.25,3.609999895095825,8.476123809814453,0.1840000003576278,11.17482089996338,2.746614456176758,12.96475887298584,5.079999923706055,10.338730812072754,,0.7049999833106995,10.449999809265137,2.25,,,,11.5,1.7107456922531128,3.380980491638184,13.979315757751465,6.213565349578857,0.0662000030279159,1.1050000190734863,3.319999933242798,41.769901275634766,17.671863555908203,12.223711013793944,6.353307723999023,2.369999885559082,10.145785331726074,16.63979721069336,2.0350000858306885,2.108827590942383,0.2560000121593475,4.714285850524902,1.8434712886810305,1.503999948501587,,43.37432098388672,3.0,5.449999809265137,,2.819999933242798,33.5736083984375,19.20293617248535,30.983139038085938,3.190000057220459,62.528297424316406,18.2799072265625,9.425000190734863,18.20955467224121,18.322982788085938,0.5339999794960022,47.429500579833984,9.664999961853027,6.980000019073486,6.5,1.465000033378601,3.527190923690796,6.5,10.649999618530272,0.9700000286102296,5.907073020935059,4.12858247756958,8.158670425415039,0.9900000095367432,20.89999961853028,1.5,14.080855369567873,2.9600000381469727,0.9200000166893004,7.460000038146973,3.953206777572632,1.8600000143051147,5.519999980926514,10.544827461242676,4.579999923706055,,45.0654182434082,44.05855941772461,5.320000171661377,3.0526540279388428,3.400000095367432,1.6699999570846558,21.06122398376465,0.5400000214576721,68.44999694824219,2.046215295791626,2.0314998626708984,2.0299999713897705,1.2000000476837158,26.739959716796875,4.693452835083008,12.721468925476074,14.479999542236328,1.375,8.949999809265137,7.28000020980835,7.900000095367432,5.771126747131348,0.6159999966621399,3.382859706878662,0.875,7.799253463745117,4.361000061035156,4.289999961853027,1.065000057220459,9.114874839782717,9.068119049072266,2.240000009536743,8.018017768859863,0.5740000009536743,5.760000228881836,,2.622999906539917,16.899999618530273,9.049309730529783,3.7084670066833496,1.0299999713897705,11.81999969482422,9.885866165161133,0.4099999964237213,7.366000175476074,24.17616271972656,21.63829231262207,1.409999966621399,19.39999961853028,19.31482315063477,1.7692307233810425,0.367000013589859,0.7179999947547913,1.590000033378601,16.98870849609375,2.861600160598755,2.374000072479248,4334.39013671875
2024-12-30,46.862525939941406,2.113846063613892,0.2939999997615814,3.509999990463257,8.811336517333984,0.1669999957084655,10.59681224822998,2.6622474193573,13.249698638916016,4.849999904632568,10.243881225585938,,0.7649999856948853,10.949999809265137,2.400000095367432,,,,11.800000190734863,1.6547505855560305,3.2179999351501465,14.801629066467283,6.486260414123535,0.0729999989271164,1.1200000047683716,3.059999942779541,40.71785736083984,16.954126358032227,12.563258171081545,6.394033908843994,2.650000095367432,9.802690505981444,16.4517765045166,2.539999961853028,2.174713134765625,0.2590000033378601,4.469142436981201,1.7643524408340454,1.5640000104904177,,42.433555603027344,2.880000114440918,5.449999809265137,,2.319999933242798,33.593265533447266,19.447248458862305,30.857032775878903,2.640000104904175,59.74600601196289,19.18407440185547,9.68000030517578,17.586339950561523,17.704587936401367,0.5379999876022339,45.43796157836914,9.390000343322754,6.960000038146973,6.360000133514404,1.215000033378601,3.899505853652954,6.019999980926514,12.0,0.8460000157356262,5.531707286834717,4.165900707244873,8.799525260925293,0.959999978542328,19.920000076293945,1.3880000114440918,11.852160453796388,2.559999942779541,1.0449999570846558,7.940000057220459,4.246257305145264,1.6150000095367432,7.900000095367432,10.16137981414795,4.659999847412109,,41.96255493164063,42.14725112915039,5.0,2.790421724319458,3.4200000762939453,1.4500000476837158,19.689796447753903,0.8100000023841858,67.19999694824219,2.1418328285217285,2.0601799488067627,1.914999961853028,1.1200000047683716,26.13044548034668,4.211316108703613,13.01504135131836,14.0600004196167,1.2999999523162842,8.449999809265137,7.670000076293945,8.25,5.480633735656738,0.6100000143051147,3.185031652450561,0.9760000109672546,7.707622051239014,3.921999931335449,3.8239998817443848,1.0399999618530271,9.548916816711426,9.587030410766602,2.2799999713897705,7.766548156738281,0.5759999752044678,5.460000038146973,0.8368627429008484,2.609499931335449,17.020000457763672,9.123332977294922,3.941459655761719,1.0099999904632568,12.109999656677246,10.296961784362791,0.4020000100135803,7.34600019454956,25.78790664672852,22.74994850158692,1.3380000591278076,19.200000762939453,19.997671127319336,1.6229743957519531,0.2800000011920929,0.7570000290870667,1.5,16.8949031829834,2.988133430480957,2.490000009536743,4315.8701171875
2025-01-31,53.232666015625,2.2312819957733154,0.3600000143051147,3.559999942779541,8.907112121582031,0.1829999983310699,10.933984756469728,2.6060028076171875,13.34467887878418,4.949999809265137,11.192388534545898,,0.7549999952316284,9.460000038146973,2.240000009536743,,,,12.600000381469728,1.68950617313385,3.4140000343322754,13.979315757751465,6.466782093048096,0.0777999982237815,1.2350000143051147,3.299999952316284,40.4645881652832,16.91533088684082,11.496109008789062,5.937899112701416,2.690000057220459,10.439865112304688,17.76791763305664,2.0350000858306885,2.44071364402771,0.248999997973442,4.949999809265137,1.8474273681640625,1.656000018119812,,46.98884963989258,2.950000047683716,5.5,,2.619999885559082,35.0675163269043,20.131322860717773,31.57971572875977,2.875,56.91490173339844,20.913787841796875,10.760000228881836,17.937355041503906,18.27433013916016,0.5,48.3382568359375,10.029999732971191,7.300000190734863,6.460000038146973,1.2799999713897705,3.811326026916504,6.71999979019165,11.350000381469728,0.7739999890327454,6.163902282714844,4.729603290557861,9.407066345214844,1.0800000429153442,20.5,1.212000012397766,11.959684371948242,2.740000009536743,1.059999942779541,7.940000057220459,4.510500431060791,1.75,8.0600004196167,10.717379570007324,4.409999847412109,,50.827880859375,51.56584930419922,5.199999809265137,2.965243101119995,3.4100000858306885,1.399999976158142,20.277551651000977,1.0700000524520874,78.8499984741211,2.170517921447754,2.165339946746826,1.8650000095367432,1.100000023841858,30.41670227050781,5.884035110473633,12.721468925476074,13.239999771118164,1.3899999856948853,9.25,8.329999923706055,8.1899995803833,5.054577350616455,0.6320000290870667,2.987203598022461,0.9700000286102296,7.707622051239014,4.670000076293945,4.552999973297119,1.1100000143051147,10.259166717529297,10.550862312316896,2.3499999046325684,7.698844909667969,0.6320000290870667,5.400000095367432,0.7417646646499634,3.950000047683716,18.57999992370605,7.383793354034424,3.37839412689209,0.962000012397766,13.970000267028809,11.491094589233398,0.4180000126361847,8.03600025177002,27.57441711425781,25.69486427307129,1.74399995803833,19.299999237060547,19.900121688842773,1.717333436012268,0.2619999945163727,0.8029999732971191,1.6100000143051147,18.0255069732666,3.036799907684326,2.5360000133514404,4570.43017578125
