Rank,Name,Ticker,Return (%),Risk,Volatility,Follows Market Direction ?
1,Volati AB (publ),VOLO-PREF.ST,10.79,0.036,0.156,Yes
2,Plejd AB,PLEJD.ST,104.65,0.276,0.491,Yes
3,Clas Ohlson AB (publ),CLAS-B.ST,92.41,0.252,0.72,Yes
4,Cloetta AB (publ),CLA-B.ST,85.64,0.242,0.67,Yes
5,Idun Industrier AB (publ),IDUN-B.ST,82.92,0.253,0.279,Yes
6,HomeMaid AB (publ),HOME-B.ST,97.88,0.292,0.313,Yes
7,Ambea AB (publ),AMBEA.ST,91.75,0.279,0.254,Yes
8,Tingsvalvet Fastighets AB ser. ,TINGS-PREF.ST,42.28,0.156,0.206,Yes
9,Sdiptech AB (publ),SDIP-PREF.ST,11.25,0.047,0.134,Yes
10,TF Bank AB (publ),TFBANK.ST,73.86,0.256,0.24,Yes
11,Byggmax Group AB (publ),BMAX.ST,60.12,0.22,0.556,Yes
12,Klimator AB,KLIMAT.ST,101.41,0.382,0.257,Yes
13,Inwido AB (publ),INWI.ST,64.89,0.272,0.964,Yes
14,AcadeMedia AB (publ),ACAD.ST,75.41,0.312,0.477,Yes
15,Doro AB (publ),DORO.ST,88.49,0.358,0.943,Yes
16,Betsson AB (publ),BETS-B.ST,36.31,0.18,0.301,Yes
17,NCC AB (publ),NCC-B.ST,53.59,0.266,1.182,Yes
18,NCC AB (publ),NCC-A.ST,54.82,0.277,1.253,Yes
19,Dala Energi AB (publ),DE.ST,38.05,0.205,0.002,No
20,Nokia Oyj,NOKIA-SEK.ST,37.04,0.203,0.022,Yes
21,Lifco AB (publ),LIFCO-B.ST,37.26,0.21,1.043,Yes
22,Envar Holding AB,ENVAR.ST,25.86,0.154,,
23,Unlimited Travel Group UTG AB (publ),UTG.ST,62.16,0.328,0.829,Yes
24,Comintelli AB,COMINT.ST,92.48,0.448,1.131,Yes
25,Telefonaktiebolaget LM Ericsson (publ),ERIC-B.ST,53.44,0.297,0.229,Yes
26,Telefonaktiebolaget LM Ericsson (publ),ERIC-A.ST,52.17,0.294,0.224,Yes
27,Vertiseit AB (publ),VERT-B.ST,65.34,0.36,0.778,Yes
28,Securitas AB (publ),SECU-B.ST,37.88,0.229,0.936,Yes
29,Sleep Cycle AB (publ),SLEEP.ST,41.97,0.261,1.258,Yes
30,Solnaberg Property AB (publ),SOLNA.ST,26.29,0.18,0.042,Yes
31,Frilans,FRILAN.ST,43.96,0.283,0.022,Yes
32,Gomero Group AB,GOMERO.ST,90.31,0.513,0.451,No
33,Generic Sweden AB,GENI.ST,26.05,0.189,0.043,Yes
34,Link Prop Investment AB (publ),LINKAB.ST,18.88,0.144,0.361,No
35,Lagercrantz Group AB (publ),LAGR-B.ST,33.51,0.244,1.106,Yes
36,Opter AB (publ),OPTER.ST,23.46,0.178,0.05,Yes
37,Vimian Group AB (publ),VIMIAN.ST,52.53,0.362,0.197,Yes
38,EQL Pharma AB,EQL.ST,57.67,0.392,,
