Rank,Name,Ticker,Return (%),Risk
1,Satrix TRACI 3 Month ETF,STXTRA.JO,8.34,0.005
2,Stadio Holdings Limited,SDO.JO,70.81,0.202
3,Satrix Multi Asset Passive Portfolio Solutions Growth ETF,STXMAG.JO,19.35,0.071
4,Satrix Multi Asset Passive Portfolios Solutions Protect ETF,STXMAP.JO,15.13,0.057
5,AfricaGold ETF,ETFGLD.JO,36.74,0.129
6,Satrix S&P Namibia Bond ETF,STXNAM.JO,17.95,0.068
7,NewGold Issuer Limited,GLD.JO,37.03,0.13
8,Momentum Group Limited,MTM.JO,59.81,0.196
9,Sygnia Itrix Top 40 ETF,SYGT40.JO,17.35,0.07
10,Dipula Properties Limited,DIB.JO,38.12,0.143
11,Prescient Income Provider Feeder Actively Managed ETF (A),PIPETF.JO,2.73,0.012
12,Southern Sun Limited,SSU.JO,71.62,0.258
13,Sabvest Capital Limited,SBP.JO,61.77,0.231
14,1nvest Top 40 ETF,ETFT40.JO,17.67,0.078
15,Satrix Momentum ETF,STXMMT.JO,20.53,0.09
16,Satrix 40 ETF,STX40.JO,17.5,0.079
17,Datatec Limited,DTC.JO,61.82,0.242
18,Satrix Indi ETF,STXIND.JO,19.03,0.088
19,Satrix Inclusion & Diversity ETF,STXID.JO,17.48,0.082
20,Fairvest Limited,FTB.JO,37.12,0.163
21,CA Sales Holdings Limited,CAA.JO,43.46,0.197
22,Satrix Capped All Share ETF,STXCAP.JO,17.17,0.087
23,10X Wealth Top20 Capped ETF,WTOP20.JO,21.79,0.109
24,Quilter plc,QLT.JO,42.18,0.197
25,AQU ACTIVELY MANAGED ETF,AQUA.JO,7.94,0.043
26,JSE Limited,JSE.JO,52.76,0.245
27,Standard Bank Group Ltd,SBPP.JO,9.02,0.051
28,Coronation Global Optimum Growth Prescient Actively Managed Exchange Traded Fund A,COOPTI.JO,19.77,0.108
29,Satrix ILBI ETF,STXILB.JO,8.02,0.046
30,Coronation Global Capital Plus Prescient Actively Managed Exchange Traded Fund A,COGCAP.JO,14.82,0.083
31,CDI Actively Managed ETF,COUSDI.JO,12.93,0.073
32,British American Tobacco p.l.c.,BTI.JO,43.24,0.225
33,Tiger Brands Limited,TBS.JO,41.84,0.219
34,Attacq Limited,ATT.JO,33.62,0.182
35,Master Drilling Group Limited,MDI.JO,27.88,0.154
36,Grindrod Limited,GNDP.JO,12.07,0.071
37,Coronation Global Managed Prescient Actively Managed Exchange Traded Fund A,COGMAN.JO,27.05,0.151
38,FNB Government Inflation Linked Bond ETF,FNBINF.JO,7.48,0.045
39,Absa Bank Limited,ABSP.JO,15.06,0.089
40,RFG Holdings Limited,RFG.JO,47.08,0.251
41,Telkom SA SOC Ltd,TKG.JO,69.15,0.345
42,Schroder European Real Estate Inv Trust,SCD.JO,0.0,0.0
43,Transpaco Limited,TPC.JO,26.82,0.155
44,Collins Property Group Limited,CPP.JO,45.64,0.251
45,Prosus N.V.,PRX.JO,37.96,0.216
46,Remgro Limited,REM.JO,33.52,0.195
47,Argent Industrial Limited,ART.JO,43.03,0.244
48,Pepkor Holdings Limited,PPH.JO,53.3,0.294
49,Coronation Global Equity Select Prescient Actively Managed Exchange Traded Fund A,COGES.JO,37.5,0.225
50,Resilient REIT Limited,RES.JO,34.01,0.209
51,Satrix Quality South Africa ETF,STXQUA.JO,16.33,0.108
52,Sygnia Itrix MSCI Emerging Markets 50 ETF,SYGEMF.JO,14.6,0.099
53,Fortress Real Estate Investments Limited,FFB.JO,33.79,0.217
54,Equites Property Fund Limited,EQU.JO,15.33,0.109
55,Raubex Group Limited,RBX.JO,58.36,0.361
56,Hyprop Investments Limited,HYP.JO,56.71,0.354
57,Absa Group Limited,ABG.JO,25.65,0.179
58,Santam Ltd,SNT.JO,29.08,0.207
59,Naspers Limited,NPN.JO,30.39,0.216
60,Life Healthcare Group Holdings Limited,LHC.JO,35.13,0.249
61,Satrix Value Equity ETF,STXVEQ.JO,10.42,0.081
62,ETFSA Balanced Foundation Prescient AMETF A,ETFSAB.JO,6.93,0.056
63,Vukile Property Fund Limited,VKE.JO,17.73,0.137
64,Caxton and CTP Publishers and Printers Limited,CAT.JO,20.31,0.156
65,SBSA ITF Reitway Global Property ESG Prescient Exchange Traded A,RWESG.JO,13.11,0.106
66,SBSA ITF Reitway Global Property Diversified Prescient ETF A,RWDVF.JO,12.83,0.105
67,Sygnia Limited,SYG.JO,17.65,0.142
68,Satrix MSCI China Feeder ETF,STXCHN.JO,34.55,0.26
69,Satrix Global Infrastructure Feeder ETF,STXIFR.JO,12.49,0.102
70,1nvest SA Property ETF,ETFSAP.JO,17.06,0.138
71,Pick n Pay Stores Limited,PIK.JO,46.89,0.345
72,PPC Ltd,PPC.JO,57.01,0.415
73,1nvest MSCI EM Asia Index Feeder ETF,ETFEMA.JO,8.57,0.075
74,Mpact Limited,MPT.JO,20.64,0.174
75,Satrix MSCI EM ESG Enhanced Feeder Portfolio,STXEME.JO,7.78,0.069
76,EPE Capital Partners Ltd,EPE.JO,42.15,0.331
77,Sygnia Itrix Global Property ETF,SYGP.JO,11.0,0.097
78,Satrix Property ETF,STXPRO.JO,17.87,0.154
79,NewWave Silver Exchange Traded Note,NEWSLV.JO,31.4,0.257
80,Karooooo Ltd.,KRO.JO,43.33,0.353
81,Fairvest Limited,FTA.JO,15.74,0.145
82,Boxer Retail Ltd,BOX.JO,15.84,0.147
83,Investec Ltd,INPR.JO,8.8,0.084
84,10X South African Property Income ETF,CSPROP.JO,14.15,0.136
85,Wilson Bayly Holmes-Ovcon Limited,WBO.JO,39.76,0.354
86,Growthpoint Properties Limited,GRT.JO,22.81,0.221
87,York Timber Holdings Limited,YRK.JO,30.75,0.291
88,Mr Price Group Limited,MRP.JO,36.67,0.348
89,The SPAR Group Ltd,SPP.JO,28.87,0.282
90,Burstone Group Limited,BTN.JO,25.24,0.253
91,Trellidor Holdings Limited,TRL.JO,64.11,0.569
92,10X S&P Global Property ETF,GLPROP.JO,10.85,0.117
93,Satrix JSE Global Equity ETF,STXJGE.JO,8.68,0.097
94,ADvTECH Limited,ADH.JO,18.37,0.197
95,1nvest MSCI World Feeder ETF,ETFWLD.JO,8.59,0.096
96,Alexander Forbes Group Holdings Limited,AFH.JO,24.86,0.26
97,Putprop Limited,PPR.JO,15.15,0.167
98,Satrix RAFI 40 ETF,STXRAF.JO,8.75,0.101
99,Hudaco Industries Limited,HDC.JO,14.16,0.161
100,Bowler Metcalf Limited,BCF.JO,25.79,0.288
101,Coreshares Index Tracker Managers - All Asia Actively Managed ETF,APACXJ.JO,5.55,0.067
102,Combined Motor Holdings Limited,CMH.JO,18.93,0.218
103,Barloworld Limited,BAW.JO,30.79,0.34
104,Sygnia Itrix New China Sectors ETF,SYGCN.JO,24.57,0.282
105,Stor-Age Property REIT Limited,SSS.JO,11.42,0.14
106,Netcare Limited,NTC.JO,18.92,0.227
107,Balwin Properties Limited,BWN.JO,19.44,0.234
