Rank,Name,Ticker,Return (%),Risk,Volatility,Follows Market Direction ?
1,SKYWORKS SOLUTIONS INC CEDEAR E,SWKS.BA,87.04,0.005,,
2,Unilever PLC,ULD.BA,26.14,0.005,,
3,iShares Trust - iShares Core MSCI Europe ETF,IEUR.BA,151.86,0.028,,
4,iShares Trust - iShares S&P 500 Value ETF,IVE.BA,64.39,0.021,,
5,iShares Trust - iShares Biotechnology ETF,IBB.BA,20.39,0.037,,
6,S&P Global Inc.,SPGID.BA,69.06,0.115,,
7,AT&T Inc.,TD.BA,74.38,0.171,0.126,No
8,PROSHARES TRUST GDR EACH REPR 8,SH.BA,95.99,0.244,,
9,Banco Comafi S.A.,FXID.BA,71.42,0.198,,
10,International Business Machines Corporation,IBM.BA,96.81,0.26,0.042,Yes
11,Snap-on Incorporated,SNA.BA,58.99,0.184,0.255,Yes
12,Bank of America Corp,BA-C.BA,0.11,0.0,0.0,No
13,iShares Trust - iShares Core MSCI Europe ETF,IEURD.BA,13.99,0.054,,
14,"Netflix, Inc.",NFLX.BA,130.17,0.393,0.628,Yes
15,Pampa Energía S.A.,PAMP.BA,137.37,0.414,0.936,Yes
16,Walmart Inc.,WMT.BA,97.11,0.324,0.404,Yes
17,"Netflix, Inc.",NFLXD.BA,73.12,0.263,0.426,Yes
18,"Gilead Sciences, Inc.",GILDD.BA,92.48,0.317,,
19,3M Company,MMM.BA,101.81,0.341,0.1,No
20,"Altria Group, Inc.",MOD.BA,46.93,0.192,0.117,Yes
21,Empresa Distribuidora y Comercializadora Norte Sociedad Anónima,EDN.BA,150.0,0.478,0.938,Yes
22,Loma Negra Compañía Industrial Argentina Sociedad Anónima,LOMA.BA,110.3,0.4,0.831,Yes
23,Roblox Corporation,RBLX.BA,125.91,0.441,0.064,Yes
24,Spotify Technology S.A.,SPOTD.BA,110.31,0.414,,
25,JPMorgan Chase & Co.,JPM.BA,65.67,0.282,0.365,Yes
26,"Cisco Systems, Inc.",CSCOD.BA,44.08,0.204,0.047,Yes
27,Grupo Financiero Galicia S.A.,GGAL.BA,145.47,0.514,0.923,Yes
28,American Express Company,AXP.BA,45.16,0.22,0.269,Yes
29,T-MOBILE US INC CEDEAR EACH 33 ,TMUS.BA,62.74,0.29,,
30,McDonald's Corporation,MCD.BA,44.31,0.221,0.016,No
31,MERVAL,^MERV,100.31,0.424,1.0,Yes
32,eBay Inc.,EBAY.BA,73.48,0.335,0.281,Yes
33,"Mirgor Sociedad Anónima, Comercial, Industrial, Financiera, Inmobiliaria y Agropecuaria",MIRG.BA,92.03,0.4,0.729,Yes
34,Wells Fargo & Company,WFC.BA,54.7,0.267,0.315,Yes
35,Loma Negra Compañía Industrial Argentina Sociedad Anónima,LOMAD.BA,147.96,0.57,,
36,"Marsh & McLennan Companies, Inc.",MMC.BA,57.87,0.291,0.065,Yes
37,Visa Inc.,VD.BA,27.21,0.152,0.067,Yes
38,Transportadora de Gas del Sur S.A.,TGSU2.BA,108.53,0.483,1.022,Yes
39,"Despegar.com, Corp.",DESP.BA,118.99,0.527,1.007,Yes
40,General Electric Company,GE.BA,60.8,0.316,0.009,Yes
41,Ledesma Sociedad Anónima Agrícola Industrial,LEDE.BA,89.92,0.438,0.566,Yes
42,"Naturgy BAN, S.A.",GBAN.BA,115.42,0.529,1.087,Yes
43,International Business Machines Corporation,IBMD.BA,45.46,0.255,0.078,No
44,Grupo Clarín S.A.,GCLA.BA,65.88,0.347,0.191,Yes
45,Walmart Inc.,WMTD.BA,52.06,0.288,0.304,Yes
46,Citigroup Inc.,C.BA,47.85,0.269,0.178,Yes
47,Grupo Financiero Galicia S.A.,GGALD.BA,109.21,0.517,0.743,Yes
48,Johnson & Johnson,JNJ.BA,46.82,0.275,0.075,No
49,Banco Macro S.A.,BMA.BA,126.05,0.597,1.132,Yes
50,Alibaba Group Holding Limited,BABAD.BA,98.21,0.503,0.649,No
51,Bolsas y Mercados Argentinos S.A.,BYMAD.BA,86.76,0.46,,
52,"JD.com, Inc.",JD.BA,98.37,0.52,0.173,No
53,Distribuidora de Gas Cuyana S.A.,DGCU2.BA,82.9,0.46,0.828,Yes
54,Pampa Energía S.A.,PAMPD.BA,86.66,0.479,0.831,Yes
55,IRSA Inversiones y Representaciones Sociedad Anónima,IRSA.BA,93.83,0.509,0.907,Yes
56,"American International Group, Inc.",AIG.BA,49.23,0.308,0.03,No
57,3M Company,MMMD.BA,53.7,0.334,0.125,No
