Rank,Name,Ticker,Return (%),Risk
1,CICC HKD Money Market ETF,3071.HK,4.07,0.005
2,Premia US Treasury Floating Rate ETF Dist,3077.HK,4.0,0.007
3,ChinaAMC RMB Money Market ETF,83161.HK,2.35,0.004
4,GLORIOUS SUN,0393.HK,77.74,0.137
5,CCB,0939.HK,57.81,0.133
6,"Bank of Chongqing Co., Ltd.",1963.HK,67.55,0.154
7,SHOUGANG CENT,0103.HK,131.39,0.255
8,"Bank of Qingdao Co., Ltd.",3866.HK,60.65,0.143
9,Q TECH,1478.HK,155.39,0.299
10,"Chongqing Rural Commercial Bank Co., Ltd.",3618.HK,83.14,0.199
11,WONDERFUL SKY,1260.HK,153.47,0.331
12,SMARTONE TELE,0315.HK,31.32,0.095
13,ICBC,1398.HK,51.74,0.148
14,Value Gold ETF,83081.HK,38.73,0.119
15,CITIC BANK,0998.HK,48.24,0.144
16,Ten Pao Group Holdings Limited,1979.HK,78.67,0.214
17,China Everbright Bank Company Limited,6818.HK,57.83,0.173
18,iShares China Government Bond ETF RMB,82829.HK,5.27,0.02
19,G-RESOURCES,1051.HK,85.05,0.241
20,HK SH ALLIANCE,1001.HK,67.28,0.204
21,CHANJET,1588.HK,101.01,0.284
22,Yibin City Coml Bk Co Ltd,2596.HK,7.18,0.028
23,PICC Property and Casualty Company Limited,2328.HK,65.09,0.212
24,Value Gold ETF,3081.HK,38.35,0.137
25,ABC,1288.HK,49.54,0.17
26,Jacobson Pharma Corporation Limited,2633.HK,156.48,0.407
27,HKT Trust and HKT Limited,6823.HK,34.72,0.127
28,PROSPEROUS IND,1731.HK,54.39,0.19
29,JIANGSU EXPRESS,0177.HK,31.65,0.121
30,MANULIFE-S,0945.HK,35.62,0.135
31,Clifford Modern Living Holdings Limited,3686.HK,77.65,0.258
32,SHANSHAN,1749.HK,83.86,0.28
33,Standard Chartered PLC,2888.HK,83.08,0.28
34,PCCW,0008.HK,40.93,0.158
35,Best Pacific International Holdings Limited,2111.HK,75.17,0.265
36,AAC Technologies Holdings Inc.,2018.HK,110.59,0.355
37,ICBC CSOP FTSE Chinese Government and Policy Bank Bond Index ETF,83199.HK,4.89,0.022
38,HK FINANCE GP,1273.HK,35.51,0.145
39,TRADELINK,0536.HK,22.27,0.096
40,Zai Lab Limited,9688.HK,155.65,0.462
41,Dah Sing Banking Group Limited,2356.HK,58.44,0.222
42,Wanguo Gold Group Limited,3939.HK,130.02,0.41
43,Beijing Saimo Tech Co Ltd,2571.HK,11.68,0.053
44,U-PRESID CHINA,0220.HK,71.95,0.269
45,China Youran Dairy Group Limited,9858.HK,127.72,0.413
46,PICC GROUP,1339.HK,80.02,0.294
47,Nameson Holdings Limited,1982.HK,64.69,0.249
48,Hang Seng RMB Gold ETF,83168.HK,29.76,0.129
49,Green International Holdings Limited,2700.HK,89.39,0.331
50,INFINITY DEV,0640.HK,50.62,0.213
51,TOMSON GROUP,0258.HK,100.92,0.368
52,DAH SING,0440.HK,56.86,0.235
53,Guangdong Yueyun Transportation Company Limited,3399.HK,62.04,0.254
54,Simcere Pharmaceutical Group Limited,2096.HK,60.32,0.249
55,LEON INSPECTION,1586.HK,87.29,0.334
56,Yangtze Optical Fibre And Cable Joint Stock Limited Company,6869.HK,138.46,0.469
57,NCI,1336.HK,142.08,0.479
58,SF Real Estate Investment Trust,2191.HK,35.44,0.161
59,ABLE ENG HLDGS,1627.HK,65.66,0.27
60,BRIGHT SMART,1428.HK,134.3,0.463
61,Seacon Shipping Group Holdings Limited,2409.HK,55.08,0.238
62,China Tobacco International (HK) Company Limited,6055.HK,132.43,0.468
63,SUN HUNG KAI CO,0086.HK,41.37,0.188
64,The United Laboratories International Holdings Limited,3933.HK,74.96,0.309
65,"Bank of Communications Co., Ltd.",3328.HK,36.91,0.174
66,Changhong Jiahua Holdings Limited,3991.HK,96.75,0.382
67,CHINA MER PORT,0144.HK,44.11,0.203
68,COSCO SHIP INTL,0517.HK,61.2,0.267
69,CHINA RE,1508.HK,112.88,0.449
70,DREAM INT'L,1126.HK,53.28,0.251
71,"Weihai Bank Co., Ltd.",9677.HK,11.58,0.064
72,Ocean One Holding Ltd.,8476.HK,55.46,0.26
73,TINGYI,0322.HK,68.65,0.309
74,"Rizhao Port Jurong Co., Ltd.",6117.HK,49.67,0.239
75,Hang Seng China Enterprises Index ETF,82828.HK,49.39,0.238
76,LHN,1730.HK,60.05,0.281
77,CHINA TAIPING,0966.HK,89.8,0.387
78,HANG LUNG GROUP,0010.HK,41.26,0.209
79,DPC DASH,1405.HK,101.52,0.432
80,TRULY INT'L,0732.HK,53.42,0.261
81,Jiangsu Innovative Ecological New Materials Limited,2116.HK,99.03,0.425
82,CONSUN PHARMA,1681.HK,97.37,0.422
83,S.A.S. DRAGON,1184.HK,26.35,0.143
84,CMC REIT,1503.HK,32.45,0.173
85,CSSC (Hong Kong) Shipping Company Limited,3877.HK,45.8,0.234
86,Tracker Fund of Hong Kong,82800.HK,42.65,0.221
87,DATANG ENVIRO,1272.HK,84.36,0.385
88,FIRST PACIFIC,0142.HK,43.73,0.227
89,Tencent Holdings Limited,80700.HK,55.92,0.279
90,Sunny Optical Technology (Group) Company Limited,2382.HK,119.73,0.502
91,Hang Seng China Enterprises Index ETF,2828.HK,48.59,0.249
92,Meilleure Health International Industry Group Limited,2327.HK,109.56,0.472
93,ANE (Cayman) Inc.,9956.HK,84.49,0.389
94,CANVEST ENV,1381.HK,20.76,0.118
95,COWELL,1415.HK,77.56,0.369
96,"China Merchants Bank Co., Ltd.",3968.HK,50.91,0.263
97,WH GROUP,0288.HK,43.94,0.234
98,AEON CREDIT,0900.HK,18.48,0.108
99,PSBC,1658.HK,29.63,0.167
100,Chuanglian Holdings Limited,2371.HK,134.74,0.566
101,SUNLIT SCI,1289.HK,107.38,0.486
102,Geely Automobile Holdings Limited,80175.HK,106.17,0.485
103,TENCENT,0700.HK,54.57,0.289
104,Maxicity Holdings Limited,2295.HK,73.09,0.368
105,GEELY AUTO,0175.HK,106.09,0.49
106,China Mobile Limited,80941.HK,28.46,0.168
107,Cheerwin Group Limited,6601.HK,58.76,0.314
108,ORIENTAL EXPL,0430.HK,53.98,0.293
109,WLS Holdings Limited,8021.HK,94.03,0.455
110,"JL Mag Rare-Earth Co., Ltd.",6680.HK,137.85,0.603
111,SINOFERT,0297.HK,67.3,0.356
112,Lonking Holdings Limited,3339.HK,54.18,0.299
113,SH PIONEER HLDG,1345.HK,33.25,0.198
114,Smoore International Holdings Limited,6969.HK,141.32,0.624
115,CITIC,0267.HK,47.4,0.272
116,Premia China Treasury and Policy Bank Bond Long Duration ETF,2817.HK,10.98,0.072
117,Far East Horizon Limited,3360.HK,29.85,0.183
118,Hang Seng FTSE China 50 Index ETF,2838.HK,48.11,0.279
119,Cathay Group Holdings Inc.,1981.HK,131.51,0.609
120,Genor Biopharma Holdings Limited,6998.HK,94.08,0.477
121,"China Minsheng Banking Corp., Ltd.",1988.HK,39.67,0.238
122,"BeiGene, Ltd.",6160.HK,107.68,0.529
123,ASIA FINANCIAL,0662.HK,20.78,0.134
124,Shanghai HeartCare Medical Technology Corporation Limited,6609.HK,93.08,0.479
125,"WuXi AppTec Co., Ltd.",2359.HK,152.5,0.688
126,SHENZHEN INT'L,0152.HK,40.05,0.244
127,ANHUIEXPRESSWAY,0995.HK,44.53,0.268
128,MAANSHAN IRON,0323.HK,82.9,0.448
129,W.I.S.E. - CSI HK 100 Tracker,2825.HK,45.35,0.276
130,China Life Insurance Company Limited,2628.HK,64.28,0.368
131,FingerTango Inc.,6860.HK,88.24,0.475
132,Tianjin Binhai Teda Logistics (Group) Corporation Limited,8348.HK,90.62,0.487
133,New Hope Service Holdings Limited,3658.HK,38.22,0.242
134,Huishang Bank Corporation Limited,3698.HK,21.87,0.147
135,WuXi Biologics (Cayman) Inc.,2269.HK,150.28,0.706
136,HK & CHINA GAS,0003.HK,21.7,0.148
137,TSUI WAH HLDG,1314.HK,64.17,0.381
138,Wah Sun Handbags International Holdings Limited,2683.HK,83.19,0.469
139,Xuan Wu Cloud Technology Holdings Limited,2392.HK,55.44,0.342
140,JUSTIN ALLEN H,1425.HK,42.55,0.275
141,FSE LIFESTYLE,0331.HK,10.98,0.081
142,KWUNGS AROMA,1925.HK,34.69,0.233
