Rank,Name,Ticker,Return (%),Risk
1,"MONETA Money Bank, a.s.",MONET.PR,65.4,0.125
2,Deutsche Telekom AG,DTE.PR,68.7,0.16
3,Philip Morris CR a.s.,TABAK.PR,23.71,0.077
4,Erste Group Bank AG,ERBAG.PR,51.4,0.184
5,Nokia Oyj,NOKIA.PR,49.04,0.194
6,Skanska AB (publ),SKAB.PR,29.74,0.135
7,Colt CZ Group SE,CZG.PR,19.58,0.129
8,Gen Digital Inc.,GEN.PR,34.23,0.288
9,SAB Finance a.s.,SABFG.PR,2.8,0.035
10,CTP N.V.,CTPNV.PR,10.81,0.174
11,E.ON SE,EOAN.PR,12.95,0.21
12,Unilever PLC,ULVR.PR,19.09,0.311
13,Pilulka Lékárny a.s.,PINK.PR,44.55,0.853
14,KARO INVEST a.s.,KARIN.PR,8.21,0.214
15,HARDWARIO a.s.,HWIO.PR,16.93,0.431
16,Orlen S.A.,PKN.PR,9.02,0.331
17,OMV Aktiengesellschaft,OMV.PR,5.22,0.211
18,"ENERGOAQUA, a.s.",ENRGA.PR,2.63,0.177
19,RWE Aktiengesellschaft,RWE.PR,2.81,0.234
20,eMan a.s.,EMAN.PR,2.23,0.261
21,Wienerberger AG,WIE.PR,1.45,0.247
22,Voestalpine AG,VOE.PR,-4.8,0.246
23,Volkswagen AG,VOW.PR,-19.63,0.297
24,AT & S Austria Technologie & Systemtechnik Aktiengesellschaft,ATS.PR,-27.31,0.425
25,mmcité a.s.,MMCTE.PR,-14.99,0.132
26,COLOSEUM HOLDING a.s.,COLOS.PR,-35.12,0.191
27,DOOSAN SKODA POWER,DSPW.PR,-41.81,
