Rank,Name,Ticker,Return (%),Risk,Volatility,Follows Market Direction ?
1,Jæren Sparebank,JAREN.OL,32.57,0.066,0.045,Yes
2,Orkla ASA,ORK.OL,59.13,0.128,0.89,Yes
3,Voss Veksel- og Landmandsbank ASA,VVL.OL,48.36,0.112,0.369,Yes
4,Endúr ASA,ENDUR.OL,66.94,0.152,0.235,Yes
5,Rogaland Sparebank,ROGS.OL,54.16,0.131,,
6,Veidekke ASA,VEI.OL,40.71,0.111,0.528,Yes
7,Pioneer Property Group ASA,PPG.OL,18.48,0.055,0.095,Yes
8,SpareBank 1 Nordmøre,SNOR.OL,40.35,0.111,0.566,Yes
9,SpareBank 1 Nord-Norge,NONG.OL,47.28,0.132,0.463,Yes
10,Sats ASA,SATS.OL,110.56,0.259,0.39,No
11,Skue Sparebank,SKUE.OL,50.82,0.158,0.034,No
12,Bien Sparebank ASA,BIEN.OL,108.45,0.291,1.211,Yes
13,Sparebanken Øst,SPOG.OL,54.72,0.173,0.325,Yes
14,Melhus Sparebank,MELG.OL,19.73,0.073,0.309,Yes
15,Romsdal Sparebank,ROMSB.OL,33.84,0.122,0.334,No
16,SeaBird Exploration Plc,SBX.OL,60.24,0.2,1.177,Yes
17,NORCONSULT ASA,NORCO.OL,76.01,0.241,0.624,Yes
18,SpareBank 1 SMN,MING.OL,38.45,0.138,1.017,Yes
19,Kongsberg Gruppen ASA,KOG.OL,121.12,0.345,2.327,Yes
20,SpareBank 1 Østfold Akershus,SOAG.OL,38.12,0.139,0.665,Yes
21,Instabank ASA,INSTA.OL,31.67,0.124,0.419,Yes
22,Norbit ASA,NORBT.OL,89.0,0.326,0.26,No
23,Telenor ASA,TEL.OL,30.57,0.135,0.485,Yes
24,Sparebanken Sør,SOR.OL,53.05,0.223,0.524,Yes
25,Aurskog Sparebank,AURG.OL,15.28,0.078,0.176,Yes
26,Protector Forsikring ASA,PROT.OL,66.68,0.29,1.259,Yes
27,SpareBank 1 Østlandet,SPOL.OL,35.31,0.175,0.775,Yes
28,Sparebanken Møre,MORG.OL,23.97,0.126,0.197,No
29,Multiconsult ASA,MULTI.OL,34.77,0.178,0.246,Yes
30,Treasure ASA,TRE.OL,71.25,0.328,1.525,Yes
