Rank,Name,Ticker,Return (%),Risk
1,AS Tallinna Vesi,TVE1T.TL,5.07,0.059
2,AS Tallinna Sadam,TSM1T.TL,5.34,0.116
3,AS LHV Group,LHV1T.TL,7.15,0.157
4,Enefit Green AS,EGR1T.TL,9.93,0.25
5,AS Pro Kapital Grupp,PKG1T.TL,15.41,0.436
6,Arco Vara AS,ARC1T.TL,4.51,0.143
7,AS Trigon Property Development,TPD1T.TL,5.66,0.331
8,AS Harju Elekter,HAE1T.TL,-0.93,0.119
9,AS Tallink Grupp,TAL1T.TL,-2.39,0.169
10,Baltic Horizon Fund,NHCBHFFT.TL,-7.81,0.427
11,Nordic Fibreboard AS,SKN1T.TL,-6.36,0.246
12,Coop Pank AS,CPA1T.TL,-9.28,0.186
