Rank,Name,Ticker,Return (%),Risk,Volatility,Follows Market Direction ?
1,Leonteq USD Overnight Return ETN,ONUU.DE,4.28,0.0,,
2,Integrated Wind Solutions ASA,9UG1.F,49.61,0.001,,
3,United States Cellular Corp,US7.DU,21.55,0.001,,
4,Kinden Corp,109.DU,29.87,0.001,,
5,Soiltech ASA,6YA.F,58.36,0.004,,
6,CapitaLand Investment Ltd,5NU.DU,88.83,0.007,,
7,RTX AS,RTE.BE,56.76,0.008,,
8,Leonteq CHF Overnight Return ETN,ONCC.DE,0.39,0.0,,
9,Kofola CeskoSlovensko AS,48K.DU,77.48,0.021,,
10,Better Home & Finance Holding Company,V6L.F,27.91,0.011,,
11,ETP on Leonteq EUR Overnight Return Index,EONR.DE,2.82,0.001,,
12,Bank Bradesco SA,BRE.MU,130.63,0.041,,
13,ISDN Holdings Ltd,I8D.DU,47.84,0.021,,
14,MedNation AG,EIF.DE,48.57,0.021,,
15,Greentown Service Group Co Ltd,GR1.DU,126.32,0.049,,
16,SEMAPA-Soc.Inv.e Gest.SGPS SA A,SQQ1.BE,17.92,0.01,,
17,Metals Exploration PLC,MJ4.MU,102.83,0.047,,
18,ABG Sundal Collier Holding ASA,DAB.DU,40.77,0.023,,
19,Zhou Hei Ya International Holdings Co Ltd,ZHY.DU,73.82,0.043,,
20,Uni-President China Holdings Ltd,58U.DU,72.22,0.047,,
21,Kerry Properties Ltd,KR3.DU,119.47,0.068,,
22,Andrew Peller Limited,ANJ0.F,130.23,0.073,,
23,Selective Insurance Group Inc,SV2.DU,95.48,0.068,,
24,Bank of China Limited,W8VS.F,96.2,0.075,,
25,Dream International Limited,DR1.F,89.3,0.073,,
26,DMG Mori Aktiengesellschaft,GIL.SG,7.72,0.01,0.005,No
27,GEA Group AG,G1A.HA,60.41,0.065,0.299,Yes
28,About You Holding SE,YOU0.F,11.5,0.015,,
29,GEA Group AG,G1A.MU,61.15,0.067,0.251,Yes
30,GEA Group AG,G1A.HM,60.43,0.067,0.323,Yes
31,DMG Mori Aktiengesellschaft,GIL.MU,8.0,0.011,0.005,No
32,Alta Copper Corp.             R,8BF.DU,68.29,0.077,,
33,DMG MORI AKTIENGESELLSCHAFT,GIL.DE,7.18,0.01,0.004,No
34,New China Life Insurance Co Ltd,NCL.DU,98.65,0.106,,
35,GEA Group AG,G1A.BE,57.7,0.07,0.272,Yes
36,GEA Group Aktiengesellschaft,G1A.F,56.45,0.071,0.44,Yes
37,UOB-Kay Hian Holdings Limited,4LJ.F,55.53,0.07,0.025,Yes
38,Ocumension Therapeutics,5DG.DU,74.69,0.09,,
39,GEA Group AG,G1A.DU,58.14,0.076,0.467,Yes
40,Pacific Basin Shipping Ltd,OYD.DU,20.22,0.03,,
41,Soiltech ASA,6YA.BE,118.07,0.134,,
42,DMG Mori Aktiengesellschaft,GIL.DU,7.76,0.013,0.021,No
43,GEA Group Aktiengesellschaft,G1A.DE,57.75,0.081,0.511,Yes
44,GEA Group AG,G1A.SG,59.54,0.083,0.521,Yes
45,Duni AB,2DU.DU,30.05,0.047,,
46,BETR Entertainment Limited,9RT.F,94.83,0.123,,
47,DSM Firmenich AG,ZX61.DU,87.08,0.117,,
48,Nippon Television Holdings Inc.,NP9.SG,105.99,0.136,,
49,Euronext NV,ENXB.DU,67.13,0.097,0.137,Yes
50,Kri-Kri Milk Industry SA,AO2.DU,73.13,0.107,0.389,Yes
51,Deutsche Boerse AG,63DA.BE,61.5,0.093,0.076,Yes
52,Deutsche Boerse AG,DB1.DU,60.48,0.093,0.125,Yes
53,CoSciens Biopharma Corp.      R,ET8.DU,44.12,0.072,,
54,DMG Mori Aktiengesellschaft,GIL.BE,7.45,0.014,0.024,Yes
55,Hochtief AG,HOT.BE,66.27,0.103,0.428,Yes
56,Imperial Brands PLC,ITBA.BE,68.16,0.106,0.157,Yes
57,Deutsche Börse AG,DB1.DE,60.16,0.097,0.163,Yes
58,Deutsche Boerse AG,63DA.SG,60.67,0.098,0.033,No
59,Deutsche Boerse AG,DB1.HM,59.53,0.096,0.14,Yes
60,Asia Cement (China) Holdings Corp,4OJ.DU,18.59,0.035,,
61,Hochtief AG,HOT.SG,66.57,0.107,0.36,Yes
62,Deutsche Boerse AG,DB1.BE,61.21,0.101,0.159,Yes
63,Deutsche Boerse AG,DB1.SG,61.53,0.101,0.198,Yes
64,Hochtief AG,HOT.DU,66.19,0.108,0.271,Yes
65,Hochtief AG,HOT.MU,65.23,0.107,0.469,Yes
66,dormakaba Holding AG,KAB.F,44.08,0.078,,
67,Lonking Holdings Ltd,C9IB.DU,112.46,0.168,,
68,Klea Holding,7V91.DU,27.84,0.054,,
69,Hochtief AG,HOT.HM,66.19,0.112,0.498,Yes
70,Imperial Brands PLC,ITBA.F,69.53,0.117,0.075,Yes
71,HOCHTIEF Aktiengesellschaft,HOT.DE,66.82,0.114,0.315,Yes
72,Kri-Kri Milk Industry S.A.,AO2.F,67.64,0.115,0.24,Yes
73,Euronext NV,ENXB.MU,67.63,0.116,0.275,Yes
74,Intercorp Financial Services Inc,9IFA.MU,60.85,0.107,0.015,No
75,Hochtief AG,HOT.HA,65.63,0.114,0.454,Yes
76,Poste Italiane SpA,7PI.DU,54.26,0.098,0.374,Yes
77,Mapfre SA,CMA.DU,47.57,0.088,,
78,Voss Veksel- og Landmandsbank ASA,UQ6.SG,52.38,0.095,0.356,Yes
79,DMG MORI AKTIENGESELLSCHAFT,GIL.F,7.73,0.017,0.063,No
80,Imperial Brands PLC,ITB.SG,76.04,0.129,0.255,Yes
81,HOCHTIEF Aktiengesellschaft,HOT.F,65.44,0.115,0.37,Yes
82,Deutsche Börse AG,DB1.F,60.67,0.109,0.048,Yes
83,Ferro SA,0MN.MU,24.92,0.051,,
84,Imperial Brands PLC,ITBA.DU,69.83,0.123,,
85,Telkom SA SOC Ltd,TZL1.DU,56.79,0.105,,
86,Giftee Inc,84I.DU,59.34,0.108,,
87,TPG Telecom Ltd,YST1.MU,82.88,0.141,,
88,Vilkyskiu pienine AB,UDW.SG,94.93,0.157,0.372,Yes
89,Imperial Brands PLC,ITB.BE,81.21,0.14,0.278,Yes
90,Poste Italiane SpA,7PI.SG,53.92,0.101,0.425,Yes
91,Imperial Brands PLC,ITB.DU,79.51,0.139,0.262,Yes
92,Imperial Brands PLC,ITB.F,79.54,0.139,0.254,Yes
93,Poste Italiane S.p.A.,7PI.F,55.12,0.104,0.462,Yes
94,AT&T Inc.,SOBA.DE,83.71,0.145,0.346,Yes
95,Afya Ltd,1AY.DU,41.13,0.081,,
96,AT&T Inc.,SOBA.F,83.68,0.148,0.511,Yes
97,Imperial Brands PLC,ITB.DE,76.36,0.138,0.284,Yes
98,DMG Mori Aktiengesellschaft,GIL.HM,8.01,0.019,0.051,No
99,DMG Mori Aktiengesellschaft,GIL.HA,8.01,0.019,0.051,No
100,AT&T Inc,SOBA.HM,83.16,0.149,0.384,Yes
101,AT&T Inc,SOBA.MU,83.06,0.149,0.375,Yes
102,AT&T Inc,SOBA.HA,83.12,0.149,0.345,Yes
103,AT&T Inc,SOBA.DU,82.52,0.15,0.403,Yes
104,Imperial Brands PLC,ITBA.MU,66.32,0.128,0.204,Yes
105,Oil-Dri Corp of America,O4D.DU,15.76,0.036,,
106,Deutsche Telekom AG,DTEA.DU,68.2,0.132,0.835,Yes
107,Imperial Brands PLC,ITB.MU,77.12,0.145,0.161,Yes
108,China Resources Building Materials Technology Holdings Ltd,C44.DU,94.48,0.171,,
109,Imperial Brands PLC,ITBA.SG,74.05,0.143,0.237,Yes
110,Euronext N.V.,ENX.F,74.77,0.144,0.385,Yes
111,Bolloré SE,BOP.F,31.05,0.069,,
112,Deutsche Telekom AG,DTEA.SG,73.19,0.143,0.63,Yes
113,Globe Life Inc,TMJ.MU,76.35,0.148,0.659,Yes
114,Deutsche Boerse AG,DB1.HA,58.12,0.119,0.113,Yes
115,ACS Actividades de Construccion y Servicios SA,OCI1.MU,57.24,0.119,0.08,Yes
116,Deutsche Börse AG,63DA.F,64.62,0.131,0.024,Yes
117,Tuhu Car Inc,L83.DU,96.98,0.179,,
118,Deutsche Boerse AG,63DA.MU,54.41,0.114,0.064,Yes
119,Merko Ehitus AS,MKS.SG,75.36,0.149,0.521,Yes
120,ACS Actividades de Construccion y Servicios SA,OCI.MU,53.84,0.114,0.134,No
121,Cairo Communication SpA,CI1A.DU,104.13,0.193,,
122,Per Aarsleff Holding A/S,PE9.DU,98.15,0.186,0.945,Yes
123,Kri-Kri Milk Industry SA,AO2.SG,64.47,0.134,0.628,Yes
124,Deutsche Boerse AG,DB1.MU,61.01,0.129,0.017,Yes
125,AT&T Inc,SOBA.BE,83.4,0.166,0.432,Yes
126,BriQ Properties Real Estate Investment Company,BRW.F,40.6,0.092,0.365,Yes
127,UIE Plc,I55.F,76.24,0.157,,
128,Merko Ehitus AS,MKS.BE,76.45,0.157,0.492,Yes
129,MTU Aero Engines AG,MTX1.F,52.47,0.117,0.208,No
130,Grupo Empresarial San Jose SA,80E.MU,67.39,0.143,,
131,"ACS, Actividades de Construcción y Servicios, S.A.",OCI1.F,55.1,0.122,0.191,Yes
132,ACS Actividades de Construccion y Servicios SA,OCI1.BE,56.76,0.125,0.104,Yes
133,Mandalay Resources Corp,R7X2.MU,129.85,0.238,0.577,Yes
134,AT&T Inc,SOBA.SG,83.47,0.173,0.466,Yes
135,I Grandi Viaggi S.p.A.,95H.F,91.26,0.185,0.508,No
136,Deutsche Telekom AG,DTEA.BE,67.23,0.147,0.84,Yes
137,Deutsche Telekom AG,DTE.BE,67.51,0.148,0.829,Yes
138,AB Vilkyskiu pienine,UDW.MU,102.16,0.204,0.271,Yes
139,SpareBank 1 Nord-Norge,93S.F,53.92,0.124,0.096,Yes
140,DBS Group Holdings Ltd,DEVL.F,48.83,0.114,0.427,Yes
141,Nordic LEVEL Group AB (publ.),9T2.F,48.21,0.114,,
142,DBS Group Holdings Ltd,DEVL.SG,47.81,0.113,0.434,Yes
143,Extendicare Inc,5XE.MU,100.24,0.204,0.19,Yes
144,Anima Holding SpA,124.BE,76.66,0.166,0.258,Yes
145,Assicurazioni Generali,ASG0.DU,57.35,0.132,1.068,Yes
146,DBS Group Holdings Ltd,DEVL.DU,50.0,0.119,0.427,Yes
147,Angang Steel Co Ltd,GNV.MU,80.91,0.175,,
148,CLP Holdings Ltd,CLP.DU,68.8,0.154,0.636,No
149,Volta Finance Ord,3V7.BE,44.94,0.109,0.165,Yes
150,DBS Group Holdings Ltd,DEVL.BE,49.08,0.117,0.368,Yes
151,Anima Holding SpA,124.MU,78.25,0.171,0.162,Yes
152,DFV Deutsche Familienversicherung AG,DFV.HM,22.49,0.06,,
153,Deutsche Telekom AG,DTE.HA,68.06,0.155,0.891,Yes
154,Globe Life Inc.,TMJ.F,91.72,0.196,0.891,Yes
155,DBS Group Holdings Ltd,DEVL.HA,48.7,0.118,0.42,Yes
156,Per Aarsleff Holding A/S,PE9.BE,93.68,0.199,0.851,Yes
157,CLP Holdings Ltd,CLP.BE,65.33,0.151,0.559,No
158,Deutsche Telekom AG,DTE.DE,67.83,0.156,0.867,Yes
159,Moneta Money Bank AS,MM0.MU,58.03,0.137,0.268,Yes
160,"ACS, Actividades de Construcción y Servicios, S.A.",OCI.F,64.47,0.15,0.188,Yes
161,Assicurazioni Generali,ASG.MU,56.64,0.135,1.144,Yes
162,KBC Ancora CVA,KB9.MU,41.99,0.105,0.313,Yes
163,Ble Kedros REIC,N67.F,18.65,0.051,0.061,No
164,HSBC Holdings PLC,HBC2.MU,54.82,0.132,0.738,Yes
165,ACS Actividades de Construccion y Servicios SA,OCI1.HA,52.49,0.127,0.236,Yes
166,Deutsche Telekom AG,DTE.SG,68.72,0.159,0.919,Yes
167,Fox Corp,FO5.MU,91.3,0.199,0.722,Yes
