Rank,Name,Ticker,Return (%),Risk,Volatility,Follows Market Direction ?
1,Bank Leumi le-Israel B.M.,LUMI.TA,78.81,0.065,0.33,Yes
2,Bank Hapoalim B.M.,POLI.TA,53.74,0.085,0.59,Yes
3,Menora Mivtachim Holdings Ltd,MMHD.TA,124.03,0.195,0.893,Yes
4,Phoenix Financial Ltd,PHOE.TA,106.82,0.203,1.088,Yes
5,Neto Malinda Trading Ltd.,NTML.TA,81.06,0.173,0.313,Yes
6,Nawi Group Ltd,NAWI.TA,96.3,0.211,1.435,Yes
7,Ralco Agencies Ltd,RLCO.TA,103.57,0.28,0.915,Yes
8,Palram Industries (1990) Ltd,PLRM.TA,88.53,0.251,1.783,Yes
9,Dor Alon Energy In Israel (1988) Ltd,DRAL.TA,64.96,0.202,0.932,Yes
10,TA-125,^TA125.TA,27.14,0.097,1.0,Yes
11,Shagrir Group Vehicle Services Ltd,SHGR.TA,67.66,0.214,0.948,Yes
12,I.B.I. Investment House Ltd,IBI.TA,97.26,0.286,1.781,Yes
13,Elbit Imaging Ltd.,EMITF-M.TA,131.9,0.357,1.517,Yes
14,Mehadrin Ltd,MEDN.TA,57.56,0.19,0.674,Yes
15,Golf & Co Group Ltd,GOLF.TA,121.61,0.339,2.121,Yes
16,Bareket Capital Ltd,BRKT.TA,69.24,0.227,0.598,Yes
17,Ram-On Investments and Holdings (1999) Ltd,RMN.TA,43.68,0.162,1.046,Yes
18,Knafaim Holdings Ltd.,KNFM.TA,82.16,0.273,1.937,Yes
19,The Tel-Aviv Stock Exchange Ltd.,TASE.TA,92.3,0.298,0.553,Yes
20,Harel Insurance Investments & Financial Services Ltd,HARL.TA,87.3,0.287,2.16,Yes
21,Mivtach Shamir Holdings Ltd,MISH.TA,94.16,0.31,1.314,Yes
22,Opal Balance Investments Ltd,OPAL.TA,72.78,0.258,1.612,Yes
23,BioLight Life Sciences Ltd.,BOLT.TA,117.76,0.37,0.468,Yes
24,Israel Discount Bank Limited,DSCT.TA,38.48,0.155,1.251,Yes
25,Photomyne Ltd,PHTM.TA,65.09,0.243,1.069,Yes
26,G. Willi-Food International Ltd.,WILC.TA,75.74,0.276,1.929,Yes
27,Accel Solutions Group Ltd,ACCL.TA,107.57,0.372,1.791,Yes
28,Amir Marketing and Investments in Agriculture Ltd,AMRK.TA,36.54,0.156,0.349,Yes
29,Bikurey Hasade (Holdings) Ltd,BKRY.TA,35.48,0.152,1.245,Yes
30,BrainsWay Ltd.,BWAY.TA,84.86,0.322,0.331,Yes
31,Israel Shipyards Industries Ltd,ISHI.TA,100.32,0.367,2.539,Yes
32,Y.D. More Investments Ltd,MRIN.TA,113.08,0.401,2.602,Yes
33,Willy-Food Investments Ltd,WLFD.TA,65.45,0.268,1.205,Yes
34,Atreyu Capital Markets Ltd,ATRY.TA,51.28,0.221,1.87,Yes
35,First International Bank of Israel Ltd,FIBI.TA,29.33,0.138,0.959,Yes
36,Orian Sh.M. Ltd.,ORIN.TA,62.38,0.266,0.706,Yes
37,Automatic Bank Services Limited,SHVA.TA,100.79,0.388,2.812,Yes
38,Econergy Renewable Energy Ltd,ECNR.TA,128.24,0.471,0.119,No
39,E.N. Shoham Business Ltd,SHOM.TA,74.56,0.317,2.412,Yes
40,Mizrahi Tefahot Bank Ltd.,MZTF.TA,24.91,0.125,0.679,Yes
41,Max Stock Ltd.,MAXO.TA,68.98,0.301,1.463,Yes
42,F.I.B.I. Holdings Ltd,FIBIH.TA,28.33,0.143,1.169,Yes
43,Tiv Taam Holdings 1 Ltd.,TTAM.TA,47.9,0.227,1.459,Yes
44,ARGO Properties N.V.,ARGO.TA,53.68,0.251,1.393,Yes
45,Rotshtein Realestate Ltd,ROTS.TA,86.37,0.369,2.683,Yes
46,Baran Group Ltd,BRAN.TA,33.71,0.172,1.243,Yes
47,Mendelson Infrastructures & Industries Ltd.,MNIN.TA,74.3,0.339,2.484,Yes
48,Polygon Real Estate Ltd,POLY.TA,32.01,0.168,1.036,Yes
49,S.R. Accord Ltd.,SRAC.TA,65.2,0.307,1.502,Yes
50,Terminal X Online Ltd.,TRX.TA,66.82,0.314,2.896,Yes
51,Zanlakol Ltd,ZNKL.TA,46.51,0.233,0.727,Yes
52,Jacob Finance and Investments Ltd,JCFN.TA,65.04,0.312,1.188,Yes
53,Ashot Ashkelon Industries Ltd.,ASHO.TA,115.93,0.488,0.782,Yes
54,Amos Luzon Development and Energy Group Ltd,LUZN.TA,49.83,0.254,0.621,Yes
55,Cohen Development Gas & Oil Ltd.,CDEV.TA,73.03,0.346,1.199,Yes
56,Shufersal Ltd,SAE.TA,50.63,0.259,1.368,Yes
57,Carasso Motors Ltd.,CRSM.TA,72.2,0.346,2.24,Yes
58,TechnoPlus Ventures Ltd.,TNPV.TA,118.61,0.506,0.5,No
59,Aluma Infrastructure Fund (2020) Ltd,ALUMA.TA,85.01,0.395,0.174,No
60,BIG Shopping Centers Ltd,BIG.TA,39.16,0.212,1.866,Yes
61,Rotem Shani Entrepreneurship and Investment Ltd.,RTSN.TA,108.3,0.479,1.614,Yes
62,Afcon Holdings Ltd,AFHL.TA,115.86,0.508,3.601,Yes
63,Rami Levi Chain Stores Hashikma Marketing 2006 Ltd,RMLI.TA,29.17,0.166,1.014,Yes
64,Clal Insurance Enterprises Holdings Ltd.,CLIS.TA,55.92,0.292,2.577,Yes
65,Kenon Holdings Ltd.,KEN.TA,47.16,0.254,0.144,Yes
66,Cellcom Israel Ltd.,CEL.TA,54.02,0.285,2.353,Yes
67,Zur Shamir Holdings Ltd,ZUR.TA,63.24,0.325,2.064,Yes
68,I.D.I. Insurance Company Ltd.,IDIN.TA,56.04,0.295,1.672,Yes
69,"NextVision Stabilized Systems, Ltd.",NXSN.TA,93.82,0.443,0.721,Yes
70,M.L.R.N Projects and Trade Ltd.,MLRN.TA,80.43,0.396,0.83,Yes
71,Peninsula Group Ltd,PEN.TA,51.18,0.283,1.48,Yes
72,Globrands Ltd.,GLRS.TA,40.45,0.232,0.942,Yes
73,Top Ramdor Systems & Computers Co. (1990) Ltd,TOPS.TA,58.69,0.318,1.15,Yes
74,Oron Group Investments & Holdings Ltd,ORON.TA,50.37,0.282,1.94,Yes
75,Migdal Insurance and Financial Holdings Ltd.,MGDL.TA,51.38,0.287,2.218,Yes
76,Ybox Real Estate Ltd.,YBOX.TA,74.5,0.39,2.455,Yes
77,Zvi Sarfati & Sons Investments & Constructions Ltd.,SRFT.TA,31.88,0.193,1.763,Yes
78,Kardan Israel Ltd,KRDI.TA,48.82,0.279,2.2,Yes
79,Mediterranean Towers Ltd.,MDTR.TA,50.72,0.291,1.391,Yes
80,Menif - Financial Services Ltd,MNIF.TA,50.59,0.291,1.801,Yes
81,Brimag Digital Age Ltd.,BRMG.TA,76.09,0.406,1.603,Yes
82,AFI Properties Ltd.,AFPR.TA,16.71,0.11,0.119,Yes
83,Paz Retail And Energy Ltd.,PAZ.TA,38.43,0.234,1.923,Yes
84,Israir Group Ltd,ISRG.TA,43.35,0.263,1.813,Yes
85,Michman Finance Ltd,MCMN.TA,58.64,0.34,1.919,Yes
86,More Provident Funds Ltd,MPP.TA,57.71,0.337,2.104,Yes
87,Primotec Group Ltd,PRMG.TA,70.53,0.4,1.659,Yes
88,Dorsel Holdings Ltd,DRSH.TA,32.1,0.212,0.995,Yes
89,Qualitau Ltd,QLTU.TA,118.09,0.614,3.117,Yes
90,One Software Technologies Ltd,ONE.TA,39.59,0.259,1.767,Yes
91,Equital Ltd.,EQTL.TA,33.38,0.226,1.571,Yes
92,Emilia Development (O.F.G) Ltd.,EMDV.TA,30.82,0.211,1.148,Yes
93,Hamashbir 365 Ltd,MSBI.TA,50.64,0.324,0.145,No
94,Hagag Europe Development Z.F. Ltd,HGGE.TA,58.99,0.371,1.006,Yes
95,Rani Zim Shopping Centers Ltd,RANI.TA,55.38,0.357,3.052,Yes
96,Medipower (Overseas) Public Co. Limited,MDPR.TA,31.8,0.222,1.293,Yes
97,B Communications Ltd.,BCOM.TA,54.56,0.356,2.146,Yes
98,Plasson Industries Ltd,PLSN.TA,45.01,0.305,2.076,Yes
99,Effi Capital Nadlan Ltd,EFCP.TA,47.71,0.323,,
100,Kamada Ltd.,KMDA.TA,28.55,0.209,0.923,Yes
101,Bank of Jerusalem Ltd.,JBNK.TA,39.43,0.277,1.17,Yes
102,Computer Direct Group Ltd.,CMDR.TA,48.28,0.334,1.658,Yes
