Rank,Name,Ticker,Return (%),Risk
1,Yeni Gimat Gayrimenkul Yatirim Ortakligi A.S.,YGGYO.IS,104.59,0.26
2,Escar Filo Kiralama Hizmetleri A.S.,ESCAR.IS,90.35,0.234
3,Türk Tuborg Bira ve Malt Sanayii A.S.,TBORG.IS,99.94,0.355
4,Panora Gayrimenkul Yatirim Ortakligi A.S.,PAGYO.IS,80.12,0.329
5,KIRAC GALVANIZ,TCKRC.IS,87.78,0.354
6,Lydia Yesil Enerji Kaynaklari A.S.,LYDYE.IS,49.69,0.238
7,Çimsa Çimento Sanayi ve Ticaret A.S.,CIMSA.IS,77.44,0.348
8,Gübre Fabrikalari Türk Anonim Sirketi,GUBRF.IS,90.64,0.393
9,Ahlatci Dogal Gaz Dagitim Enerji ve Yatirim A.S.,AHGAZ.IS,72.96,0.376
10,Enerya Enerji Anonim Sirketi,ENERY.IS,50.77,0.31
11,DO & CO Aktiengesellschaft,DOCO.IS,55.43,0.348
12,Kardemir Karabük Demir Çelik Sanayi Ve Ticaret A.S.,KRDMA.IS,98.33,0.556
13,Reysas Tasimacilik ve Lojistik Ticaret A.S.,RYSAS.IS,96.0,0.548
14,Torunlar Gayrimenkul Yatirim Ortakligi A.S.,TRGYO.IS,53.05,0.352
15,Kalekim Kimyevi Maddeler Sanayi Ve Ticaret Anonim Sirketi,KLKIM.IS,44.2,0.31
16,AVRUPAKENT GMYO,AVPGY.IS,54.81,0.382
17,Logo Yazilim Sanayi ve Ticaret A.S.,LOGO.IS,55.24,0.385
18,Pegasus Hava Tasimaciligi Anonim Sirketi,PGSUS.IS,26.61,0.218
19,Bms Celik Hasir Sanayi Ve Ticaret Anonim Sirketi,BMSCH.IS,68.34,0.49
20,Platform Turizm Tasimacilik Gida Insaat Temizlik Hizmetleri Sanayi ve Ticaret Anonim Sirketi,PLTUR.IS,102.37,0.671
21,AgeSA Hayat ve Emeklilik Anonim Sirketi,AGESA.IS,96.12,0.658
22,Yaprak Süt ve Besi Çiftlikleri Sanayi ve Ticaret A.S.,YAPRK.IS,85.22,0.614
23,DAP Gayrimenkul Gelistirme A.S.,DAPGM.IS,53.26,0.433
24,DYO Boya Fabrikalari Sanayi ve Ticaret A.S.,DYOBY.IS,42.06,0.357
25,Mackolik Internet Hizmetleri Ticaret A.S.,MACKO.IS,52.36,0.445
26,Türkiye Halk Bankasi A.S.,HALKB.IS,42.62,0.388
27,Ege Gübre Sanayii A.S.,EGGUB.IS,63.4,0.552
28,Ipek Dogal Enerji Kaynaklari Arastirma ve Üretim A.S.,IPEKE.IS,80.01,0.675
29,Emlak Konut Gayrimenkul Yatirim Ortakligi A.S.,EKGYO.IS,48.63,0.453
30,Hitit Bilgisayar Hizmetleri A.S.,HTTBT.IS,66.44,0.593
31,CEM ZEYTIN,CEMZY.IS,52.23,0.497
32,Kardemir Karabük Demir Çelik Sanayi Ve Ticaret A.S.,KRDMB.IS,38.96,0.391
33,Turcas Petrol A.S.,TRCAS.IS,51.56,0.498
34,Meditera Tibbi Malzeme Sanayi ve Ticaret Anonim Sirketi,MEDTR.IS,35.48,0.366
35,Ozak Gayrimenkul Yatirim Ortakligi A.S.,OZKGY.IS,61.31,0.591
36,Vakif Gayrimenkul Yatirim Ortakligi AS,VKGYO.IS,26.15,0.288
37,Dinamik Isi Makina Yalitim Malzemeleri Sanayi Ve Ticaret Anonim Sirketi,DNISI.IS,59.86,0.61
38,Seker Gayrimenkul Yatirim Ortakligi A.S.,SEGYO.IS,23.01,0.267
39,Is Yatirim Menkul Degerler Anonim Sirketi,ISMEN.IS,37.57,0.418
40,OBA MAKARNACILIK,OBAMS.IS,56.7,0.6
41,Manas Enerji Yonetimi Sanayi Ve Ticaret Anonim Sirketi,MANAS.IS,67.8,0.697
42,Banvit Bandirma Vitaminli Yem Sanayii Anonim Sirketi,BANVT.IS,64.48,0.67
43,Net Holding A.S.,NTHOL.IS,33.22,0.384
44,Astor Enerji A.S.,ASTOR.IS,33.77,0.392
45,Gipta Ofis Kirtasiye ve Promosyon Ürünleri Imalat Sanayi A.S.,GIPTA.IS,65.24,0.691
46,Hedef Holding A.S,HEDEF.IS,47.92,0.553
47,Türkiye Vakiflar Bankasi Türk Anonim Ortakligi,VAKBN.IS,32.46,0.396
48,Arsan Tekstil Ticaret ve Sanayi Anonim Sirketi,ARSAN.IS,24.72,0.321
49,Nasmed Özel Saglik Hizmetleri Ticaret Anonim Sirketi,EGEPO.IS,30.74,0.396
50,Orge Enerji Elektrik Taahhüt Anonim Sirketi,ORGE.IS,37.65,0.482
51,BIM Birlesik Magazalar A.S.,BIMAS.IS,32.88,0.429
52,Selçuk Ecza Deposu Ticaret ve Sanayi A.S.,SELEC.IS,41.02,0.54
53,Kizilbük Gayrimenkul Yatirim Ortakligi A.S.,KZBGY.IS,45.81,0.597
54,Akis Gayrimenkul Yatirim Ortakligi A.S.,AKSGY.IS,19.22,0.284
55,Dogan Burda Dergi Yayincilik Ve Pazarlama A.S.,DOBUR.IS,43.83,0.6
56,Datagate Bilgisayar Malzemeleri Ticaret Anonim Sriketi,DGATE.IS,26.1,0.384
57,Türkiye Sigorta A.S.,TURSG.IS,37.62,0.553
58,Is Finansal Kiralama Anonim Sirketi,ISFIN.IS,29.78,0.46
59,Migros Ticaret A.S.,MGROS.IS,23.09,0.372
60,Yibitas Yozgat Isçi Birligi Insaat Malzemeleri Ticaret ve Sanayi A.S.,YBTAS.IS,86.82,1.176
61,Tatlipinar Enerji Uretim A.S.,TATEN.IS,25.28,0.423
62,Margün Enerji Üretim Sanayi ve Ticaret A.S.,MAGEN.IS,24.73,0.416
63,Duran Dogan Basim ve Ambalaj Sanayi A.S.,DURDO.IS,37.56,0.617
64,Aksa Akrilik Kimya Sanayii A.S.,AKSA.IS,29.48,0.5
65,UFUK Yatirim Yonetim ve Gayrimenkul A.S.,UFUK.IS,39.6,0.651
66,Link Bilgisayar Sistemleri Yazilimi ve Donanimi Sanayi ve Ticaret A.S.,LINK.IS,39.4,0.656
67,LIMAK DOGU ANADOLU,LMKDC.IS,30.03,0.536
68,TAV Havalimanlari Holding A.S.,TAVHL.IS,15.01,0.287
69,Suwen Tekstil Sanayi Pazarlama A.S.,SUWEN.IS,37.72,0.674
70,Sekuro Plastik Ambalaj Sanayi A.S.,SEKUR.IS,23.21,0.452
71,Tek-Art Insaat Ticaret Turizm Sanayi ve Yatirimlar Anonim Sirketi,TEKTU.IS,15.71,0.32
72,Batisöke Söke Çimento Sanayii T.A.S.,BSOKE.IS,70.56,1.206
73,Polisan Holding A.S.,POLHO.IS,19.84,0.407
74,Ihlas Gazetecilik A.S.,IHGZT.IS,39.69,0.759
75,Ihlas Gayrimenkul Proje Gelistirme ve Ticaret A.S.,IHLGM.IS,67.37,1.219
76,Forte Bilgi Iletisim Teknolojileri ve Savunma Sanayi A.S.,FORTE.IS,25.45,0.539
77,Dogan Sirketler Grubu Holding A.S.,DOHOL.IS,17.33,0.382
78,Denge Yatirim Holding A.S.,DENGE.IS,58.4,1.147
79,Anadolu Anonim Türk Sigorta Sirketi,ANSGR.IS,19.78,0.465
80,Matriks Finansal Teknolojiler A.S.,MTRKS.IS,24.06,0.556
81,Özsu Balik Üretim Anonim Sirketi,OZSUB.IS,21.23,0.5
82,Kerevitas Gida Sanayi ve Ticaret A.S.,KERVT.IS,24.51,0.606
83,Horoz Lojistik Kargo Hizmetleri ve Ticaret Anonim Sirketi,HOROZ.IS,23.21,0.595
84,Is Girisim Sermayesi Yatirim Ortakligi AS,ISGSY.IS,21.05,0.554
85,Dogus Gayrimenkul Yatirim Ortakligi A.S.,DGGYO.IS,15.78,0.441
86,Ülker Bisküvi Sanayi A.S.,ULKER.IS,14.75,0.431
87,Eregli Demir ve Çelik Fabrikalari T.A.S.,EREGL.IS,10.1,0.321
88,Gulermak Aglr Sanayi Insaat ve Taahhut A.S.,GLRMK.IS,21.56,0.668
89,Çemas Döküm Sanayi A.S.,CEMAS.IS,13.08,0.425
90,Is Gayrimenkul Yatirim Ortakligi A.S.,ISGYO.IS,8.44,0.288
