Rank,Name,Ticker,Return (%),Risk
1,MFC-Nichada Thani Prop Fund 2 Ord,MNIT2.BK,30.59,0.075
2,DBS Group Holdings Ltd,DBS19.BK,45.08,0.124
3,Advanced Info Service Public Company Limited,ADVANC.BK,51.54,0.139
4,Krung Thai Bank Public Company Limited,KTB.BK,49.98,0.167
5,Hang Seng Investment Management - Japan Topix 100 IDX ETF,JAPAN10001.BK,2.81,0.011
6,SCB X Public Company Limited,SCB-R.BK,18.67,0.081
7,Ekarat Engineering Public Company Limited,AKR-R.BK,23.6,0.1
8,True Corporation Public Company Limited,TRUE.BK,57.77,0.217
9,Major Cineplex Lifestyle Lease Ord,MJLF.BK,54.5,0.209
10,INET Freehold and Leasehold Real Estate Investment Trust,INETREIT.BK,17.16,0.078
11,I.C.C. International Public Company Limited,ICC-R.BK,10.64,0.05
12,TTW Public Company Limited,TTW-R.BK,12.16,0.057
13,Dynasty Ceramic Public Company Limited,DCC-R.BK,3.36,0.016
14,Thai Union Group Public Company Limited,TU-R.BK,10.42,0.051
15,Univanich Palm Oil Public Company Limited,UVAN-R.BK,25.98,0.12
16,Sony Group Corporation,SONY80.BK,52.17,0.222
17,City Sports and Recreation Public Company Limited,CSR.BK,42.72,0.188
18,SCB X Public Company Limited,SCB.BK,20.61,0.101
19,Dusit Thani Freehold and Leasehold Real Estate Investment Trust,DREIT.BK,21.24,0.105
20,LH Shopping Centers Leasehold Real Estate Investment Trust,LHSC.BK,33.86,0.16
21,Lanna Resources Public Company Limited,LANNA-R.BK,19.8,0.102
22,CPN Commercial Growth Leasehol Ord,CPNCG.BK,31.13,0.154
23,LH Hotel Leasehold Real Estate Inv Trust,LHHOTEL.BK,38.41,0.185
24,TISCO Financial Group Public Company Limited,TISCO-R.BK,5.81,0.033
25,Yuanta Securities (Thailand) Company Limited,GOLD19.BK,33.63,0.173
26,Univanich Palm Oil Public Company Limited,UVAN.BK,22.23,0.124
27,Golden Ventures Leasehold Real Estate Investment Trust,GVREIT.BK,43.8,0.227
28,Kasikornbank Public Company Limited,KBANK.BK,30.19,0.167
29,Centara Hotels & Resorts Lease Ord,CTARAF.BK,17.9,0.104
30,L.P.N. Development Public Company Limited,LPN-R.BK,2.69,0.017
31,Lohakit Metal Public Company Limited,LHK-R.BK,5.9,0.037
32,S.Kijchai Enterprise Public Company Limited,SKN-R.BK,39.6,0.218
33,Asia Plus Group Holdings Public Company Limited,ASP-R.BK,5.63,0.035
34,Humanica Public Company Limited,HUMAN-R.BK,3.12,0.02
35,Siamgas and Petrochemicals Public Company Limited,SGP-R.BK,4.76,0.03
36,JMT Network Services Public Company Limited,JMT-R.BK,2.05,0.013
37,Thai Stanley Electric Public Company Limited,STANLY-R.BK,20.58,0.124
38,BEC World Public Company Limited,BEC-R.BK,1.36,0.009
39,Kasikornbank Public Company Limited,KBANK-R.BK,29.55,0.172
