Rank,Name,Ticker,Return (%),Risk
1,OTP Bank Nyrt.,OTP.BD,48.29,0.187
2,OPUS GLOBAL Nyrt.,OPUS.BD,58.69,0.246
3,AKKO Invest Nyrt.,AKKO.BD,43.97,0.201
4,ViVeTech Nyilvanosan Mukodo Reszvenytarsasag,VVT.BD,81.07,0.391
5,SAP SE,SAP.BD,66.05,0.372
6,NUTEX Investments Public Limited Company,NUTEX.BD,61.72,0.4
7,ENEFI Vagyonkezelo Nyrt.,ENEFI.BD,37.88,0.313
8,NAP Nyilvánosan Muködo Részvénytársaság,NAP.BD,14.05,0.358
9,DM-KER Nyilvánosan Muködo Részvénytársaság,DMKER.BD,5.55,0.201
10,MOL Magyar Olaj- és Gázipari Nyilvánosan Muködo Részvénytársaság,MOL.BD,1.29,0.113
11,STRT Holding Nyrt.,STRT.BD,-2.17,0.297
12,BASF SE,BASF.BD,-2.72,0.232
13,Budapesti Ingatlan Hasznosítási és Fejlesztési Nyrt.,BIF.BD,-10.99,0.336
14,Bayer Aktiengesellschaft,BAYER.BD,-14.04,0.364
15,Amixa Holding Nyilvánosan Muködo Részvénytársaság,AMIXA.BD,-16.01,0.252
