Rank,Name,Ticker,Return (%),Risk,Volatility,Follows Market Direction ?
1,TOBISHIMA HOLDINGS Inc.,256A.T,54.71,0.105,,
2,"Kandenko Co.,Ltd.",1942.T,61.22,0.187,0.085,Yes
3,Suruga Bank Ltd.,8358.T,61.27,0.227,0.323,Yes
4,"Yodogawa Steel Works, Ltd.",5451.T,47.41,0.183,0.604,Yes
5,"ZERO Co., Ltd.",9028.T,48.44,0.188,0.005,Yes
6,Yamatane Corporation,9305.T,48.54,0.194,0.109,Yes
7,Wacoal Holdings Corp.,3591.T,43.11,0.179,0.319,Yes
8,Happinet Corporation,7552.T,60.27,0.238,0.063,No
9,"Bunka Shutter Co., Ltd.",5930.T,36.64,0.157,0.278,Yes
10,"Koryojyuhan Co., Ltd.",3495.T,34.39,0.15,0.161,Yes
11,Japan Tobacco Inc.,2914.T,33.19,0.146,0.257,Yes
12,Kinden Corporation,1944.T,41.8,0.179,0.151,No
13,"Asahi Intelligence Service Co., Ltd.",9799.T,24.94,0.114,0.212,Yes
14,ID Holdings Corporation,4709.T,40.57,0.177,0.269,Yes
15,"PS Construction Co., Ltd.",1871.T,45.98,0.202,0.349,Yes
16,S&B Foods Inc.,2805.T,17.32,0.085,0.042,Yes
17,"Keifuku Electric Railroad Co.,Ltd.",9049.T,31.43,0.147,0.049,Yes
18,CEL Corporation,5078.T,44.51,0.204,0.314,No
19,"Yuasa Funashoku Co., Ltd.",8006.T,21.94,0.109,0.252,Yes
20,"The 77 Bank, Ltd.",8341.T,48.04,0.218,0.055,No
21,Yurtec Corporation,1934.T,49.19,0.223,0.29,Yes
22,"Sompo Holdings, Inc.",8630.T,42.77,0.2,0.481,Yes
23,"Mebuki Financial Group,Inc.",7167.T,50.67,0.231,0.448,No
24,Fuji Soft Incorporated,9749.T,44.79,0.211,0.261,Yes
25,Kurabo Industries Ltd.,3106.T,58.5,0.264,0.216,Yes
26,Eslead Corporation,8877.T,45.81,0.215,0.526,Yes
27,"Fujitec Co., Ltd.",6406.T,34.55,0.17,0.08,Yes
28,"Max Co., Ltd.",6454.T,46.99,0.222,0.38,Yes
29,KOZO KEIKAKU ENGINEERING HOLDINGS Inc.,208A.T,30.6,0.154,,
30,"Mitsui DM Sugar Co.,Ltd.",2109.T,30.72,0.154,0.254,Yes
31,"Nippon Care Supply Co., Ltd.",2393.T,16.53,0.088,0.077,Yes
32,"Nishikawa Keisoku Co., Ltd.",7500.T,25.94,0.134,0.101,Yes
33,"Hikari Tsushin, Inc.",9435.T,47.16,0.226,0.518,Yes
34,"Nippon Television Holdings, Inc.",9404.T,46.64,0.225,0.563,Yes
35,Riken Technos Corporation,4220.T,40.23,0.198,0.353,Yes
36,Chudenko Corporation,1941.T,26.02,0.135,0.007,Yes
37,NEC Corporation,6701.T,57.01,0.269,0.904,Yes
38,"Ricoh Leasing Company, Ltd.",8566.T,22.77,0.122,0.107,Yes
39,"MS&AD Insurance Group Holdings, Inc.",8725.T,42.19,0.21,0.616,Yes
40,Kanematsu Corporation,8020.T,29.6,0.154,0.56,Yes
41,"Nichirin Co., Ltd.",5184.T,42.69,0.212,0.729,Yes
42,Oracle Corporation Japan,4716.T,35.62,0.183,0.129,Yes
43,"Japan Process Development Co., Ltd.",9651.T,30.91,0.162,0.027,Yes
44,Hazama Ando Corporation,1719.T,30.55,0.16,0.123,Yes
45,NEC Capital Solutions Limited,8793.T,35.82,0.184,0.691,Yes
46,"Okura Industrial Co., Ltd.",4221.T,43.66,0.219,0.18,Yes
47,JBCC Holdings Inc.,9889.T,49.7,0.244,0.43,Yes
48,SOMAR Corporation,8152.T,55.97,0.27,0.295,Yes
49,"Toho Holdings Co., Ltd.",8129.T,39.34,0.201,0.303,No
50,EDION Corporation,2730.T,21.34,0.116,0.173,No
51,"Arealink Co., Ltd.",8914.T,57.7,0.278,0.43,Yes
52,"DN Holdings Co.,Ltd.",7377.T,27.24,0.146,0.082,No
53,Toa Road Corporation,1882.T,50.13,0.248,0.228,Yes
54,"Daiwa House Industry Co., Ltd.",1925.T,23.72,0.129,0.272,Yes
55,"Hitachi, Ltd.",6501.T,44.78,0.226,1.095,Yes
56,TOKYO METRO CO LTD,9023.T,24.96,0.135,,
57,TOLI Corporation,7971.T,43.56,0.223,0.475,Yes
58,"Hokuhoku Financial Group, Inc.",8377.T,59.61,0.289,0.168,No
59,"Tokyo Kiraboshi Financial Group, Inc.",7173.T,55.16,0.272,0.024,No
60,"Togami Electric Mfg. Co., Ltd.",6643.T,33.86,0.18,0.332,Yes
61,Yasuda Logistics Corporation,9324.T,25.43,0.14,0.047,Yes
62,"Hirogin Holdings, Inc.",7337.T,31.94,0.171,0.237,Yes
63,"Juroku Financial Group,Inc.",7380.T,38.37,0.202,0.081,Yes
64,Tanabe Engineering Corporation,1828.T,41.77,0.218,0.171,Yes
65,Kajima Corporation,1812.T,44.13,0.231,0.336,Yes
66,O'will Corporation,3143.T,25.27,0.141,0.349,Yes
67,"TBS Holdings,Inc.",9401.T,49.57,0.255,0.936,Yes
