Rank,Name,Ticker,Return (%),Risk,Volatility,Follows Market Direction ?
1,Investo Teva Tesouro Selic Etf - Fundo De Investimento De Indice,LFTS11.SA,11.34,0.003,,
2,FII RZLC    CI,RZLC11.SA,12.77,0.004,,
3,Galapagos Feeder Logistico Fundo De Investimento ImobiliãRio Responsabilidade Limitada,GLPF11.SA,16.67,0.014,,
4,INFRA PRIF  CI,PRIF11.SA,12.49,0.012,,
5,FII EGDB    CI,EGDB11.SA,12.74,0.015,,
6,FIAGRO NEXG CI,NEXG11.SA,20.11,0.024,,
7,FII GCDL    CI,GCDL11.SA,13.13,0.02,,
8,BTG Pactual Teva Debentures Di Fundo De Indice,DEBB11.SA,13.21,0.024,,
9,FII MCLO    CI,MCLO11.SA,45.27,0.083,,
10,Btg Pactual Ima-B 5 P2 Fundo De Indice,PACC11.SA,11.59,0.03,,
11,Investo Teva Tesouro Ipca+ 0 A 4 Anos Etf - Fundo De Investimento De Indice,NTNS11.SA,8.03,0.022,,
12,It Now Ima-B5 P2 Fundo De Indice,B5P211.SA,8.73,0.024,0.044,Yes
13,Capitania Logistica Fundo De Investimento Imobiliario - FII,CPLG11.SA,17.03,0.047,,
14,Faria Lima Capital Recebiveis Imobiliarios I FII,FLCR11.SA,14.6,0.043,0.11,No
15,It Now IRF - M P2 Fundo De Indice,IRFM11.SA,11.19,0.038,0.125,Yes
16,Usinas Siderúrgicas de Minas Gerais S.A.,USIM6.SA,27.61,0.088,,
17,Fof Jhsf Capital Institucional - Fundo De Investimento Imobiliario,JCIN11.SA,3.34,0.013,,
18,FOF JHSF Capital Fundo De Investimento Imobiliario,JCCJ11.SA,30.93,0.111,,
19,Boston Scientific Corporation,B1SX34.SA,47.41,0.18,0.116,No
20,Elektro Redes S.A.,EKTR4.SA,48.4,0.202,0.203,Yes
21,FII KINEA UNCI,KNUQ11.SA,14.24,0.068,,
22,Capitania Office Properties FII - Fundo De Investimento Imobiliario,CPOF11.SA,7.28,0.036,,
23,Walmart Inc.,WALM34.SA,44.42,0.196,0.336,No
24,BRISANET    ON      NM,BRST3.SA,31.64,0.147,,
25,Ishares Gold Trust,BIAU39.SA,30.68,0.147,0.338,No
26,Mirae Asset Renda Fixa Pre Fundo De Indice,FIXA11.SA,10.93,0.057,0.178,Yes
27,Trend Etf Lbma Ouro Fundo Investimento Cotas De Fundo De Andice Investimento Exterior,GOLD11.SA,30.58,0.15,0.362,No
