Rank,Name,Ticker,Return (%),Risk,Volatility,Follows Market Direction ?
1,Betashares Australian Cash Plus Active ETF,MMKT.AX,4.79,0.001,,
2,BETAMMKT TMF UNITS [MMKT],MMKT.XA,4.84,0.002,,
3,Franklin Australian Absolute Return Bd A ETF,FRAR.AX,11.82,0.021,,
4,Clime Capital Ltd,CAMG.AX,6.75,0.014,,
5,BetaShares Active Australian Hybrids Fund,HBRD.XA,5.47,0.014,,
6,Macquarie Income Opportunities Active ETF,MQIO.AX,8.37,0.021,,
7,NAOS Emerging Opportunities Co Ltd,NCCGA.AX,10.25,0.026,,
8,Supply Network Limited,SNL.XA,80.0,0.194,,
9,Janus Henderson Sustainable Credit Active ETF,GOOD.AX,7.83,0.025,,
10,Katana Capital Limited,KAT.AX,20.77,0.065,,
11,Aims Property Securities Fund,APW.AX,54.37,0.159,,
12,Ramsay Health Care Limited,RHCPA.AX,8.41,0.03,0.006,No
13,GBLX GOLD GBLX GOLD [GOLD],GOLD.XA,44.85,0.143,,
14,GenusPlus Group Ltd,GNP.XA,61.43,0.194,,
15,AMP Limited,AMPPB.AX,8.01,0.031,0.033,Yes
16,Supply Network Limited,SNL.AX,66.37,0.215,0.709,Yes
17,Dalrymple Bay Infrastructure Limited,DBI.XA,37.19,0.135,0.257,Yes
18,Macquarie Group Limited,MQGPF.AX,8.34,0.034,,
19,Dalrymple Bay Infrastructure Limited,DBI.AX,37.35,0.137,0.332,Yes
20,Commonwealth Bank of Australia,CBAPM.AX,7.37,0.031,,
21,Joyce Corporation Ltd,JYC.XA,71.12,0.245,,
22,SHAPE Australia Corporation Limited,SHA.XA,35.34,0.137,,
23,Franklin Australian Absolute Return Bond Fund,FRAR.XA,5.93,0.026,,
24,Betashares Australian Hybrids Active ETF,HBRD.AX,5.28,0.023,0.037,Yes
25,Lion Selection Group Limited,LSX.XA,63.73,0.229,,
26,Judo Capital Holdings Limited,JDOPA.AX,14.15,0.064,,
27,Qualitas Real Estate Income Fund,QRI.XA,10.93,0.051,,
28,ANZ Group Holdings Limited,AN3PK.AX,6.22,0.03,,
29,Macquarie Bank Limited,MBLPC.AX,5.76,0.028,0.059,Yes
30,Nido Education Limited,NDO.XA,73.12,0.288,,
31,Smart Parking Limited,SPZ.AX,84.89,0.329,0.624,Yes
32,Insurance Australia Group Limited,IAGPE.AX,6.81,0.034,,
33,Barrow Hanley Global Share Active ETF,GLOB.AX,18.45,0.09,,
34,Commonwealth Bank of Australia,CBAPL.AX,5.71,0.029,,
35,Income Asset Management Group Limited,IAM.XA,80.83,0.32,,
36,Future Generation Global Limited,FGG.XA,21.74,0.105,,
37,National Australia Bank Limited,NABPI.AX,6.59,0.034,,
38,Challenger Limited,CGFPD.AX,7.41,0.038,,
39,Ricegrowers Limited,SGLLV.XA,73.83,0.304,,
40,Duratec Limited,DUR.AX,91.97,0.363,0.91,Yes
41,Excelsior Capital Limited,ECL.AX,52.87,0.236,,
42,Metrics Real Estate Multi-Strategy Fund,MRE.XA,37.24,0.181,,
43,Staude Capital Global Value Fund Limited,GVF.XA,17.5,0.091,,
44,Global X Physical Gold,GOLD.AX,27.33,0.138,0.229,No
45,Westpac Banking Corporation,WBCPL.AX,6.04,0.033,,
46,Macquarie Group Ltd,MQGPG.AX,5.42,0.03,,
47,Challenger Limited,CGFPC.AX,5.72,0.032,0.022,Yes
48,Technology One Limited,TNE.XA,52.92,0.251,,
49,Waterco Limited,WAT.AX,57.82,0.285,,
50,Australia and New Zealand Banking Group Ltd,AN3PL.AX,5.9,0.035,,
51,Perpetual Credit Income Trust,PCI.AX,13.16,0.077,,
52,Nufarm Finance NZ Ltd,NFNG.AX,9.11,0.054,0.135,Yes
53,Kelly Partners Group Holdings Limited,KPG.XA,62.86,0.315,,
54,Indiana Resources Limited,IDA.XA,33.01,0.183,,
55,Southern Cross Electrical Engineering Limited,SXE.AX,62.58,0.314,0.225,Yes
56,Hejaz Equities Fund (Managed Fund),ISLM.AX,13.74,0.083,,
57,Bank of Queensland Limited,BOQPG.AX,5.64,0.035,,
58,Kkr Credit Income Fund,KKC.AX,14.6,0.09,,
59,Tuas Limited,TUA.XA,88.9,0.429,,
60,Horizon Oil Limited,HZN.AX,37.16,0.213,0.55,Yes
61,Firetrail S3 Global Opportunities Fund - Active ETF,S3GO.AX,16.57,0.103,,
62,Betashares Managed Risk Global Shares Complex ETF,WRLD.AX,13.87,0.087,,
63,Qualitas Real Estate Income Fund,QRI.AX,12.97,0.082,0.281,Yes
64,Mayfield Group Holdings Limited,MYG.AX,88.41,0.436,,
65,Macquarie Bank Limited,MBLPD.AX,6.46,0.042,0.112,Yes
66,Munro Concentrated Global Growth Fund Active ETF,MCGG.AX,30.52,0.182,,
67,Smart Parking Limited,SPZ.XA,62.31,0.334,,
68,Bank of Queensland Limited,BOQPF.AX,5.67,0.037,,
69,Commonwealth Bank of Australia,CBAPJ.AX,5.01,0.033,0.044,Yes
70,Macquarie Group Limited,MQGPE.AX,6.56,0.044,0.107,Yes
71,Alphinity Global Sustainable Equity Fund - Active ETF (Managed Fund),XASG.AX,24.25,0.151,,
72,Southern Cross Electrical Engineering Limited,SXE.XA,57.06,0.317,,
73,QBE Insurance Group Limited,QBE.XA,32.61,0.197,,
74,Vysarn Limited,VYS.AX,92.33,0.465,1.272,Yes
75,Macquarie Group Limited,MQGPD.AX,6.0,0.04,0.11,Yes
76,Magellan Global Fund (Open Class) (Managed Fund),MGOC.AX,18.34,0.117,0.418,Yes
77,SRG Global Limited,SRG.XA,45.26,0.263,,
78,Austco Healthcare Limited,AHC.AX,51.03,0.292,,
79,Betashares Nasdaq 100 Yield Maximiser Complex ETF,QMAX.AX,23.36,0.147,,
80,Insurance Australia Group Limited,IAG.AX,30.33,0.187,0.518,Yes
81,Ventia Services Group Limited,VNT.XA,47.35,0.276,,
82,Locksley Resources Limited,LKY.XA,45.71,0.268,,
83,Emerald Resources NL,EMR.AX,74.06,0.397,,
84,Kelly Partners Group Holdings Limited,KPG.AX,51.77,0.297,0.785,Yes
85,Brambles Limited,BXB.AX,30.25,0.188,0.518,Yes
86,Suncorp Group Limited,SUN.XA,27.6,0.174,0.702,Yes
87,JB Hi-Fi Limited,JBH.AX,44.05,0.262,1.514,Yes
88,PM Capital Global Opportunities Fund Limited,PGF.XA,30.32,0.19,,
89,Brambles Limited,BXB.XA,30.57,0.192,,
90,Commonwealth Bank of Australia,CBAPI.AX,5.3,0.037,0.02,Yes
91,Centuria Capital Group,C2FHA.AX,6.93,0.048,,
92,Westpac Banking Corporation,WBCPH.AX,4.17,0.029,0.057,Yes
93,Westpac Banking Corp,WBCPK.AX,5.71,0.04,0.083,Yes
94,SGH Limited,SGH.XA,44.19,0.269,,
95,JB Hi-Fi Limited,JBH.XA,44.53,0.272,,
96,Emerald Resources NL,EMR.XA,70.42,0.397,,
97,Tuas Limited,TUA.AX,77.77,0.43,1.384,Yes
98,Generation Development Group Limited,GDG.XA,61.85,0.361,,
99,GenusPlus Group Ltd,GNP.AX,41.38,0.259,,
100,Suncorp Group Limited,SUNPH.AX,5.43,0.039,0.034,No
101,QBE Insurance Group Limited,QBE.AX,29.09,0.191,0.242,Yes
102,Insurance Australia Group Limited,IAG.XA,29.7,0.195,,
103,Academies Australasia Group Limited,AKG.XA,36.63,0.235,,
104,Regis Healthcare Limited,REG.XA,67.92,0.394,,
105,Intelligent Investor Select Value Share Fd ETF,IISV.AX,15.43,0.108,,
106,HUB24 Limited,HUB.AX,54.48,0.332,1.618,Yes
107,Westpac Banking Corporation,WBCPJ.AX,4.9,0.036,0.044,Yes
108,Urbanise.com Limited,UBN.AX,80.71,0.458,,
109,Hejaz Sukuk Active ETF Class A,SKUK.AX,8.56,0.062,,
110,National Australia Bank Limited,NABPH.AX,5.35,0.04,0.061,Yes
111,SRG Global Limited,SRG.AX,39.1,0.254,0.848,Yes
112,Tasmea Limited,TEA.XA,85.69,0.482,,
113,Bendigo and Adelaide Bank Limited,BENPH.AX,5.71,0.042,0.073,Yes
114,Embark Early Education Limited,EVO.XA,27.28,0.185,,
115,Peet Limited,PPC.XA,20.4,0.142,,
116,VLTMINLTD FPO [VAU],VAU.AX,73.71,0.43,,
117,Acrow Limited,ACF.AX,44.04,0.283,0.467,Yes
118,Magellan Infrastructure Fund (Currency Hedged),MICH.AX,12.97,0.094,,
119,WCM Quality Global Growth Fund-Active ETF,WCMQ.AX,21.52,0.151,0.536,Yes
120,GTN Limited,GTN.XA,83.03,0.478,,
121,Regis Healthcare Limited,REG.AX,60.94,0.377,1.246,Yes
122,Daintree Hybrid Opportunities Fund (Managed Fund),DHOF.AX,5.59,0.042,,
123,Vista Group International Limited,VGL.XA,64.37,0.395,,
124,Austco Healthcare Limited,AHC.XA,39.18,0.261,,
125,Vanguard All-World ex-US Shares Index ETF,VEU.AX,12.47,0.092,0.51,Yes
126,Tasmea Limited,TEA.AX,83.46,0.488,,
127,Sandon Capital Investments Limited,SNC.AX,22.51,0.161,,
128,Fiducian Group Ltd,FID.XA,40.85,0.275,,
129,Magellan High Conviction ETF,MHHT.AX,17.89,0.131,0.431,Yes
130,Suncorp Group Limited,SUNPI.AX,5.61,0.044,0.116,Yes
131,Joyce Corporation Ltd,JYC.AX,44.52,0.298,,
132,Antipodes Global Value Active ETF,AGX1.AX,13.64,0.103,0.442,Yes
133,PM Capital Global Opportunities Fund Limited,PGF.AX,23.15,0.168,,
134,Duratec Limited,DUR.XA,57.68,0.372,,
135,BSP Financial Group Limited,BFL.AX,29.95,0.214,,
136,Commonwealth Bank of Australia,CBAPK.AX,5.98,0.047,0.092,Yes
137,WCM Global Growth Limited,WQG.AX,23.13,0.171,,
138,SHAPE Australia Corporation Limited,SHA.AX,27.85,0.203,0.091,Yes
139,Schroder Real Return Active ETF,GROW.AX,5.7,0.045,0.25,Yes
140,Washington H. Soul Pattinson and Company Limited,SOL.XA,17.42,0.132,,
141,Washington H. Soul Pattinson and Company Limited,SOL.AX,17.33,0.132,0.411,Yes
142,REA Group Limited,REA.AX,36.91,0.263,1.248,Yes
143,Perpetual ESG Australian Share Active ETF,GIVE.AX,13.28,0.104,,
144,United Overseas Australia Ltd,UOS.XA,26.64,0.198,,
145,Lycopodium Limited,LYL.XA,41.65,0.294,,
146,Morphic Ethical Equities Fund Limited,MEC.AX,15.1,0.118,,
147,JPMorgan Global Research Enhanced Index Equity Active ETF,JREG.AX,12.49,0.099,,
148,Ricegrowers Limited,SGLLV.AX,28.48,0.212,0.366,Yes
149,News Corporation,NWS.XA,30.56,0.226,0.883,Yes
