Rank,Name,Ticker,Return (%),Risk
1,Voxel S.A.,VOX.WA,69.79,0.248
2,Comp S.A.,CMP.WA,77.93,0.275
3,Dom Development S.A.,DOM.WA,47.2,0.204
4,UniCredit S.p.A.,UCG.WA,76.46,0.305
5,Benefit Systems S.A.,BFT.WA,93.13,0.355
6,SAP SE,SAP.WA,45.18,0.212
7,XTB S.A.,XTB.WA,82.63,0.365
8,Bank Handlowy w Warszawie S.A.,BHW.WA,40.46,0.216
9,Cyber_Folks S.A.,CBF.WA,56.83,0.294
10,Budimex SA,BDX.WA,54.28,0.292
11,Mirbud S.A.,MRB.WA,83.87,0.433
12,Develia S.A.,DVL.WA,69.21,0.376
13,VISA,VISA.WA,34.31,0.211
14,Archicom S.A.,ARH.WA,52.28,0.316
15,Vercom S.A.,VRC.WA,59.38,0.354
16,NTT System S.A.,NTT.WA,37.73,0.242
17,Mercor S.A.,MCR.WA,43.97,0.277
18,Quercus TFI S.A.,QRS.WA,48.01,0.3
19,Powszechny Zaklad Ubezpieczen SA,PZU.WA,36.31,0.238
20,Sonel S.A.,SON.WA,29.84,0.201
21,"Krka, d. d.",KRK.WA,26.42,0.181
22,Makarony Polskie S.A.,MAK.WA,45.98,0.297
23,Powszechna Kasa Oszczednosci Bank Polski Spólka Akcyjna,PKO.WA,44.83,0.292
24,CPI FIM SA,OPG.WA,42.48,0.284
25,Unimot S.A.,UNT.WA,64.22,0.401
26,Mostostal Zabrze S.A.,MSZ.WA,62.32,0.393
27,Asseco Business Solutions S.A.,ABS.WA,40.39,0.275
28,Atlanta Poland S.A.,ATP.WA,44.26,0.306
29,Torpol S.A.,TOR.WA,54.87,0.373
30,Allianz SE,ALV.WA,25.9,0.199
31,Echo Investment S.A.,ECH.WA,24.39,0.189
32,CCC S.A.,CCC.WA,84.84,0.544
33,Oponeo.pl S.A.,OPN.WA,43.7,0.318
34,Santander Bank Polska S.A.,SPL.WA,44.33,0.322
35,Decora S.A.,DCR.WA,43.05,0.316
36,Alior Bank S.A.,ALR.WA,63.0,0.447
37,Introl S.A.,INL.WA,29.44,0.235
38,Bank Polska Kasa Opieki S.A.,PEO.WA,44.04,0.338
39,Atal S.A.,1AT.WA,31.58,0.253
40,Orange Polska S.A.,OPL.WA,24.77,0.204
41,Gielda Papierów Wartosciowych w Warszawie S.A.,GPW.WA,17.69,0.15
42,Bank Millennium S.A.,MIL.WA,57.41,0.425
43,Action S.A.,ACT.WA,22.41,0.189
44,NEPTIS,YAN.WA,63.96,0.468
45,4MASS,4MS.WA,51.49,0.392
46,Dadelo S.A.,DAD.WA,42.35,0.337
47,mBank S.A.,MBK.WA,57.35,0.435
48,PTWP,PTW.WA,29.43,0.245
49,Muza S.A.,MZA.WA,48.88,0.382
50,Enter Air S.A.,ENT.WA,41.36,0.336
51,Tarczynski S.A.,TAR.WA,75.48,0.552
52,Ailleron S.A.,ALL.WA,34.12,0.285
53,Brand 24 S.A.,B24.WA,32.68,0.277
54,Gobarto S.A.,GOB.WA,85.93,0.619
55,Tire Company Debica S.A.,DBC.WA,17.45,0.16
56,AB S.A.,ABE.WA,39.63,0.341
57,PJP Makrum S.A.,PJP.WA,45.88,0.393
58,Dekpol S.A.,DEK.WA,35.32,0.314
59,ZUE S.A.,ZUE.WA,47.65,0.407
60,Energa SA,ENG.WA,25.87,0.239
61,Selena FM S.A.,SEL.WA,30.68,0.282
62,"Banco Santander, S.A.",SAN.WA,29.99,0.278
63,Fabrity S.A.,FAB.WA,24.81,0.235
64,BNP Paribas Bank Polska S.A.,BNP.WA,29.88,0.283
65,Sanok Rubber Company Spólka Akcyjna,SNK.WA,32.77,0.309
66,"Industria de Diseño Textil, S.A.",ITX.WA,21.2,0.213
67,CD Projekt S.A.,CDR.WA,40.19,0.385
68,Aplisens S.A.,APN.WA,17.96,0.193
69,Rank Progress S.A.,RNK.WA,67.89,0.62
70,Grupa Kety S.A.,KTY.WA,27.64,0.29
71,ED Invest Spólka Akcyjna,EDI.WA,44.39,0.438
72,Agora S.A.,AGO.WA,26.97,0.29
73,ING Bank Slaski S.A.,ING.WA,31.26,0.333
74,Gielda Praw Majatkowych Vindexus Spolka Akcyjna,VIN.WA,26.16,0.284
75,ASBISc Enterprises Plc,ASB.WA,38.88,0.409
76,Artifex Mundi S.A.,ART.WA,48.26,0.508
77,JPMORGAN,JPM.WA,38.17,0.424
78,Patentus S.A.,PAT.WA,80.98,0.79
79,Creotech Instruments S.A.,CRI.WA,34.61,0.394
80,Skyline Investment S.A.,SKL.WA,39.19,0.443
81,Zespól Elektrocieplowni Wroclawskich KOGENERACJA S.A.,KGN.WA,40.07,0.453
82,Dino Polska S.A.,DNP.WA,28.26,0.336
83,XTPL S.A.,XTP.WA,42.75,0.482
84,Wikana S.A.,WIK.WA,33.66,0.402
85,Lokum Deweloper S.A.,LKD.WA,23.75,0.307
86,Games Operators S.A.,GOP.WA,56.89,0.66
87,IMS S.A.,IMS.WA,29.78,0.389
88,Orzel Bialy S.A.,OBL.WA,17.33,0.239
89,LPP SA,LPP.WA,25.07,0.335
90,NanoGroup S.A.,NNG.WA,74.83,0.857
91,Marie Brizard Wine & Spirits SA,MBW.WA,45.1,0.571
92,KRUK Spólka Akcyjna,KRU.WA,22.4,0.311
93,FERRO S.A.,FRO.WA,17.02,0.241
94,Digitree Group S.A.,DTR.WA,25.48,0.351
95,Votum S.A.,VOT.WA,31.58,0.429
96,Novavis Group S.A.,NVG.WA,45.28,0.596
97,Apator S.A.,APT.WA,13.08,0.195
98,Wawel S.A.,WWL.WA,13.02,0.197
99,Odlewnie Polskie S.A.,ODL.WA,21.2,0.312
100,OT Logistics S.A.,OTS.WA,44.55,0.609
101,Zamet S.A.,ZMT.WA,20.72,0.314
102,Helio S.A.,HEL.WA,27.04,0.402
103,ENEA S.A.,ENA.WA,26.4,0.398
104,KGL SA,KGL.WA,20.13,0.312
105,Pekabex S.A.,PBX.WA,20.17,0.317
106,MCI Capital Alternatywna Spólka Inwestycyjna S.A.,MCI.WA,18.15,0.288
107,Elkop Estonia SE,EKP.WA,24.9,0.399
108,Gaming Factory S.A.,GIF.WA,37.71,0.577
109,META,META.WA,19.76,0.323
110,Cloud Technologies S.A.,CLD.WA,35.89,0.553
111,Instal Kraków S.A.,INK.WA,13.77,0.231
112,adidas AG,ADS.WA,11.32,0.192
113,Auto Partner SA,APR.WA,19.02,0.321
114,DGA Spólka Akcyjna,DGA.WA,70.49,1.008
