Rank,Name,Ticker,Return (%),Risk
1,Kiwoom No.10 SPAC,487720.KQ,26.77,0.035
2,Shinhan 14th SPAC,487360.KQ,19.25,0.033
3,Kiwoom No.11 SPAC,489480.KQ,16.1,0.036
4,Daishin Balance No.19 Special Purpose Acquisition Co Ltd,482690.KQ,7.38,0.023
5,Hana Financial Twenty-five Special Purpose Acquisition Company,435620.KQ,8.35,0.045
6,"Samsung Fire & Marine Insurance Co., Ltd.",000815.KS,31.77,0.161
7,"Hankook Shell Oil Co.,Ltd.",002960.KS,26.05,0.147
8,"Samsung Fire & Marine Insurance Co., Ltd.",000810.KS,33.93,0.201
9,"INVENI Co., Ltd.",015360.KS,32.77,0.202
10,DB Finance No.13 SPAC,489730.KQ,9.33,0.066
11,Industrial Bank of Korea,024110.KS,21.91,0.165
12,"SK Gas Co., Ltd.",018670.KS,33.09,0.249
13,"NH Investment & Securities Co., Ltd.",005945.KS,20.05,0.16
14,Mirae Asset Dream Special Purpose Acquisition 1 Company,442900.KQ,3.92,0.034
15,"ASIA Holdings CO., Ltd.",002030.KS,32.85,0.258
16,"Korea Ratings Co., Ltd.",034950.KQ,12.25,0.104
17,"Shinyoung Securities Co., Ltd.",001720.KS,24.55,0.203
18,"Youngone Holdings Co., Ltd.",009970.KS,28.87,0.236
19,"Daishin Securities Co.,Ltd",003545.KS,14.09,0.123
20,"NH Investment & Securities Co., Ltd.",005940.KS,23.59,0.202
21,"JB Financial Group Co., Ltd.",175330.KS,42.85,0.347
22,KB No.30 SPAC,486630.KQ,2.17,0.021
23,"Daishin Securities Co.,Ltd",003547.KS,13.88,0.129
24,Hana 34 Special Purpose Acquisition Co,484130.KQ,3.67,0.036
25,"Samsung Heavy Industries Co., Ltd.",010140.KS,44.96,0.38
26,"Daishin Balance No.14 Special Purpose Acquisition Co., Ltd.",442310.KQ,12.51,0.119
27,"UIL Co., Ltd.",049520.KQ,51.08,0.431
28,Hyundai Motor Company,005389.KS,35.25,0.316
29,Korean Reinsurance Company,003690.KS,24.53,0.234
30,"sindoh Co.,Ltd.",029530.KS,16.42,0.169
31,"DB Insurance Co., Ltd.",005830.KS,23.22,0.235
32,"Samsung Card Co., Ltd.",029780.KS,17.07,0.178
33,"T&L Co., Ltd.",340570.KQ,35.62,0.346
34,E1 Corporation,017940.KS,17.34,0.181
35,Hyundai Motor Company,005387.KS,36.41,0.355
36,"DoubleUGames Co., Ltd.",192080.KS,20.98,0.217
37,Hyundai Motor Company,005385.KS,34.53,0.341
38,CJ Corporation,001045.KS,18.47,0.197
39,Poongsan Corporation,103140.KS,41.36,0.41
40,"NOROO Holdings Co., Ltd.",000320.KS,15.13,0.166
41,Samsung Special Purpose Acquisition 8 Company,448740.KQ,2.92,0.034
42,"BOOKOOK Securities Co., Ltd.",001275.KS,8.86,0.101
43,"KSP Co., Ltd.",073010.KQ,39.6,0.415
44,Park Systems Corp.,140860.KQ,30.18,0.33
45,BNK Financial Group Inc.,138930.KS,21.84,0.249
46,Rorze Systems Corporation,071280.KQ,46.5,0.486
47,"VITZROCELL Co.,Ltd.",082920.KQ,35.88,0.394
48,HDC Hyundai Development Company,294870.KS,40.12,0.439
49,Yuhan Corporation,000100.KS,41.42,0.454
50,KB Financial Group Inc.,105560.KS,26.16,0.303
51,"Namyang Dairy Products Co., Ltd",003920.KS,34.89,0.392
52,"Humedix Co., Ltd.",200670.KQ,38.37,0.426
53,"Samsung Securities Co.,Ltd.",016360.KS,20.2,0.241
54,"Michang Oil Ind. Co., Ltd.",003650.KS,13.72,0.168
55,"Kolmar Korea Co., Ltd.",161890.KS,33.36,0.389
56,"GAMSUNG Corporation Co., Ltd.",036620.KQ,45.27,0.507
57,LS Corp.,006260.KS,45.67,0.518
58,"SK Square Co., Ltd.",402340.KS,32.84,0.39
59,Polaris AI Corp.,039980.KQ,49.34,0.556
60,Woori Financial Group Inc.,316140.KS,18.2,0.23
61,"Daishin Securities Co.,Ltd",003540.KS,12.99,0.168
62,ESTec Corporation,069510.KQ,19.47,0.246
63,DaishinBalanceNo.18 SPAC,478780.KQ,3.83,0.052
64,Hana Financial Group Inc.,086790.KS,22.21,0.282
65,"Namyang Dairy Products Co., Ltd",003925.KS,35.37,0.43
66,"OSTEONIC Co., Ltd.",226400.KQ,46.54,0.545
67,"STX Engine Co.,Ltd.",077970.KS,32.47,0.406
68,"Mezzion Pharma Co.,Ltd.",140410.KQ,48.13,0.573
69,"HD Hyundai Co., Ltd.",267250.KS,19.37,0.257
70,"High Tech Pharm Co., Ltd.",106190.KQ,32.8,0.414
71,"Hanil Holdings Co., Ltd.",003300.KS,14.33,0.194
72,Shinhan 15th Special Purpose Acquisition Company Co Ltd,487830.KQ,1.83,0.027
73,Fursys Inc.,016800.KS,15.85,0.222
74,"SM Entertainment Co., Ltd.",041510.KQ,38.88,0.5
75,"Miwon Chemicals Co., Ltd.",134380.KS,10.57,0.152
76,"Kiwoom Securities Co., Ltd.",039490.KS,24.15,0.33
77,SK hynix Inc.,000660.KS,27.7,0.374
78,"Cuckoo Holdings Co., Ltd.",192400.KS,22.85,0.319
79,Hana 27 Special Purpose Acquisition Company,448370.KQ,4.76,0.072
80,"BOOKOOK Securities Co., Ltd.",001270.KS,12.55,0.184
81,"Nongshim Co., Ltd.",004370.KS,20.03,0.286
82,Hy-Lok Corporation,013030.KQ,24.0,0.338
83,NH Special Purpose Acquistion 26 Company,439410.KQ,3.17,0.049
84,"APR Co., Ltd.",278470.KS,45.05,0.596
85,"Kyung Dong Navien Co., Ltd.",009450.KS,27.99,0.407
86,"KEPCO Plant Service & Engineering Co.,Ltd.",051600.KS,13.89,0.214
87,YC Corporation,232140.KQ,53.91,0.728
88,CJ Corporation,00104K.KS,19.02,0.293
89,DIT Corp.,110990.KQ,47.2,0.662
90,"Bnk 1 Special Purpose Acquisition Company Co., Ltd.",445360.KQ,2.63,0.044
91,"KINX, Inc.",093320.KQ,19.75,0.307
92,Tae Kwang Corporation,023160.KQ,33.92,0.5
93,"NH Prime REIT Co., Ltd.",338100.KS,8.73,0.144
94,Korea District Heating Corp.,071320.KS,31.46,0.477
95,CJ Corporation,001040.KS,26.17,0.409
96,NH Special Purpose Acquisition 24 Company,437780.KQ,4.14,0.071
97,"Samsung Life Insurance Co., Ltd.",032830.KS,17.77,0.288
98,"Hanall Biopharma Co., Ltd.",009420.KS,33.87,0.521
99,"Chips&Media, Inc.",094360.KQ,47.85,0.712
100,Korea Fuel-Tech Corporation,123410.KQ,28.07,0.451
101,"TOVIS Co.,Ltd",051360.KQ,27.89,0.449
102,"JUSUNG ENGINEERING Co.,Ltd.",036930.KQ,35.95,0.564
103,"Douzone Bizon Co., Ltd.",012510.KS,37.07,0.583
104,NH Special Purpose Acquisition 27 Company,440820.KQ,3.36,0.061
105,"Taewoong Co.,Ltd",044490.KQ,32.66,0.526
106,GS Holdings Corp.,078935.KS,9.86,0.175
107,DN Automotive Corporation,007340.KS,21.23,0.362
108,"Tonymoly Co., Ltd",214420.KS,43.1,0.679
109,"Shinhan Financial Group Co., Ltd.",055550.KS,16.42,0.286
110,"HPSP Co., Ltd.",403870.KQ,41.44,0.659
111,"MIRAE ASSET Life Insurance Co., Ltd.",085620.KS,20.05,0.349
112,"SK Discovery Co., Ltd.",006125.KS,8.58,0.157
113,"Meta Biomed Co., Ltd.",059210.KQ,36.01,0.593
114,"Shinsung ST Co., Ltd.",416180.KQ,43.92,0.707
115,"Dongil Metal Co., Ltd.",109860.KQ,18.9,0.334
116,Cape Industries Ltd.,064820.KQ,21.78,0.381
117,"ROBOTIS Co., Ltd.",108490.KQ,43.4,0.704
118,"Zeus Co.,Ltd.",079370.KQ,43.07,0.706
119,ORION Corp.,271560.KS,13.24,0.243
120,Doosan Bobcat Inc.,241560.KS,22.22,0.396
121,3billion,394800.KQ,24.75,0.438
122,Nexen Corporation,005720.KS,8.51,0.163
123,Korea No.13 Special Purpose Acquisition Company,464440.KQ,3.94,0.077
124,"HLB Co., Ltd.",028300.KQ,41.31,0.7
125,Hung -Gu Oil Ltd,024060.KQ,40.35,0.686
126,"KRAFTON, Inc.",259960.KS,22.34,0.406
127,"HLB Therapeutics Co.,Ltd.",115450.KQ,41.82,0.711
128,Hana 30 Special Purpose Acquisition Company,469880.KQ,4.02,0.079
129,"BAIKSAN Co,. Ltd",035150.KS,18.11,0.338
130,"Seoyon E-Hwa Co., Ltd.",200880.KS,31.23,0.555
131,"Ilshin Spinning Co., Ltd",003200.KS,47.38,0.798
132,LEENO Industrial Inc.,058470.KQ,27.1,0.492
133,SeAH Steel Holdings Corporation,003030.KS,22.61,0.419
134,"AprilBio Co.,Ltd.",397030.KQ,38.73,0.679
135,Hanjin Kal,180640.KS,23.33,0.435
136,"Shinyoung HappyTomorrow No.9 Special Purpose Acquisition Company Co., Ltd.",445970.KQ,3.82,0.077
137,Sangsangin SPAC IV,452670.KQ,1.62,0.034
138,HVM,295310.KQ,46.27,0.806
139,JTC Inc.,950170.KQ,19.13,0.369
140,Medy-Tox Inc.,086900.KQ,29.56,0.548
141,"ENVIONEER Co.,Ltd.",317870.KQ,32.95,0.607
142,"SPG Co., Ltd.",058610.KQ,35.91,0.656
143,KISCO Holdings Corp.,001940.KS,19.39,0.381
144,"Ilsung Is Co., Ltd.",003120.KS,20.17,0.396
145,DEEPNOID Inc.,315640.KQ,46.21,0.829
146,Hanyang Securities Co. Ltd.,001750.KS,15.69,0.315
147,Keeps Biopharma Inc.,256940.KQ,30.09,0.572
148,"JVM Co., Ltd.",054950.KQ,16.86,0.339
149,"Korea Investment Holdings Co., Ltd.",071050.KS,15.07,0.306
150,"Hyundai G.F. Holdings Co., Ltd.",005440.KS,13.36,0.273
151,"NanoSilikhan Advanced Materials Co., Ltd.",286750.KQ,45.7,0.836
152,SANIL ELECTRIC,062040.KS,40.93,0.767
153,"KPX Holdings Co., Ltd.",092230.KS,6.17,0.132
154,"DeepMind Platform Co., Ltd.",223310.KQ,32.24,0.629
155,"FutureChem Co.,Ltd",220100.KQ,30.66,0.603
156,"Vivozon Pharmaceutical Co., Ltd.",082800.KQ,38.05,0.729
157,S&S Tech Corporation,101490.KQ,21.95,0.449
158,"Hyundai Mobis Co.,Ltd",012330.KS,14.08,0.298
159,MTX,413640.KQ,31.57,0.627
160,"Daewon Cable. Co., Ltd.",006340.KS,43.88,0.842
161,GL Pharm Tech Corp.,204840.KQ,23.43,0.485
162,"Pangrim Co., Ltd.",003610.KS,33.68,0.673
163,"Samyoung Co.,Ltd.",003720.KS,23.89,0.495
164,"Cheil Electric Co., Ltd.",199820.KQ,36.45,0.723
165,Dongyang E&P Inc.,079960.KQ,15.19,0.327
166,"KCTech Co., Ltd.",281820.KS,24.4,0.51
167,"ISC Co., Ltd.",095340.KQ,38.82,0.777
168,Yuanta 13 SPECIAL PURPOSE ACQUISITION COMPANY,449020.KQ,1.58,0.037
169,Lumir,474170.KQ,26.78,0.561
170,"Hwaseung Corporation Co.,Ltd.",013520.KS,19.43,0.423
171,"Hankook & Company Co., Ltd.",000240.KS,9.96,0.226
172,"HanmiGlobal Co., Ltd.",053690.KS,35.64,0.733
173,"Youlchon Chemical Co.,Ltd.",008730.KS,30.68,0.649
174,"Global Standard Technology, Limited",083450.KQ,20.12,0.443
175,Boditech Med Inc.,206640.KQ,19.44,0.434
176,DB Inc.,012030.KS,23.44,0.522
177,"Samsung Biologics Co.,Ltd.",207940.KS,11.05,0.261
178,Kia Corporation,000270.KS,12.31,0.291
179,"Elensys Co.,Ltd.",264850.KQ,37.14,0.799
180,"STCube, Inc.",052020.KQ,51.16,1.05
181,HMCIB No.6 SPECIAL PURPOSE ACQUISITION COMPANY,462020.KQ,2.02,0.05
182,"Digital Daesung Co., Ltd.",068930.KQ,9.22,0.222
183,Genomictree Inc.,228760.KQ,31.73,0.701
184,"Unitrontech Co., Ltd.",142210.KQ,27.12,0.615
185,"Ilji Technology Co., Ltd.",019540.KQ,15.94,0.382
186,"Enchem Co., Ltd.",348370.KQ,44.11,0.954
187,"Smec Co.,Ltd",099440.KQ,28.74,0.657
188,Cellbion,308430.KQ,39.56,0.87
189,"Daesang Holdings Co., Ltd.",084690.KS,23.29,0.548
190,"Qurient Co., Ltd.",115180.KQ,28.53,0.66
191,"Korea Export Packaging Industrial Co.,Ltd",002200.KS,9.45,0.237
192,"Galaxia Moneytree Co., Ltd.",094480.KQ,42.45,0.944
193,"SK Telecom Co., Ltd.",017670.KS,5.93,0.153
194,"Dear U Co., Ltd.",376300.KQ,26.61,0.636
195,"STIC Investments, Inc.",026890.KS,16.55,0.413
196,"Cube Entertainment, Inc.",182360.KQ,21.3,0.525
197,DAVOLINK Inc.,340360.KQ,30.82,0.735
198,Yooshin Engineering Corporation,054930.KQ,20.1,0.5
199,DRTECH Corporation,214680.KQ,37.52,0.877
200,"Picogram.co.,Ltd.",376180.KQ,44.6,1.02
201,Yuanta 10 SPECIAL PURPOSE ACQUISITION COMPANY,435380.KQ,2.59,0.071
202,"SK Biopharmaceuticals Co., Ltd.",326030.KS,15.52,0.401
203,"DUKSAN TECHOPIA Co.,Ltd.",317330.KQ,30.05,0.734
204,"Miwon Commercial Co., Ltd.",002840.KS,5.3,0.143
205,"Sam-A Aluminium Company, Limited",006110.KS,30.43,0.75
206,"SK Discovery Co., Ltd.",006120.KS,9.9,0.265
207,"KB STAR REIT Co., Ltd.",432320.KS,7.52,0.204
208,"HYBE Co., Ltd.",352820.KS,19.05,0.502
209,SeAH Besteel Holdings Corporation,001430.KS,14.82,0.399
210,"Daewon Kang Up Co., Ltd.",000430.KS,22.38,0.594
211,Wavice,289930.KQ,33.93,0.863
212,"PHA Co., Ltd.",043370.KQ,11.27,0.315
213,"CS Holdings Co., Ltd.",000590.KS,9.4,0.265
214,KISCO Corp.,104700.KS,13.06,0.365
215,"Curiox Biosystems Co., Ltd",445680.KQ,42.15,1.058
216,"Hyundai Glovis Co., Ltd.",086280.KS,11.37,0.325
217,"MNtech Co., Ltd.",095500.KQ,29.58,0.793
218,"Sbb Tech Co.,Ltd",389500.KQ,39.54,1.024
219,"Cosmo Chemical Co., Ltd.",005420.KS,27.86,0.763
220,"Telcoware Co.,Ltd.",078000.KS,5.34,0.16
221,"EO Technics Co., Ltd.",039030.KQ,18.19,0.519
222,"Sebang Global Battery Co., Ltd.",004490.KS,16.86,0.487
223,"Yuanta Securities Korea Co., Ltd.",003475.KS,6.33,0.192
224,HYUNDAI HYMS,460930.KQ,24.56,0.699
225,Korea Computer Inc.,054040.KQ,11.6,0.354
226,Manho Rope & Wire Ltd.,001080.KS,17.93,0.537
227,"Avaco Co., Ltd.",083930.KQ,18.93,0.566
228,"Sungwoo Hitech Co., Ltd.",015750.KQ,17.01,0.517
229,"Seojin System Co.,Ltd",178320.KQ,12.18,0.378
230,"Mecaro Co., Ltd.",241770.KQ,11.08,0.346
231,"Dong Yang Steel Pipe Co., Ltd.",008970.KS,21.29,0.639
232,UTI Inc.,179900.KQ,16.63,0.51
233,Korea No.15 SPAC,479880.KQ,1.63,0.054
234,"Robostar Co., Ltd.",090360.KQ,21.04,0.642
235,"Korea Electric Power Industrial Development Co., Ltd",130660.KS,16.34,0.508
236,"IDP Corp.,Ltd",332370.KQ,8.31,0.269
237,"NEOOTO Co., Ltd",212560.KQ,15.02,0.476
238,"Korea Investment Holdings Co., Ltd.",071055.KS,7.51,0.248
239,Oricom Inc.,010470.KQ,23.97,0.749
240,Prestige BioPharma Limited,950210.KS,16.78,0.54
241,Hannong Chemicals Inc.,011500.KS,24.02,0.76
242,"Kumho Tire Co., Inc.",073240.KS,11.11,0.374
243,"MegaStudy Co., Ltd.",072870.KQ,3.3,0.115
244,"STI Co., Ltd.",039440.KQ,20.1,0.658
245,Hana 26 Special Purpose Acquisition Company,446750.KQ,1.72,0.061
246,Aniplus Inc.,310200.KQ,14.41,0.487
247,"KNJ Co., Ltd.",272110.KQ,12.41,0.423
248,"K-Ensol Co., Ltd.",053080.KQ,23.67,0.773
249,T3 Entertainment Inc.,204610.KQ,8.11,0.283
250,"COTS Technology Co., Ltd.",448710.KQ,16.61,0.56
251,"Sinsin Pharmaceutical Co., Ltd",002800.KQ,11.71,0.405
252,Kyobo 10 Special Purpose Acquisition Company,355150.KQ,30.12,0.974
253,"Korea Electric Terminal Co., Ltd.",025540.KS,10.29,0.363
254,"Yulho Co., Ltd.",072770.KQ,13.7,0.486
255,Nexen Corporation,005725.KS,5.03,0.186
256,Korea Electric Power Corporation,015760.KS,9.21,0.336
257,"Yuanta Securities Korea Co., Ltd.",003470.KS,6.61,0.244
258,Kyobo 15 Special Purpose Acquisition Company,465320.KQ,1.88,0.072
259,"Anterogen.Co.,Ltd.",065660.KQ,14.94,0.538
260,Hancom Inc.,030520.KQ,17.2,0.615
261,"Hansol Inticube Co., Ltd.",070590.KQ,17.21,0.615
262,"Ecopro BM. Co., Ltd.",247540.KQ,23.58,0.827
263,"Woori Technology Investment Co., Ltd",041190.KQ,18.0,0.655
264,"TOP MATERIAL Co., Ltd",360070.KQ,26.31,0.928
265,"Namuga Co., Ltd.",190510.KQ,12.92,0.482
266,"Celltrion, Inc.",068270.KS,7.24,0.278
267,"PN Poong Nyun Co., Ltd.",024940.KQ,13.5,0.506
268,"HUMAN TECHNOLOGY Co., Ltd",175140.KQ,22.22,0.814
269,Hanwha Corporation,000885.KS,7.06,0.278
