Rank,Name,Ticker,Return (%),Risk
1,Eastern Commercial Leasing Public Company Limited,EAST-R.BK,15.66,0.06
2,Eastern Commercial Leasing Public Company Limited,EAST.BK,15.66,0.06
3,MFC-Strategic Storage Fund,M-STOR.BK,34.22,0.125
4,Yuanta Securities (Thailand) Company Limited,GOLD19.BK,33.78,0.163
5,Carabao Group Public Company Limited,CBG-R.BK,2.77,0.016
6,HK13_DR TRAHK#KGI,HK13.BK,34.57,0.197
7,Toray Textiles (Thailand) Public Company Limited,TTT-R.BK,5.15,0.034
8,I.C.C. International Public Company Limited,ICC-R.BK,16.34,0.104
9,TISCO Financial Group Public Company Limited,TISCO-R.BK,12.4,0.081
10,Thaitheparos Public Company Limited,SAUCE-R.BK,16.34,0.107
11,DBS Group Holdings Ltd,DBS19.BK,25.96,0.165
12,Thanachart Capital Public Company Limited,TCAP-R.BK,17.26,0.115
13,Luxury Real Estate Investment Fund,LUXF.BK,19.58,0.133
14,Siam City Cement Public Company Limited,SCCC-R.BK,8.04,0.061
15,Thaitheparos Public Company Limited,SAUCE.BK,15.73,0.12
16,TISCO Financial Group Public Company Limited,TISCO.BK,11.59,0.091
17,Hemaraj Industrial Property and Leasehold Fund,HPF.BK,9.76,0.08
18,Bangkok Commercial Asset Management Public Company Limited,BAM-R.BK,3.83,0.033
19,Tracker Fund Of Hong Kong,HK01.BK,23.18,0.183
20,Hang Seng China Enterprises Index ETF,HKCE01.BK,28.36,0.223
21,Hermès International Société en commandite par actions,HERMES80.BK,40.48,0.306
22,Thai Stanley Electric Public Company Limited,STANLY-R.BK,14.03,0.124
23,TMBThanachart Bank Public Company Limited,TTB.BK,21.14,0.184
24,"Fast Retailing Co., Ltd.",UNIQLO80.BK,25.75,0.222
25,Trinity Freehold and Leasehold Property Fund,TNPF.BK,12.39,0.114
26,Thai O.P.P. Public Company Limited,TOPP-R.BK,3.55,0.034
27,Centara Hotels and Resorts Leasehold Property Fund,CTARAF.BK,9.61,0.091
28,United Overseas Bank Limited,UOB19.BK,20.36,0.194
29,Thai Metal Drum Manufacturing Public Company Limited,TMD-R.BK,6.63,0.069
30,NSL Foods Public Company Limited,NSL.BK,37.91,0.35
31,Pinthong Industrial Park Public Company Limited,PIN.BK,33.66,0.331
32,Jack Chia Industries (Thailand) Public Company Limited,JCT-R.BK,4.58,0.05
33,ChinaAMC NASDAQ 100 ETF,NDX01.BK,17.1,0.186
34,Ichitan Group Public Company Limited,ICHI-R.BK,21.08,0.227
35,Quality Hospitality Leasehold Property Fund,QHOP.BK,22.55,0.245
36,Thanachart Capital Public Company Limited,TCAP.BK,15.59,0.174
37,Quality Houses Hotel And Residence Freehold And Leasehold Reit,QHHRREIT.BK,17.44,0.195
38,TSTE Public Company Limited,TSTE.BK,33.66,0.362
39,Khonburi Sugar Public Company Limited,KBS-R.BK,20.51,0.233
40,Electricity Generating Authority Of Thailand- North Bangkok Power Plant Block 1 Infrastructure Fund,EGATIF.BK,9.48,0.113
41,China Asset Management (HK) Limited,INDIA01.BK,20.06,0.236
42,Far East Fame Line DDB Public Company Limited,FE-R.BK,2.12,0.027
43,Thai Stanley Electric Public Company Limited,STANLY.BK,14.17,0.173
44,Thai Metal Drum Manufacturing Public Company Limited,TMD.BK,6.22,0.08
45,Quality Houses Public Company Limited,QH-R.BK,6.39,0.082
46,Bangkok Airways Public Company Limited,BA.BK,25.64,0.312
47,Firetrade Engineering Public Company Limited,FTE-R.BK,8.97,0.119
48,Southern Concrete Pile Public Company Limited,SCP.BK,14.93,0.196
49,Thai Mitsuwa Public Company Limited,TMW.BK,23.42,0.298
50,Univanich Palm Oil Public Company Limited,UVAN-R.BK,13.04,0.174
51,MFC-Nichada Thani Property Fund 2,MNIT.BK,11.72,0.159
52,Haad Thip Public Company Limited,HTC-R.BK,9.49,0.134
53,Asian Phytoceuticals Public Company Limited,APCO-R.BK,11.42,0.162
54,MC Group Public Company Limited,MC-R.BK,12.03,0.171
55,I.C.C. International Public Company Limited,ICC.BK,18.87,0.264
56,Univanich Palm Oil Public Company Limited,UVAN.BK,13.77,0.203
57,Asia Plus Group Holdings Public Company Limited,ASP-R.BK,4.1,0.065
58,Ichitan Group Public Company Limited,ICHI.BK,20.82,0.313
59,Rhom Bho Property Public Company Limited,TITLE.BK,23.48,0.355
60,Mena Transport Public Company Limited,MENA-R.BK,18.29,0.283
61,SISB Public Company Limited,SISB.BK,27.36,0.424
62,Pruksa Holding Public Company Limited,PSH-R.BK,5.16,0.088
63,Khonburi Sugar Public Company Limited,KBS.BK,23.5,0.373
64,Thai Optical Group Public Company Limited,TOG-R.BK,12.06,0.201
65,Crown Seal Public Company Limited,CSC-R.BK,2.26,0.04
66,Lanna Resources Public Company Limited,LANNA-R.BK,10.42,0.177
67,Kasikornbank Public Company Limited,KBANK.BK,9.45,0.162
68,Quality Construction Products Public Company Limited,Q-CON.BK,36.9,0.57
69,Bangkok Bank Public Company Limited,BBL.BK,8.44,0.148
70,SISB Public Company Limited,SISB-R.BK,19.97,0.333
71,Firetrade Engineering Public Company Limited,FTE.BK,7.87,0.141
72,Thai Steel Cable Public Company Limited,TSC-R.BK,5.07,0.093
73,Harn Engineering Solutions Public Company Limited,HARN.BK,3.9,0.072
74,Amata Corporation Public Company Limited,AMATA-R.BK,8.32,0.158
75,Tipco Foods Public Company Limited,TIPCO.BK,10.16,0.192
76,LH Shopping Centers Leasehold Real Estate Investment Trust,LHSC.BK,10.56,0.2
77,Moshi Moshi Retail Corporation Public Company Limited,MOSHI.BK,21.34,0.393
78,BTS Rail Mass Transit Growth Infrastructure Fund,BTSGIF.BK,5.94,0.118
79,Jack Chia Industries (Thailand) Public Company Limited,JCT.BK,3.27,0.066
80,"NetEase, Inc.",NETEASE80.BK,17.87,0.35
81,Bangchak Corporation Public Company Limited,BCP-R.BK,17.46,0.343
82,MC Group Public Company Limited,MC.BK,14.74,0.295
83,Haad Thip Public Company Limited,HTC.BK,12.31,0.249
84,Global Connections Public Company Limited,GC-R.BK,4.5,0.095
85,Goodyear (Thailand) Public Company Limited,GYT-R.BK,2.95,0.063
86,BKI Holdings Public Company Limited,BKIH.BK,4.28,0.093
87,BKI Holdings Public Company Limited,BKIH-R.BK,4.28,0.093
88,Asefa Public Company Limited,ASEFA-R.BK,4.02,0.088
89,Malee Group Public Company Limited,MALEE.BK,25.6,0.519
90,Sky ICT Public Company Limited,SKY.BK,34.56,0.681
91,Rockworth Public Company Limited,ROCK.BK,16.88,0.364
92,Harn Engineering Solutions Public Company Limited,HARN-R.BK,2.89,0.066
93,Thai Steel Cable Public Company Limited,TSC.BK,7.29,0.176
94,Sky ICT Public Company Limited,SKY-R.BK,26.79,0.597
95,Lanna Resources Public Company Limited,LANNA.BK,9.9,0.242
96,Patrangsit Healthcare Group Public Company Limited,PHG.BK,10.29,0.252
97,Bangchak Corporation Public Company Limited,BCP.BK,13.74,0.335
98,Aurora Design Public Company Limited,AURA.BK,13.31,0.33
99,WHA Corporation Public Company Limited,WHA-R.BK,10.16,0.258
100,CPT Drives and Power Public Company Limited,CPT.BK,9.14,0.235
101,Ama Marine Public Company Limited,AMA-R.BK,6.77,0.177
102,Crown Seal Public Company Limited,CSC.BK,2.49,0.068
103,SCL_S.C.L. MOTOR PART,SCL-R.BK,28.12,0.698
104,SCL_S.C.L. MOTOR PART,SCL.BK,28.12,0.698
105,Exotic Food Public Company Limited,XO.BK,18.6,0.484
106,Laguna Resorts & Hotels Public Company Limited,LRH.BK,11.91,0.32
107,Thaifoods Group Public Company Limited,TFG.BK,14.79,0.396
108,Malee Group Public Company Limited,MALEE-R.BK,11.39,0.313
109,"Sumitomo Mitsui Financial Group, Inc.",SMFG19.BK,8.83,0.25
110,WHA Utilities and Power Public Company Limited,WHAUP-R.BK,3.53,0.102
111,Far East Fame Line DDB Public Company Limited,FE.BK,12.5,0.35
112,Grand Prix International Public Company Limited,GPI-R.BK,3.42,0.102
113,Muang Thai Insurance Public Company Limited,MTI.BK,3.22,0.098
114,Singapore Airlines Limited,SIA19.BK,4.63,0.142
115,MFC Multi-National Residence Fund,MNRF.BK,5.01,0.153
116,Exotic Food Public Company Limited,XO-R.BK,18.67,0.541
117,Chememan Public Company Limited,CMAN.BK,8.28,0.251
118,Taokaenoi Food & Marketing Public Company Limited,TKN-R.BK,14.79,0.446
119,Selic Corp Public Company Limited,SELIC.BK,19.62,0.581
120,Bangkok Union Insurance Public Company Limited,BUI.BK,9.93,0.307
121,Thai Optical Group Public Company Limited,TOG.BK,8.25,0.264
122,Sappe Public Company Limited,SAPPE.BK,14.85,0.465
123,Ama Marine Public Company Limited,AMA.BK,7.49,0.246
124,DV8 Public Company Limited,DV8.BK,34.35,1.022
125,Don Muang Tollway Public Company Limited,DMT-R.BK,5.73,0.193
126,FM_FOOD MOMENTS,FM.BK,9.81,0.332
127,Food Moments Public Company Limited,FM-R.BK,9.81,0.332
128,Muang Thai Insurance Public Company Limited,MTI-R.BK,2.54,0.091
129,Modernform Group Public Company Limited,MODERN-R.BK,0.73,0.026
130,JAPAN13_DR CAM MSCI JP-HUSD#KGI,JAPAN13.BK,4.68,0.167
131,Sappe Public Company Limited,SAPPE-R.BK,12.28,0.43
132,Prima Marine Public Company Limited,PRM.BK,9.3,0.332
133,Taokaenoi Food & Marketing Public Company Limited,TKN.BK,14.33,0.51
134,Maguro Group Public Company Limited,MAGURO.BK,11.44,0.415
135,Maguro Group Public Company Limited,MAGURO-R.BK,11.44,0.415
136,SVI Public Company Limited,SVI.BK,7.42,0.283
137,Thailand Prime Property Freehold and Leasehold Real Estate Investment Trust,TPRIME.BK,4.17,0.167
138,Samart Telcoms Public Company Limited,SAMTEL.BK,11.43,0.449
139,Tipco Asphalt Public Company Limited,TASCO.BK,5.47,0.225
140,Thai President Foods Public Company Limited,TFMAMA-R.BK,1.47,0.062
141,Dusit Thani Freehold and Leasehold Real Estate Investment Trust,DREIT.BK,2.85,0.12
142,Metro Systems Corporation Public Company Limited,MSC-R.BK,4.0,0.171
143,Union Auction Public Company Limited,AUCT-R.BK,5.08,0.22
144,WHA Premium Growth Freehold And Leasehold Real Estate Investment Trust,WHART.BK,5.19,0.228
145,Planet Communications Asia Public Company Limited,PLANET.BK,16.0,0.675
146,Charoen Pokphand Foods Public Company Limited,CPF.BK,4.1,0.185
147,Tipco Asphalt Public Company Limited,TASCO-R.BK,3.45,0.156
148,Mahachai Hospital Public Company Limited,M-CHAI-R.BK,18.15,0.772
149,Charoen Pokphand Foods Public Company Limited,CPF-R.BK,3.99,0.182
150,ADVICE_ADVICE IT INFINITE,ADVICE-R.BK,10.24,0.47
151,ADVICE_ADVICE IT INFINITE,ADVICE.BK,10.24,0.47
152,Land&Houses Freehold and Lease Ord,LHRREIT.BK,4.07,0.197
153,"Thai Nippon Rubber Industry Public Co., Ltd.",TNR.BK,6.63,0.318
154,Planet Communications Asia Public Company Limited,PLANET-R.BK,12.64,0.611
155,Global Connections Public Company Limited,GC.BK,2.04,0.103
156,Thaicom Public Company Limited,THCOM.BK,7.08,0.359
157,Muangthai Capital Public Company Limited,MTC-R.BK,5.28,0.274
158,Toray Textiles (Thailand) Public Company Limited,TTT.BK,2.14,0.113
159,WHA Corporation Public Company Limited,WHA.BK,5.53,0.288
160,Grand Prix International Public Company Limited,GPI.BK,2.87,0.152
161,Alla Public Company Limited,ALLA.BK,3.88,0.205
162,Lee Feed Mill Public Company Limited,LEE-R.BK,1.5,0.082
163,Stecon Group Public Company Limited,STECON.BK,26.37,1.32
164,Saha-Union Public Company Limited,SUC.BK,2.59,0.147
165,Grande Royal Orchid Hospitality Real Estate Investment Trust with Buy-Back Condition,GROREIT.BK,0.95,0.055
166,MCOT Public Company Limited,MCOT.BK,10.55,0.598
167,NFC Public Company Limited,NFC.BK,17.91,1.012
168,Union Auction Public Company Limited,AUCT.BK,4.21,0.253
169,Lotus's Retail Growth Freehold&Leasehold,AXTRART.BK,3.17,0.192
170,Samart Aviation Solutions Public Company Limited,SAV-R.BK,4.7,0.293
171,Samart Aviation Solutions Public Company Limited,SAV.BK,4.7,0.293
172,T.M.C. Industrial Public Company Limited,TMC.BK,10.71,0.659
173,CPN Commercial Growth Leasehold Property Fund,CPNCG.BK,2.63,0.168
174,Bumrungrad Hospital Public Company Limited,BH.BK,4.66,0.298
175,TPBI Public Company Limited,TPBI-R.BK,4.22,0.275
176,PTT Public Company Limited,PTT-R.BK,1.96,0.131
177,Ticon Freehold and Leasehold Real Estate Investment Trust,FTREIT.BK,3.04,0.214
178,Sanofi,SANOFI80.BK,3.09,0.219
179,Buriram Sugar Public Company Limited,BRR-R.BK,6.55,0.459
180,Thai O.P.P. Public Company Limited,TOPP.BK,3.01,0.214
181,Thai Union Feedmill Public Company Limited,TFM.BK,4.34,0.309
182,KGI Securities (Thailand) Public Company Limited,KGI-R.BK,1.52,0.111
183,United Palm Oil Industry Public Company Limited,UPOIC-R.BK,1.42,0.108
184,Muangthai Capital Public Company Limited,MTC.BK,4.61,0.363
185,Asset Five Group Public Company Limited,A5-R.BK,4.82,0.39
186,"Ping An Insurance (Group) Company of China, Ltd.",PINGAN80.BK,3.99,0.324
187,Asset Five Group Public Company Limited,A5.BK,4.81,0.429
188,Nova Empire Public Company Limited,NOVA-R.BK,2.77,0.261
189,Saha Pathana Inter-Holding Public Company Limited,SPI.BK,1.36,0.131
190,OHTL Public Company Limited,OHTL.BK,3.14,0.316
191,"Honda Motor Co., Ltd.",HONDA19.BK,2.77,0.283
192,Golden Ventures Leasehold Real Estate Investment Trust,GVREIT.BK,2.05,0.213
193,Prosper Engineering Public Company Limited,PROS.BK,10.19,1.034
194,Bangkok Dusit Medical Services Public Company Limited,BDMS.BK,1.62,0.173
195,Birla Carbon (Thailand) Public Company Limited,BCT.BK,2.43,0.259
196,Sawang Export Public Company Limited,SAWANG-R.BK,2.88,0.307
197,Peerapat Technology Public Company Limited,PRAPAT.BK,4.22,0.45
198,SiS Distribution (Thailand) Public Company Limited,SIS-R.BK,3.97,0.444
199,Tirathai Public Company Limited,TRT.BK,3.21,0.363
200,Roctec Global Public Company Limited,ROCTEC.BK,3.51,0.398
201,Techlead NPN Public Company Limited,EE-R.BK,11.13,1.226
202,Sahamit Machinery Public Company Limited,SMIT-R.BK,0.91,0.117
203,Bluebik Group Public Company Limited,BBIK.BK,3.32,0.495
204,Thaifoods Group Public Company Limited,TFG-R.BK,1.76,0.268
205,OHTL Public Company Limited,OHTL-R.BK,1.65,0.274
206,Rich Sport Public Company Limited,RSP-R.BK,1.67,0.285
207,Kingsmen C.M.T.I. Public Company Limited,K-R.BK,2.21,0.398
208,Amata Summit Growth Freehold and Leasehold Real Estate Investment Trust,AMATAR.BK,0.9,0.164
209,Supalai Public Company Limited,SPALI-R.BK,0.86,0.158
210,Thai Union Feedmill Public Company Limited,TFM-R.BK,1.49,0.275
211,SiS Distribution (Thailand) Public Company Limited,SIS.BK,2.2,0.404
212,Techlead NPN Public Company Limited,EE.BK,6.86,1.235
213,TEAM Consulting Engineering and Management Public Company Limited,TEAMG.BK,6.13,1.118
214,Prime Office Leasehold Property Fund,POPF.BK,1.0,0.187
215,Susco Public Company Limited,SUSCO.BK,1.44,0.274
216,PTT Exploration and Production Public Company Limited,PTTEP-R.BK,0.93,0.189
217,Sub Sri Thai Real Estate Investment Trust,SSTRT.BK,0.46,0.095
218,Bangkok Dusit Medical Services Public Company Limited,BDMS-R.BK,0.61,0.134
219,Samart Telcoms Public Company Limited,SAMTEL-R.BK,1.57,0.348
220,AKS Corporation Public Company Limited,AKS-R.BK,3.32,0.804
221,Thai Life Insurance Public Company Limited,TLI-R.BK,1.33,0.331
222,Halcyon Technology Public Company Limited,HTECH-R.BK,1.98,0.499
223,Srithai Superware Public Company Limited,SITHAI.BK,0.92,0.282
224,Fine Metal Technologies Public Company Limited,FMT-R.BK,0.6,0.186
225,Thachang Green Energy Public Company Limited,TGE.BK,1.54,0.476
226,Thachang Green Energy Public Company Limited,TGE-R.BK,1.54,0.476
227,Peerapat Technology Public Company Limited,PRAPAT-R.BK,1.11,0.352
228,Netbay Public Company Limited,NETBAY.BK,1.19,0.407
229,TPBI Public Company Limited,TPBI.BK,0.75,0.258
230,Union Plastic Public Company Limited,UP.BK,0.48,0.196
231,PTT Public Company Limited,PTT.BK,0.37,0.162
232,Smart Concrete Public Company Limited,SMART-R.BK,0.46,0.205
233,Proud Real Estate Public Company Limited,PROUD.BK,0.75,0.337
234,KCG Corporation Public Company Limited,KCG.BK,0.52,0.288
235,KCG Corporation Public Company Limited,KCG-R.BK,0.52,0.288
236,After You Public Company Limited,AU.BK,0.27,0.231
237,S & J International Enterprises Public Company Limited,S&J-R.BK,0.21,0.251
238,S & J International Enterprises Public Company Limited,S&J.BK,0.21,0.251
239,TTW Public Company Limited,TTW-R.BK,0.06,0.104
240,Qualitech Public Company Limited,QLT.BK,0.37,0.747
241,AKS Corporation Public Company Limited,AKS.BK,0.0,0.728
242,Bluebik Group Public Company Limited,BBIK-R.BK,-0.14,0.411
243,Phol Dhanya Public Company Limited,PHOL.BK,-0.16,0.136
244,ASML Holding N.V.,ASML01.BK,-0.38,0.298
245,Sabina Public Company Limited,SABINA.BK,-0.38,0.261
246,LTS_LIGHT UP TOTAL SOLUTION,LTS.BK,-1.19,0.727
247,Srinanaporn Marketing Public Company Limited,SNNP-R.BK,-0.69,0.347
248,Supalai Public Company Limited,SPALI.BK,-0.44,0.218
249,APO_ASIAN PALM OIL,APO.BK,-1.58,0.721
250,Asian Palm Oil Public Company Limited,APO-R.BK,-1.58,0.721
251,Thai Life Insurance Public Company Limited,TLI.BK,-0.79,0.328
252,TTW Public Company Limited,TTW.BK,-0.29,0.117
253,Sunsweet Public Company Limited,SUN-R.BK,-0.93,0.359
254,S&P Syndicate Public Company Limited,SNP-R.BK,-0.72,0.258
255,Green Resources Public Company Limited,GREEN.BK,-1.59,0.55
256,Namyong Terminal Public Company Limited,NYT.BK,-0.84,0.259
257,Fine Metal Technologies Public Company Limited,FMT.BK,-0.45,0.129
258,3BB Internet Infrastructure Fund,3BBIF.BK,-0.78,0.196
259,MCA_MARKET CONNECTIONS ASIA,MCA.BK,-4.01,0.768
