Rank,Name,Ticker,Return (%),Risk,Volatility,Follows Market Direction ?
1,TLI,8999.TWO,57.96,0.169,,
2,"Golden Insurance Brokers Co.,Ltd.",6028.TWO,63.7,0.211,0.029,Yes
3,"Taiwan Fire & Marine Insurance Co., Ltd.",2832.TW,25.12,0.116,0.022,No
4,Epoch Chemtronics Corp.,3633.TWO,40.57,0.185,0.206,Yes
5,"TYC Brother Industrial Co., Ltd.",1522A.TW,6.91,0.036,0.044,Yes
6,"Taichung Commercial Bank Co., Ltd.",2812.TW,21.89,0.118,0.207,Yes
7,Success Prime Corporation,2496.TW,29.25,0.154,0.344,Yes
8,Ruentex Interior Design Inc.,6881.TWO,63.1,0.3,,
9,"King Chou Marine Technology Co., Ltd.",4417.TWO,18.68,0.107,0.047,Yes
10,"Formosa Optical Technology Co.,Ltd.",5312.TWO,42.99,0.226,0.163,Yes
11,News World Wu Company,2245.TWO,42.13,0.223,0.34,Yes
12,CHC Resources Corporation,9930.TW,21.74,0.124,0.188,Yes
13,"Hotai Finance Co., Ltd.",6592B.TW,3.98,0.025,,
14,"The First Insurance Co., Ltd.",2852.TW,32.76,0.181,0.22,Yes
15,Dafeng TV Ltd.,6184.TW,10.2,0.062,0.079,Yes
16,"Tong Yang Industry Co., Ltd.",1319.TW,62.99,0.324,0.056,Yes
17,SSLab,7790.TWO,71.11,0.359,,
18,"Nan Pao Resins Chemical Co., Ltd.",4766.TW,48.79,0.267,0.366,Yes
19,"Hong-Wei Electrical Industry & Co., Ltd.",4565.TWO,45.04,0.25,0.398,Yes
20,"ChainSea Information Integration Co.,Ltd.",6898.TWO,42.47,0.239,,
21,104 Corporation,3130.TW,12.2,0.078,0.15,Yes
22,"I Jang Industrial Co.,Ltd.",8342.TWO,25.58,0.156,0.338,Yes
23,"Taiwan Hon Chuan Enterprise Co., Ltd.",9939.TW,34.85,0.206,0.18,Yes
24,"I-Sheng Electric Wire & Cable Co., Ltd.",6115.TW,13.5,0.087,0.235,Yes
25,Dah San Electric Wire & Cable Corp.,1615.TW,37.35,0.221,0.39,Yes
26,Julien's International Entertainment Group,6595.TWO,25.27,0.158,0.135,Yes
27,"Yankey Engineering Co., Ltd.",6691.TW,74.84,0.398,1.278,Yes
28,Union Bank of Taiwan,2838A.TW,5.37,0.037,0.039,Yes
29,"Zero One Technology Co., Ltd.",3029.TW,61.39,0.342,0.803,Yes
30,"Excelsior Medical Co., Ltd.",4104.TW,22.94,0.146,0.234,Yes
31,"Kwang Ming Silk Mill Co., Ltd.",4420.TWO,61.57,0.346,0.543,Yes
32,"Bonraybio Co., Ltd.",6955.TW,58.07,0.33,,
33,"Hanpin Electron Co., Ltd.",2488.TW,31.76,0.198,0.257,Yes
34,"Bai Sha Technology Co., Ltd.",8401.TWO,35.13,0.216,0.337,Yes
35,Cathay Chemical Works Inc.,1713.TW,41.54,0.251,0.235,Yes
36,Lian Hwa Foods Corporation,1231.TW,33.17,0.207,0.624,Yes
37,Dimerco Data System Corporation,5403.TWO,32.29,0.204,0.229,Yes
38,"Advancetek Enterprise Co.,Ltd.",1442.TW,64.96,0.37,0.536,Yes
39,"Lih Tai Construction Enterprise Co., Ltd.",5520.TWO,19.42,0.13,0.34,Yes
40,FY Group Ltd.,6807.TW,52.89,0.316,0.452,Yes
41,"Yuanta Futures Co., Ltd.",6023.TWO,27.81,0.183,0.402,Yes
42,"Shinkong Insurance Co., Ltd.",2850.TW,37.2,0.237,0.461,Yes
43,"FuSheng Precision Co., Ltd.",6670.TW,32.6,0.211,0.426,Yes
44,United Orthopedic Corporation,4129.TWO,60.95,0.359,0.767,Yes
45,"Sakura Development Co.,Ltd",2539.TW,50.33,0.307,0.245,Yes
46,Iscom Online International Information Inc.,6868.TWO,24.84,0.166,0.121,Yes
47,Syntec,7750.TWO,65.96,0.385,,
48,"Tigerair Taiwan Co., Ltd.",6757.TW,72.52,0.424,,
49,Mitake Information Corporation,8284.TWO,16.66,0.119,0.143,Yes
50,Macnica Galaxy Inc.,6227.TWO,57.83,0.356,0.454,Yes
51,Ubright Optronics Corporation,4933.TWO,42.89,0.279,0.143,Yes
52,ITI,7716.TWO,26.24,0.183,,
53,"Shih-Kuen Plastics Co., Ltd.",4305.TWO,20.56,0.147,0.327,Yes
54,QST International Corp.,8349A.TWO,6.96,0.053,0.098,Yes
55,"Ya Horng Electronic Co., Ltd.",6201.TW,23.78,0.169,0.272,Yes
56,"O-Bank Co., Ltd.",2897B.TW,3.76,0.029,,
57,GFC. LTD.,4506.TWO,23.01,0.165,0.252,Yes
58,"Da-Cin Construction Co.,Ltd.",2535.TW,25.36,0.181,0.311,Yes
59,"YoungQin International Co., Ltd.",2755.TWO,58.0,0.369,0.087,Yes
60,"Genesis Technology, Inc.",6221.TWO,39.19,0.266,0.472,Yes
61,Taiwan Puritic Corp.,6826.TWO,69.8,0.43,0.045,No
62,"Jess-link Products Co., Ltd.",6197.TW,69.23,0.429,1.269,Yes
63,"United Integrated Services Co., Ltd.",2404.TW,54.03,0.352,0.826,Yes
64,J&B International Inc.,4442.TWO,62.87,0.405,,
65,"Fullerton Technology Co., Ltd.",6136.TW,17.45,0.133,0.234,Yes
66,"Patec Precision Industry Co., Ltd.",2236.TW,73.6,0.465,0.5,Yes
67,WB,7744.TWO,24.22,0.181,,
68,"Pacific Hospital Supply Co., Ltd",4126.TWO,17.32,0.133,0.249,Yes
69,"Eagle Cold Storage Enterprise Co., Ltd.",8905.TWO,18.93,0.145,0.408,Yes
70,"Kunyue Development Co., Ltd.",5206.TWO,53.51,0.363,0.085,Yes
71,Taiwan Sakura Corporation,9911.TW,20.56,0.157,0.282,Yes
72,Munsin Garment Corporation,2916.TWO,45.45,0.318,0.704,Yes
73,C Sun Mfg Ltd.,2467.TW,74.77,0.477,0.992,Yes
74,"Eclat Forever Machinery Co., Ltd.",3485.TWO,42.23,0.3,0.169,Yes
75,"Chialin Precision Industrial Co., Ltd.",3310.TWO,40.83,0.291,0.468,Yes
76,"CTBC Financial Holding Co., Ltd.",2891B.TW,4.25,0.035,0.018,No
77,"Ampoc Far-East Co., Ltd.",2493.TW,42.92,0.306,0.577,Yes
78,"Depo Auto Parts Industrial Co., Ltd.",6605.TW,54.06,0.372,0.754,Yes
79,Stark Technology Inc.,2480.TW,27.93,0.212,0.454,Yes
80,"Taiwan Taxi Co.,Ltd.",2640.TWO,28.26,0.215,0.423,Yes
81,"Jentech Precision Industrial Co., Ltd",3653.TW,62.95,0.426,1.049,Yes
82,"Fubon Financial Holding Co., Ltd.",2881A.TW,4.88,0.041,0.076,Yes
83,Desiccant Technology Corporation,5292.TW,52.64,0.372,0.923,Yes
84,Accton Technology Corporation,2345.TW,49.18,0.352,0.622,Yes
85,YungShin Global Holding Corporation,3705.TW,24.01,0.189,0.109,No
86,"Supreme Electronics Co., Ltd.",8112A.TW,4.86,0.042,0.129,Yes
87,"Delpha Construction Co.,Ltd.",2530.TW,42.92,0.32,0.113,Yes
88,Ares International Corp.,2471.TW,52.15,0.377,0.238,Yes
89,"Everlight Electronics Co., Ltd.",2393.TW,31.42,0.245,0.815,Yes
90,"Ruentex Engineering & Construction Co., Ltd.",2597.TW,45.28,0.337,0.62,Yes
91,Gigastone Corporation,5262.TWO,60.42,0.431,0.796,Yes
92,Otsuka Information Technology Corp.,3570.TWO,57.24,0.417,0.14,Yes
93,Audix Corporation,2459.TW,14.51,0.123,0.313,Yes
94,Arcadyan Technology Corporation,3596.TW,37.34,0.293,0.541,Yes
95,Aplus Biotechnology Corporation Limited,6918.TWO,49.96,0.376,,
96,"Great Giant Fibre Garment Co., Ltd.",4441.TWO,41.95,0.325,0.267,Yes
97,Quanta Computer Inc.,2382.TW,72.18,0.509,0.973,Yes
98,API,7794.TWO,61.63,0.449,,
99,"Chyang Sheng Texing Co., Ltd.",1463.TW,24.78,0.205,0.218,Yes
100,"Young Shine Electric Co., Ltd.",2249.TWO,54.45,0.406,0.821,Yes
101,"First Hi-tec Enterprise Co., Ltd.",5439.TWO,70.03,0.498,0.807,Yes
102,"Trusval Technology Co., Ltd.",6667.TWO,55.19,0.414,1.249,Yes
103,Planet Technology Corporation,6263.TWO,36.65,0.293,0.428,Yes
104,"Allis Electric Co.,Ltd.",1514.TW,74.46,0.529,1.346,Yes
105,"Chicony Electronics Co., Ltd.",2385.TW,34.81,0.282,0.533,Yes
106,"Thye Ming Industrial Co., Ltd.",9927.TW,31.77,0.261,0.565,Yes
107,"Shin Ruenn development Co., LTD",6186.TWO,51.15,0.393,0.24,Yes
108,"Sanitar Co., Ltd.",1817.TW,16.98,0.148,0.068,Yes
109,CKM Applied Materials Corp.,8930.TWO,39.25,0.316,0.506,Yes
110,New Asia Construction & Development Corp.,2516.TW,70.33,0.512,0.277,Yes
111,Global Brands Manufacture Ltd.,6191.TW,39.09,0.316,1.008,Yes
112,"Kuo Toong International Co., Ltd.",8936.TWO,58.18,0.443,0.97,Yes
113,Capital Securities Corporation,6005.TW,35.77,0.297,0.849,Yes
114,"Yung Chi Paint & Varnish Mfg.Co.,Ltd",1726.TW,6.75,0.063,0.119,Yes
115,Sintrones Technology Corp.,6680.TWO,33.36,0.28,0.421,Yes
116,JPP Holding Company Limited,5284.TW,69.61,0.521,1.083,Yes
117,Jiin Yeeh Ding Enterprises Corp.,8390.TWO,28.06,0.242,0.308,Yes
118,"Promate Electronic Co.,Ltd.",6189.TW,31.67,0.27,0.692,Yes
119,"Good Will Instrument Co., Ltd.",2423.TW,22.95,0.202,0.311,Yes
120,Getac Holdings Corporation,3005.TW,48.64,0.391,1.187,Yes
121,"Chien Kuo Construction Co., Ltd.",5515.TW,27.11,0.236,0.339,Yes
122,Winmate Inc.,3416.TW,31.47,0.27,0.428,Yes
123,"HD Renewable Energy Co., Ltd.",6873.TW,54.48,0.433,0.473,Yes
124,"Hold-Key Electric Wire & Cable Co., Ltd",1618.TW,64.65,0.499,0.599,Yes
125,"Kuen Ling Machinery Refrigerating Co., Ltd.",4527.TWO,29.73,0.258,0.201,Yes
126,"Catcher Technology Co., Ltd.",2474.TW,19.73,0.179,0.424,Yes
127,"Hua Yu Lien Development Co., Ltd",1436.TW,40.74,0.343,0.478,Yes
128,Sinmag Equipment Corporation,1580.TWO,25.6,0.228,0.438,Yes
129,Trade-Van Information Services Co.,6183.TW,23.11,0.208,0.427,Yes
130,Nishoku Technology Inc.,3679.TW,32.7,0.288,0.53,Yes
131,Nova Technology Corporation,6613.TWO,47.75,0.4,0.83,Yes
132,CTCI Advanced Systems Inc.,5209.TWO,41.58,0.358,0.406,Yes
133,"Ichia Technologies, Inc.",2402.TW,48.45,0.408,0.117,Yes
134,"Kedge Construction Co., Ltd.",2546.TW,30.28,0.273,0.311,Yes
135,"NeoCore Technology Co., Ltd.",4131.TWO,44.57,0.383,0.377,No
136,"Rechi Precision Co., Ltd.",4532.TW,29.4,0.267,0.513,Yes
137,"CTBC Financial Holding Co., Ltd.",2891.TW,21.42,0.201,0.791,Yes
138,"Netronix, Inc.",6143.TWO,54.61,0.455,0.634,Yes
139,Wistron NeWeb Corporation,6285.TW,38.08,0.335,0.453,Yes
140,Hey Song Corporation,1234.TW,9.49,0.094,0.227,Yes
141,Axcen Photonics Corporation,6530.TWO,60.04,0.498,0.684,Yes
142,Chung-Hsin Electric and Machinery Manufacturing Corp.,1513.TW,54.44,0.462,1.261,Yes
143,"Taiwan Shin Kong Security Co., Ltd.",9925.TW,5.25,0.054,0.153,Yes
144,"Channel Well Technology Co.,Ltd.",3078.TWO,46.01,0.402,0.694,Yes
145,Evertop Wire Cable Corporation,1616.TW,49.32,0.427,0.812,Yes
146,Browave Corporation,3163.TWO,71.03,0.576,1.606,Yes
147,"Shin Zu Shing Co., Ltd.",3376.TW,48.89,0.427,1.021,Yes
148,ASUSTeK Computer Inc.,2357.TW,36.0,0.329,0.73,Yes
149,"SYN-TECH Chem. & Pharm. Co., Ltd.",1777.TWO,19.18,0.187,0.189,No
150,Systex Corporation,6214.TW,24.84,0.237,0.668,Yes
151,Yulon Finance Corporation,9941A.TW,3.73,0.039,0.071,Yes
152,LongDa Construction & Development Corporation,5519.TW,31.81,0.296,0.297,Yes
153,Tah Kong Chemical Industrial Corporation,4706.TWO,25.54,0.244,0.046,Yes
154,"Fubon Financial Holding Co., Ltd.",2881.TW,20.05,0.195,0.754,Yes
155,"Wellpool Co., Ltd.",8424.TWO,6.38,0.066,0.106,Yes
156,"Compucase Enterprise Co., Ltd.",3032.TW,52.91,0.459,0.76,Yes
157,"Yuanta Financial Holding Co., Ltd.",2885.TW,18.18,0.179,0.737,Yes
158,Kuang Hong Arts Management Incorporation,6596.TWO,41.8,0.378,0.549,Yes
159,Scientech Corporation,3583.TW,72.16,0.595,1.605,Yes
