Rank,Name,Ticker,Return (%),Risk
1,"MONETA Money Bank, a.s.",MONET.PR,35.56,0.158
2,SAB Finance a.s.,SABFG.PR,9.9,0.061
3,Powszechna Kasa Oszczednosci Bank Polski Spólka Akcyjna,PKO.PR,50.9,0.396
4,Deutsche Bank Aktiengesellschaft,DBK.PR,36.9,0.303
5,Erste Group Bank AG,ERBAG.PR,32.9,0.277
6,Primoco UAV SE,PRIUA.PR,57.35,0.446
7,Philip Morris CR a.s.,TABAK.PR,10.55,0.106
8,E.ON SE,EOAN.PR,20.59,0.214
9,Andritz AG,ANDR.PR,21.86,0.29
10,"ENERGOAQUA, a.s.",ENRGA.PR,15.16,0.217
11,mmcité a.s.,MMCTE.PR,25.15,0.357
12,Colt CZ Group SE,CZG.PR,8.42,0.134
13,Skanska AB (publ),SKAB.PR,13.82,0.302
14,Wienerberger AG,WIE.PR,12.16,0.297
15,"RMS Mezzanine, a.s.",PVT.PR,39.04,0.945
16,CTP N.V.,CTPNV.PR,9.76,0.304
17,KGHM Polska Miedz S.A.,KGH.PR,11.26,0.417
18,KARO INVEST a.s.,KARIN.PR,5.06,0.255
19,"GEVORKYAN, s.r.o.",GEV.PR,2.88,0.149
20,Orlen S.A.,PKN.PR,5.91,0.338
21,Gen Digital Inc.,GEN.PR,5.5,0.321
22,Nokia Oyj,NOKIA.PR,1.31,0.21
23,FACC AG,FACC.PR,1.8,0.303
24,Voestalpine AG,VOE.PR,0.44,0.363
25,OMV Aktiengesellschaft,OMV.PR,-0.18,0.257
26,"Tatry mountain resorts, a.s.",TMR.PR,-1.29,0.209
27,RWE Aktiengesellschaft,RWE.PR,-3.73,0.246
28,HARDWARIO a.s.,HWIO.PR,-9.17,0.321
29,COLOSEUM HOLDING a.s.,COLOS.PR,-20.77,0.626
30,Volkswagen AG,VOW.PR,-10.87,0.257
31,FIXED.zone a.s.,FIXED.PR,-13.37,0.235
32,Pilulka Lékárny a.s.,PINK.PR,-34.65,0.62
33,Shell plc,SHELL.PR,-17.76,0.276
34,AT & S Austria Technologie & Systemtechnik Aktiengesellschaft,ATS.PR,-27.31,0.369
35,Photon Energy N.V.,PEN.PR,-26.29,0.347
36,W.A.G payment solutions plc,WPS.PR,-36.85,0.169
37,DOOSAN SKODA POWER,DSPW.PR,-26.32,0.093
