Rank,Name,Ticker,Return (%),Risk,Volatility,Follows Market Direction ?
1,Puuilo Oyj,PUUILO.HE,41.98,0.188,0.365,Yes
2,Wärtsilä Oyj Abp,WRT1V.HE,37.77,0.317,1.632,Yes
3,Viking Line Abp,VIK1V.HE,26.77,0.234,0.144,Yes
4,Konecranes Plc,KCR.HE,42.39,0.364,1.66,Yes
5,Nordea Bank Abp,NDA-FI.HE,20.91,0.211,1.147,Yes
6,Viafin Service Oyj,VIAFIN.HE,17.01,0.175,0.106,Yes
7,Apetit Oyj,APETIT.HE,15.0,0.168,0.102,Yes
8,Koskisen Oyj,KOSKI.HE,12.14,0.152,,
9,Orion Oyj,ORNAV.HE,20.58,0.249,0.815,Yes
10,Orion Oyj,ORNBV.HE,20.84,0.259,0.879,Yes
11,Kemira Oyj,KEMIRA.HE,21.61,0.274,1.21,Yes
12,Ålandsbanken Abp,ALBBV.HE,14.19,0.2,0.478,Yes
13,Raisio plc,RAIVV.HE,14.42,0.218,0.78,Yes
14,Ålandsbanken Abp,ALBAV.HE,12.23,0.191,0.216,Yes
15,United Bankers Oyj,UNITED.HE,12.61,0.206,0.687,Yes
16,LapWall Oyj,LAPWALL.HE,14.4,0.234,0.623,Yes
17,Raute Oyj,RAUTE.HE,19.8,0.32,0.763,Yes
18,Alma Media Oyj,ALMA.HE,12.04,0.202,0.933,Yes
19,Heeros Oyj,HEEROS.HE,27.72,0.468,0.823,Yes
20,Nightingale Health Oyj,HEALTH.HE,44.88,0.755,1.169,Yes
21,Sampo Oyj,SAMPO.HE,6.75,0.134,0.386,Yes
22,Alexandria Group Oyj,ALEX.HE,14.65,0.286,0.889,Yes
23,AS Tallink Grupp,TALLINK.HE,8.82,0.18,0.706,Yes
24,Springvest Oyj,SPRING.HE,14.78,0.297,0.12,Yes
25,Terveystalo Oyj,TTALO.HE,14.43,0.3,0.302,Yes
26,Harvia Oyj,HARVIA.HE,18.64,0.392,1.16,Yes
27,Fodelia Oyj,FODELIA.HE,13.41,0.302,0.82,Yes
28,Tokmanni Group Oyj,TOKMAN.HE,12.92,0.296,1.108,Yes
29,Nurminen Logistics Oyj,NLG1V.HE,21.3,0.513,0.132,Yes
