Rank,Name,Ticker,Return (%),Risk
1,Doha Insurance Group Q.P.S.C.,DOHI.QA,16.48,0.153
2,Qatar Navigation Q.P.S.C.,QNNS.QA,16.99,0.237
3,Qatar Islamic Insurance Group Q.P.S.C.,QISI.QA,8.11,0.127
4,Qatar Gas Transport Company Limited (Nakilat) (QPSC),QGTS.QA,13.82,0.23
5,MEEZA QSTP LLC (Public),MEZA.QA,13.74,0.26
6,Qatar International Islamic Bank (Q.P.S.C),QIIK.QA,5.85,0.161
7,"Damaan Islamic Insurance Company ""Beema"" (Q.P.S.C.)",BEMA.QA,4.4,0.147
8,"Qatar Fuel Company Q.P.S.C. (""WOQOD"")",QFLS.QA,2.59,0.156
9,Qatar Islamic Bank (Q.P.S.C.),QIBK.QA,4.42,0.281
10,Doha Bank Q.P.S.C.,DHBK.QA,3.81,0.259
11,Al Faleh Educational Holding,FALH.QA,2.76,0.281
12,Barwa Real Estate Company Q.P.S.C.,BRES.QA,1.32,0.156
13,Al Meera Consumer Goods Company Q.P.S.C.,MERS.QA,0.33,0.13
14,Alijarah Holding (Q.P.S.C.),NLCS.QA,-0.37,0.244
15,Widam Food Company Q.P.S.C.,WDAM.QA,-1.22,0.5
16,Ezdan Holding Group Q.P.S.C.,ERES.QA,-1.31,0.395
17,Zad Holding Company Q.P.S.C.,ZHCD.QA,-0.75,0.147
18,Industries Qatar Q.P.S.C.,IQCD.QA,-2.91,0.251
19,Qatar Oman Investment Company Q.S.C.,QOIS.QA,-4.6,0.292
20,Qatar General Insurance & Reinsurance Company Q.P.S.C.,QGRI.QA,-7.28,0.425
21,Qatar National Bank (Q.P.S.C.),QNBK.QA,-2.98,0.168
22,Mannai Corporation Q.P.S.C.,MCCS.QA,-8.15,0.336
23,Qatar National Cement Company (Q.P.S.C.),QNCD.QA,-4.33,0.166
24,The Commercial Bank (P.S.Q.C.),CBQK.QA,-7.6,0.269
25,Mazaya Real Estate Development Q.P.S.C.,MRDS.QA,-12.03,0.329
26,Medicare Group Q.P.S.C.,MCGS.QA,-7.7,0.195
27,Mekdam Holding Group - Q.P.S.C.,MKDM.QA,-11.58,0.113
