Rank,Name,Ticker,Return (%),Risk
1,"Glintt Global, S.A.",GLINT.LS,40.01,0.263
2,"Banco Comercial Português, S.A.",BCP.LS,57.32,0.377
3,"Novabase S.G.P.S., S.A.",NBA.LS,32.04,0.269
4,"Toyota Caetano Portugal, S.A.",SCT.LS,27.92,0.419
5,"Semapa - Sociedade de Investimento e Gestão, SGPS, S.A.",SEM.LS,12.49,0.21
6,"Altri, SGPS, S.A.",ALTR.LS,12.03,0.204
7,"Martifer SGPS, S.A.",MAR.LS,19.34,0.372
8,"Vista Alegre Atlantis, SGPS, S.A.",VAF.LS,7.93,0.194
9,"Jerónimo Martins, SGPS, S.A.",JMT.LS,9.6,0.262
10,"Sporting Clube de Portugal - Futebol, SAD",SCP.LS,5.29,0.158
11,"MERLIN Properties SOCIMI, S.A.",MRL.LS,8.35,0.26
12,"Galp Energia, SGPS, S.A.",GALP.LS,9.82,0.313
13,"Futebol Clube do Porto - Futebol, S.A.D.",FCP.LS,5.18,0.249
14,"The Navigator Company, S.A.",NVG.LS,3.27,0.169
15,"Sport Lisboa e Benfica - Futebol, SAD",SLBEN.LS,2.48,0.165
16,"Farminveste, S.G.P.S., S.A.",MLFMV.LS,12.6,0.856
17,"Estoril Sol, SGPS, S.A.",ESON.LS,-1.76,0.264
18,"EDP, S.A.",EDP.LS,-4.33,0.229
19,"Corticeira Amorim, S.G.P.S., S.A.",COR.LS,-7.63,0.145
20,"EDP Renováveis, S.A.",EDPR.LS,-23.89,0.319
