Rank,Name,Ticker,Return (%),Risk,Volatility,Follows Market Direction ?
1,United Plantations Berhad,2089.KL,43.68,0.169,0.695,Yes
2,KPJ Healthcare Berhad,5878.KL,58.36,0.236,0.581,Yes
3,Gamuda Berhad,5398.KL,45.66,0.209,0.476,Yes
4,KLCC Property Holdings Berhad,5235SS.KL,15.24,0.079,0.276,Yes
5,Spritzer Bhd,7103.KL,38.87,0.2,0.36,Yes
6,Oriental Interest Berhad,5827.KL,21.56,0.122,0.087,Yes
7,ITMAX System Berhad,5309.KL,57.1,0.287,,
8,Kelington Group Berhad,0151.KL,50.97,0.266,0.079,Yes
9,TradePlus Shariah Gold ETF,0828EA.KL,21.91,0.127,0.213,No
10,Ecomate Holdings Berhad,0239.KL,34.78,0.194,0.291,No
11,IGB Real Estate Investment Trust,5227.KL,20.1,0.119,0.282,Yes
12,Sunway Berhad,5211PA.KL,54.42,0.289,0.934,Yes
13,KIP Real Estate Investment Trust,5280.KL,5.74,0.037,0.029,Yes
14,AME Real Estate Investment Trust,5307.KL,21.56,0.133,,
15,Teo Seng Capital Berhad,7252.KL,50.73,0.287,0.49,Yes
16,Kerjaya Prospek Group Berhad,7161.KL,29.88,0.182,0.273,Yes
17,Sunway Berhad,5211.KL,47.81,0.289,0.855,Yes
18,New Hoong Fatt Holdings Berhad,7060.KL,29.21,0.189,0.37,Yes
19,Hong Leong Industries Berhad,3301.KL,24.93,0.165,0.38,Yes
20,OSK Holdings Berhad,5053.KL,32.51,0.21,0.843,Yes
21,Paramount Corporation Berhad,1724.KL,32.46,0.21,0.438,Yes
22,Seal Incorporated Berhad,4286.KL,61.27,0.364,0.94,Yes
23,Ideal Capital Berhad,9687.KL,46.32,0.29,0.132,Yes
24,Southern Cable Group Berhad,0225.KL,59.01,0.357,0.838,Yes
25,APM Automotive Holdings Berhad,5015.KL,32.55,0.216,0.637,Yes
26,Deleum Berhad,5132.KL,48.29,0.303,0.756,Yes
27,Eco World Development Group Berhad,8206.KL,54.02,0.334,1.317,Yes
28,IGB Berhad,5606.KL,24.35,0.17,0.367,Yes
29,Gas Malaysia Berhad,5209.KL,21.71,0.155,0.413,Yes
30,Malayan Banking Berhad,1155.KL,10.5,0.079,0.45,Yes
31,PWF Corporation Bhd.,7134.KL,41.05,0.275,0.434,Yes
32,SSF Home Group Berhad,0287.KL,50.13,0.329,,
33,Allianz Malaysia Berhad,1163PA.KL,21.95,0.161,0.246,Yes
34,Solarvest Holdings Berhad,0215.KL,37.98,0.262,0.71,Yes
35,CCK Consolidated Holdings Berhad,7035.KL,43.84,0.299,0.273,Yes
36,Country View Berhad,5049.KL,50.5,0.339,0.625,Yes
37,Allianz Malaysia Berhad,1163.KL,19.43,0.148,0.209,Yes
38,SDS Group Berhad,0212.KL,51.76,0.354,0.905,Yes
39,TIME dotCom Berhad,5031.KL,16.61,0.129,0.073,Yes
40,MBM Resources Berhad,5983.KL,31.05,0.232,0.425,Yes
41,Sunway Construction Group Berhad,5263.KL,52.61,0.366,1.34,Yes
42,CIMB Group Holdings Berhad,1023.KL,19.39,0.153,0.969,Yes
43,ABF Malaysia Bond Index,0800EA.KL,6.42,0.054,0.083,Yes
44,Pecca Group Berhad,5271.KL,36.82,0.276,0.004,No
45,Inta Bina Group Berhad,0192.KL,41.01,0.308,0.512,Yes
46,Malayan Cement Berhad,3794.KL,35.67,0.273,1.152,Yes
47,AMMB Holdings Berhad,1015.KL,19.47,0.16,0.678,Yes
48,Tenaga Nasional Berhad,5347.KL,22.59,0.185,1.258,Yes
49,Lysaght Galvanized Steel Berhad,9199.KL,21.7,0.179,0.542,Yes
50,Master-Pack Group Berhad,7029.KL,38.07,0.297,0.147,Yes
51,Crescendo Corporation Berhad,6718.KL,62.55,0.451,1.079,Yes
52,MCE Holdings Berhad,7004.KL,55.51,0.415,0.012,No
53,JPG,5323.KL,64.14,0.468,,
54,Apollo Food Holdings Berhad,6432.KL,31.63,0.264,0.013,Yes
55,QL Resources Berhad,7084.KL,13.56,0.121,0.285,Yes
56,Sime Darby Property Berhad,5288.KL,49.53,0.395,1.78,Yes
57,Pekat Group Berhad,0233.KL,46.66,0.388,0.479,Yes
58,Hume Cement Industries Berhad,5000.KL,49.72,0.413,0.897,Yes
59,VSTECS Berhad,5162.KL,55.69,0.465,0.399,Yes
60,MNRB Holdings Berhad,6459.KL,35.71,0.321,0.617,Yes
61,Telekom Malaysia Berhad,4863.KL,13.35,0.131,0.709,Yes
62,AYER Holdings Berhad,2305.KL,12.98,0.129,0.1,Yes
63,TAS Offshore Berhad,5149.KL,57.68,0.491,1.566,Yes
64,Kim Loong Resources Berhad,5027.KL,15.47,0.154,0.724,Yes
65,Ranhill Utilities Berhad,5272.KL,51.77,0.455,1.658,Yes
66,Sapura Industrial Berhad,7811.KL,8.93,0.093,0.027,No
67,Petra Energy Berhad,5133.KL,29.72,0.286,0.868,Yes
68,Pappajack Berhad,0242.KL,35.39,0.337,0.982,Yes
69,Marine & General Berhad,5078.KL,64.76,0.572,0.295,No
70,KSL Holdings Berhad,5038.KL,35.3,0.345,0.951,Yes
71,Radium Development Berhad,5313.KL,19.01,0.198,,
72,Shin Yang Group Berhad,5173.KL,33.92,0.336,0.091,Yes
73,WCE Holdings Berhad,3565.KL,47.44,0.448,0.516,Yes
74,Powerwell Holdings Berhad,0217.KL,40.46,0.392,0.408,Yes
75,PGF Capital Berhad,8117.KL,34.55,0.342,0.694,Yes
76,LWSABAH,5328.KL,23.5,0.244,,
77,YTL Hospitality REIT,5109.KL,11.61,0.127,0.265,Yes
78,PBA Holdings Bhd,5041.KL,57.33,0.531,1.477,Yes
79,Autocount Dotcom Berhad,0276.KL,39.91,0.395,,
80,Mah Sing Group Berhad,8583.KL,35.99,0.362,1.003,Yes
81,Signature International Berhad,7246.KL,42.3,0.417,1.196,Yes
82,IOI Properties Group Berhad,5249.KL,33.21,0.339,1.194,Yes
83,Eq8 Dow Jones US Titans 50 ETF,0827EA.KL,13.14,0.146,0.383,Yes
84,Alliance Bank Malaysia Berhad,2488.KL,14.98,0.165,0.703,Yes
85,Malakoff Corporation Berhad,5264.KL,18.66,0.203,0.837,Yes
86,Ramssol Group Berhad,0236.KL,40.98,0.415,0.08,No
87,BM GreenTech Berhad,0168.KL,35.54,0.369,0.805,Yes
88,Tomei Consolidated Berhad,7230.KL,28.11,0.301,1.226,Yes
89,MBSB Berhad,1171.KL,15.98,0.181,0.665,Yes
90,Chin Hin Group Property Berhad,7187.KL,56.86,0.562,0.559,Yes
91,Al-'Aqar Healthcare REIT,5116.KL,8.15,0.096,0.113,Yes
92,Unique Fire Holdings Berhad,0257.KL,28.43,0.31,,
93,Keck Seng (Malaysia) Berhad,3476.KL,17.01,0.195,0.865,Yes
94,AGX Group Berhad,0299.KL,66.15,0.64,,
95,M & A Equity Holdings Berhad,7082.KL,24.68,0.277,0.257,Yes
96,Dayang Enterprise Holdings Bhd,5141.KL,33.21,0.361,0.64,Yes
97,Cloudpoint Technology Berhad,0277.KL,29.99,0.333,,
98,RCE Capital Berhad,9296.KL,22.48,0.258,0.244,Yes
99,Karex Berhad,5247.KL,37.55,0.408,0.829,Yes
100,Yoong Onn Corporation Berhad,5159.KL,26.04,0.297,0.301,Yes
101,Matrix Concepts Holdings Berhad,5236.KL,13.47,0.163,0.426,Yes
102,Aurelius Technologies Berhad,5302.KL,39.01,0.428,0.387,Yes
103,KTI,0308.KL,53.05,0.56,,
104,Fraser & Neave Holdings Bhd,3689.KL,16.29,0.197,0.13,Yes
105,DKSH Holdings (Malaysia) Berhad,5908.KL,9.19,0.115,0.103,No
106,MUI Properties Berhad,3913.KL,39.52,0.444,1.161,Yes
107,FM Global Logistics Holdings Berhad,7210.KL,10.07,0.127,0.227,Yes
108,Oriental Food Industries Holdings Berhad,7107.KL,22.37,0.274,0.409,Yes
109,Westports Holdings Berhad,5246.KL,14.11,0.179,0.465,Yes
110,Pavilion Real Estate Investment Trust,5212.KL,10.58,0.136,0.292,Yes
111,Wellcall Holdings Berhad,7231.KL,13.37,0.17,0.335,Yes
112,CapitaLand Malaysia Trust,5180.KL,10.66,0.138,0.277,Yes
113,Edaran Berhad,5036.KL,63.37,0.68,1.335,Yes
114,Hextar Global Berhad,5151.KL,25.16,0.309,0.896,Yes
115,S P Setia Berhad,8664PC.KL,47.01,0.536,,
116,AuMas Resources Berhad,0098.KL,49.93,0.569,0.975,Yes
117,JcbNext Berhad,0058.KL,13.0,0.171,0.07,Yes
118,Jaya Tiasa Holdings Berhad,4383.KL,27.58,0.345,1.247,Yes
119,Securemetric Berhad,0203.KL,36.24,0.441,1.032,Yes
120,HSS Engineers Berhad,0185.KL,31.83,0.394,0.021,No
121,UEM Sunrise Berhad,5148.KL,59.07,0.69,1.933,Yes
122,AFFIN Bank Berhad,5185.KL,20.73,0.279,1.295,Yes
123,Sungei Bagan Rubber Company (Malaya) Berhad,2569.KL,27.69,0.364,0.573,Yes
124,Poh Kong Holdings Berhad,5080.KL,14.22,0.197,0.363,Yes
125,Avaland Berhad,5182.KL,35.41,0.457,0.569,Yes
